Source,Target,Type,Id,Weight
USA,CHN,Directed,2876,3552848737
JPN,CHN,Directed,1435,3076671852
DEU,CHN,Directed,929,1948423140
GBR,CHN,Directed,2733,1432924869
THA,CHN,Directed,2527,894414675
BEL,CHN,Directed,188,706956639
CAN,CHN,Directed,359,506241996
PHL,CHN,Directed,1921,457665935
KOR,CHN,Directed,2044,445571579
FRA,CHN,Directed,836,408095602
NLD,CHN,Directed,1735,396571295
MEX,CHN,Directed,1660,390836912
DNK,DEU,Directed,654,382534674
ESP,CHN,Directed,2311,376874109
AUS,CHN,Directed,32,366188698
NOR,SWE,Directed,1835,364530281
MEX,USA,Directed,1698,350161495
ITA,CHN,Directed,1342,344166509
USA,CAN,Directed,2869,294858389
DEU,NLD,Directed,972,276030954
MYS,CHN,Directed,1605,268129517
IDN,CHN,Directed,1213,225432868
CHN,VNM,Directed,487,197675831
DEU,AUT,Directed,917,184250689
CAN,USA,Directed,415,161300339
USA,IND,Directed,2957,159328678
FRA,BEL,Directed,830,152348672
DEU,POL,Directed,978,150575303
NLD,BEL,Directed,1732,133575903
FRA,ITA,Directed,855,110784117
NZL,CHN,Directed,1791,109634341
BEL,NLD,Directed,224,108772346
POL,CHN,Directed,1961,106240633
AUT,SVK,Directed,104,102028580
CZE,CHN,Directed,603,99635422
POL,DEU,Directed,1971,97656927
SGP,CHN,Directed,2186,90500389
CHE,DEU,Directed,2451,85910775
FRA,DEU,Directed,842,83912908
JPN,KOR,Directed,1445,79113262
IND,CHN,Directed,1132,77314896
PRT,CHN,Directed,2008,71368699
USA,MEX,Directed,2930,70268218
FRA,IRL,Directed,852,69990481
DEU,BEL,Directed,920,69693401
NLD,DEU,Directed,1743,69496361
MAC,CHN,Directed,3559,69293318
USA,IDN,Directed,2909,68217042
DEU,ITA,Directed,956,64921803
YEM,CHN,Directed,3022,64549130
AUT,CZE,Directed,66,63267607
SAU,CHN,Directed,2133,62482929
BGD,CHN,Directed,133,61263759
ROU,CHN,Directed,2079,60777458
FRA,NLD,Directed,870,60668130
BEL,FRA,Directed,198,59324670
AUT,DEU,Directed,73,57511610
DEU,FRA,Directed,943,56871920
VNM,CHN,Directed,3007,56792510
NLD,IRL,Directed,1750,55512793
PAK,CHN,Directed,1851,54919698
DEU,IND,Directed,989,54516841
GRC,CHN,Directed,1032,53873130
ARG,CHN,Directed,18,53719339
DEU,USA,Directed,1018,50001716
DEU,CZE,Directed,933,49427241
SWE,DEU,Directed,2410,48891140
EGY,CHN,Directed,718,48772227
IRL,CHN,Directed,1281,48611851
FRA,ESP,Directed,887,48520820
CZE,DEU,Directed,609,48464397
NLD,IND,Directed,1766,46761155
DEU,CHE,Directed,1004,45274460
DEU,LVA,Directed,963,43283888
SWE,CHN,Directed,2403,42117353
SAU,PAK,Directed,2146,41039131
ITA,AUT,Directed,1330,40016932
GBR,DEU,Directed,2747,39595672
BEL,DEU,Directed,201,38419269
ARE,CHN,Directed,2702,37412556
ITA,USA,Directed,1425,35478946
NLD,GBR,Directed,1783,32050015
CHN,USA,Directed,505,31929784
SVN,CHN,Directed,2232,31487366
ITA,SVN,Directed,1404,31264126
CHE,AUT,Directed,2442,29189950
AUT,CHN,Directed,62,28721408
ITA,DEU,Directed,1355,27997063
BEL,ITA,Directed,208,27863876
FIN,CHN,Directed,801,27658060
ESP,MYS,Directed,2340,27344647
DEU,LTU,Directed,965,26942701
GBR,MYS,Directed,2774,25429961
DEU,MYS,Directed,968,24904041
RUS,CHN,Directed,2106,24450711
ITA,FRA,Directed,1352,24268193
PRT,ESP,Directed,2032,24080655
USA,KOR,Directed,2921,24043434
THA,VNM,Directed,2562,24016252
USA,MYS,Directed,2929,23856995
GBR,FRA,Directed,2745,23563705
DEU,DNK,Directed,935,23200997
EST,LVA,Directed,775,23096911
SWE,NLD,Directed,2421,22896833
IRL,GBR,Directed,1299,22831967
DNK,CHN,Directed,647,21826178
GBR,NLD,Directed,2782,21752301
SAU,EGY,Directed,2158,21478077
NOR,CHN,Directed,1813,21137767
GRC,BGR,Directed,1029,21072819
MEX,IDN,Directed,1675,20563563
AUT,ITA,Directed,80,20288620
BEL,IND,Directed,243,20047153
PER,CHN,Directed,1911,19903895
BEL,USA,Directed,265,19695355
SAU,IND,Directed,2149,19520617
IRN,CHN,Directed,1251,18768816
LUX,CHN,Directed,3558,18518714
GBR,IND,Directed,2799,18450017
CHE,NLD,Directed,2466,18290715
CHL,CHN,Directed,420,18220700
IDN,VNM,Directed,1235,18207125
DEU,GBR,Directed,1015,18091422
CHE,CHN,Directed,2446,17915958
ZAF,CHN,Directed,2258,17784410
DEU,ESP,Directed,998,17655318
NLD,FRA,Directed,1740,17240337
TUR,CHN,Directed,2615,16606307
TUN,CHN,Directed,2582,16578129
HUN,CHN,Directed,1096,16511370
CHE,ITA,Directed,2459,16206071
DOM,CHN,Directed,689,16007720
SVN,ITA,Directed,2240,15516778
SVN,AUT,Directed,2230,15015827
USA,VNM,Directed,2961,14945589
ISR,CHN,Directed,1304,14822957
FRA,PRT,Directed,876,14764615
JPN,VNM,Directed,1459,13954547
ESP,PRT,Directed,2358,13929338
AUT,HUN,Directed,78,13155175
KOR,VNM,Directed,2061,12770693
KOR,MYS,Directed,2056,12749691
SYR,TUR,Directed,2501,12601826
DEU,SVN,Directed,996,12515826
KWT,IND,Directed,1515,12457400
ESP,USA,Directed,2380,12453744
CHE,FRA,Directed,2450,12206875
ESP,DEU,Directed,2320,12200694
PHL,VNM,Directed,1937,11966915
HND,USA,Directed,1090,11848045
DEU,BGD,Directed,919,11844683
FRA,GBR,Directed,902,11578597
FIN,SWE,Directed,819,11394126
FIN,LVA,Directed,808,11349890
SGP,MYS,Directed,2195,11279764
AUT,SVN,Directed,105,11012212
DEU,VNM,Directed,995,11006555
MYS,IDN,Directed,1611,10975890
GBR,PAK,Directed,2788,10968336
SVK,DEU,Directed,2216,10870645
BEL,GBR,Directed,263,10749527
ARE,IND,Directed,2712,10503337
EST,CHN,Directed,767,10465775
BGR,TUR,Directed,336,10464610
DEU,IRL,Directed,953,10391366
CHN,THA,Directed,493,10348803
FRA,LUX,Directed,862,10294257
CRI,CHN,Directed,547,10101608
JPN,MYS,Directed,1448,10082486
GBR,IRL,Directed,2758,9981407
CHN,PHL,Directed,477,9889236
AUT,NLD,Directed,95,9818168
GTM,CHN,Directed,1058,9665672
SWE,LTU,Directed,2418,9566229
DEU,TUR,Directed,1010,9531930
GBR,IDN,Directed,2756,9503983
MYS,THA,Directed,1633,9446860
LTU,LVA,Directed,1570,9078069
CZE,SVK,Directed,629,8989675
ESP,ITA,Directed,2331,8789534
LVA,CHN,Directed,1523,8714364
BRA,CHN,Directed,296,8637249
MYS,IND,Directed,1626,8602785
IRL,DNK,Directed,3860,8474889
CHN,KOR,Directed,464,8360010
NOR,DNK,Directed,1815,8336328
AUT,CHE,Directed,110,8293823
PHL,MYS,Directed,1929,8232299
