Source,Target,Type,Id,Weight
JPN,CHN,Directed,1444,2189051644
USA,CHN,Directed,3011,1920131748
DEU,CHN,Directed,927,888533171
BEL,CHN,Directed,150,596604599
THA,CHN,Directed,2655,591457048
GBR,CHN,Directed,2889,475206592
VNM,CHN,Directed,3137,454445455
DEU,NLD,Directed,970,448336677
AUS,CHN,Directed,30,434818167
IDN,CHN,Directed,1219,384595391
MEX,USA,Directed,1699,358485639
MEX,CHN,Directed,1691,323680257
ESP,CHN,Directed,2441,315611758
PHL,CHN,Directed,2000,307470808
MYS,CHN,Directed,1633,301273456
KOR,CHN,Directed,2144,301048924
USA,CAN,Directed,3109,290292677
CAN,CHN,Directed,351,268333845
FRA,CHN,Directed,846,241533015
CAN,USA,Directed,395,238302006
USA,MYS,Directed,3076,236223192
NLD,CHN,Directed,1768,223432493
USA,IND,Directed,3025,205636461
BEL,NLD,Directed,194,198286940
GBR,MYS,Directed,2934,174506268
DEU,AUT,Directed,913,156344295
FRA,ITA,Directed,859,150408221
NLD,DEU,Directed,1785,147116975
DEU,MYS,Directed,966,136940358
JPN,MYS,Directed,1461,135031412
USA,VNM,Directed,3030,134128573
JPN,VNM,Directed,1474,131530292
NLD,BEL,Directed,1760,123752394
GBR,NLD,Directed,2941,123656302
USA,MEX,Directed,3009,122954044
ITA,AUT,Directed,1373,115682697
POL,DEU,Directed,2033,115258345
CHE,DEU,Directed,2598,114813878
POL,CHN,Directed,2024,108056377
FRA,NLD,Directed,873,106410366
JPN,THA,Directed,1479,103708564
ITA,CHN,Directed,1382,103602481
CHN,MYS,Directed,459,98187445
DEU,POL,Directed,978,92323156
AUT,DEU,Directed,68,88178857
SAU,CHN,Directed,2230,87852835
FRA,BEL,Directed,843,87245222
FRA,ESP,Directed,892,87050616
SVN,CHN,Directed,2332,84453890
GBR,TUR,Directed,2979,82515904
BEL,FRA,Directed,158,80345575
FRA,DEU,Directed,852,78770669
NLD,GBR,Directed,1854,78259725
JPN,KOR,Directed,1455,77170718
AUT,CZE,Directed,64,74401226
DEU,BEL,Directed,917,72775055
DEU,CHE,Directed,1002,70871692
MHL,IDN,Directed,4495,70827571
DEU,IND,Directed,986,67993610
DEU,ITA,Directed,955,65656504
BEL,DEU,Directed,161,64832784
DNK,DEU,Directed,661,64525196
PAK,CHN,Directed,1929,64245324
AUS,MYS,Directed,38,62229221
KOR,VNM,Directed,2158,61808372
FRA,IRL,Directed,857,60829128
ITA,SVN,Directed,1351,60480148
CZE,DEU,Directed,615,59639375
DEU,VNM,Directed,991,58388440
ITA,DEU,Directed,1396,57271579
USA,THA,Directed,3040,56624654
GBR,POL,Directed,2951,56618461
ESP,ITA,Directed,2471,55832030
DEU,GBR,Directed,1013,55737074
GBR,IDN,Directed,2914,52667474
DEU,FRA,Directed,940,52523484
CHN,THA,Directed,489,52284414
SWE,DEU,Directed,2560,51950371
MAC,CHN,Directed,3639,50587898
IRL,GBR,Directed,1307,50548537
MMR,CHN,Directed,1745,50319985
NLD,IRL,Directed,1797,50165978
