Source,Target,Type,Id,Weight
JPN,CHN,Directed,1086,1430489431
USA,CHN,Directed,2200,1278865339
CAN,CHN,Directed,254,446614490
DEU,CHN,Directed,647,432818418
NLD,CHN,Directed,1302,429819745
BEL,CHN,Directed,123,408915495
SGP,CHN,Directed,1612,361434499
USA,CAN,Directed,2193,360761535
GBR,CHN,Directed,2057,293104629
AUS,CHN,Directed,14,225930168
MEX,USA,Directed,1256,222722117
MEX,CHN,Directed,1240,166504361
CAN,USA,Directed,273,163606651
KOR,CHN,Directed,1511,158828149
FRA,CHN,Directed,563,157398223
DEU,NLD,Directed,692,152734669
FRA,ITA,Directed,582,135353743
USA,MEX,Directed,2262,109727654
MYS,CHN,Directed,1191,101711599
THA,CHN,Directed,1898,98854359
NLD,BEL,Directed,1295,85541751
DEU,ITA,Directed,675,85026581
CHN,USA,Directed,335,82931971
CHE,DEU,Directed,1843,80163261
BEL,NLD,Directed,145,71098168
FRA,NLD,Directed,597,69101384
FRA,BEL,Directed,552,68954035
DEU,USA,Directed,737,67892722
FRA,ESP,Directed,616,66272027
ITA,USA,Directed,1075,62973606
ITA,CHN,Directed,992,60721919
DEU,BEL,Directed,636,52001363
ESP,CHN,Directed,1737,51548789
USA,IND,Directed,2297,47654301
PHL,CHN,Directed,1439,45019240
IDN,CHN,Directed,867,43846390
FRA,DEU,Directed,573,41390200
NLD,DEU,Directed,1312,38683965
BEL,DEU,Directed,130,37613212
NLD,IRL,Directed,1320,36715660
BEL,IND,Directed,153,35028256
FRA,IRL,Directed,580,34015470
BEL,FRA,Directed,129,30895123
ESP,USA,Directed,1764,30181891
BEL,USA,Directed,166,29442906
NZL,CHN,Directed,1362,26037921
POL,DEU,Directed,1472,25929910
NOR,DNK,Directed,1376,25230468
USA,BEL,Directed,2183,24829128
KOR,MYS,Directed,1521,21931673
DEU,LUX,Directed,687,21408299
SAU,PAK,Directed,1589,20593790
CHE,NLD,Directed,1850,20040857
CHE,FRA,Directed,1842,19784423
SWE,CHN,Directed,1803,19606457
AUT,DEU,Directed,47,19319325
NLD,ITA,Directed,1323,19269139
DEU,DNK,Directed,655,19245065
CHE,ITA,Directed,1848,19208323
GBR,IND,Directed,2128,18268942
SWE,NLD,Directed,1817,18209366
USA,ITA,Directed,2246,17672438
FRA,LUX,Directed,591,17489688
BEL,ITA,Directed,136,16736581
BEL,GBR,Directed,165,16654144
GBR,DEU,Directed,2074,16555345
JPN,KOR,Directed,1094,16033841
MYS,THA,Directed,1205,15993833
FRA,USA,Directed,628,15819714
BRA,CHN,Directed,220,15147167
DEU,IRL,Directed,672,14592112
GBR,USA,Directed,2156,14295729
USA,GBR,Directed,2324,14171152
