Source,Target,Type,Id,Weight
CAN,USA,Directed,46,68678474
DEU,ITA,Directed,137,33091336
DEU,NLD,Directed,142,29446119
DEU,CHE,Directed,154,26072733
JPN,CHN,Directed,244,25917564
DEU,BEL,Directed,118,25705913
NLD,DEU,Directed,610,25540249
USA,CAN,Directed,533,24999736
JPN,KOR,Directed,250,18610963
SGP,MYS,Directed,368,14920172
BEL,DEU,Directed,596,14179514
CHE,DEU,Directed,435,14046514
FRA,ESP,Directed,889,12468534
DEU,GRC,Directed,130,11530524
CHE,ITA,Directed,439,10849952
USA,IDN,Directed,742,10831366
DEU,IDN,Directed,133,9960475
MEX,USA,Directed,308,9048306
DEU,ESP,Directed,152,8023128
DEU,AUT,Directed,117,7235936
USA,IND,Directed,710,6961576
SUN,DEU,Directed,619,6784000
CSK,DEU,Directed,600,6636959
FRA,DEU,Directed,603,6590249
DEU,TUR,Directed,157,6007635
FIN,DEU,Directed,106,5915755
NLD,IDN,Directed,736,5152780
DNK,DEU,Directed,74,5124952
HUN,DEU,Directed,604,4880823
DEU,IRL,Directed,135,4326510
MYS,SGP,Directed,286,4249647
USA,MEX,Directed,800,4207112
KOR,JPN,Directed,344,4043697
DEU,FRA,Directed,128,4023148
CAN,CHN,Directed,33,3961055
USA,KOR,Directed,849,3854084
IND,DEU,Directed,615,3820886
KOR,IND,Directed,351,3671842
ESP,PRT,Directed,395,3661479
SWE,DEU,Directed,617,3644674
GBR,ESP,Directed,901,3490580
DEU,PHL,Directed,146,3229125
USA,JPN,Directed,752,3130644
GBR,IND,Directed,709,2999905
AUT,DEU,Directed,595,2948374
GBR,DEU,Directed,620,2857237
DEU,DNK,Directed,124,2791564
POL,DEU,Directed,612,2775522
DEU,USA,Directed,161,2731687
JPN,IDN,Directed,247,2592383
MYS,THA,Directed,288,2535875
DEU,GBR,Directed,160,2422423
ITA,DEU,Directed,606,2292483
JPN,USA,Directed,260,2235663
USA,DEU,Directed,621,2205411
BEL,IDN,Directed,727,2198484
SGP,CHN,Directed,363,2194588
DEU,SWE,Directed,153,2161886
SWE,DNK,Directed,562,2140795
AUS,USA,Directed,11,2083589
USA,CHL,Directed,542,2045936
DEU,CAN,Directed,166,2028901
DDR,IND,Directed,698,1992897
USA,ESP,Directed,902,1886649
JPN,SGP,Directed,256,1881296
AUT,CHE,Directed,934,1858982
USA,MYS,Directed,783,1856932
KOR,PAK,Directed,346,1853750
KOR,IDN,Directed,342,1848187
NOR,FIN,Directed,577,1829980
DEU,PRT,Directed,148,1820855
USA,SGP,Directed,878,1803829
MEX,ESP,Directed,306,1650270
BEL,SGP,Directed,858,1536187
AUS,IDN,Directed,3,1526721
CHE,FRA,Directed,434,1484526
IDN,JPN,Directed,239,1428437
CHN,IDN,Directed,728,1414625
ESP,IRL,Directed,391,1385000
ESP,MAR,Directed,412,1341433
CHN,MYS,Directed,774,1230339
JPN,MYS,Directed,251,1206127
ITA,IND,Directed,700,1202323
BEL,ESP,Directed,886,1199013
NLD,ESP,Directed,897,1192912
CHE,IRL,Directed,456,1191812
DNK,SWE,Directed,90,1175420
JPN,BEL,Directed,242,1167937
BEL,GRC,Directed,668,1151554
PRT,ESP,Directed,326,1129630
ESP,SAU,Directed,396,1124281
ESP,ITA,Directed,392,1117750
USA,TUR,Directed,999,1092312
NLD,MYS,Directed,777,1066882
NLD,SGP,Directed,871,1055187
ITA,AUS,Directed,498,1026500
DEU,CHN,Directed,121,968288
NOR,DNK,Directed,560,968123
JPN,AUS,Directed,241,939812
MEX,VGB,Directed,299,933062
ITA,TUR,Directed,985,930398
DNK,CHN,Directed,77,918460
AUS,CHN,Directed,2,917250
DEU,FIN,Directed,127,913374
DEU,POL,Directed,147,906288
ITA,ESP,Directed,893,904006
FRA,CHE,Directed,939,897779
BEL,JPN,Directed,754,869187
DNK,IND,Directed,87,858608
USA,BRA,Directed,519,842601
BEL,PRT,Directed,819,836230
GRC,TUR,Directed,992,828687
JPN,IND,Directed,255,825202
JPN,PHL,Directed,254,815050
CHE,USA,Directed,449,812562
NLD,DNK,Directed,559,805690
ESP,USA,Directed,399,797006
CHN,KOR,Directed,841,790187
ESP,DEU,Directed,387,788608
AUS,SGP,Directed,10,778426
CAN,ITA,Directed,36,769611
BRA,PRT,Directed,27,746375
SGP,IDN,Directed,739,740804
CAN,GBR,Directed,44,738018
DNK,ITA,Directed,80,695866
BGR,GRC,Directed,669,682471
NLD,KOR,Directed,846,675992
GBR,CHL,Directed,541,668983
NLD,IND,Directed,703,666812
PRT,ITA,Directed,323,660717
GBR,IDN,Directed,741,660070
GBR,AUS,Directed,506,656187
ROU,GBR,Directed,358,646000
AUT,GRC,Directed,667,637706
BRA,PRY,Directed,26,633243
CHE,PRT,Directed,444,625545
FRA,PRT,Directed,820,616357
KOR,MYS,Directed,345,616032
ITA,CAN,Directed,528,609179
GBR,MYS,Directed,782,603354
HUN,TUR,Directed,993,596488
ITA,CHE,Directed,943,584169
KOR,USA,Directed,349,581417
GBR,PRT,Directed,827,580164
ESP,FRA,Directed,386,560754
CAN,DEU,Directed,32,550253
ISL,NLD,Directed,221,540437
THA,GBR,Directed,477,517437
USA,AUS,Directed,507,511812
GBR,MWI,Directed,768,510753
IND,GBR,Directed,228,498972
CHE,NLD,Directed,441,498772
GRC,ITA,Directed,213,486752
TUR,IRL,Directed,485,478750
IDN,KOR,Directed,844,478000
IND,IRL,Directed,223,476769
TUR,DEU,Directed,483,471068
IND,SAU,Directed,226,464000
DEU,NOR,Directed,144,458375
DNK,BEL,Directed,70,455375
FRA,MDG,Directed,766,453875
DEU,SGP,Directed,151,451708
DEU,KOR,Directed,139,431452
KOR,CAN,Directed,336,429312
CHN,IND,Directed,695,427241
FIN,DNK,Directed,104,408488
NLD,THA,Directed,968,405811
NLD,CHE,Directed,945,390928
DNK,GBR,Directed,92,389187
CAN,SGP,Directed,41,383685
THA,IND,Directed,474,371636
SGP,USA,Directed,378,363500
ROU,IRL,Directed,356,360000
THA,CHN,Directed,469,350437
CHE,NOR,Directed,442,343187
AUT,TUR,Directed,982,342812
SUN,FIN,Directed,579,340616
BRA,USA,Directed,28,337000
DNK,POL,Directed,85,335367
SWE,ESP,Directed,899,329034
SGP,AUS,Directed,359,322727
USA,NZL,Directed,812,321272
MYS,JPN,Directed,283,318761
CHE,ESP,Directed,446,304596
DNK,GRC,Directed,75,303912
KOR,CYP,Directed,339,289000
BEL,CHE,Directed,935,287100
MEX,CYM,Directed,311,279750
ROU,DEU,Directed,355,278049
GBR,CAN,Directed,532,276667
NLD,CAN,Directed,530,274750
JPN,IRL,Directed,248,273335
SGP,BGD,Directed,513,271500
SGP,SAU,Directed,373,271000
DNK,USA,Directed,93,269562
NLD,PRT,Directed,823,268752
AUS,IND,Directed,9,263518
SAU,KOR,Directed,847,262324
BEL,TUR,Directed,983,262144
MYS,CHN,Directed,280,260658
MEX,ITA,Directed,303,258815
THA,JPN,Directed,471,256695
SWE,THA,Directed,970,255905
DNK,FRA,Directed,73,255663
CHN,JPN,Directed,747,254092
BEL,CAN,Directed,523,251792
DDR,CHE,Directed,940,251332
AUT,ESP,Directed,885,250429
GRC,USA,Directed,216,240155
NZL,AUS,Directed,317,238135
JPN,PAK,Directed,253,236601
PRT,DEU,Directed,322,236279
DNK,NLD,Directed,82,235841
NOR,DEU,Directed,611,233800
IRL,DEU,Directed,605,227987
JPN,THA,Directed,258,226203
GBR,DNK,Directed,564,224537
TUR,USA,Directed,492,218242
CSK,CHE,Directed,937,215601
SWE,GRC,Directed,679,214745
KOR,CHN,Directed,338,214412
SUN,TUR,Directed,997,212441
NZL,SGP,Directed,319,204930
GRC,SDN,Directed,215,204000
ESP,NLD,Directed,393,202069
FIN,SWE,Directed,113,201119
HUN,GRC,Directed,674,195390
BEL,DNK,Directed,552,194987
SWE,SGP,Directed,875,193820
ESP,CHL,Directed,403,190432
FRA,IND,Directed,697,182503
FRA,IDN,Directed,729,179816
ESP,BEL,Directed,385,179163
TUR,ITA,Directed,489,178910
CHE,AUT,Directed,431,176545
FIN,USA,Directed,114,176402
THA,SGP,Directed,475,176068
MYS,IND,Directed,285,171523
THA,MYS,Directed,481,165493
JPN,CHE,Directed,944,164456
PRT,USA,Directed,328,164195
SWE,FIN,Directed,578,164092
DNK,NOR,Directed,83,162396
CHE,HUN,Directed,437,161855
IND,ITA,Directed,224,160659
GBR,GRC,Directed,680,159156
USA,GRC,Directed,681,158612
VEN,ESP,Directed,903,154546
NLD,GRC,Directed,677,153980
ESP,NIC,Directed,394,150359
DEU,CSK,Directed,123,149175
CYP,LBN,Directed,67,147609
CAN,IND,Directed,54,147590
ISL,ESP,Directed,891,147101
