Source,Target,Type,Id,Weight
USA,CHN,Directed,3002,3708038043
JPN,CHN,Directed,1524,3027431047
DEU,CHN,Directed,979,2129658461
GBR,CHN,Directed,2878,1374073471
BEL,CHN,Directed,175,687967964
FRA,CHN,Directed,881,661325014
THA,CHN,Directed,2653,659892140
CAN,CHN,Directed,360,647549558
AUS,CHN,Directed,34,508220882
MEX,CHN,Directed,1748,460389832
PHL,CHN,Directed,2038,425733545
KOR,CHN,Directed,2170,397193783
MYS,CHN,Directed,1691,388354152
NLD,CHN,Directed,1849,370160686
IDN,CHN,Directed,1288,327806868
ITA,CHN,Directed,1428,326091826
MEX,USA,Directed,1781,324934356
ESP,CHN,Directed,2449,319446570
USA,CAN,Directed,2994,306803113
NOR,SWE,Directed,1946,302754831
DEU,NLD,Directed,1022,285666365
DEU,AUT,Directed,966,201968789
CHN,VNM,Directed,500,186067710
CAN,USA,Directed,402,180677998
AUT,SVK,Directed,98,175058425
NLD,BEL,Directed,1846,162634941
BEL,NLD,Directed,213,147583122
FRA,BEL,Directed,874,146667685
VNM,CHN,Directed,3134,144370928
DEU,POL,Directed,1029,140374478
USA,IND,Directed,3080,125041286
FRA,ITA,Directed,900,109994288
CHE,DEU,Directed,2604,107488504
FRA,DEU,Directed,889,106851172
POL,CHN,Directed,2083,103386089
MAC,CHN,Directed,3701,100351442
JPN,KOR,Directed,1530,93747480
NLD,DEU,Directed,1857,90908948
YEM,CHN,Directed,3153,90087374
SGP,CHN,Directed,2323,88603738
SAU,CHN,Directed,2263,84129732
CZE,CHN,Directed,621,80591550
POL,DEU,Directed,2092,79351803
NZL,CHN,Directed,1903,77711144
PRT,CHN,Directed,2133,72292582
DNK,DEU,Directed,677,71709165
IND,CHN,Directed,1196,70068103
BGD,CHN,Directed,124,69314308
FRA,NLD,Directed,912,69195681
USA,MEX,Directed,3053,69008338
GBR,MYS,Directed,2912,68078749
DEU,CZE,Directed,983,67309418
DEU,ITA,Directed,1008,66355963
PAK,CHN,Directed,1965,64300390
DEU,BEL,Directed,970,63417669
DEU,IND,Directed,1041,63157491
FRA,IRL,Directed,898,62374517
ITA,AUT,Directed,1414,62122385
GRC,CHN,Directed,1080,60060448
IRQ,JOR,Directed,1357,60036250
SWE,DEU,Directed,2562,59715573
FRA,ESP,Directed,935,57635964
BEL,FRA,Directed,183,55907076
GBR,NLD,Directed,2919,54820445
AUT,DEU,Directed,72,54363478
ROU,CHN,Directed,2204,53688963
ARG,CHN,Directed,17,53003739
MEX,IDN,Directed,1758,51848832
CZE,DEU,Directed,626,51716618
NLD,IRL,Directed,1865,51288170
DEU,FRA,Directed,993,51097425
USA,IDN,Directed,3033,50437522
SWE,CHN,Directed,2554,50050018
SAU,PAK,Directed,2279,47897154
BEL,DEU,Directed,186,47745271
ARE,CHN,Directed,2843,46272022
AUT,CZE,Directed,65,44085851
DEU,CHE,Directed,1055,41960975
NLD,IND,Directed,1881,41431603
DEU,LVA,Directed,4827,41246122
NLD,GBR,Directed,1895,40855003
ITA,DEU,Directed,1440,39361032
GBR,DEU,Directed,2886,38117725
DEU,DNK,Directed,986,37733774
EGY,CHN,Directed,753,37522701
IRL,CHN,Directed,1363,37031873
