Source,Target,Type,Id,Weight
USA,CHN,Directed,1991,1125999852
JPN,CHN,Directed,963,783683755
USA,CAN,Directed,1987,356703607
NLD,CHN,Directed,1151,349364332
DEU,CHN,Directed,564,290523422
BEL,CHN,Directed,114,223119303
MEX,USA,Directed,1107,205801395
KOR,CHN,Directed,1344,193138924
CAN,USA,Directed,257,181100737
USA,MEX,Directed,2026,136458131
GBR,CHN,Directed,1855,130366279
CAN,CHN,Directed,240,120579074
MYS,CHN,Directed,1042,108898822
FRA,ITA,Directed,498,105075705
DEU,NLD,Directed,582,100234310
AUS,CHN,Directed,21,87384580
MEX,CHN,Directed,1092,81672453
DEU,ITA,Directed,575,80874850
NLD,BEL,Directed,1145,77538133
FRA,CHN,Directed,484,74967830
FRA,BEL,Directed,479,65765873
BEL,NLD,Directed,133,63460071
NLD,IRL,Directed,1162,59952564
THA,CHN,Directed,1726,55243316
DEU,USA,Directed,604,52235348
FRA,ESP,Directed,516,51011210
FRA,NLD,Directed,507,48831484
DEU,BEL,Directed,559,44391788
BEL,DEU,Directed,121,42082170
USA,IND,Directed,2044,41109892
ITA,USA,Directed,899,37150356
CHN,USA,Directed,295,35771360
CHE,DEU,Directed,1675,30955998
BEL,ITA,Directed,127,30793314
IDN,CHN,Directed,745,30138515
USA,ITA,Directed,2016,29482582
PHL,CHN,Directed,1281,27914607
NLD,DEU,Directed,1158,26832735
SGP,CHN,Directed,1439,26179072
FRA,IRL,Directed,497,25956000
SWZ,ZAF,Directed,1624,25279737
BEL,FRA,Directed,119,24055225
ITA,CHN,Directed,864,23804795
BEL,USA,Directed,152,23076003
DEU,AUT,Directed,558,22541950
BEL,IND,Directed,139,21768537
DEU,IND,Directed,590,21317557
NLD,USA,Directed,1191,21165018
AUT,DEU,Directed,49,21070200
FRA,DEU,Directed,491,20182450
NOR,SWE,Directed,1250,19769644
MYS,THA,Directed,1058,19274592
GBR,USA,Directed,1908,19096327
TUR,CHN,Directed,1778,18474763
NLD,FRA,Directed,1157,17791710
DEU,DNK,Directed,568,17584871
DEU,CHE,Directed,596,17303427
CZE,DEU,Directed,363,17066386
DEU,LUX,Directed,580,16683885
NLD,ITA,Directed,1164,16677438
JPN,KOR,Directed,968,16667786
SWE,NLD,Directed,1648,16202557
