Source,Target,Type,Id,Weight
USA,CHN,Directed,1295,633126200
JPN,CHN,Directed,628,310216824
MEX,USA,Directed,722,174418453
DEU,NLD,Directed,345,164315838
NLD,CHN,Directed,746,164298897
USA,CAN,Directed,1293,144628003
CAN,USA,Directed,99,137731128
DEU,ITA,Directed,338,107649031
FRA,ITA,Directed,260,85080735
SAU,CHN,Directed,1610,80908819
NLD,DEU,Directed,752,76533483
DEU,CHN,Directed,326,57327465
BEL,CHN,Directed,1583,39947093
DEU,BEL,Directed,318,39770583
FRA,CHN,Directed,250,39561462
BEL,NLD,Directed,2330,37915703
DEU,USA,Directed,364,37393248
KOR,CHN,Directed,888,35631971
DEU,FRA,Directed,331,35461775
NLD,IRL,Directed,758,35008960
USA,ITA,Directed,1316,34392409
USA,IND,Directed,1341,29972520
USA,MEX,Directed,1325,28997763
DEU,CHE,Directed,358,27071262
CHE,ITA,Directed,1097,26184086
NLD,USA,Directed,797,25991052
CAN,CHN,Directed,84,24822051
SGP,CHN,Directed,950,24209167
ITA,USA,Directed,568,23794987
FRA,ESP,Directed,274,23719403
MYS,CHN,Directed,675,21912301
FRA,NLD,Directed,266,21577190
NLD,BEL,Directed,741,21563010
NLD,IND,Directed,781,21545402
AUS,CHN,Directed,10,20098026
NLD,ITA,Directed,760,19776215
BEL,ITA,Directed,2119,19361818
SGP,MYS,Directed,956,19140724
DEU,IRL,Directed,336,18942777
NLD,GBR,Directed,796,18349802
CHE,DEU,Directed,1093,17977308
GBR,USA,Directed,1210,17418780
GBR,CHN,Directed,1179,16673164
FRA,BEL,Directed,248,16610362
GBR,ITA,Directed,1185,16480583
GBR,NLD,Directed,1192,15426639
FRA,DEU,Directed,254,15248708
DEU,ESP,Directed,356,12939460
BEL,DEU,Directed,1849,12597334
GBR,IRL,Directed,1183,11648801
FRA,USA,Directed,280,11620920
ITA,NLD,Directed,547,11215293
USA,KOR,Directed,1321,11067564
AUT,ITA,Directed,37,10683011
USA,GBR,Directed,1352,10598346
DEU,GRC,Directed,332,10212766
SWE,CHN,Directed,1059,10159402
NLD,FRA,Directed,750,9919117
ARG,CHN,Directed,1,9757785
DNK,NLD,Directed,202,9544210
DEU,IND,Directed,352,9500984
USA,DEU,Directed,1305,9382915
USA,ESP,Directed,1344,9177561
CHN,USA,Directed,122,8983787
JPN,KOR,Directed,635,8853351
MEX,CHN,Directed,717,8711683
PHL,CHN,Directed,1605,8555290
DEU,AUT,Directed,316,8539912
DEU,GBR,Directed,363,8513346
CHE,IRL,Directed,1095,8463566
BEL,FRA,Directed,1810,8361471
MYS,SGP,Directed,683,8197663
BEL,USA,Directed,2788,8149155
NLD,PHL,Directed,776,7925866
BRA,CHN,Directed,1584,7597187
GBR,DEU,Directed,1176,6524131
NLD,PAK,Directed,774,6453374
SWE,ITA,Directed,1062,6349984
USA,BRA,Directed,1291,6306532
POL,ITA,Directed,862,6284922
POL,DEU,Directed,860,6236811
ITA,IRL,Directed,537,6087927
SWE,DEU,Directed,1058,6062884
USA,IRL,Directed,1314,6030488
CZE,DEU,Directed,168,5939590
AUT,DEU,Directed,33,5800804
NLD,ESP,Directed,786,5533196
USA,CHL,Directed,1294,5360258
USA,BEL,Directed,1288,5307311
GBR,IND,Directed,1200,5297482
FRA,IRL,Directed,258,5289217
ITA,TUN,Directed,561,5287300
IRL,GBR,Directed,512,5256290
MEX,IRL,Directed,718,5198547
NLD,CAN,Directed,745,5169842
USA,TUR,Directed,1351,5093587
SGP,IND,Directed,963,4996582
ESP,USA,Directed,1027,4776889
THA,CHN,Directed,1130,4756997
ITA,DEU,Directed,530,4694718
DEU,POL,Directed,349,4611852
SWE,DNK,Directed,1055,4547297
CHE,NLD,Directed,1098,4544965
KOR,IND,Directed,898,4528688
USA,NLD,Directed,1327,4496518
SVK,CZE,Directed,972,4486923
USA,ECU,Directed,1300,4242967
SVN,ITA,Directed,999,4209371
KOR,JPN,Directed,893,4136755
NOR,SWE,Directed,850,4130333
ITA,GRC,Directed,531,4106702
ESP,MAR,Directed,1022,4081375
JPN,USA,Directed,646,3995113
DEU,SAU,Directed,388,3894561
VEN,COL,Directed,1462,3859884
LVA,DEU,Directed,662,3846811
DNK,CHN,Directed,198,3817949
HUN,ITA,Directed,440,3601466
CHN,IDN,Directed,131,3549818
ITA,KEN,Directed,586,3474812
AUT,NLD,Directed,39,3451521
NLD,SGP,Directed,782,3374695
CHE,FRA,Directed,1092,3331790
DEU,PRT,Directed,350,3312457
BLR,DEU,Directed,1850,3296163
GBR,MAR,Directed,1240,3274030
POL,IRL,Directed,861,3217562
MEX,BRA,Directed,709,3207750
HUN,AUT,Directed,435,3153724
BEL,GBR,Directed,2733,3152119
ITA,CHN,Directed,534,3114393
SVK,ITA,Directed,975,3080391
ITA,FRA,Directed,529,3076788
CHN,CAN,Directed,113,3063118
DNK,DEU,Directed,195,2957515
NZL,AUS,Directed,832,2849943
BEL,IRL,Directed,2072,2814737
NLD,MYS,Directed,765,2757842
PAK,CHN,Directed,1604,2748765
FRA,GBR,Directed,279,2686878
SGP,CAN,Directed,949,2686639
USA,PHL,Directed,1335,2685437
SWE,NLD,Directed,1067,2643066
IND,CHN,Directed,464,2619471
SGP,USA,Directed,965,2580921
ESP,PRT,Directed,1024,2579313
PRT,IRL,Directed,873,2552949
FIN,DEU,Directed,233,2539389
AUS,USA,Directed,23,2529435
USA,VEN,Directed,1354,2509108
BEL,IND,Directed,1997,2500095
ITA,CAN,Directed,522,2482640
DEU,CAN,Directed,323,2457280
NLD,GRC,Directed,753,2453345
GBR,ESP,Directed,1203,2368384
NZL,CHN,Directed,833,2365729
ESP,FRA,Directed,1015,2334429
AUT,FRA,Directed,32,2303519
USA,MYS,Directed,1324,2290747
DEU,IDN,Directed,335,2280734
NLD,SAU,Directed,779,2277978
DEU,PAK,Directed,347,2246687
IDN,CHN,Directed,492,2200976
ITA,GBR,Directed,566,2183673
AUT,CHE,Directed,46,2149707
SGP,MMR,Directed,948,2138596
DEU,PHL,Directed,348,2102124
CHN,JPN,Directed,115,2097267
USA,GTM,Directed,1308,2095127
RUS,DEU,Directed,1877,2094886
USA,DOM,Directed,1299,2088728
ESP,BRA,Directed,1013,2088624
DNK,SWE,Directed,208,2075991
USA,SGP,Directed,1342,2053361
JPN,THA,Directed,644,2042452
NLD,IDN,Directed,757,2024728
KOR,USA,Directed,901,2007606
PRT,FRA,Directed,871,1937764
DEU,LTU,Directed,381,1934249
GBR,FRA,Directed,1175,1919205
USA,COL,Directed,1296,1909954
POL,BEL,Directed,859,1863000
TUR,IRL,Directed,1154,1802087
GBR,CAN,Directed,1169,1801092
USA,IDN,Directed,1312,1797805
ISL,NLD,Directed,458,1790067
GBR,ETH,Directed,1220,1762062
FIN,SWE,Directed,241,1756783
USA,PER,Directed,1334,1747591
JPN,SGP,Directed,641,1733321
PRT,ITA,Directed,874,1729186
KOR,GBR,Directed,906,1716952
ITA,AUT,Directed,519,1703576
ESP,IRL,Directed,1018,1691670
MEX,CYM,Directed,723,1688500
NLD,DNK,Directed,748,1665622
CHE,USA,Directed,1106,1659355
NOR,DNK,Directed,840,1654000
KOR,SGP,Directed,2534,1619562
NOR,ESP,Directed,849,1599147
DEU,DNK,Directed,330,1576447
IDN,USA,Directed,498,1569014
HUN,GRC,Directed,439,1567812
THA,IND,Directed,1136,1558643
USA,BOL,Directed,1290,1555360
DEU,SWE,Directed,357,1550550
DEU,NPL,Directed,344,1549386
MEX,GBR,Directed,721,1547744
ESP,ITA,Directed,1019,1533703
JPN,CAN,Directed,627,1522874
HUN,NLD,Directed,441,1450074
ARE,CHN,Directed,1670,1425125
SWE,USA,Directed,1079,1404875
GRC,CHN,Directed,426,1402118
NLD,AUT,Directed,738,1375431
USA,HND,Directed,1310,1366024
FRA,CAN,Directed,249,1362389
GBR,BEL,Directed,1167,1343466
GRC,ITA,Directed,427,1342557
THA,JPN,Directed,1133,1332835
CZE,ITA,Directed,171,1269575
USA,ARG,Directed,1283,1264004
BEL,ESP,Directed,2584,1250639
RUS,ITA,Directed,2145,1246111
SVK,DEU,Directed,973,1238872
MAC,CHN,Directed,145,1224661
BGR,ITA,Directed,2121,1221749
JPN,IND,Directed,640,1220599
ISR,CHN,Directed,1591,1209374
AUT,CZE,Directed,28,1197495
KOR,IDN,Directed,892,1173303
BLR,POL,Directed,2440,1173000
ARE,IND,Directed,2027,1171553
FRA,PRT,Directed,269,1163069
NLD,ISR,Directed,759,1148748
DEU,SGP,Directed,353,1138899
NOR,USA,Directed,851,1129447
FRA,CHE,Directed,276,1120670
GBR,KEN,Directed,1233,1104164
HUN,DEU,Directed,438,1095901
SWE,NOR,Directed,1068,1085112
ESP,CHN,Directed,1017,1082505
DEU,NOR,Directed,346,1074860
CHE,AUT,Directed,1087,1074516
USA,SAU,Directed,1339,1063833
USA,CRI,Directed,1297,1062056
MEX,ESP,Directed,720,1055063
ROU,ITA,Directed,919,1049936
SVK,AUT,Directed,970,1042008
ARG,USA,Directed,3,1038589
NLD,NER,Directed,771,1036558
CHN,MAC,Directed,117,1024945
USA,NGA,Directed,1331,1019530
DEU,CZE,Directed,329,1018691
IRN,IRL,Directed,2076,1016687
GTM,SLV,Directed,431,1009980
SVK,NLD,Directed,976,995687
KOR,CAN,Directed,909,993405
DEU,THA,Directed,359,992582
CZE,NLD,Directed,172,991847
AUT,SVN,Directed,43,985181
ROU,TUR,Directed,930,975093
AUS,NZL,Directed,17,969372
SWE,FIN,Directed,1056,954600
NGA,IRL,Directed,2081,932375
ITA,CHE,Directed,559,911064
ITA,IND,Directed,555,891015
DNK,IND,Directed,205,887715
ESP,CAN,Directed,1014,879454
BRA,USA,Directed,79,871027
PRT,USA,Directed,879,870061
DEU,MYS,Directed,343,865680
USA,MAR,Directed,1398,865312
NLD,CZE,Directed,802,857812
GBR,PRT,Directed,1197,846495
DEU,TUR,Directed,360,845391
FRA,MAR,Directed,265,837779
USA,PRT,Directed,1336,833893
IND,ITA,Directed,466,831527
JPN,AUS,Directed,624,829796
ESP,SAU,Directed,1025,829494
NOR,DEU,Directed,843,828870
GBR,CHL,Directed,1170,822609
HUN,ESP,Directed,443,817307
IRL,USA,Directed,513,809024
SGP,PHL,Directed,960,809015
USA,SLV,Directed,1301,802820
AUT,HUN,Directed,36,802326
