Source,Target,Type,Id,Weight
USA,CHN,Directed,3055,2951117705
JPN,CHN,Directed,1419,2851213071
DEU,CHN,Directed,912,1540571756
GBR,CHN,Directed,2926,909037541
BEL,CHN,Directed,168,730112457
THA,CHN,Directed,2667,671933949
USA,CAN,Directed,3048,503040524
CAN,CHN,Directed,356,482483972
MEX,CHN,Directed,1651,447716474
AUS,CHN,Directed,31,433689273
KOR,CHN,Directed,2192,412018892
MEX,USA,Directed,1662,403345390
MYS,CHN,Directed,1596,395631424
FRA,CHN,Directed,822,391500835
ESP,CHN,Directed,2472,391464593
DEU,NLD,Directed,957,371471733
NLD,CHN,Directed,1732,303714469
IDN,CHN,Directed,1193,277118468
PHL,CHN,Directed,2061,253991359
NOR,SWE,Directed,1981,218392358
NLD,DEU,Directed,1767,217693914
VNM,CHN,Directed,3158,199687712
CAN,USA,Directed,387,196905360
DEU,AUT,Directed,900,175806182
NLD,BEL,Directed,1712,175277795
MAC,CHN,Directed,496,157644795
USA,IND,Directed,3126,154488146
BEL,NLD,Directed,206,150322814
SVN,CHN,Directed,2382,148625992
GBR,NLD,Directed,2968,145055208
CHE,DEU,Directed,2618,130918971
ITA,CHN,Directed,1316,126677434
FRA,ITA,Directed,838,124330802
POL,CHN,Directed,2091,122366683
POL,DEU,Directed,2100,120446545
FRA,NLD,Directed,852,117391463
FRA,DEU,Directed,831,112931213
DEU,CZE,Directed,917,95949696
GBR,MYS,Directed,2961,95924446
USA,IDN,Directed,3082,95173765
ITA,AUT,Directed,1304,93819899
FRA,BEL,Directed,818,87398751
AUT,CZE,Directed,62,85961872
JPN,KOR,Directed,1432,83532812
BGD,CHN,Directed,115,83084126
GBR,IND,Directed,2986,79379511
DEU,BEL,Directed,903,76660127
SGP,CHN,Directed,2325,76628011
CZE,DEU,Directed,592,76098996
AUT,DEU,Directed,66,75419148
DEU,FRA,Directed,926,74305938
USA,MEX,Directed,3100,73509034
DNK,DEU,Directed,637,71875870
SAU,CHN,Directed,2280,70925258
USA,MYS,Directed,3097,70677869
NLD,GBR,Directed,1907,70554748
DEU,POL,Directed,964,69182151
GBR,PRT,Directed,2979,67909222
JPN,MYS,Directed,1438,66567020
ITA,SVN,Directed,1379,65189321
NZL,CHN,Directed,1923,64947852
DEU,IND,Directed,976,64911057
DEU,MYS,Directed,951,64317157
PRT,CHN,Directed,2142,61653158
FRA,ESP,Directed,876,61298047
PAK,CHN,Directed,1999,59949220
EST,LVA,Directed,754,57348118
SWE,DEU,Directed,2580,56525242
GBR,DEU,Directed,2939,56143689
BEL,FRA,Directed,175,54581083
BEL,DEU,Directed,178,53379748
FRA,IRL,Directed,836,51931561
ITA,DEU,Directed,1330,50645671
NLD,IRL,Directed,1789,49273927
ESP,MYS,Directed,2510,47521251
IRQ,TUR,Directed,6092,46995108
DEU,DNK,Directed,920,46942773
IRL,GBR,Directed,1276,46345017
USA,VNM,Directed,3130,46257712
ARE,CHN,Directed,2873,43866990
ESP,ITA,Directed,2498,43031739
JPN,VNM,Directed,1450,42906627
DEU,GBR,Directed,1001,41839942
SWE,CHN,Directed,2574,41777206
DEU,ITA,Directed,941,40748439
GBR,IDN,Directed,2947,39575954
PRT,ESP,Directed,2167,38843330
BEL,ITA,Directed,190,38014720
SAU,IND,Directed,2289,37611447
TZA,CHN,Directed,3016,36375790
AUS,MYS,Directed,40,35798886
ROU,CHN,Directed,2220,34365147
KOR,MYS,Directed,2203,32739576
GRC,BGR,Directed,1015,32293427
YEM,CHN,Directed,3180,32226168
NOR,DEU,Directed,1968,32189039
AUT,SVN,Directed,91,31911279
ECU,USA,Directed,711,31654670
