Source,Target,Type,Id,Weight
USA,CHN,Directed,1551,592537867
JPN,CHN,Directed,778,588898212
MEX,USA,Directed,891,324659175
USA,CAN,Directed,1548,257315868
CAN,USA,Directed,230,188435086
NLD,CHN,Directed,920,147364189
DEU,NLD,Directed,473,132593653
DEU,CHN,Directed,457,124081847
KOR,CHN,Directed,1060,104591348
FRA,ITA,Directed,405,96582533
DEU,ITA,Directed,469,84910992
USA,MEX,Directed,1577,82644155
THA,CHN,Directed,1319,81857163
NLD,BEL,Directed,917,72695108
CAN,CHN,Directed,214,64983583
BEL,CHN,Directed,106,60685929
MYS,CHN,Directed,838,60303595
BEL,NLD,Directed,125,60279605
FRA,BEL,Directed,396,55910984
DEU,BEL,Directed,453,55653986
AUS,CHN,Directed,22,53025284
IDN,CHN,Directed,624,49387736
DEU,USA,Directed,495,45105454
FRA,ESP,Directed,416,41062134
BEL,DEU,Directed,112,40504404
FRA,NLD,Directed,411,39238962
NLD,DEU,Directed,926,39096380
NLD,IRL,Directed,930,38378790
DEU,CHE,Directed,488,37823737
ITA,USA,Directed,732,32319223
KWT,CHN,Directed,1961,31897839
GBR,CHN,Directed,1407,30749175
USA,IND,Directed,1589,30314339
SGP,CHN,Directed,1153,28851175
BEL,ITA,Directed,117,28113287
USA,ITA,Directed,1569,26646455
FRA,DEU,Directed,401,25679913
CHE,DEU,Directed,1287,25556965
BEL,FRA,Directed,111,25438089
BEL,USA,Directed,145,25157938
BEL,IND,Directed,134,24363453
SAU,CHN,Directed,1119,23198563
CHN,USA,Directed,258,23137211
FRA,USA,Directed,421,22881645
PHL,CHN,Directed,1016,22292268
DEU,DNK,Directed,460,20845009
DEU,LTU,Directed,472,20251400
DEU,IRL,Directed,467,20147958
DEU,GBR,Directed,494,19272217
GBR,DEU,Directed,1416,19075355
NLD,ITA,Directed,932,18030894
CHN,MAC,Directed,262,17897186
NLD,USA,Directed,956,17599011
GBR,USA,Directed,1453,17134699
FRA,CHN,Directed,402,16829864
DEU,ESP,Directed,486,16394443
SWE,NLD,Directed,1269,16352342
CHE,ITA,Directed,1292,15705188
DEU,PHL,Directed,477,15299133
MEX,CHN,Directed,876,14800130
NOR,SWE,Directed,997,14688274
MYS,THA,Directed,850,14507166
AUT,DEU,Directed,52,14021210
NLD,FRA,Directed,925,13941639
DEU,AUT,Directed,451,13711959
JPN,KOR,Directed,783,13536481
GBR,ITA,Directed,1424,13410195
GBR,IND,Directed,1443,12718301
DEU,CZE,Directed,459,12714592
DEU,FRA,Directed,461,11436203
AUT,ITA,Directed,56,11300197
SGP,MYS,Directed,1158,10504692
DEU,IND,Directed,483,9313274
BEL,GBR,Directed,144,9246934
ITA,DEU,Directed,698,9200659
ITA,IRL,Directed,703,8955523
GBR,IRL,Directed,1422,8819040
