Source,Target,Type,Id,Weight
USA,CHN,Directed,528,114283241
CAN,USA,Directed,35,86384144
USA,CAN,Directed,525,58117255
JPN,CHN,Directed,249,37949946
DEU,USA,Directed,156,35766994
SGP,MYS,Directed,406,35706396
USA,IDN,Directed,548,32757059
DEU,NLD,Directed,140,32132076
DEU,ITA,Directed,136,30845950
DEU,CHE,Directed,151,27566331
DEU,BEL,Directed,116,26777113
NLD,DEU,Directed,805,25377338
MEX,USA,Directed,315,21134016
JPN,KOR,Directed,255,17483160
BEL,DEU,Directed,792,16677397
ITA,USA,Directed,1223,16457706
USA,ITA,Directed,551,14548431
CHE,DEU,Directed,468,14526375
FRA,ESP,Directed,1087,13679069
USA,IND,Directed,576,13023138
DEU,IDN,Directed,132,12501008
USA,MEX,Directed,560,11559336
DEU,ESP,Directed,149,9236959
CHE,ITA,Directed,473,9113588
FRA,USA,Directed,1216,8666940
NLD,IDN,Directed,912,8525456
USA,PHL,Directed,569,8322084
DEU,GRC,Directed,129,8146925
SUN,DEU,Directed,815,7829523
USA,ESP,Directed,578,7662580
DEU,IRL,Directed,134,7371124
MYS,SGP,Directed,296,7073630
FRA,DEU,Directed,797,6891537
USA,DEU,Directed,539,6865601
NLD,USA,Directed,1227,6833491
DEU,AUT,Directed,114,6224585
USA,BEL,Directed,522,6056622
CAN,CHN,Directed,24,5971062
USA,NLD,Directed,562,5961273
DEU,FRA,Directed,127,5569924
USA,JPN,Directed,554,5257804
USA,KOR,Directed,556,5080594
BEL,USA,Directed,1205,4856397
GBR,USA,Directed,1237,4778088
JPN,USA,Directed,265,4655747
DNK,DEU,Directed,73,4580105
USA,CHL,Directed,527,4333183
ESP,PRT,Directed,426,4130592
USA,POL,Directed,570,3760498
DEU,PHL,Directed,144,3685625
DEU,GBR,Directed,155,3516749
ESP,USA,Directed,430,3493033
SGP,CHN,Directed,403,3458728
HUN,DEU,Directed,800,3354674
DEU,TUR,Directed,153,3341770
USA,GBR,Directed,586,3321248
KOR,JPN,Directed,349,3294817
GBR,ESP,Directed,1099,3275366
JPN,IDN,Directed,252,3054030
USA,SGP,Directed,577,3010732
KOR,IND,Directed,365,2953408
SGP,USA,Directed,413,2894845
MAC,CHN,Directed,53,2885856
ITA,DEU,Directed,803,2875459
SAU,SYR,Directed,393,2853198
CSK,DEU,Directed,794,2754861
USA,GTM,Directed,541,2737791
AUT,DEU,Directed,791,2679795
FIN,DEU,Directed,102,2565076
DEU,IND,Directed,868,2471862
USA,TUR,Directed,585,2468389
DEU,DNK,Directed,124,2428068
SWE,DEU,Directed,812,2416186
USA,MYS,Directed,559,2351606
DEU,CHN,Directed,121,2260838
DEU,CAN,Directed,119,2255026
AUT,CHE,Directed,1127,2136025
ESP,IRL,Directed,423,2077500
GBR,IND,Directed,882,2059640
GBR,DEU,Directed,816,1986513
AUS,USA,Directed,12,1970217
POL,DEU,Directed,808,1894999
CHN,MYS,Directed,963,1796971
MEX,VGB,Directed,307,1739500
DNK,CHN,Directed,69,1718397
JPN,SGP,Directed,260,1704333
DEU,SWE,Directed,150,1624174
AUS,ITA,Directed,3,1602937
USA,CRI,Directed,530,1582155
SWE,DNK,Directed,759,1577139
BEL,IDN,Directed,902,1575827
KOR,USA,Directed,357,1539952
IND,DEU,Directed,206,1515843
USA,BRA,Directed,523,1491041
DEU,PRT,Directed,146,1449226
DNK,SWE,Directed,86,1410912
MEX,ESP,Directed,313,1366947
NOR,FIN,Directed,779,1359375
NLD,ESP,Directed,1093,1331589
CHN,USA,Directed,1208,1307269
CHE,USA,Directed,482,1286707
KOR,PAK,Directed,352,1283257
CHN,MAC,Directed,738,1203000
USA,IRL,Directed,549,1199322
KOR,AUS,Directed,340,1194000
PRT,ITA,Directed,334,1146632
TUR,USA,Directed,515,1139515
CHE,FRA,Directed,467,1080474
NLD,DNK,Directed,757,1078843
ESP,SAU,Directed,427,1066913
USA,FIN,Directed,609,1053503
SWE,USA,Directed,1233,1029730
CHE,NLD,Directed,474,1020135
USA,THA,Directed,582,1018039
CHN,IDN,Directed,904,995193
DEU,POL,Directed,145,989912
MEX,CYM,Directed,317,988000
ESP,DEU,Directed,422,986501
CAN,SGP,Directed,31,984368
USA,SLV,Directed,536,972737
JPN,MYS,Directed,256,949882
FRA,PRT,Directed,1003,944018
CHE,IRL,Directed,472,936562
GBR,PRT,Directed,1011,928881
IDN,JPN,Directed,237,912799
QAT,SAU,Directed,1041,912000
AUS,CHN,Directed,1,907913
USA,SAU,Directed,645,897278
SAU,IDN,Directed,914,891312
DNK,USA,Directed,89,883256
BEL,SAU,Directed,1035,878655
VEN,COL,Directed,746,855198
GBR,SGP,Directed,1076,837464
DEU,HUN,Directed,131,831812
USA,FRA,Directed,537,826580
MYS,CHN,Directed,287,822186
USA,ECU,Directed,535,816531
DEU,FIN,Directed,126,816512
NOR,DNK,Directed,758,815956
IND,IRL,Directed,208,813374
BEL,ESP,Directed,1083,812223
GBR,DNK,Directed,761,808503
USA,ARG,Directed,518,805269
ISL,NLD,Directed,201,797437
ESP,MAR,Directed,442,795218
USA,LKA,Directed,526,786077
ITA,ESP,Directed,1090,783096
ITA,IND,Directed,872,772206
FRA,CHE,Directed,1131,761249
BRA,USA,Directed,15,757421
NLD,SGP,Directed,1071,750687
USA,DOM,Directed,534,748349
JPN,AUS,Directed,244,746468
JPN,PHL,Directed,258,742956
JPN,IND,Directed,259,740390
JPN,BEL,Directed,246,736125
SGP,AUS,Directed,398,726342
DNK,GBR,Directed,88,718921
DNK,BEL,Directed,67,716687
JPN,THA,Directed,262,707104
FIN,SWE,Directed,107,701889
THA,GBR,Directed,503,684000
GBR,AUS,Directed,697,675062
JPN,IRL,Directed,253,666538
USA,CHE,Directed,580,654968
JPN,PAK,Directed,257,652500
USA,PAK,Directed,567,649443
CAN,IDN,Directed,25,640717
SUN,TUR,Directed,1197,635625
KOR,CAN,Directed,341,634683
PRT,USA,Directed,336,626929
USA,VEN,Directed,588,621475
SAU,ARE,Directed,394,619792
BEL,PRT,Directed,1002,612725
KOR,IDN,Directed,348,611019
TUR,IRL,Directed,511,600687
LKA,USA,Directed,460,596062
DEU,TUN,Directed,152,592820
USA,ROU,Directed,572,583706
FIN,USA,Directed,109,583200
CHE,PRT,Directed,477,581874
DEU,SAU,Directed,1037,581736
ESP,ITA,Directed,424,574482
NLD,CAN,Directed,721,567187
PRT,ESP,Directed,335,555349
USA,NGA,Directed,565,550837
ROU,BGD,Directed,703,550000
ROU,ITA,Directed,383,545000
NZL,AUS,Directed,323,541605
USA,ISR,Directed,550,540526
IDN,SGP,Directed,236,516750
USA,CSK,Directed,531,513812
MYS,JPN,Directed,290,502561
NLD,SAU,Directed,1040,501187
SUN,FIN,Directed,781,500000
ITA,AUS,Directed,693,495437
DEU,KOR,Directed,138,494045
CAN,ITA,Directed,26,482006
MYS,IDN,Directed,288,467925
DEU,ISR,Directed,135,463811
ESP,FRA,Directed,421,463197
CHN,KOR,Directed,1023,460562
ISR,USA,Directed,1222,458624
GBR,MYS,Directed,976,444351
GBR,CHL,Directed,734,440647
AUS,SGP,Directed,9,432685
BEL,JPN,Directed,942,430812
DNK,ITA,Directed,78,420706
USA,AUS,Directed,519,418632
NLD,PRT,Directed,1007,418303
SGP,IDN,Directed,915,410756
FRA,IDN,Directed,905,407385
ARE,IND,Directed,880,406437
USA,COL,Directed,529,403765
DEU,NOR,Directed,142,402124
USA,PRT,Directed,571,401428
CAN,GBR,Directed,41,401144
NOR,USA,Directed,1228,400187
BEL,SGP,Directed,1059,398292
IRN,TUR,Directed,1191,393312
CHE,HUN,Directed,471,383710
BRA,PRY,Directed,14,382786
BGD,USA,Directed,1257,379562
MYS,IND,Directed,295,349767
DEU,PAK,Directed,143,349226
ARG,USA,Directed,1239,348937
ROU,DEU,Directed,382,345748
GBR,MWI,Directed,957,341882
NZL,IDN,Directed,325,341455
SGP,CAN,Directed,401,341094
DNK,NLD,Directed,79,336546
ITA,CHE,Directed,1134,332582
DEU,SGP,Directed,148,328098
GBR,CAN,Directed,724,327577
KOR,CHN,Directed,343,325000
SWE,ESP,Directed,1096,323812
IND,GBR,Directed,217,322522
DNK,IND,Directed,84,322498
FRA,IND,Directed,867,322398
USA,TTO,Directed,583,322385
USA,JAM,Directed,553,319337
DNK,POL,Directed,82,319022
NLD,JPN,Directed,936,306663
SGP,IND,Directed,410,302868
BEL,IND,Directed,864,295375
GBR,IDN,Directed,917,287359
SWE,THA,Directed,1159,285499
BEL,CHE,Directed,1128,283826
CHE,AUT,Directed,462,282889
KOR,ESP,Directed,366,282000
USA,NIC,Directed,635,281375
MYS,THA,Directed,298,277812
USA,GHA,Directed,540,277140
THA,CHN,Directed,498,277125
JPN,CAN,Directed,247,276226
CHN,JPN,Directed,931,274042
USA,HND,Directed,544,271687
BEL,CAN,Directed,714,267312
DEU,CSK,Directed,123,264600
MLT,ESP,Directed,1091,260187
IRL,DEU,Directed,801,259077
NOR,DEU,Directed,807,257186
KOR,TUR,Directed,355,256000
CAN,DEU,Directed,23,245050
SWE,FIN,Directed,780,244924
BEL,DNK,Directed,750,241448
FRA,CAN,Directed,716,236152
USA,SWE,Directed,579,233574
CAN,IND,Directed,39,228639
IRL,USA,Directed,1221,227406
SGP,ARE,Directed,412,219640
USA,GRC,Directed,614,219233
USA,BOL,Directed,594,218226
CHE,NOR,Directed,475,215250
FRA,MDG,Directed,953,215042
USA,PAN,Directed,639,212000
HUN,TUR,Directed,1183,211147
TUR,DEU,Directed,510,208184
IND,ITA,Directed,209,205858
DNK,FRA,Directed,72,194241
USA,HUN,Directed,546,191980
MEX,DEU,Directed,309,190614
MYS,VNM,Directed,297,189108
USA,ARE,Directed,584,186152
ESP,BEL,Directed,420,183554
NLD,CHE,Directed,1135,181267
NLD,KOR,Directed,1025,179441
CAN,MYS,Directed,28,178756
ESP,CHL,Directed,432,178000
SAU,LBN,Directed,389,175210
MEX,GBR,Directed,314,174988
CHN,SGP,Directed,1063,174881
KOR,GBR,Directed,356,173812
NLD,IND,Directed,876,172074
USA,PER,Directed,568,167721
IND,SAU,Directed,214,166935
ITA,CAN,Directed,719,166460
USA,TUN,Directed,659,163941
USA,DNK,Directed,532,157561
CAN,VNM,Directed,32,150944
THA,SGP,Directed,1075,150699
THA,MYS,Directed,500,150181
AUT,USA,Directed,1204,147702
DNK,AUT,Directed,66,144210
AUS,MYS,Directed,4,143040
AUS,PHL,Directed,8,142206
ITA,IDN,Directed,908,141613
CHE,ESP,Directed,479,140811
GRC,USA,Directed,1218,140238
SAU,SGP,Directed,1072,138390
SWE,SGP,Directed,1073,138101
FIN,DNK,Directed,101,138062
SAU,PAK,Directed,391,138000
CSK,CHE,Directed,1130,137199
SAU,JOR,Directed,387,136471
CHN,IND,Directed,865,132636
PRT,DEU,Directed,333,130816
AUT,ESP,Directed,1082,130281
USA,TGO,Directed,656,130058
KOR,THA,Directed,354,130000
CYP,LBN,Directed,64,128667
DEU,BGR,Directed,118,125601
USA,SEN,Directed,574,123476
SGP,ITA,Directed,405,122988
DEU,MAR,Directed,191,115101
VEN,ESP,Directed,1101,114800
CHE,SGP,Directed,1074,114425
USA,NER,Directed,636,113613
USA,CIV,Directed,552,113198
KOR,MYS,Directed,351,111685
SGP,THA,Directed,411,110872
THA,IND,Directed,502,109872
ROU,BEL,Directed,381,108000
FIN,NOR,Directed,106,107428
MDG,BEL,Directed,278,106702
MDG,SUN,Directed,279,106316
ITA,JPN,Directed,933,105695
THA,JPN,Directed,499,104012
COL,USA,Directed,58,103546
SGP,MMR,Directed,400,100000
MEX,ECU,Directed,318,99960
IDN,IND,Directed,889,97257
ITA,TUR,Directed,1184,97163
CSK,USA,Directed,1211,96363
CYP,GBR,Directed,65,95898
GBR,KOR,Directed,1026,92656
USA,BGD,Directed,521,92288
DEU,AUS,Directed,113,91710
ISL,DNK,Directed,755,91683
USA,GUY,Directed,542,90155
AUT,TUR,Directed,1180,89351
DEU,JPN,Directed,137,87300
LKA,PAK,Directed,457,86550
COL,CRI,Directed,60,86480
NZL,CHN,Directed,324,83558
DNK,NOR,Directed,80,82537
DEU,SUN,Directed,154,82199
SWE,PRT,Directed,1009,80476
AUS,IDN,Directed,2,80453
THA,PAK,Directed,501,80199
ESP,TUR,Directed,448,78914
USA,HTI,Directed,543,78569
AUS,NZL,Directed,5,77590
MEX,BRA,Directed,306,76554
GBR,ECU,Directed,773,75277
CAN,LBN,Directed,27,75105
ECU,COL,Directed,98,73242
ESP,NLD,Directed,425,71819
FIN,CHN,Directed,103,71636
ROU,AUT,Directed,380,71000
CRI,USA,Directed,1210,70636
AUT,IDN,Directed,901,69898
JPN,ITA,Directed,254,68531
LKA,SGP,Directed,1062,68000
USA,SLE,Directed,575,67851
SYR,TUR,Directed,1196,67585
CAN,CSK,Directed,22,67058
USA,BEN,Directed,604,66894
USA,KEN,Directed,629,66460
OMN,ARE,Directed,330,66000
SWE,CAN,Directed,723,65414
BGR,TUR,Directed,1186,63038
MEX,JPN,Directed,947,62632
KOR,FRA,Directed,345,62062
IDN,CHN,Directed,234,61272
ITA,DNK,Directed,756,61128
KOR,BEL,Directed,358,60000
ESP,AGO,Directed,431,60000
BRA,CHL,Directed,13,59824
CHE,CSK,Directed,465,58542
USA,SYR,Directed,581,57269
SUN,IND,Directed,881,57054
FIN,CAN,Directed,100,56594
IRL,SAU,Directed,1038,56402
NLD,THA,Directed,1157,56335
GRC,TUR,Directed,1189,55871
GBR,SAU,Directed,1042,55663
FIN,ESP,Directed,1086,55171
PAK,JPN,Directed,949,55109
DEU,SYR,Directed,177,54199
TTO,CAN,Directed,507,53769
SAU,IND,Directed,877,53000
AND,ESP,Directed,1081,53000
USA,PRY,Directed,640,52886
USA,BFA,Directed,664,51683
JPN,DEU,Directed,250,51523
USA,LBN,Directed,558,50609
NLD,MYS,Directed,970,50605
USA,LCA,Directed,573,50000
NLD,TUN,Directed,1178,49843
HUN,CHE,Directed,1133,49765
USA,AFG,Directed,516,49246
CHE,BEL,Directed,463,48960
CHL,ARG,Directed,49,48855
POL,USA,Directed,1229,48542
DEU,ROU,Directed,147,48401
FRO,DNK,Directed,751,47964
DNK,ISR,Directed,77,47203
FRA,KOR,Directed,1021,46679
CAN,NLD,Directed,29,46371
CAN,TTO,Directed,33,46332
KOR,SAU,Directed,1049,45398
USA,AGO,Directed,517,44992
FIN,AUT,Directed,99,43761
DEU,DOM,Directed,125,42699
CHN,THA,Directed,1164,42495
AUS,VNM,Directed,10,42000
JPN,TUR,Directed,274,41126
VEN,USA,Directed,1238,40804
TTO,USA,Directed,1235,40617
COL,TUR,Directed,1187,40437
IDN,DEU,Directed,828,40000
POL,CHE,Directed,1137,39976
DNK,SGP,Directed,85,39858
USA,JOR,Directed,555,39784
CUB,ESP,Directed,1103,39781
SAU,AFG,Directed,386,39601
IND,BEL,Directed,204,39569
MEX,PRT,Directed,312,39456
ROU,TUR,Directed,1195,38777
ESP,AND,Directed,419,38753
MEX,TUR,Directed,1194,38656
USA,DMA,Directed,533,38023
ISL,ESP,Directed,1089,37800
FIN,NLD,Directed,105,37730
CHE,IND,Directed,478,37507
GBR,JPN,Directed,938,36542
HUN,ESP,Directed,1106,35992
JPN,GBR,Directed,264,35000
DEU,DZA,Directed,112,34199
SUN,CHE,Directed,1140,33949
HUN,IND,Directed,871,33300
USA,GMB,Directed,611,32851
DEU,BGD,Directed,115,32734
LKA,DEU,Directed,458,32199
NZL,PAK,Directed,326,32031
MUS,MDG,Directed,955,31019
GTM,MEX,Directed,988,30617
THA,USA,Directed,504,30460
BEL,TUR,Directed,1181,30429
DEU,BRA,Directed,117,30375
DNK,CAN,Directed,68,30000
FRA,DNK,Directed,753,29617
CHE,FIN,Directed,493,29558
JPN,BGD,Directed,245,29500
SGP,PAK,Directed,407,29375
PRT,DNK,Directed,339,27859
USA,COD,Directed,602,27242
DEU,MYS,Directed,139,26935
USA,MAR,Directed,561,26370
CHE,SYR,Directed,480,25953
IDN,USA,Directed,1220,25601
SWE,CHE,Directed,1139,25437
TUR,NLD,Directed,513,25269
NLD,MEX,Directed,993,25121
SAU,YEM,Directed,396,25060
ROU,GRC,Directed,379,25000
GRC,IND,Directed,869,25000
IDN,THA,Directed,1165,24996
FIN,JPN,Directed,104,24960
TUR,ITA,Directed,512,24660
JPN,VNM,Directed,261,24308
FRA,SGP,Directed,1065,24116
BRA,DEU,Directed,18,23757
SAU,OMN,Directed,390,23500
DEU,GHA,Directed,128,23398
DEU,COL,Directed,122,23199
IDN,AUS,Directed,239,22925
DEU,IRN,Directed,133,22800
FIN,ITA,Directed,110,22621
CAN,CHE,Directed,40,22589
SAU,MYS,Directed,971,22589
CAN,NGA,Directed,46,22566
TUR,ESP,Directed,1098,22000
BGD,JPN,Directed,941,21398
ESP,IND,Directed,428,21140
USA,URY,Directed,587,21125
USA,TZA,Directed,663,21085
FRA,TUN,Directed,1173,20726
IRL,ESP,Directed,1107,20695
ESP,ISR,Directed,437,20601
ESP,GBR,Directed,429,20378
DNK,AUS,Directed,90,20160
CAN,PHL,Directed,30,20000
KOR,SLB,Directed,359,20000
JPN,ARE,Directed,263,19769
DEU,NGA,Directed,141,19699
USA,BGR,Directed,524,19312
ISR,DEU,Directed,802,19300
MYS,DEU,Directed,286,18195
CAN,ESP,Directed,1084,18160
IND,OMN,Directed,211,18000
IND,USA,Directed,218,17937
CHE,BRA,Directed,464,17790
AUT,PRT,Directed,1012,17773
IDN,SAU,Directed,235,17750
CAN,FIN,Directed,43,17562
LKA,GBR,Directed,459,17476
CHE,DNK,Directed,466,17441
ITA,SGP,Directed,1068,17398
KOR,DEU,Directed,346,17199
AUS,PNG,Directed,7,17035
AUS,THA,Directed,11,17000
AUT,SAU,Directed,1034,17000
BRN,SGP,Directed,1060,16500
CHL,MEX,Directed,50,16320
SWE,MYS,Directed,973,16179
AUT,THA,Directed,1161,16171
CHE,SAU,Directed,1050,15937
USA,GAB,Directed,538,15687
CHE,GRC,Directed,469,15625
PAK,DEU,Directed,833,15312
IND,TUN,Directed,231,15125
MYS,FRA,Directed,285,15125
DNK,SAU,Directed,83,15000
KOR,VNM,Directed,353,15000
