Source,Target,Type,Id,Weight
USA,CHN,Directed,923,463748484
JPN,CHN,Directed,369,233707007
NLD,CHN,Directed,453,132325897
DEU,NLD,Directed,202,107961479
CAN,USA,Directed,41,102197207
USA,CAN,Directed,920,91746056
MEX,USA,Directed,432,46896689
SGP,MYS,Directed,634,43121565
NLD,DEU,Directed,459,40374205
DEU,USA,Directed,220,37923010
KOR,CHN,Directed,580,36651967
USA,IND,Directed,960,35335814
FRA,CHN,Directed,1137,35158192
SAU,CHN,Directed,1154,33277975
CAN,CHN,Directed,28,31046578
NLD,IRL,Directed,465,30995469
BEL,CHN,Directed,1132,30729872
DEU,CHN,Directed,180,29533218
NLD,USA,Directed,507,29188065
DEU,ITA,Directed,194,27819275
DEU,CHE,Directed,213,25255726
BEL,NLD,Directed,1649,24043390
NLD,BEL,Directed,448,23915309
GBR,USA,Directed,842,22465197
DEU,BEL,Directed,173,20573050
AUS,CHN,Directed,8,20085568
SGP,CHN,Directed,626,19078491
NLD,IND,Directed,492,18747619
CHE,DEU,Directed,733,17877115
GBR,CHN,Directed,812,16881675
NLD,GBR,Directed,506,16448313
MYS,CHN,Directed,398,16319873
DEU,IND,Directed,208,16297997
ITA,USA,Directed,2046,15539295
DEU,GBR,Directed,219,15133937
DEU,IRL,Directed,192,14787265
JPN,KOR,Directed,375,14457590
DEU,FRA,Directed,186,14206472
USA,MEX,Directed,947,13945469
USA,ITA,Directed,942,12972159
CHE,NLD,Directed,738,11902692
CHE,ITA,Directed,737,11621064
GBR,IRL,Directed,815,10876819
FRA,NLD,Directed,1655,10860130
DEU,ESP,Directed,211,10374939
MYS,SGP,Directed,406,10210876
DEU,GRC,Directed,187,9865934
GBR,IND,Directed,834,9382364
MEX,CHN,Directed,423,9250827
BEL,DEU,Directed,1315,9240697
PHL,CHN,Directed,1151,8641072
FRA,ESP,Directed,1846,8430556
FRA,USA,Directed,2037,8206343
NLD,PHL,Directed,485,8205464
THA,CHN,Directed,766,7782312
USA,PHL,Directed,955,7352558
BRA,CHN,Directed,1133,7169875
CHN,USA,Directed,61,7091257
USA,DEU,Directed,934,7068430
DNK,NLD,Directed,139,6967691
FRA,DEU,Directed,1325,6951850
KOR,IND,Directed,587,6871193
NLD,ITA,Directed,467,6778444
CZE,DEU,Directed,98,6738803
SWE,DEU,Directed,696,6735084
BEL,USA,Directed,2027,6620553
USA,GBR,Directed,971,6407791
SWE,CHN,Directed,699,6065985
USA,TUR,Directed,969,6035113
FIN,SWE,Directed,165,5867480
GBR,NLD,Directed,826,5756781
USA,CHL,Directed,922,5746363
GBR,DEU,Directed,810,5624835
USA,BRA,Directed,919,5218778
JPN,USA,Directed,383,5179782
DNK,CHN,Directed,132,5118242
GBR,ITA,Directed,817,5037101
NLD,PAK,Directed,483,4632670
ESP,USA,Directed,664,4437217
ESP,BRA,Directed,651,4217390
AUS,USA,Directed,20,4215714
ITA,DEU,Directed,1330,4137900
NLD,IDN,Directed,464,4008582
ESP,MAR,Directed,658,3980661
SWE,DNK,Directed,692,3979841
DEU,SAU,Directed,1788,3939750
USA,ESP,Directed,962,3851196
BEL,IND,Directed,1457,3799901
KOR,GBR,Directed,589,3749093
SWE,ITA,Directed,702,3704000
GBR,MAR,Directed,876,3703750
DEU,PHL,Directed,205,3525875
RUS,DEU,Directed,1339,3342897
BLR,DEU,Directed,1317,3239187
SGP,MMR,Directed,623,3236023
NLD,FRA,Directed,457,3218323
FRA,IRL,Directed,1525,3203937
NLD,CZE,Directed,512,3179419
NLD,SAU,Directed,490,3024609
DNK,DEU,Directed,134,3018492
DEU,UKR,Directed,216,2877000
IRL,GBR,Directed,356,2846028
HUN,ITA,Directed,291,2791112
SGP,IND,Directed,638,2762057
DEU,IDN,Directed,190,2757030
POL,DEU,Directed,1337,2751960
SVK,CZE,Directed,1249,2732877
NLD,DNK,Directed,455,2696650
NLD,SGP,Directed,493,2696355
NOR,SWE,Directed,558,2671202
ESP,IRL,Directed,655,2587639
KOR,USA,Directed,590,2559466
AUT,DEU,Directed,1314,2526225
MEX,GBR,Directed,431,2515264
DNK,SWE,Directed,144,2508325
USA,BEL,Directed,918,2504186
FIN,DEU,Directed,159,2483826
USA,IDN,Directed,939,2475361
DEU,PRT,Directed,207,2463656
CHN,PHL,Directed,57,2431959
ITA,TUN,Directed,1950,2430687
NLD,NER,Directed,480,2430675
SGP,CAN,Directed,624,2383625
ITA,IRL,Directed,1529,2370936
DEU,AUT,Directed,172,2359737
CHE,IRL,Directed,736,2305154
PAK,CHN,Directed,1196,2265624
MAC,CHN,Directed,84,2212547
TUR,IRL,Directed,793,2176061
USA,GTM,Directed,936,2163818
ARG,CHN,Directed,1171,2105187
CHE,ESP,Directed,742,2050068
NLD,ESP,Directed,496,2028547
KOR,JPN,Directed,583,1988803
SGP,USA,Directed,643,1985286
IND,CHN,Directed,319,1955875
HUN,AUT,Directed,285,1896960
NLD,VNM,Directed,495,1888812
NLD,MYS,Directed,472,1872064
ESP,PRT,Directed,661,1860444
GBR,ETH,Directed,857,1829937
NOR,DNK,Directed,553,1822243
SWE,USA,Directed,719,1805202
DEU,CAN,Directed,178,1730125
POL,IRL,Directed,1536,1725812
JPN,SGP,Directed,380,1722101
NLD,ISR,Directed,466,1712721
NLD,GRC,Directed,460,1701747
IDN,USA,Directed,349,1687358
JPN,PAK,Directed,377,1670500
GBR,PRT,Directed,831,1654577
ARG,USA,Directed,3,1645155
BEL,GBR,Directed,1977,1638162
CHN,MYS,Directed,71,1636014
ITA,CHN,Directed,1141,1632356
CHN,MAC,Directed,56,1621523
USA,KOR,Directed,945,1621455
HUN,NLD,Directed,303,1617156
AUT,NLD,Directed,1648,1602337
CHE,USA,Directed,745,1502599
CHE,FRA,Directed,732,1495025
