Source,Target,Type,Id,Weight
CHN,USA,Directed,2463,5045645658
CHN,JPN,Directed,2445,1215098076
CHN,DEU,Directed,2441,843623287
USA,MEX,Directed,24623,824103429
CHN,GBR,Directed,2462,799227846
USA,CAN,Directed,24592,723985156
CAN,USA,Directed,1816,608795076
MEX,USA,Directed,14283,570334831
CHN,FRA,Directed,2440,446822282
CHN,CAN,Directed,2438,404153367
DEU,NLD,Directed,7960,355348703
ITA,FRA,Directed,11532,351891620
KOR,CHN,Directed,17058,341454501
ITA,DEU,Directed,11537,341302668
CHN,AUS,Directed,2435,341225113
CHN,NLD,Directed,2452,334653137
NLD,DEU,Directed,14713,323704912
FRA,DEU,Directed,6502,301119905
KOR,USA,Directed,17080,270005200
DEU,FRA,Directed,7928,265035973
CHN,ITA,Directed,2444,215131324
KOR,JPN,Directed,17063,211552339
DEU,GBR,Directed,7999,186762811
BEL,DEU,Directed,114435,184170042
DEU,CHE,Directed,7990,172766609
DEU,AUT,Directed,7909,169432124
JPN,CHN,Directed,12776,159894184
USA,CHN,Directed,24595,159112901
GBR,IRL,Directed,23176,156942922
BEL,FRA,Directed,113580,156887578
CHN,PAN,Directed,2548,153475976
ITA,ESP,Directed,11591,152446773
CHN,ESP,Directed,2460,149290953
CHN,SAU,Directed,2457,144091399
JPN,USA,Directed,12806,138964989
THA,USA,Directed,21610,137813067
AUT,DEU,Directed,684,137789676
CHN,SGP,Directed,2458,133827375
DEU,ROU,Directed,7976,128476857
CHN,SWE,Directed,2461,128445735
MYS,SGP,Directed,13760,126509525
NLD,FRA,Directed,14711,126013024
SGP,MYS,Directed,18236,120263929
USA,JPN,Directed,24617,116786025
FRA,GBR,Directed,6564,115531958
ITA,GBR,Directed,11604,113239987
NLD,GBR,Directed,14754,113156862
IDN,USA,Directed,10903,112822248
BEL,NLD,Directed,120703,111778123
BEL,GBR,Directed,128593,111611916
CHN,BEL,Directed,2437,110617684
FRA,ESP,Directed,6555,109266644
DEU,ITA,Directed,7940,108081228
GBR,FRA,Directed,23159,107631107
NLD,BEL,Directed,14701,104169974
CZE,DEU,Directed,4794,99380922
THA,JPN,Directed,21591,99267360
FRA,BEL,Directed,6477,93220489
THA,SGP,Directed,21607,91333162
GBR,DEU,Directed,23162,88491506
CHN,ARE,Directed,2573,87465772
CHE,DEU,Directed,20754,87095299
USA,GBR,Directed,24652,84163859
DEU,USA,Directed,8000,82143546
FRA,NLD,Directed,6535,81364079
CHN,RUS,Directed,2456,81281587
FRA,ITA,Directed,6515,80817093
GBR,NLD,Directed,23196,80794530
DEU,BEL,Directed,7912,75908618
DNK,DEU,Directed,5203,73509382
CHN,DNK,Directed,2489,73077565
ESP,FRA,Directed,19252,72899958
DEU,POL,Directed,7973,72753216
POL,DEU,Directed,16560,69700247
LTU,NGA,Directed,13653,68725800
ITA,USA,Directed,11606,68026555
FRA,USA,Directed,6565,67907516
CHN,KOR,Directed,2447,64603915
IRL,GBR,Directed,11235,64257303
JPN,MYS,Directed,12786,64065425
CHN,CHL,Directed,2481,61730377
CHN,ARG,Directed,2466,60008949
CHN,PHL,Directed,2455,59710512
ITA,NLD,Directed,11569,59254234
CHN,AUT,Directed,2468,58953935
CHN,MEX,Directed,2450,58058968
ITA,ROU,Directed,11582,57080956
SWE,NOR,Directed,20110,56726235
ITA,CHE,Directed,11593,56411665
DEU,ESP,Directed,7987,56140618
JPN,GBR,Directed,12804,55039741
USA,DEU,Directed,24606,52559456
SVN,DEU,Directed,19039,52481823
GBR,USA,Directed,23232,52035672
IDN,JPN,Directed,10832,50856067
THA,GBR,Directed,21725,50699973
HRV,NLD,Directed,4556,50615411
DEU,DNK,Directed,7925,50021974
IDN,GBR,Directed,10902,49561730
DNK,SWE,Directed,5220,48466733
MYS,USA,Directed,13765,48194101
USA,SAU,Directed,24640,47985588
CHN,NOR,Directed,2545,47641123
CHN,CHE,Directed,2568,47074239
ITA,AUT,Directed,11509,46729057
USA,SGP,Directed,24641,46553212
MYS,JPN,Directed,13751,46159725
IDN,DEU,Directed,10830,45938887
THA,CHN,Directed,21584,45361833
CHN,MYS,Directed,2530,44875043
FRA,CHN,Directed,6486,43862667
DEU,CZE,Directed,7924,42583068
CHN,FIN,Directed,2496,42452338
FRA,CHE,Directed,6557,42092854
CHN,EGY,Directed,2579,41342036
CZE,SVK,Directed,4804,40830343
LKA,USA,Directed,20013,40552399
PRT,ESP,Directed,16691,40297874
ITA,GRC,Directed,11539,40159709
CHN,BRA,Directed,2471,39385716
SGP,GBR,Directed,18341,38677778
CHN,THA,Directed,2569,38407338
NZL,AUS,Directed,15779,38310750
SGP,USA,Directed,18259,38307058
USA,AUS,Directed,24581,38088759
USA,ARG,Directed,24580,37910778
PHL,USA,Directed,129497,37500745
DNK,NOR,Directed,5213,37482567
MYS,GBR,Directed,13764,36956620
MAR,FRA,Directed,14569,36710425
ESP,PRT,Directed,19286,35986236
DEU,SWE,Directed,7989,35810259
USA,FRA,Directed,24605,35675005
DNK,GBR,Directed,5226,35392244
BRA,ARG,Directed,1428,35357056
USA,KOR,Directed,24619,35140841
CHN,HUN,Directed,2509,35071844
CHN,BGD,Directed,2436,34668156
JPN,SGP,Directed,12798,34448336
CHN,NZL,Directed,2542,33716491
GBR,ESP,Directed,23218,33289175
ITA,POL,Directed,11579,33192679
USA,NLD,Directed,24626,33051896
SGP,CHN,Directed,18228,33049302
AUT,CHE,Directed,713,32176815
ESP,DEU,Directed,19253,31842518
PRT,FRA,Directed,16679,31434964
TUR,DEU,Directed,22631,30653707
SVK,CZE,Directed,18834,30303952
THA,MYS,Directed,21596,30139539
SWE,DNK,Directed,20086,30132550
THA,DEU,Directed,21588,29608130
ITA,BEL,Directed,11512,29387618
DOM,USA,Directed,129421,28870256
AUS,NZL,Directed,216,28275348
ITA,SVN,Directed,11589,28219151
THA,FRA,Directed,21586,27397778
CHN,LKA,Directed,2480,27104623
HUN,DEU,Directed,9976,27048315
CHE,FRA,Directed,20753,26369027
BGD,USA,Directed,1383,26302300
GBR,ITA,Directed,23178,26184341
KOR,SAU,Directed,17073,25391889
FIN,SWE,Directed,6101,25282009
SWE,DEU,Directed,20093,25247969
USA,CHL,Directed,24594,25031947
KOR,IDN,Directed,17061,25016962
CHN,POL,Directed,2552,25016577
ITA,CHN,Directed,11635,24819109
CHN,IDN,Directed,2511,24471908
IND,USA,Directed,10327,24340611
PRT,GBR,Directed,16693,24107669
BEL,POL,Directed,122675,23889236
THA,AUS,Directed,21577,23863691
GBR,CHN,Directed,23147,23308138
ITA,PRT,Directed,11580,23239244
ITA,SWE,Directed,11592,23151954
KOR,CAN,Directed,17057,22981264
USA,BRA,Directed,24589,22935924
FRA,PRT,Directed,6544,22798189
NLD,POL,Directed,14736,22265308
DEU,HUN,Directed,7934,22229814
USA,COL,Directed,24596,21784650
KOR,DEU,Directed,17060,21774909
NOR,SWE,Directed,16154,21768494
GBR,BEL,Directed,23138,21654312
GBR,SWE,Directed,23220,21473823
CHN,GRC,Directed,2504,21348931
PRT,DEU,Directed,16680,21299575
DNK,NLD,Directed,5212,21237859
NLD,CHE,Directed,14747,21031886
DEU,CHN,Directed,7920,20827005
JPN,THA,Directed,12802,20682451
ITA,DNK,Directed,11527,20650296
FRA,AUT,Directed,6475,20226768
USA,CRI,Directed,24597,20080218
CHN,IRL,Directed,2443,19950158
TUR,SAU,Directed,22648,19910723
DEU,NOR,Directed,7967,19870530
IDN,FRA,Directed,10860,19760841
HRV,DEU,Directed,4537,19758028
NLD,DNK,Directed,14709,19581861
