Source,Target,Type,Id,Weight
CHN,USA,Directed,7934,8887692317
CHN,JPN,Directed,6945,2700886172
USA,MEX,Directed,44146,2339719576
CAN,USA,Directed,5910,1873568324
CHN,GBR,Directed,7904,1456507415
USA,CAN,Directed,43518,1332106826
MEX,USA,Directed,25808,1083312796
CHN,DEU,Directed,6725,1076272120
CHN,CAN,Directed,6395,945098690
CHN,FRA,Directed,6667,727464307
DEU,GBR,Directed,16413,717376526
CHN,AUS,Directed,6201,644030083
CHN,ITA,Directed,6908,530449224
GBR,IRL,Directed,42353,525161845
CHN,NLD,Directed,7263,509952718
ITA,FRA,Directed,21176,505529557
BEL,GBR,Directed,4046,481430827
KOR,CHN,Directed,30304,463030967
DEU,NLD,Directed,15799,457127793
BEL,FRA,Directed,3118,444269463
CHN,KOR,Directed,7009,440156042
DEU,FRA,Directed,15220,429002153
CHN,ESP,Directed,7690,379319542
ITA,DEU,Directed,21225,378773271
NLD,DEU,Directed,26483,367249382
BEL,DEU,Directed,3163,361996699
KOR,USA,Directed,31067,349404276
ESP,FRA,Directed,35075,339779426
GBR,NLD,Directed,42638,325405909
FRA,DEU,Directed,13550,299373550
IRL,GBR,Directed,20343,294945623
DEU,AUT,Directed,14767,293833350
DEU,BEL,Directed,14820,278193744
FRA,ESP,Directed,14352,268562975
ITA,ESP,Directed,21979,266957273
CHN,BEL,Directed,6272,263991836
CHN,MEX,Directed,7191,261437156
BEL,NLD,Directed,3592,259401386
NLD,BEL,Directed,26183,257428549
CHN,ARE,Directed,7820,256674797
THA,USA,Directed,39651,254825562
POL,DEU,Directed,29268,252725738
CZE,DEU,Directed,10085,251706689
FRA,BEL,Directed,13148,245223096
FRA,GBR,Directed,14537,231992010
IDN,USA,Directed,18927,221593461
KOR,JPN,Directed,30579,220001602
MYS,SGP,Directed,25057,219201389
NLD,GBR,Directed,27302,218814991
CHN,RUS,Directed,7513,216596252
ITA,GBR,Directed,22163,211317526
DEU,CZE,Directed,15084,209223947
DEU,CHE,Directed,16259,207717019
MYS,GBR,Directed,25145,206357335
CHN,PHL,Directed,7443,205830998
CHN,SAU,Directed,7550,202183053
CHN,SGP,Directed,7606,201497935
JPN,CHN,Directed,22442,186230483
THA,JPN,Directed,39038,184451525
NLD,FRA,Directed,26448,172194562
ESP,PRT,Directed,35632,164224676
USA,CHN,Directed,43576,161853283
CHN,MYS,Directed,7132,161552157
IDN,JPN,Directed,18905,160663561
CHE,DEU,Directed,37623,160160489
AUT,DEU,Directed,1472,157949863
DEU,USA,Directed,16436,157290280
USA,JPN,Directed,44005,156706159
DEU,ESP,Directed,16210,155845836
DEU,POL,Directed,15958,155550899
GBR,FRA,Directed,42176,149804781
DEU,MEX,Directed,15725,146835159
PHL,USA,Directed,28792,146364147
CHN,HUN,Directed,6826,143966414
DEU,ITA,Directed,15461,141238729
CHN,SWE,Directed,7732,140430119
JPN,USA,Directed,22998,136660222
USA,GBR,Directed,44698,134167716
CHN,DNK,Directed,6552,133380554
THA,GBR,Directed,39627,127549684
GBR,DEU,Directed,42213,125883204
TUR,DEU,Directed,40370,121850813
CHN,THA,Directed,7776,121545113
FRA,ITA,Directed,13704,118267387
DNK,GBR,Directed,11450,117195978
CHN,PAN,Directed,7397,114956483
CHN,BRA,Directed,6305,112984119
CHN,ZAF,Directed,7664,112908236
ITA,USA,Directed,22187,112192993
CHN,CHL,Directed,6434,110909830
CHN,IDN,Directed,6848,110120456
CHN,POL,Directed,7460,105042079
ISR,USA,Directed,20698,104336509
MYS,JPN,Directed,24872,103105042
GBR,USA,Directed,43121,96776880
CHN,UKR,Directed,7873,92674640
DNK,DEU,Directed,10830,92665676
LKA,USA,Directed,36304,92256103
DEU,DNK,Directed,15107,91345488
DEU,HUN,Directed,15370,89637753
FRA,USA,Directed,14557,88995386
DEU,MYS,Directed,15673,88947356
IND,USA,Directed,17983,88778564
FRA,NLD,Directed,14005,88144828
SWE,NOR,Directed,36951,87945734
TTO,GUY,Directed,39732,87699398
GBR,CHN,Directed,42018,83938189
CHN,CHE,Directed,7748,83287137
CHN,NOR,Directed,7351,83073366
TUR,GBR,Directed,40992,82718291
CHN,NZL,Directed,7310,82094073
