Source,Target,Type,Id,Weight
CHN,USA,Directed,3706,5918013415
CHN,JPN,Directed,3688,1644223326
CHN,DEU,Directed,3682,974360789
CHN,GBR,Directed,3705,947655510
USA,MEX,Directed,27215,835805468
USA,CAN,Directed,27179,748300382
CAN,USA,Directed,2989,676667555
CHN,FRA,Directed,3681,567361220
MEX,USA,Directed,16411,474746246
CHN,CAN,Directed,3676,454583747
BEL,DEU,Directed,1454,453108730
KOR,CHN,Directed,19254,441258953
CHN,NLD,Directed,3696,427440371
CHN,AUS,Directed,3671,415629539
THA,CHE,Directed,23982,383912890
ITA,FRA,Directed,13542,377527850
ITA,DEU,Directed,13546,361799963
DEU,NLD,Directed,9532,340191856
NLD,DEU,Directed,16900,336364850
FRA,DEU,Directed,8063,304971994
BEL,FRA,Directed,1453,304724047
DEU,FRA,Directed,9499,262900339
RUS,KAZ,Directed,128381,262227712
BEL,NLD,Directed,1471,256241732
FRA,BEL,Directed,8039,255064522
CHN,ITA,Directed,3687,254234984
BEL,GBR,Directed,1489,247848469
KOR,USA,Directed,19272,242657305
KOR,JPN,Directed,19257,211973527
CHN,ESP,Directed,3702,207741256
NLD,BEL,Directed,16888,195944595
DEU,AUT,Directed,9476,185843088
DEU,BEL,Directed,9480,173744048
CHN,PAN,Directed,3697,173689394
DEU,GBR,Directed,9568,169799117
THA,USA,Directed,24113,166975203
DEU,CHE,Directed,9558,166769685
GBR,IRL,Directed,25735,165183761
CHN,SAU,Directed,3700,157029025
CHN,BEL,Directed,3673,155755276
USA,CHN,Directed,27183,151531404
JPN,CHN,Directed,14818,150723547
CHN,SGP,Directed,3701,146190153
CHN,BRA,Directed,3674,142731504
NLD,FRA,Directed,16899,138028693
FRA,GBR,Directed,8124,136903948
FRA,ESP,Directed,8113,135310623
USA,JPN,Directed,27208,134997177
JPN,USA,Directed,14855,130780095
MYS,SGP,Directed,15888,128414119
IDN,USA,Directed,12609,126311777
GBR,FRA,Directed,25723,125226495
GBR,DEU,Directed,25726,121471493
ITA,GBR,Directed,13614,119933706
AUT,DEU,Directed,708,117479316
THA,JPN,Directed,23956,117365174
CZE,DEU,Directed,6212,112849807
CHN,CHL,Directed,3677,112351313
CHN,SWE,Directed,3809,112164652
CHN,ARE,Directed,3815,105290591
NLD,GBR,Directed,16942,102551791
CHN,RUS,Directed,3699,101085077
USA,GBR,Directed,27245,100506067
CHN,DNK,Directed,3734,97051778
CHN,KOR,Directed,3691,95760361
POL,DEU,Directed,18710,93654196
CHE,DEU,Directed,23078,92441824
BEL,RUS,Directed,1478,92018061
DNK,DEU,Directed,6628,87205332
ESP,FRA,Directed,21582,85719373
DEU,USA,Directed,9569,84961188
ITA,ESP,Directed,13600,83073470
GBR,NLD,Directed,25758,82709589
DEU,ITA,Directed,9511,82406470
ITA,GRC,Directed,13548,79484777
ITA,USA,Directed,13616,77576238
DEU,CZE,Directed,9493,76403824
SGP,MYS,Directed,20506,76280662
FRA,ITA,Directed,8074,76272866
DEU,POL,Directed,9544,73440806
CHN,PHL,Directed,3698,73211599
FRA,USA,Directed,8125,72698251
IRL,GBR,Directed,12966,71921494
JPN,MYS,Directed,14831,70974351
DEU,ESP,Directed,9556,70929932
THA,SGP,Directed,23978,70893207
ARG,URY,Directed,26,69555597
IDN,JPN,Directed,12542,67440799
CHN,CHE,Directed,3703,66724343
CHN,FIN,Directed,3680,66165896
MYS,JPN,Directed,15883,63623188
GBR,USA,Directed,25801,62932403
CHN,EGY,Directed,3818,61680254
THA,GBR,Directed,24111,61396445
CHN,AUT,Directed,3672,61086448
CHN,MYS,Directed,3693,60865062
MYS,USA,Directed,15894,58637280
CHN,ARG,Directed,3711,58413021
ITA,CHE,Directed,13603,58389848
SWE,NOR,Directed,22421,56800227
ITA,NLD,Directed,13577,56481882
CHN,NOR,Directed,3787,56448858
USA,DEU,Directed,27194,55880030
DEU,DNK,Directed,9494,54918260
BRA,URY,Directed,2623,53817305
IDN,GBR,Directed,12551,52546870
NZL,AUS,Directed,17892,51958018
ITA,BEL,Directed,13518,51864527
THA,CHN,Directed,23944,51817171
USA,BRA,Directed,27175,51461159
BEL,POL,Directed,1474,50883983
CHN,THA,Directed,3812,50683422
GBR,BEL,Directed,25702,50487956
ISR,USA,Directed,13268,50244816
MYS,GBR,Directed,15893,50188757
CHN,POL,Directed,3796,49741101
ITA,AUT,Directed,13514,48986260
USA,SGP,Directed,27232,48384297
PHL,USA,Directed,140093,48271910
THA,POL,Directed,23973,47310059
DNK,SWE,Directed,6645,46758202
FRA,NLD,Directed,8093,46107852
ESP,PRT,Directed,21621,45040331
CHN,NZL,Directed,3785,42965976
USA,AUS,Directed,27167,42780533
FRA,CHE,Directed,8115,41433433
CZE,SVK,Directed,6226,40102652
CHN,MEX,Directed,3694,39897556
DNK,GBR,Directed,6650,39758096
TUR,DEU,Directed,25124,39197758
CHN,BGD,Directed,3715,39106617
ESP,DEU,Directed,21584,39009406
DOM,USA,Directed,140011,38933513
SGP,GBR,Directed,20615,38543613
SWE,DNK,Directed,22398,38025041
DEU,KAZ,Directed,9514,37905570
GBR,ESP,Directed,25786,37561042
DNK,NOR,Directed,6639,37254931
USA,FRA,Directed,27193,36673410
AUT,CHE,Directed,732,36374092
MAR,FRA,Directed,16770,36004580
SWE,DEU,Directed,22403,35783385
FRA,CHN,Directed,8048,35692244
USA,NLD,Directed,27217,35544954
DEU,SWE,Directed,9557,34514836
USA,KOR,Directed,27210,34275140
IDN,DEU,Directed,12569,34028004
PRT,FRA,Directed,18839,33806255
ITA,POL,Directed,13586,33740984
SGP,CHN,Directed,20499,33564901
SGP,USA,Directed,20526,33361809
KAZ,RUS,Directed,15601,33001397
USA,SAU,Directed,27231,32498890
JPN,SGP,Directed,14848,32044545
PRT,ESP,Directed,18851,31864271
CHN,GRC,Directed,3684,31677531
THA,RUS,Directed,23975,31462485
KOR,SAU,Directed,19352,31367226
MYS,AUS,Directed,15874,31297455
BGD,USA,Directed,1422,30893564
AUS,NZL,Directed,244,29855020
USA,ARG,Directed,27166,29580403
LKA,USA,Directed,140045,29480873
THA,DEU,Directed,23951,29425095
BEL,USA,Directed,1490,29256049
USA,CHL,Directed,27182,28415125
GBR,ITA,Directed,25737,28136859
THA,FRA,Directed,23950,28092101
CHE,FRA,Directed,23077,27884042
IND,USA,Directed,11991,27591392
CHN,DZA,Directed,3709,27566805
CHN,IDN,Directed,3686,27472082
JPN,THA,Directed,14852,27380216
TUR,RUS,Directed,25146,27352714
THA,AUS,Directed,23935,27225418
FRA,AUT,Directed,8037,27119191
BEL,ITA,Directed,1462,26827756
CHN,ROU,Directed,3799,26426569
ISR,GBR,Directed,13267,26327947
KOR,IDN,Directed,19256,26140702
FRA,SVN,Directed,8112,26034335
NOR,SWE,Directed,18250,26026504
USA,COL,Directed,27184,26013193
CHN,ISR,Directed,3756,25997827
BEL,CHE,Directed,1484,25916500
USA,BEL,Directed,27172,25723075
ISR,DEU,Directed,13250,25661801
SWE,FIN,Directed,22401,25244637
ITA,CHN,Directed,13529,25233726
HUN,DEU,Directed,11612,25231529
CHN,IRL,Directed,3755,25226016
NLD,ITA,Directed,16907,25210707
DEU,HUN,Directed,9505,24586555
