Source,Target,Type,Id,Weight
CHN,ZAF,Directed,11772,37882497701
CHN,USA,Directed,12166,12980071258
CHN,JPN,Directed,10622,3896424307
CHN,GBR,Directed,12130,2653869264
IND,ZAF,Directed,28628,2612460294
CHN,DEU,Directed,10303,2104758992
USA,MEX,Directed,67267,1999767431
USA,CAN,Directed,66528,1884459158
CHN,AUS,Directed,9447,1562294791
CHN,FRA,Directed,10200,1538745904
CAN,USA,Directed,9017,1442856750
CHN,CAN,Directed,9781,1345459295
MEX,USA,Directed,38171,1314753096
VNM,ZAF,Directed,68684,1107595530
CHN,KOR,Directed,10708,1060410632
CHN,ARE,Directed,11997,1000146614
CHN,ESP,Directed,11807,940536894
CHN,NLD,Directed,11153,929329103
BGD,ZAF,Directed,3385,923410368
CHN,RUS,Directed,11520,917481626
CHN,MEX,Directed,11004,871097728
CHN,IND,Directed,11674,862369315
CHN,ITA,Directed,10573,860010579
DEU,NLD,Directed,23953,784008311
CHN,SAU,Directed,11595,774662132
POL,DEU,Directed,44592,669618802
CHN,THA,Directed,11935,667954993
VNM,USA,Directed,68789,650963973
DEU,FRA,Directed,23183,649898598
CHN,BRA,Directed,9628,646482839
CHN,PHL,Directed,11413,643866994
NLD,DEU,Directed,39478,643035628
CHN,IDN,Directed,10488,552141235
CHN,MYS,Directed,10908,540106242
CHN,BEL,Directed,9556,537217640
ITA,FRA,Directed,31647,535488189
DEU,ZAF,Directed,24446,524567287
SWZ,ZAF,Directed,56088,509464364
DEU,GBR,Directed,24725,503077125
CHN,VNM,Directed,11723,488416137
GBR,IRL,Directed,64987,482255011
DEU,AUT,Directed,22622,470091829
BEL,FRA,Directed,4379,467032562
CHN,POL,Directed,11431,459534488
DEU,POL,Directed,24157,439697160
CHN,CHL,Directed,9849,432083638
CZE,DEU,Directed,15263,425450090
VNM,JPN,Directed,68390,415072323
LSO,ZAF,Directed,35522,410446394
NLD,BEL,Directed,38986,409882848
DEU,CZE,Directed,23023,395767330
ITA,DEU,Directed,31704,381640951
BEL,NLD,Directed,5084,379309453
IND,USA,Directed,28885,373951191
ESP,FRA,Directed,54377,370757532
CHN,SGP,Directed,11691,362965278
NLD,GBR,Directed,40762,344373484
ITA,ZAF,Directed,32626,342406236
FRA,DEU,Directed,20813,338440233
DEU,BEL,Directed,22684,335991113
CHN,TUR,Directed,12031,330765399
KOR,CHN,Directed,47095,321600762
ESP,PRT,Directed,55201,321304745
BEL,GBR,Directed,5747,318126333
BEL,DEU,Directed,4456,313267508
DEU,CHE,Directed,24531,302280619
DEU,ITA,Directed,23493,298990035
ITA,ESP,Directed,32643,295895623
CHN,KAZ,Directed,10641,292847092
CHN,SWE,Directed,11872,288100650
IDN,USA,Directed,29753,277839934
IDN,ZAF,Directed,29636,276745453
FRA,ESP,Directed,21932,275334896
TUR,DEU,Directed,61189,269735225
AUT,DEU,Directed,2012,268542051
TUR,SAU,Directed,61967,264760691
DEU,ESP,Directed,24469,261704374
FRA,BEL,Directed,20287,244083114
THA,JPN,Directed,59416,241606410
BLR,RUS,Directed,3718,240900107
CHN,EGY,Directed,12112,240219129
IDN,JPN,Directed,29294,240067247
NLD,FRA,Directed,39419,237726596
PRT,ESP,Directed,46554,236488205
IRL,ZAF,Directed,30484,236006224
THA,USA,Directed,60127,230729170
CHN,PAN,Directed,11345,229162431
CHN,DNK,Directed,10029,222805619
FRA,GBR,Directed,22159,218062700
KOR,USA,Directed,48088,216961597
CHN,ISR,Directed,10556,216817818
CHN,DZA,Directed,9366,214591344
MDG,ZAF,Directed,36678,214173073
VNM,KOR,Directed,68415,210417492
MYS,SGP,Directed,37269,208746500
CHN,IRN,Directed,10505,208098369
MOZ,ZAF,Directed,357418,207300480
CHN,NZL,Directed,11226,205780566
POL,CZE,Directed,44459,204697808
CHN,COL,Directed,9866,202079895
CHN,PER,Directed,11396,201735397
CHN,GHA,Directed,10322,200695336
FRA,ITA,Directed,21025,198442720
CHE,DEU,Directed,57739,196861912
CHN,BGD,Directed,9511,193982783
CHN,IRQ,Directed,10522,193857818
TUR,IRQ,Directed,61325,191901770
TUR,USA,Directed,62381,180556700
ITA,GBR,Directed,32855,180543401
IND,GBR,Directed,28850,179047730
CHN,PAK,Directed,11327,177432771
JPN,CHN,Directed,33144,177208095
ZAF,NAM,Directed,53389,173837288
CHN,CZE,Directed,9996,173528216
CHN,CHE,Directed,11889,173223741
CHN,NGA,Directed,11268,170619195
THA,AUS,Directed,58876,164130257
POL,FRA,Directed,44546,163125563
GBR,DEU,Directed,64826,162903407
USA,CHN,Directed,66597,159463587
IRL,GBR,Directed,30565,158026588
DEU,HUN,Directed,23374,157925963
TUR,GBR,Directed,62352,157303524
DEU,USA,Directed,24753,157211158
GBR,FRA,Directed,64776,156451322
CHN,NOR,Directed,11285,155584665
CZE,SVK,Directed,15867,155523655
ESP,ITA,Directed,54645,150807093
KHM,ZAF,Directed,7820,150584700
CHN,KEN,Directed,10675,149031288
JPN,THA,Directed,33648,146926076
VNM,DEU,Directed,68296,145275997
PAK,USA,Directed,42786,144945166
CHN,GRC,Directed,10350,143738297
SWE,NOR,Directed,56900,143717105
DEU,ROU,Directed,24218,143393760
CHN,ARG,Directed,9430,142895083
HUN,DEU,Directed,26441,141919838
MYS,USA,Directed,37396,141265048
BGD,USA,Directed,3419,138840178
DEU,DNK,Directed,23053,138457333
IND,ARE,Directed,28766,136424286
RUS,KAZ,Directed,49278,135861330
MYS,GBR,Directed,37385,134451992
ESP,MAR,Directed,54965,134331017
IRN,IRQ,Directed,29875,132652782
ARE,IRN,Directed,63467,131933062
CHN,AGO,Directed,9389,130885500
USA,JPN,Directed,67080,128251290
ZAF,BWA,Directed,52956,126798249
CHN,UKR,Directed,12086,124023000
CHN,KGZ,Directed,10744,123486677
GBR,NLD,Directed,65345,121938244
MYS,AUS,Directed,36751,121664027
USA,GBR,Directed,67968,121319876
POL,BEL,Directed,44257,120435082
URY,BRA,Directed,66153,120188751
DEU,SVK,Directed,24388,119901388
KHM,USA,Directed,7833,119854411
DEU,SWE,Directed,24512,119626532
ITA,NLD,Directed,32247,118992614
ARE,OMN,Directed,63750,117462898
HND,USA,Directed,26147,115463157
VNM,GBR,Directed,68776,112828982
CHN,KHM,Directed,9748,111995607
CHN,AUT,Directed,9466,111232438
CHN,KWT,Directed,10727,110237772
CHN,SDN,Directed,11832,110068176
IND,DEU,Directed,27729,109638111
CHN,IRL,Directed,10539,107593587
CHN,TZA,Directed,12148,105953195
GBR,ESP,Directed,65749,105849500
POL,NLD,Directed,45031,104019478
MYS,JPN,Directed,37033,103969350
JPN,PHL,Directed,33506,102113778
CHN,ROU,Directed,11503,102112555
ESP,DEU,Directed,54434,101810504
CHN,MMR,Directed,9707,100820368
CHN,LKA,Directed,9822,100721737
LUX,DEU,Directed,36307,99810428
TUR,FRA,Directed,61112,99152424
PHL,JPN,Directed,43945,98294294
FRA,NLD,Directed,21425,98051646
CHN,MAR,Directed,11066,96098469
TUR,ISR,Directed,61354,96077950
HUN,CZE,Directed,26357,95333075
MYS,ZAF,Directed,37299,95196741
KOR,JPN,Directed,47420,94565154
ITA,POL,Directed,32387,94153211
CHN,JOR,Directed,10658,93973098
RUS,BLR,Directed,49074,93805969
MYS,IDN,Directed,36999,93391146
JPN,USA,Directed,33716,93150231
JPN,VNM,Directed,33598,91833717
MUS,ZAF,Directed,37761,91550210
CHN,FIN,Directed,10183,91347391
POL,HUN,Directed,44664,91334848
KOR,VNM,Directed,47897,91224544
TUR,ESP,Directed,62114,91125027
USA,DEU,Directed,66844,89927749
CHN,LBN,Directed,10773,89674847
ROU,ITA,Directed,48603,88975240
DEU,CHN,Directed,22910,88852600
MYS,THA,Directed,37333,88683445
SAU,ARE,Directed,50012,88261343
HUN,ROU,Directed,26775,88213129
PHL,USA,Directed,44133,87564029
POL,SVK,Directed,45266,85734186
ITA,USA,Directed,32881,83843959
SVK,CZE,Directed,51654,83833237
DNK,DEU,Directed,16569,83458265
USA,AUS,Directed,66313,83343899
ITA,ROU,Directed,32441,83317247
ISR,USA,Directed,31072,83032839
GBR,HUN,Directed,64932,82664685
PAK,ZAF,Directed,42693,82594539
NLD,ESP,Directed,40530,82143403
POL,GBR,Directed,45497,81759851
ITA,CHE,Directed,32695,81497546
SLV,GTM,Directed,18489,81056311
ITA,BEL,Directed,31251,80527443
EGY,USA,Directed,18413,80225339
ESP,GBR,Directed,55603,79945216
SWE,DNK,Directed,56382,79225891
GBR,POL,Directed,65483,78401866
BGD,GBR,Directed,3413,78393445
VNM,CAN,Directed,68156,78182625
JPN,ZAF,Directed,33614,77038637
NLD,POL,Directed,40253,76982723
PRY,BRA,Directed,43387,76821747
DNK,SWE,Directed,17348,76715233
VNM,NLD,Directed,68524,76508231
THA,MMR,Directed,59002,76435457
NZL,AUS,Directed,40918,76032123
DEU,MEX,Directed,23837,75921378
AUT,CHE,Directed,2818,75571532
BGR,DEU,Directed,7311,75410469
MAR,ESP,Directed,38573,74779434
POL,RUS,Directed,45179,74751145
CHN,YEM,Directed,12262,74732352
ARE,SAU,Directed,63923,74499701
IND,ESP,Directed,28653,74301112
ITA,CZE,Directed,31521,74021978
CHN,BEN,Directed,10012,73991573
POL,ITA,Directed,44739,73398355
BGD,DEU,Directed,3295,73367308
POL,DNK,Directed,44479,72987384
SVK,DEU,Directed,51725,71136034
CZE,POL,Directed,15732,70700384
VNM,CHN,Directed,68181,69386145
VNM,FRA,Directed,68273,68782376
PAK,GBR,Directed,42769,68046498
NLD,ITA,Directed,39695,67958379
THA,CHN,Directed,59075,67640460
THA,GBR,Directed,60106,66927287
CHN,ETH,Directed,10122,66839841
POL,SWE,Directed,45345,66826731
THA,MYS,Directed,59552,66826267
IND,NPL,Directed,28250,66761426
CHN,ECU,Directed,10074,66602506
SLV,USA,Directed,18578,66589501
CZE,ITA,Directed,15403,66063670
CZE,AUT,Directed,14941,65628726
CHN,PRT,Directed,11448,65610431
CHN,CRI,Directed,9934,65473681
ITA,AUT,Directed,31194,65446050
BEL,CZE,Directed,4248,65186318
CZE,FRA,Directed,15218,65176846
BEL,ITA,Directed,4679,64830127
FRA,CHE,Directed,21984,63467994
CHN,SVK,Directed,11709,62948641
USA,NLD,Directed,67338,62483478
TUR,ROU,Directed,61917,61864296
USA,DOM,Directed,66706,61326403
CHN,CMR,Directed,9764,61127902
KHM,CAN,Directed,7740,61112822
GBR,ITA,Directed,65018,61039497
CHN,QAT,Directed,11486,60795609
IND,FRA,Directed,27687,60382381
BEL,POL,Directed,5249,60278507
CHN,PRY,Directed,11378,60246769
CZE,HUN,Directed,15332,59859699
TUR,ITA,Directed,61371,59545504
BGD,CAN,Directed,3272,58887548
PRT,FRA,Directed,45902,57970475
CHN,GIN,Directed,10399,57766018
USA,KOR,Directed,67126,57581354
GBR,BEL,Directed,64413,57266845
TUR,EGY,Directed,62334,57221399
AUT,HUN,Directed,2100,56995926
IND,NLD,Directed,28266,56867561
DEU,RUS,Directed,24236,56863867
LUX,FRA,Directed,36281,56828314
CHN,GTM,Directed,10382,56807825
DNK,GBR,Directed,17490,56703961
CHE,ITA,Directed,57891,56558895
THA,ZAF,Directed,59954,56261817
GTM,USA,Directed,25954,55890288
TUR,ZAF,Directed,62098,55855469
NLD,DNK,Directed,39301,55779263
SGP,MYS,Directed,51114,55756713
CHN,UGA,Directed,12072,55697256
TUR,ARE,Directed,62239,55606353
JPN,MEX,Directed,33397,55577056
GBR,USA,Directed,65944,55463156
ZAF,SWZ,Directed,53622,55337143
SAU,KWT,Directed,49914,55184357
POL,LTU,Directed,44885,54963831
TUR,NLD,Directed,61751,54551424
SAU,SDN,Directed,50002,54472043
GHA,BFA,Directed,25004,54345674
LKA,USA,Directed,56004,53991670
DOM,USA,Directed,17800,53140730
IRN,AFG,Directed,29790,52799291
SWE,FIN,Directed,56448,52771785
VNM,ESP,Directed,68693,52646808
FRA,POL,Directed,21619,52599736
MEX,CAN,Directed,37858,52559658
POL,ROU,Directed,45163,52373730
NOR,SWE,Directed,42102,52251796
DEU,TUR,Directed,24634,52237357
AUT,CZE,Directed,1863,52197282
TUR,DZA,Directed,60659,52017074
CZE,GBR,Directed,16078,51978285
GRC,BGR,Directed,25093,51874371
TUR,BGR,Directed,60836,51764139
CAN,MEX,Directed,8553,51272764
TUR,LBY,Directed,61546,50932652
IND,ITA,Directed,27907,50921269
ISR,GBR,Directed,31060,50903447
BEL,ESP,Directed,5528,50886396
MYS,CHN,Directed,36869,50834492
ITA,HUN,Directed,31804,50701087
BGD,FRA,Directed,3292,50590599
TUR,GRC,Directed,61220,50439471
LTU,POL,Directed,35957,50301937
DEU,LUX,Directed,23730,50288433
LTU,DEU,Directed,35731,49990830
AUT,FRA,Directed,1964,49501739
CHN,TGO,Directed,11953,49192339
UKR,RUS,Directed,62918,49190494
BGR,GRC,Directed,7323,48913094
SGP,IDN,Directed,50993,48833718
ITA,GRC,Directed,31739,48821034
IND,SAU,Directed,28520,48255970
ROU,DEU,Directed,48530,48242052
IND,CAN,Directed,27434,47962202
FRA,USA,Directed,22185,47793660
BEL,USA,Directed,5775,47611652
CHN,URY,Directed,12194,47283199
CHN,SLV,Directed,10091,47231770
VNM,BEL,Directed,68093,46959238
CHN,OMN,Directed,11099,46942704
ZAF,MWI,Directed,53298,46629794
CHN,MRT,Directed,10970,45522566
KOR,THA,Directed,47980,45161173
TUR,POL,Directed,61868,45148490
CHN,SVN,Directed,11741,44791668
USA,BEL,Directed,66393,44744600
SVK,ZAF,Directed,52060,44703255
CHN,PRK,Directed,10692,44629945
DNK,NLD,Directed,17011,44563848
ESP,NLD,Directed,55009,44434804
BRA,ARG,Directed,6304,44237891
CHN,LBY,Directed,10835,44179275
ITA,CHN,Directed,31424,44177903
SLV,NIC,Directed,18530,44137289
ROU,GBR,Directed,48953,44022069
TUR,RUS,Directed,61935,43886927
TUR,BEL,Directed,60778,43798631
USA,SGP,Directed,67713,43580249
GBR,ZAF,Directed,65727,43546634
USA,BRA,Directed,66444,43531863
SAU,YEM,Directed,50043,43377393
AUS,NZL,Directed,1257,43159427
KEN,UGA,Directed,34278,43149372
FRA,PRT,Directed,21638,43046354
USA,ZAF,Directed,67763,42972956
IND,BEL,Directed,27326,42626084
SVK,HUN,Directed,51763,42475828
IDN,KOR,Directed,29318,42288966
JOR,USA,Directed,33850,42209459
AUT,ITA,Directed,2177,42125473
DNK,NOR,Directed,17061,41938126
KGZ,KAZ,Directed,34546,41936747
CHN,CIV,Directed,10591,41894010
SVK,AUT,Directed,51551,41771834
POL,UKR,Directed,45456,41766571
CIV,GHA,Directed,14149,41741697
ROU,FRA,Directed,48509,41620871
CHN,BOL,Directed,9586,41522056
ITA,SVK,Directed,32571,41440898
BGD,ESP,Directed,3387,41338962
SVK,POL,Directed,51960,41328520
JPN,KOR,Directed,33336,41317257
CIV,BFA,Directed,14292,41276488
CZE,BEL,Directed,14980,41239784
PRT,AGO,Directed,45584,41101302
HUN,POL,Directed,26746,41010418
SWE,DEU,Directed,56501,40970220
DEU,IRL,Directed,23455,40615614
IDN,SGP,Directed,29597,40536306
CHN,SEN,Directed,11612,40316545
SVN,DEU,Directed,52402,40292738
UGA,COD,Directed,62463,40278471
PRT,DEU,Directed,45938,40154261
USA,FRA,Directed,66799,39818693
ZAF,LSO,Directed,53263,39733224
ITA,TUR,Directed,32779,39549187
CHN,HUN,Directed,10457,39062817
CHN,DOM,Directed,10057,39047393
THA,KHM,Directed,59021,38868088
SLV,HND,Directed,18504,38590759
DEU,CAN,Directed,22848,38444741
ESP,BEL,Directed,53946,38245451
HUN,AUT,Directed,26205,38149683
CHE,ZAF,Directed,58431,38121040
ARE,SDN,Directed,64059,37904868
DEU,FIN,Directed,23164,37809770
DEU,NOR,Directed,24062,37564674
TUN,FRA,Directed,60467,37310112
SLV,CRI,Directed,18459,37282624
USA,CRI,Directed,66643,37242225
THA,IND,Directed,59885,37215112
DEU,SVN,Directed,24424,37100319
ZAF,ZWE,Directed,53586,36953373
POL,AUT,Directed,44212,36917572
ITA,HRV,Directed,31475,36221726
CHN,MNG,Directed,11022,36187119
ECU,COL,Directed,17869,36165887
ITA,PRT,Directed,32405,36068905
ESP,POL,Directed,55184,35952700
CHN,NIC,Directed,11244,35846137
ESP,DZA,Directed,53798,35732633
CHN,JAM,Directed,10607,35631872
THA,IDN,Directed,59340,35384897
ARE,ZAF,Directed,64032,35272960
NLD,CZE,Directed,39273,35232430
VNM,AUS,Directed,68063,35160887
JPN,AUS,Directed,33028,35130349
ITA,SVN,Directed,32603,35126274
LTU,NOR,Directed,35933,35103191
GTM,SLV,Directed,25797,34886916
TUR,GEO,Directed,61157,34770229
TUR,AZE,Directed,60694,34454255
LTU,LVA,Directed,35850,34350002
DEU,PRT,Directed,24176,34235927
IDN,CHN,Directed,29099,33982009
ZAF,ZMB,Directed,53769,33906791
NLD,SWE,Directed,40574,33643157
HUN,ITA,Directed,26522,33555924
ARG,BRA,Directed,446,33526480
CIV,CMR,Directed,14086,32993046
GBR,CZE,Directed,64651,32922831
SGP,CHN,Directed,50837,32896225
CHE,FRA,Directed,57700,32880481
BRA,PRY,Directed,6830,32874455
USA,IND,Directed,67695,32684791
PHL,ZAF,Directed,44088,32581800
KHM,GBR,Directed,7829,32553731
VNM,KHM,Directed,68143,32478192
VNM,MEX,Directed,68493,32437887
GTM,NIC,Directed,25892,32406059
NPL,IND,Directed,38822,32404531
IND,AUS,Directed,27252,32216578
NLD,USA,Directed,40792,32029030
TZA,ZAF,Directed,66097,31922402
GBR,TUR,Directed,65875,31911054
