Source,Target,Type,Id,Weight
CHN,USA,Directed,10900,10758752223
CHN,MEX,Directed,9853,4336154917
CHN,JPN,Directed,9505,3972670104
CHN,GBR,Directed,10865,2203302370
USA,MEX,Directed,56287,1959430922
CHN,DEU,Directed,9202,1931813996
USA,CAN,Directed,55516,1779641323
CAN,USA,Directed,7999,1492501709
MEX,USA,Directed,32204,1392594733
CHN,FRA,Directed,9112,1239836620
CHN,ESP,Directed,10567,1182170259
CHN,AUS,Directed,8435,1056220425
CHN,RUS,Directed,10319,1024723946
CHN,ITA,Directed,9457,1010104446
CHN,CAN,Directed,8732,999034486
CHN,ARE,Directed,10743,882556713
CHN,KOR,Directed,9589,744133325
DEU,NLD,Directed,20335,727157046
CHN,NLD,Directed,9981,723504493
ITA,ESP,Directed,27177,695820348
DEU,FRA,Directed,19677,677205318
NLD,BEL,Directed,32794,657080209
FRA,ESP,Directed,18656,590218946
BEL,FRA,Directed,3878,548024742
ITA,FRA,Directed,26307,542609596
CHN,BEL,Directed,8536,515615380
NLD,DEU,Directed,33132,479311278
DEU,GBR,Directed,20996,459651109
CHN,UKR,Directed,10821,444538236
DEU,AUT,Directed,19180,431513009
CHN,SAU,Directed,10372,421949942
CHN,BRA,Directed,8599,410623837
CHN,PHL,Directed,10220,388286691
POL,DEU,Directed,37484,387843489
CHN,IND,Directed,10443,386594485
BEL,GBR,Directed,5085,380977323
DEU,POL,Directed,20493,370737282
DEU,ESP,Directed,20765,370430325
CHN,POL,Directed,10238,369893891
ESP,FRA,Directed,45032,365394523
BEL,DEU,Directed,3944,361875506
ITA,DEU,Directed,26350,358651787
CZE,DEU,Directed,13494,348623011
FRA,DEU,Directed,17799,337152537
CHN,IDN,Directed,9370,331847408
DEU,CZE,Directed,19534,321253374
GBR,IRL,Directed,54161,316907859
DEU,BEL,Directed,19246,315845883
BEL,NLD,Directed,4477,313953756
PRT,ESP,Directed,38843,313403321
KOR,CHN,Directed,39157,297038087
CHN,CHL,Directed,8790,294611131
