Source,Target,Type,Id,Weight
CHN,USA,Directed,5974,12089952766
CHN,JPN,Directed,5912,3021213135
CHN,GBR,Directed,5972,2282429690
USA,MEX,Directed,41527,2029657104
CAN,USA,Directed,5190,1768369210
USA,CAN,Directed,41493,1459927784
CHN,DEU,Directed,5898,1397114140
CHN,CAN,Directed,5881,1201617571
CHN,FRA,Directed,5897,952837586
MEX,USA,Directed,24520,861633538
CHN,AUS,Directed,5870,809967732
CHN,ITA,Directed,5909,747333762
CHN,NLD,Directed,5933,729745784
BEL,GBR,Directed,2697,684722889
CHN,ESP,Directed,5958,657555793
ITA,FRA,Directed,19997,518292215
GBR,IRL,Directed,39953,516425544
KOR,CHN,Directed,28991,491774357
BEL,FRA,Directed,2662,427543079
DEU,NLD,Directed,14173,410757810
DEU,FRA,Directed,14134,407773052
CHN,BEL,Directed,5874,385133020
DEU,GBR,Directed,14208,377003581
ITA,DEU,Directed,20001,375749006
BEL,DEU,Directed,2663,374655793
CHN,KOR,Directed,5916,364299217
NLD,DEU,Directed,25174,342179479
CHN,MEX,Directed,5927,332420848
DEU,AUT,Directed,14108,303834048
FRA,DEU,Directed,12486,294957702
CHN,SAU,Directed,5950,274605736
BEL,NLD,Directed,2679,270502941
KOR,USA,Directed,29030,266853482
CHN,ARE,Directed,5967,266551423
FRA,BEL,Directed,12461,260169179
DEU,BEL,Directed,14112,258032253
NLD,BEL,Directed,25156,257689004
CHN,PHL,Directed,5944,256449556
CHN,BRA,Directed,5875,248949641
GBR,NLD,Directed,39975,244689389
THA,USA,Directed,36750,241277879
CHN,ZAF,Directed,5956,238386929
IDN,USA,Directed,18168,229464628
ESP,FRA,Directed,33240,228537572
POL,DEU,Directed,28102,219027831
USA,CHN,Directed,41496,216745276
CZE,DEU,Directed,9515,216718571
KOR,JPN,Directed,29001,209559474
GBR,FRA,Directed,39941,203285986
CHN,DNK,Directed,5889,202171815
CHN,SWE,Directed,5960,195776981
CHN,PAN,Directed,5942,195743839
CHN,RUS,Directed,5948,195143038
ITA,ESP,Directed,20063,194970477
FRA,GBR,Directed,12551,193004301
DEU,CHE,Directed,14197,192324278
CHN,SGP,Directed,5953,187476471
ITA,GBR,Directed,20076,183003367
USA,JPN,Directed,41521,179719404
NLD,GBR,Directed,25227,174138148
NLD,FRA,Directed,25172,173473227
JPN,CHN,Directed,21570,171108484
PHL,USA,Directed,27718,170328087
THA,JPN,Directed,36720,162391739
FRA,ESP,Directed,12539,162374299
AUT,DEU,Directed,1064,158988862
USA,GBR,Directed,41566,155457186
DEU,CZE,Directed,14128,154538140
CHN,CHL,Directed,5883,151038483
MYS,GBR,Directed,23809,146826146
JPN,USA,Directed,21595,144939519
IDN,JPN,Directed,18144,144938884
DEU,USA,Directed,14210,144682010
DEU,POL,Directed,14182,144403356
CHE,DEU,Directed,35534,140429307
DEU,ESP,Directed,14194,138973711
ESP,PRT,Directed,33294,137582470
THA,GBR,Directed,36748,134074901
DEU,GRC,Directed,14139,133964007
CHN,IDN,Directed,5906,131554613
DEU,ITA,Directed,14147,130396835
CHN,HUN,Directed,5905,130065482
CHN,THA,Directed,5963,119747633
IRL,GBR,Directed,19249,118567579
CHN,ARG,Directed,5869,116656447
ISR,USA,Directed,19654,116508097
ITA,USA,Directed,20078,113400638
CHN,NZL,Directed,5937,113188500
CHN,POL,Directed,5945,110767164
GBR,BEL,Directed,39920,107774990
FRA,ITA,Directed,12494,107269538
NLD,ESP,Directed,25216,102530907
CHN,CHE,Directed,5961,101817117
TUR,DEU,Directed,38294,101297914
CHN,EGY,Directed,5971,98322484
GBR,DEU,Directed,39945,97542314
CHN,FIN,Directed,5896,94053410
DEU,DNK,Directed,14129,92507530
ITA,KEN,Directed,20017,91937179
BGD,GBR,Directed,2334,90584890
LKA,USA,Directed,34373,90089542
DNK,DEU,Directed,10258,89590142
CHN,NOR,Directed,5939,89509905
FRA,USA,Directed,12552,89416870
MYS,SGP,Directed,23803,87959983
SGP,MYS,Directed,31071,87910054
CHN,NGA,Directed,5938,87743133
ITA,GRC,Directed,20003,86049682
CHN,ISR,Directed,5908,85438767
CHN,VEN,Directed,5977,83814932
SWE,NOR,Directed,34652,83653623
CHN,MYS,Directed,5924,83398172
CHN,GRC,Directed,5900,83228470
CHE,ITA,Directed,35542,81501630
GBR,USA,Directed,40019,81415800
GRC,BEL,Directed,15903,81277908
DNK,GRC,Directed,10259,79942227
FRA,NLD,Directed,12518,79284466
DEU,HUN,Directed,14141,78931074
IDN,GBR,Directed,18167,78247334
MYS,JPN,Directed,23793,76327695
USA,DEU,Directed,41508,74624850
ITA,CHE,Directed,20065,74536560
CHN,IRL,Directed,5907,73394682
HUN,DEU,Directed,16680,71612619
ITA,NLD,Directed,20037,70942838
CHN,CZE,Directed,5887,70878657
CHN,TUR,Directed,5969,70330477
GBR,CHN,Directed,39930,69832539
CHN,AUT,Directed,5871,68114866
MYS,USA,Directed,23810,67950498
PRT,FRA,Directed,28328,67638632
BRA,ARG,Directed,4144,66686453
ITA,BEL,Directed,19969,66112731
DNK,GBR,Directed,10281,66048078
CHN,BGD,Directed,5872,65936773
ITA,AUT,Directed,19965,63791663
CHN,COL,Directed,5884,63168425
CHN,ROU,Directed,5947,62425884
IND,USA,Directed,17273,61528178
USA,DOM,Directed,41501,61331959
AUS,NZL,Directed,474,60184939
USA,AUS,Directed,41483,59901685
ITA,CZE,Directed,19987,59387534
SGP,CHN,Directed,31059,58921871
ITA,POL,Directed,20047,58834712
USA,NLD,Directed,41530,58213043
ESP,DEU,Directed,33245,58197240
DNK,SWE,Directed,10278,58017449
PRT,ESP,Directed,28359,57808624
USA,BEL,Directed,41488,56707667
KOR,SAU,Directed,29017,56565057
BEL,USA,Directed,2698,56131609
BLR,RUS,Directed,2524,56128340
DOM,USA,Directed,11068,55910128
AUS,CHN,Directed,451,55328460
CZE,SVK,Directed,9546,55113178
BGD,USA,Directed,2335,54698457
FRA,CHE,Directed,12541,54621581
TUR,GBR,Directed,38350,54360859
JPN,GBR,Directed,21594,54284925
BEL,ESP,Directed,2689,54274040
BEL,POL,Directed,2681,53230772
DEU,SWE,Directed,14196,52971280
THA,FRA,Directed,36713,52913833
ISR,GBR,Directed,19653,52420948
CHN,IND,Directed,5952,52288648
SWE,DNK,Directed,34627,51926281
THA,AUS,Directed,36702,51838844
ITA,HUN,Directed,20007,51607848
AUT,CHE,Directed,1105,51324133
KOR,IDN,Directed,28998,51026571
DEU,RUS,Directed,14186,50667096
ROU,ITA,Directed,30007,50418344
CHN,UKR,Directed,5970,50299584
VNM,JPN,Directed,43088,50109501
NZL,AUS,Directed,26417,49863193
ESP,ITA,Directed,33257,49688665
BEL,ITA,Directed,2670,49627884
JPN,MYS,Directed,21579,48587521
BEL,RUS,Directed,2683,48053744
DNK,NOR,Directed,10273,47853660
USA,FRA,Directed,41505,47848943
ESP,GBR,Directed,33320,47597697
USA,BRA,Directed,41490,47452116
JPN,AUS,Directed,21564,47372267
ROU,GBR,Directed,30046,46978018
USA,SGP,Directed,41550,46729330
GRC,PRT,Directed,15948,46098819
ROU,DEU,Directed,30004,45728360
PHL,JPN,Directed,27707,45136934
USA,MYS,Directed,41526,43309818
COL,ECU,Directed,8543,42807554
CHN,PER,Directed,5943,42180812
FRA,PRT,Directed,12526,41571163
CHN,LKA,Directed,5882,41554949
USA,KOR,Directed,41523,40916934
GBR,ESP,Directed,40005,40837242
VNM,DEU,Directed,43115,40637463
POL,RUS,Directed,28111,40357707
FRA,CHN,Directed,12469,40343223
KOR,CAN,Directed,28988,39026010
MAR,FRA,Directed,24916,38817424
CHE,FRA,Directed,35532,38607097
USA,VEN,Directed,41567,38542811
CHN,BEN,Directed,5888,37807099
CZE,AUT,Directed,9496,37713425
LUX,FRA,Directed,23392,37411001
USA,CRI,Directed,41498,37114743
POL,CZE,Directed,28098,37077515
NLD,POL,Directed,25204,36822210
ARE,DZA,Directed,39558,36736879
ITA,ROU,Directed,20051,36694781
ITA,CHN,Directed,19980,36292212
MYS,CHN,Directed,23784,36192547
LUX,DEU,Directed,23393,36177171
MYS,AUS,Directed,23777,35592953
HUN,AUT,Directed,16672,35169275
PRT,GBR,Directed,28366,34906328
ZAF,NAM,Directed,196790,34886769
DNK,FRA,Directed,10257,34467838
SWE,FIN,Directed,34630,34457514
ITA,PRT,Directed,20048,34147130
DEU,CHN,Directed,14124,33986916
CHN,GHA,Directed,5899,33961763
GBR,POL,Directed,39985,33809359
NOR,SWE,Directed,26951,33451746
DEU,TUR,Directed,14203,33159047
TUR,SAU,Directed,38331,33134984
PAK,USA,Directed,214647,32731189
USA,PHL,Directed,41542,32354011
GBR,ITA,Directed,39955,32289482
THA,CHN,Directed,36710,32198472
FRA,POL,Directed,12525,31657658
IDN,DEU,Directed,18140,31555275
AUT,HUN,Directed,1067,30901479
CHN,KHM,Directed,5879,30798220
POL,DNK,Directed,28099,30649810
IDN,BEL,Directed,18176,30557658
DEU,LUX,Directed,14161,30503475
DEU,IRL,Directed,14145,30358214
DEU,PRT,Directed,14183,30330888
CHN,MAR,Directed,5929,30098704
FRA,AUT,Directed,12459,29991078
LTU,RUS,Directed,23167,29945601
CHN,PRT,Directed,5946,29884491
POL,LTU,Directed,28106,29628186
NLD,ITA,Directed,25181,29611961
CHN,DOM,Directed,5891,29455459
TUR,ROU,Directed,38329,29409504
IND,GBR,Directed,17271,29357619
ITA,DNK,Directed,19989,29262329
SGP,GBR,Directed,31088,29070930
BGD,DEU,Directed,2322,28948701
SVK,DEU,Directed,31791,28939737
SGP,JPN,Directed,31065,28853142
TUR,USA,Directed,38352,28705726
CHN,ECU,Directed,5892,28629430
HUN,ROU,Directed,16686,28482821
SWE,DEU,Directed,34632,28435287
AUT,ITA,Directed,1071,28075111
IND,ARE,Directed,17269,27822456
ESP,NLD,Directed,33282,27774048
ZAF,DEU,Directed,32550,27696305
CHN,LBN,Directed,5919,27598095
GTM,USA,Directed,16392,27596159
USA,HND,Directed,41513,27341302
TUR,RUS,Directed,38330,27325321
DEU,SVK,Directed,14190,27307083
VNM,GBR,Directed,43091,27246525
UKR,RUS,Directed,39323,27222116
DEU,MEX,Directed,14167,27149535
IRN,AZE,Directed,18887,27074251
ITA,HRV,Directed,19984,26970632
BRA,USA,Directed,4188,26868604
AUT,CZE,Directed,1058,26838031
NLD,USA,Directed,25228,26609560
USA,IRL,Directed,41517,26594267
KOR,VNM,Directed,29020,26528305
PRT,DEU,Directed,28329,26455486
POL,NLD,Directed,28109,26386780
HND,USA,Directed,16638,26384010
GBR,SWE,Directed,40007,26383883
ESP,MAR,Directed,33280,26223405
JPN,MEX,Directed,21580,26147340
GBR,AUT,Directed,39915,25945004
POL,FRA,Directed,28101,25869402
BEL,CHE,Directed,2692,25683393
KEN,COG,Directed,22356,25633977
BEL,IRL,Directed,2668,25524329
ROU,FRA,Directed,30003,25496652
CHE,BEL,Directed,35516,25492129
USA,ISR,Directed,41518,25407145
JPN,THA,Directed,21591,25342948
JPN,KOR,Directed,21578,25339947
CIV,GHA,Directed,9002,25268638
ESP,GRC,Directed,33248,25265936
AUS,PNG,Directed,476,25257883
MEX,CAN,Directed,24505,25195080
ISR,DEU,Directed,19643,25083302
DNK,NLD,Directed,10272,25059478
SGP,USA,Directed,31089,24936443
MAR,GBR,Directed,24942,24923690
GRC,DEU,Directed,15921,24712278
LKA,GBR,Directed,34371,24551261
ITA,SVN,Directed,20060,24521708
USA,ECU,Directed,41502,24515676
SWE,GBR,Directed,34669,24243290
ARG,BRA,Directed,87,24121182
ESP,USA,Directed,33322,24079482
NLD,DNK,Directed,25168,24070045
CHN,VNM,Directed,5954,23916092
POL,UKR,Directed,28115,23781025
CRI,USA,Directed,8870,23687884
ARE,LBY,Directed,39533,23612060
KOR,PHL,Directed,29015,23562872
SVN,DEU,Directed,32149,23474876
USA,CHL,Directed,41495,23453291
ITA,SWE,Directed,20064,23302426
THA,DEU,Directed,36714,23294594
BEL,UKR,Directed,2820,23220712
COL,VEN,Directed,8553,23155374
BEL,CZE,Directed,2658,23092902
DEU,SVN,Directed,14192,23043142
VNM,FRA,Directed,43087,23018921
SCG,BEL,Directed,30901,22737025
IDN,AUS,Directed,18127,22731260
AUT,FRA,Directed,1062,22655822
FIN,SWE,Directed,11899,22477491
CHN,JOR,Directed,5913,22292083
NLD,CHE,Directed,25219,22287975
SVK,AUT,Directed,31783,22209048
DEU,NOR,Directed,14179,22171120
JPN,PHL,Directed,21583,22162658
ARE,IRN,Directed,39526,22128013
NLD,AUT,Directed,25153,22113474
TUN,FRA,Directed,38106,22108474
IDN,CHN,Directed,18135,22037720
SAU,ARE,Directed,30711,21994214
KOR,GBR,Directed,29029,21989423
TUR,ISR,Directed,38302,21965942
CZE,BEL,Directed,9499,21915100
CZE,POL,Directed,9539,21865691
CZE,FRA,Directed,9513,21800798
ITA,ISR,Directed,20011,21692688
DEU,ROU,Directed,14185,21456100
KOR,ARE,Directed,29026,21209581
CHN,TGO,Directed,5964,21115571
BGD,FRA,Directed,2370,20904363
TUR,FRA,Directed,38291,20778455
CHE,AUT,Directed,35514,20764486
ZAF,BWA,Directed,171787,20699209
ECU,COL,Directed,11140,20649723
ITA,TUN,Directed,20070,20408968
RUS,KAZ,Directed,30200,20393954
CHN,PAK,Directed,6099,20358075
FRA,DZA,Directed,12453,20262399
CHN,KAZ,Directed,6055,20136885
BEL,JPN,Directed,2759,20071495
ITA,TUR,Directed,20071,19955404
POL,BEL,Directed,28120,19798626
BEL,AUT,Directed,2651,19768928
USA,ITA,Directed,41519,19735862
ZAF,GBR,Directed,32590,19734513
MYS,FRA,Directed,23845,19675265
BRA,CHL,Directed,4153,19417822
CHN,PRY,Directed,6102,19401883
BEL,DNK,Directed,2659,19272687
ESP,BEL,Directed,33213,19157983
CHN,KEN,Directed,5914,19006641
THA,BEL,Directed,36767,18982280
NLD,IRL,Directed,25179,18863754
USA,GTM,Directed,41511,18778983
COL,USA,Directed,8552,18729009
ESP,CUB,Directed,33229,18691192
BEL,SWE,Directed,2691,18676343
NLD,SWE,Directed,25218,18667174
GTM,SLV,Directed,16385,18427531
UKR,DEU,Directed,39338,18398151
DEU,FIN,Directed,14133,18381375
PHL,GBR,Directed,27781,18304120
SVN,HRV,Directed,32143,18271004
IND,DEU,Directed,17248,18192354
CZE,NLD,Directed,9534,18162382
IND,RUS,Directed,17375,18068132
KOR,THA,Directed,29025,18044549
VNM,BEL,Directed,43099,17882242
HUN,ITA,Directed,16682,17819962
LTU,DEU,Directed,23184,17767805
ISR,FRA,Directed,19642,17706976
IDN,CAN,Directed,18185,17699534
CHN,UMI,Directed,7617,17694175
CHN,KWT,Directed,5917,17644851
SLV,USA,Directed,11474,17514031
FRA,TUN,Directed,12546,17512126
GBR,DNK,Directed,39936,17453029
THA,MYS,Directed,36727,17437493
ITA,RUS,Directed,20052,17419952
MAR,ESP,Directed,24921,17411681
CHN,DZA,Directed,5866,17410792
KOR,RUS,Directed,29016,17387731
