Source,Target,Type,Id,Weight
CHN,USA,Directed,4124,6839274334
USA,MEX,Directed,29007,3392063119
CHN,JPN,Directed,4100,2070254172
MEX,USA,Directed,17269,1240345691
CHN,GBR,Directed,4123,1164656074
CHN,DEU,Directed,4095,1126973961
USA,CAN,Directed,28973,1062615859
CAN,USA,Directed,3369,974869161
CHN,FRA,Directed,4094,653904995
CHN,NLD,Directed,4110,564004348
USA,CRI,Directed,28978,547101891
CHN,CAN,Directed,4087,516359017
GBR,IRL,Directed,27531,515837713
KOR,CHN,Directed,20484,490778224
CHN,AUS,Directed,4083,470582552
BEL,DEU,Directed,1548,455921788
ITA,FRA,Directed,14370,390169043
ITA,DEU,Directed,14373,364267336
NLD,DEU,Directed,17814,356536290
DEU,NLD,Directed,10128,339982546
CHN,ITA,Directed,4099,324318377
BEL,FRA,Directed,1547,307353829
BEL,GBR,Directed,1587,306325331
FRA,DEU,Directed,8658,299977720
DEU,FRA,Directed,10094,274281587
BEL,NLD,Directed,1565,260478500
CHN,ESP,Directed,4120,250634099
CHN,BRA,Directed,4085,230471387
CHN,BEL,Directed,4084,225670757
USA,JPN,Directed,29000,224060490
FRA,BEL,Directed,8633,221171675
NLD,BEL,Directed,17802,218237578
KOR,USA,Directed,20502,209574486
USA,CHN,Directed,28976,203454417
CHN,RUS,Directed,4116,197061547
KOR,JPN,Directed,20489,190637543
DEU,AUT,Directed,10073,190186026
DEU,GBR,Directed,10162,182521570
MYS,SGP,Directed,16774,182045213
DEU,BEL,Directed,10075,180654848
CHN,SAU,Directed,4117,178176152
JPN,CHN,Directed,15768,177077494
CHN,SGP,Directed,4119,176155948
JPN,USA,Directed,15803,173752165
CHN,ARE,Directed,4122,171953701
RUS,KAZ,Directed,21422,167709699
THA,USA,Directed,25597,163248876
CHN,PAN,Directed,4204,162588083
JPN,MYS,Directed,15783,159868463
CHN,KOR,Directed,4102,154643987
ESP,GBR,Directed,23195,150852317
FRA,GBR,Directed,8719,150285246
DEU,CHE,Directed,10154,146037857
NLD,FRA,Directed,17813,145549512
GBR,FRA,Directed,27517,141116443
IDN,USA,Directed,13396,140387400
CHN,CHL,Directed,4088,136079673
CHN,SWE,Directed,4224,133185257
PHL,USA,Directed,19610,133074628
CHN,MYS,Directed,4106,130420001
THA,JPN,Directed,25575,129693268
USA,GBR,Directed,29042,125883676
FRA,ESP,Directed,8708,123386625
ITA,GBR,Directed,14444,122246639
CHN,DNK,Directed,4150,121897310
AUT,DEU,Directed,743,121363308
NLD,GBR,Directed,17846,118949268
DEU,USA,Directed,10164,118452971
SGP,MYS,Directed,22047,116189156
CZE,DEU,Directed,6665,115382183
GBR,NLD,Directed,27553,114102475
ESP,FRA,Directed,23134,111520192
BEL,RUS,Directed,1572,107513690
POL,DEU,Directed,19899,106134623
GBR,DEU,Directed,27520,104988758
MYS,GBR,Directed,16778,104488608
ITA,GRC,Directed,14375,104251302
CHN,PHL,Directed,4115,102469364
ITA,ESP,Directed,14431,102374715
DNK,SWE,Directed,7124,100061982
CHE,DEU,Directed,24678,99859144
CHN,POL,Directed,4209,98211406
ITA,USA,Directed,14446,93324218
DEU,MEX,Directed,10123,92115303
IDN,JPN,Directed,13322,91389517
DEU,ITA,Directed,10106,91017691
DEU,POL,Directed,10138,89342277
DNK,DEU,Directed,7108,89094308
IRL,GBR,Directed,13770,88910208
FRA,USA,Directed,8720,87684606
CHN,MEX,Directed,4108,82905063
GBR,USA,Directed,27589,81163656
DEU,ESP,Directed,10151,80047795
CHN,CHE,Directed,4225,79931945
DEU,CZE,Directed,10089,79260844
MYS,JPN,Directed,16765,76246619
TUR,RUS,Directed,26772,74861281
CHN,AUT,Directed,4131,74367414
USA,SGP,Directed,29028,73870999
FRA,ITA,Directed,8668,72895985
USA,DEU,Directed,28988,72130168
ITA,NLD,Directed,14406,70213815
USA,BRA,Directed,28970,70071825
THA,GBR,Directed,25711,69675607
CHN,NOR,Directed,4112,68765020
USA,AUS,Directed,28964,67390201
CHN,ARG,Directed,4082,66826814
SWE,NOR,Directed,23968,66174688
CHN,THA,Directed,4228,65129519
TUR,DEU,Directed,26747,64713936
ISR,USA,Directed,14070,63957729
CHN,FIN,Directed,4093,63096070
BEL,POL,Directed,1568,62079371
ITA,CHE,Directed,14434,60311998
ITA,BEL,Directed,14341,59183012
DEU,DNK,Directed,10090,58979838
GBR,BEL,Directed,27493,58237686
IDN,GBR,Directed,13394,58110990
CHN,EGY,Directed,4237,58006427
USA,NLD,Directed,29009,56170970
ITA,AUT,Directed,14338,56037823
ESP,PRT,Directed,23176,55598160
MYS,USA,Directed,16779,54712357
NZL,AUS,Directed,18717,54376884
FRA,NLD,Directed,8687,54065930
ARG,BRA,Directed,36,53784868
CHN,KAZ,Directed,4175,52873343
USA,KOR,Directed,29002,51523433
CHN,NZL,Directed,4199,51306976
CRI,USA,Directed,6244,49304797
SGP,CHN,Directed,22034,47720256
USA,BEL,Directed,28967,46571188
USA,FRA,Directed,28986,45082158
DOM,USA,Directed,7770,44730305
CHN,ISR,Directed,4170,44565428
FRA,CHE,Directed,8710,44219433
CHN,GRC,Directed,4162,43772096
CZE,SVK,Directed,6681,43588970
MYS,CHN,Directed,16795,43077356
ESP,DEU,Directed,23136,42151658
FRA,CHN,Directed,8643,41885418
PRT,ESP,Directed,20064,41678473
SWE,DNK,Directed,23943,40212837
CHN,BGD,Directed,4133,39708421
MEX,CRI,Directed,17253,39354838
AUS,NZL,Directed,250,38749677
DNK,NOR,Directed,7117,38743898
DEU,KAZ,Directed,10109,38602505
CHN,IRL,Directed,4169,38509849
KOR,MEX,Directed,20556,38050063
CHN,IDN,Directed,4098,38043797
IND,USA,Directed,12727,37976260
IDN,DEU,Directed,13356,37593432
DNK,GBR,Directed,7129,37517279
JPN,SGP,Directed,15795,37184541
PRT,FRA,Directed,20049,37030507
ITA,POL,Directed,14417,36273118
BGD,USA,Directed,1502,36263477
PHL,JPN,Directed,19605,35699547
GBR,ESP,Directed,27575,35688233
THA,CHN,Directed,25568,35566781
ITA,CHN,Directed,14353,35536242
AUT,CHE,Directed,771,35017831
LKA,USA,Directed,152344,34886451
ISR,GBR,Directed,14069,34269355
DEU,SWE,Directed,10153,34266986
SGP,USA,Directed,22067,34223849
USA,MYS,Directed,29006,34174129
SGP,GBR,Directed,22066,34026921
MEX,DEU,Directed,17295,33895181
MAR,FRA,Directed,17682,33797488
SWE,DEU,Directed,23949,33668891
GBR,CHN,Directed,27503,33258365
KOR,SAU,Directed,20496,32577391
DEU,HUN,Directed,10100,32401889
MYS,AUS,Directed,16757,32336058
BEL,USA,Directed,1588,32135429
ISR,DEU,Directed,14051,32018484
USA,SAU,Directed,29025,31622167
USA,ISR,Directed,28997,31319539
USA,CHL,Directed,28975,31031695
GBR,ITA,Directed,27533,30625984
HUN,DEU,Directed,12307,30452333
