Source,Target,Type,Id,Weight
CHN,ZAF,Directed,11158,34901416708
CHN,USA,Directed,11547,13247426457
CHN,JPN,Directed,10065,4967134089
USA,MEX,Directed,62328,3887260556
VNM,ZAF,Directed,63675,3149720793
IND,ZAF,Directed,26629,2979634928
CHN,GBR,Directed,11512,2532780042
CHN,DEU,Directed,9751,2345381637
USA,CAN,Directed,61576,1779640188
CHN,FRA,Directed,9647,1699394153
CHN,AUS,Directed,8919,1550966172
CHN,RUS,Directed,10925,1472837345
MEX,USA,Directed,35226,1395684782
CHN,CAN,Directed,9229,1334464284
CAN,USA,Directed,8470,1287234068
CHN,ARE,Directed,11381,1109430950
BGD,ZAF,Directed,3150,1073298875
CHN,KOR,Directed,10152,1004325073
CHN,ITA,Directed,10015,998753213
CHN,ESP,Directed,11191,984703922
CHN,NLD,Directed,10575,979700361
CHN,MEX,Directed,10435,939380176
DEU,NLD,Directed,22343,925257935
VNM,USA,Directed,63778,910357093
CHN,BRA,Directed,9087,857012889
CHN,IND,Directed,11062,794149489
CHN,PHL,Directed,10822,708280554
CHN,SAU,Directed,10989,700172034
DEU,FRA,Directed,21556,678596174
NLD,DEU,Directed,36356,652298090
CHN,IDN,Directed,9929,627702663
CHN,BEL,Directed,9022,595469043
CHN,CHL,Directed,9293,577814860
CHN,MYS,Directed,10348,570481184
CHN,THA,Directed,11317,541948442
DEU,ZAF,Directed,22826,537058238
ITA,FRA,Directed,29272,511513233
POL,DEU,Directed,41148,482633353
VNM,JPN,Directed,63405,469292841
BEL,FRA,Directed,4057,461101242
NLD,BEL,Directed,35908,459888000
DEU,AUT,Directed,20958,450629416
CHN,PAN,Directed,10758,434503541
LSO,ZAF,Directed,32499,421846601
CHN,POL,Directed,10839,411901458
CHN,VNM,Directed,11113,409448631
DEU,GBR,Directed,23112,399687836
IRL,ZAF,Directed,28165,398333682
CHN,SGP,Directed,11080,387219808
ITA,DEU,Directed,29324,366928457
DEU,CZE,Directed,21387,364717358
IDN,ZAF,Directed,27661,362836126
DEU,POL,Directed,22535,359251750
FRA,DEU,Directed,19315,355776549
BEL,NLD,Directed,4704,354427756
CHN,KAZ,Directed,10084,344522095
CZE,DEU,Directed,14328,344450925
ITA,ESP,Directed,30216,342295674
CHN,TUR,Directed,11416,337540080
DEU,BEL,Directed,21033,333014845
CHN,UKR,Directed,11468,329155663
KOR,CHN,Directed,43255,326784797
CHN,NGA,Directed,10688,325817517
BEL,DEU,Directed,4122,315788062
CHN,SWE,Directed,11255,311639205
ESP,FRA,Directed,49896,302040583
DEU,CHE,Directed,22909,292948460
NLD,GBR,Directed,37464,283849601
BEL,GBR,Directed,5315,280508837
CHN,DNK,Directed,9483,268085098
ZAF,BWA,Directed,48586,258281878
CHN,GHA,Directed,9770,257195062
VNM,KOR,Directed,63431,256951180
THA,JPN,Directed,54570,253931605
IDN,USA,Directed,27775,251762357
IND,USA,Directed,26874,250264309
GBR,IRL,Directed,60078,246631825
ZAF,NAM,Directed,49039,246521528
AUT,DEU,Directed,1856,246366480
JPN,CHN,Directed,30714,241524739
LKA,SGP,Directed,51248,240542622
FRA,BEL,Directed,18780,234002910
IDN,JPN,Directed,27299,233412458
DEU,ITA,Directed,21883,231614104
CHN,COL,Directed,9311,231079974
DEU,ESP,Directed,22848,225097157
TUR,DEU,Directed,56318,225044138
CHN,DZA,Directed,8831,222234815
USA,CHN,Directed,61639,222107421
CHN,NZL,Directed,10646,220418919
NLD,FRA,Directed,36299,217316689
CHN,PER,Directed,10805,214675029
CHN,EGY,Directed,11493,213789913
CHN,KGZ,Directed,10188,209300275
HUN,MEX,Directed,24836,208497549
FRA,GBR,Directed,20602,206541728
CHN,CHE,Directed,11272,203451441
CHN,CZE,Directed,9450,200146528
FRA,ESP,Directed,20378,199490941
ESP,PRT,Directed,50574,198670238
MYS,SGP,Directed,34009,196580915
KOR,USA,Directed,44184,193522224
CHN,ISR,Directed,9998,192809873
BLR,RUS,Directed,3448,192234345
THA,USA,Directed,55257,191912614
CHN,VEN,Directed,11609,190357795
MYS,GBR,Directed,34126,188331155
CHN,NOR,Directed,10705,184865430
CHN,ARG,Directed,8902,183253519
TUR,IRQ,Directed,56434,178139309
VNM,DEU,Directed,63328,178108903
CZE,SVK,Directed,14892,176326557
CHN,IRN,Directed,9948,172842124
TUR,SAU,Directed,57029,170042785
DEU,SVK,Directed,22768,169999284
CHE,DEU,Directed,52946,168547447
POL,CZE,Directed,41021,164978339
GBR,DEU,Directed,59920,163069036
PRT,ESP,Directed,42796,160902906
CHN,AGO,Directed,8856,159330602
IND,GBR,Directed,26839,158638726
CHN,PAK,Directed,10740,158445028
SWZ,ZAF,Directed,51437,155261595
FRA,ITA,Directed,19518,154689564
USA,JPN,Directed,62139,153669661
SVK,HUN,Directed,47494,153045295
TZA,ZAF,Directed,61144,149024024
ESP,ITA,Directed,50120,148210780
THA,AUS,Directed,54019,146168301
URY,BRA,Directed,61196,143318185
PAK,USA,Directed,39380,142940577
GBR,FRA,Directed,59873,142813077
DEU,USA,Directed,23141,141762959
CHN,FIN,Directed,9630,141365232
ARE,KWT,Directed,58654,139291058
ITA,GBR,Directed,30414,139049263
KHM,ZAF,Directed,7224,138104010
DEU,DNK,Directed,21420,137429024
CHN,BGD,Directed,8981,136137151
JPN,VNM,Directed,31145,135509884
CHN,GRC,Directed,9800,134818167
CHN,LKA,Directed,9266,134347385
CHN,IRQ,Directed,9965,134297973
ARE,OMN,Directed,58841,133547517
SWE,NOR,Directed,52178,132473381
CHN,YEM,Directed,11638,127788061
CHN,KEN,Directed,10119,127726722
KOR,JPN,Directed,43561,127658531
ITA,ZAF,Directed,30200,126244779
TUR,GBR,Directed,57378,125589157
MYS,USA,Directed,34141,124620514
VNM,GBR,Directed,63765,124283426
BRA,AGO,Directed,5763,123445380
POL,BEL,Directed,40857,122509683
CHN,AUT,Directed,8937,122419362
ESP,DEU,Directed,49946,122269714
CHN,ROU,Directed,10908,119242162
RUS,KAZ,Directed,45161,117680525
DEU,HUN,Directed,21762,117112045
USA,GBR,Directed,63043,116841433
MDG,ZAF,Directed,33453,115052728
DEU,SWE,Directed,22890,114167592
TUR,USA,Directed,57403,112269220
HUN,DEU,Directed,24643,111818136
CHN,TZA,Directed,11530,111675528
CHN,IRL,Directed,9982,109890422
GBR,NLD,Directed,60433,108809676
CHN,MAR,Directed,10495,108566898
DEU,ROU,Directed,22595,107031242
JPN,USA,Directed,31263,106706989
LUX,DEU,Directed,33140,106625725
GBR,ESP,Directed,60814,106316071
VNM,CHN,Directed,63241,106234282
IND,ARE,Directed,26760,105986937
ZAF,LSO,Directed,48911,105086322
CHN,JOR,Directed,10102,104158003
SVK,CZE,Directed,47399,103344703
POL,FRA,Directed,41109,102964625
HND,USA,Directed,24380,102936394
ITA,NLD,Directed,29837,102834257
