ALB,SVK,directed,1,1000
ALB,SVN,directed,2,66700
ALB,CHE,directed,3,82500
ALB,TUR,directed,4,79126
ALB,MKD,directed,5,104433
ALB,ITA,directed,6,25000
DZA,FRA,directed,7,29700
DZA,DEU,directed,8,2500
DZA,JOR,directed,9,13600
AND,ESP,directed,10,2105847
ATG,CHN,directed,11,66000
ATG,KOR,directed,12,22000
ARG,BRA,directed,13,230234
ARG,CHL,directed,14,2764277
ARG,CHN,directed,15,26624274
ARG,FRA,directed,16,50
ARG,CHN,directed,17,1421728
ARG,HUN,directed,18,487
ARG,IRL,directed,19,94490
ARG,MEX,directed,20,14550
ARG,PRY,directed,21,865934
ARG,IND,directed,22,47482
ARG,VNM,directed,23,955972
ARG,ESP,directed,24,513093
ARG,USA,directed,25,4428141
ARG,URY,directed,26,42855
ARG,BGD,directed,27,52537
ARG,BRA,directed,28,176000
ARG,CHN,directed,29,282354
ARG,IND,directed,30,243511
ARG,USA,directed,31,38364
AUS,BGD,directed,32,481780
AUS,CAN,directed,33,21500
AUS,CHN,directed,34,48158869
AUS,DEU,directed,35,293007
AUS,GHA,directed,36,247
AUS,CHN,directed,37,140227117
AUS,IDN,directed,38,1107803
AUS,IDN,directed,39,58985
AUS,JPN,directed,40,257366
AUS,KEN,directed,41,13702
AUS,MAC,directed,42,21006
AUS,MYS,directed,43,814286
AUS,NCL,directed,44,20
AUS,NZL,directed,45,93992
AUS,NZL,directed,46,21365
AUS,PHL,directed,47,67294
AUS,SEN,directed,48,41760
AUS,IND,directed,49,643000
AUS,SGP,directed,50,394771
AUS,VNM,directed,51,1525735
AUS,ZAF,directed,52,30871
AUS,ZAF,directed,53,19341
AUS,CHE,directed,54,129028
AUS,THA,directed,55,384348
AUS,MKD,directed,56,13000
AUS,USA,directed,57,27403
AUT,AUS,directed,58,179100
AUT,BEL,directed,59,2535643
AUT,BIH,directed,60,48252
AUT,BGR,directed,61,136943
AUT,CAN,directed,62,19782
AUT,CHL,directed,63,311
AUT,CHN,directed,64,9549217
AUT,CHN,directed,65,3200
AUT,HRV,directed,66,263136
AUT,CZE,directed,67,17819963
AUT,CZE,directed,68,124300
AUT,FRA,directed,69,63000
AUT,FRA,directed,70,2100
AUT,FRA,directed,71,44050
AUT,DEU,directed,72,199410
AUT,DEU,directed,73,2919406
AUT,DEU,directed,74,33628429
AUT,CHN,directed,75,3647068
AUT,HUN,directed,76,8316550
AUT,HUN,directed,77,11800
AUT,ISR,directed,78,100
AUT,ITA,directed,79,6928741
AUT,ITA,directed,80,209934
AUT,ITA,directed,81,529643
AUT,JPN,directed,82,17379
AUT,KOR,directed,83,7740
AUT,LTU,directed,84,186800
AUT,MYS,directed,85,67500
AUT,MEX,directed,86,37067
AUT,NLD,directed,87,5509577
AUT,NLD,directed,88,223239
AUT,NZL,directed,89,50170
AUT,NGA,directed,90,11000
AUT,NOR,directed,91,22600
AUT,PER,directed,92,200
AUT,POL,directed,93,80704
AUT,POL,directed,94,11833
AUT,ROU,directed,95,721449
AUT,SMR,directed,96,600
AUT,SRB,directed,97,266474
AUT,IND,directed,98,210780
AUT,SVK,directed,99,9581124
AUT,VNM,directed,100,14300
AUT,SVN,directed,101,5161983
AUT,SVN,directed,102,42700
AUT,ESP,directed,103,68347
AUT,SWE,directed,104,136800
AUT,CHE,directed,105,5594916
AUT,ARE,directed,106,20315
AUT,TUR,directed,107,20900
AUT,GBR,directed,108,456051
AUT,GBR,directed,109,224700
AUT,USA,directed,110,6600
AUT,USA,directed,111,1995632
AZE,TUR,directed,112,76990
BHS,CHN,directed,113,286483
BHS,TUR,directed,114,23587
BHS,USA,directed,115,45409
BHR,CHN,directed,116,369280
BHR,PAK,directed,117,299275
BHR,ARE,directed,118,34894
BGD,LKA,directed,119,6866
BGD,CHN,directed,120,18680063
BGD,DEU,directed,121,1560
BGD,GRC,directed,122,7485
