,0,1
0,0.004347826086956522,0.014033968583047604
1,0.008695652173913044,0.027828721792520533
2,0.013043478260869566,0.04138425962841879
3,0.017391304347826087,0.05466071286181325
4,0.021739130434782608,0.06785742763734949
5,0.02608695652173913,0.0806155808946655
6,0.03043478260869565,0.0930547803205486
7,0.034782608695652174,0.10537437205964437
8,0.0391304347826087,0.11753448688302368
9,0.04347826086956522,0.12969460170640298
10,0.04782608695652175,0.14173510884299495
11,0.05217391304347827,0.15373574675065782
12,0.056521739130434796,0.165497169284746
13,0.06086956521739132,0.1772585918188342
14,0.06521739130434784,0.18898014512399328
15,0.06956521739130436,0.2005023522845068
16,0.07391304347826089,0.21186508252930386
17,0.07826086956521741,0.22310820508731358
18,0.08260869565217394,0.2343513276453233
19,0.08695652173913046,0.245594450203333
20,0.09130434782608698,0.25663822661669716
21,0.09565217391304351,0.267562395343274
22,0.10000000000000003,0.27800813332270147
23,0.10434782608695656,0.2883342636153416
24,0.10869565217391308,0.2985407862211944
25,0.1130434782608696,0.30866757036918896
26,0.11739130434782613,0.3186747468303962
27,0.12173913043478266,0.3285623156048161
28,0.12608695652173918,0.33785184594529927
29,0.1304347826086957,0.346981899370066
30,0.13478260869565223,0.3560720835659037
31,0.13913043478260875,0.36512239853281225
32,0.14347826086956528,0.37409297504186256
33,0.1478260869565218,0.38302368232198375
34,0.15217391304347833,0.3918347819153176
35,0.15652173913043485,0.40060601227972237
36,0.16086956521739137,0.40929750418626887
37,0.1652173913043479,0.4179092576349572
38,0.16956521739130442,0.42648114185471636
39,0.17391304347826095,0.43497328761661735
40,0.17826086956521747,0.4433856949206601
41,0.182608695652174,0.45179810222470285
42,0.18695652173913052,0.4600909018419582
43,0.19130434782608705,0.46822422454349716
44,0.19565217391304357,0.47631767801610697
45,0.2000000000000001,0.4843712622597877
46,0.20434782608695662,0.49242484650346846
47,0.20869565217391314,0.5002392153735745
48,0.21304347826086967,0.5080137150147515
49,0.2173913043478262,0.5156287377402119
50,0.22173913043478272,0.523124152778885
51,0.22608695652173924,0.5305398293596999
52,0.23043478260869577,0.5376764213380111
53,0.2347826086956523,0.5448130133163223
54,0.23913043478260881,0.5517502591499879
55,0.24347826086956534,0.5584482896100788
56,0.24782608695652186,0.5648273662387367
57,0.25217391304347836,0.5711665736384657
58,0.25652173913043486,0.5774659118092654
59,0.26086956521739135,0.5837253807511361
60,0.26521739130434785,0.5899449804640776
61,0.26956521739130435,0.5961645801770191
62,0.27391304347826084,0.6023044414321025
63,0.27826086956521734,0.6082848257714694
64,0.28260869565217384,0.6140658639661907
65,0.28695652173913033,0.6198070329319829
66,0.29130434782608683,0.625508332668846
67,0.2956521739130433,0.6310900247189217
68,0.2999999999999998,0.636512239853281
69,0.3043478260869563,0.6418945857587112
70,0.3086956521739128,0.6472370624352123
71,0.3130434782608693,0.6525396698827842
72,0.3173913043478258,0.6577625388724979
73,0.3217391304347823,0.6629455386332825
74,0.3260869565217388,0.6681285383940672
75,0.3304347826086953,0.6733115381548518
76,0.3347826086956518,0.6784546686867073
77,0.3391304347826083,0.6835579299896337
78,0.3434782608695648,0.6886611912925601
79,0.3478260869565213,0.6937644525954865
80,0.3521739130434778,0.6988278446694838
81,0.3565217391304343,0.7038513675145519
82,0.3608695652173908,0.708835021130691
83,0.36521739130434727,0.7136591978311135
84,0.36956521739130377,0.7184833745315361
85,0.37391304347826027,0.7232676820030296
86,0.37826086956521676,0.728012120245594
87,0.38260869565217326,0.7327565584881585
88,0.38695652173912976,0.7375009967307229
89,0.39130434782608625,0.7422055657443581
90,0.39565217391304275,0.7469101347579934
91,0.39999999999999925,0.7515748345426996
92,0.40434782608695574,0.7561199266406184
93,0.40869565217391224,0.7606650187385373
94,0.41304347826086873,0.7650506339207397
95,0.41739130434782523,0.7692369029582965
96,0.42173913043478173,0.773303564309066
97,0.4260869565217382,0.7771708795151899
98,0.4304347826086947,0.7809983254923847
99,0.4347826086956512,0.7848257714695794
100,0.4391304347826077,0.7886532174467742
101,0.4434782608695642,0.7923610557371816
102,0.4478260869565207,0.7960688940275891
103,0.4521739130434772,0.7997767323179965
104,0.4565217391304337,0.8034447013794749
105,0.4608695652173902,0.8068335858384494
106,0.4652173913043467,0.8100629933817075
107,0.4695652173913032,0.8132924009249656
108,0.4739130434782597,0.8164819392392946
109,0.4782608695652162,0.8195917390957653
110,0.4826086956521727,0.8227015389522361
111,0.4869565217391292,0.8258113388087068
112,0.4913043478260857,0.8288414002073193
113,0.49565217391304217,0.8318315923770028
114,0.49999999999999867,0.8348217845466862
115,0.5043478260869552,0.8377322382585114
116,0.5086956521739117,0.8405629535124783
117,0.5130434782608682,0.8433936687664453
118,0.5173913043478247,0.8461446455625541
119,0.5217391304347812,0.8488956223586629
120,0.5260869565217376,0.8516465991547717
121,0.5304347826086941,0.8543975759508805
122,0.5347826086956506,0.8571485527469893
123,0.5391304347826071,0.8598197910852399
124,0.5434782608695636,0.8624910294234904
125,0.5478260869565201,0.8651223985328118
126,0.5521739130434766,0.867674029184275
127,0.5565217391304331,0.8702256598357383
128,0.5608695652173896,0.8727772904872015
129,0.5652173913043461,0.8752890519097356
130,0.5695652173913026,0.8778008133322697
131,0.5739130434782591,0.8803125747548037
132,0.5782608695652156,0.8827844669484087
133,0.5826086956521721,0.8852563591420137
134,0.5869565217391286,0.8877282513356187
135,0.5913043478260851,0.8901602743002945
136,0.5956521739130416,0.8925922972649704
137,0.5999999999999981,0.8950243202296462
138,0.6043478260869546,0.897456343194322
139,0.6086956521739111,0.8998484969300687
140,0.6130434782608676,0.9022007814368864
141,0.6173913043478241,0.9045530659437041
142,0.6217391304347806,0.9069053504505218
143,0.6260869565217371,0.9092576349573395
144,0.6304347826086936,0.9115301810062989
145,0.6347826086956501,0.9137229885974001
146,0.6391304347826066,0.9159157961885013
147,0.6434782608695631,0.9180687345506734
148,0.6478260869565196,0.9201419344549873
149,0.652173913043476,0.9222151343593011
150,0.6565217391304325,0.924288334263615
151,0.660869565217389,0.9263216649389997
152,0.6652173913043455,0.9283151263854553
153,0.669565217391302,0.9302687186029819
154,0.6739130434782585,0.9321824415915793
155,0.678260869565215,0.9340164261223184
156,0.6826086956521715,0.9358504106530575
157,0.686956521739128,0.9376843951837966
158,0.6913043478260845,0.9394785104856067
159,0.695652173913041,0.9412726257874168
160,0.6999999999999975,0.9429870026313686
161,0.704347826086954,0.9447013794753204
162,0.7086956521739105,0.9463758870903431
163,0.713043478260867,0.9480105254764367
