CHN,CHN,117,201,318,5760954539,19640564260,25401518799,0,0.01061,0.292201
USA,USA,142,200,342,6583914495,14601143960,21185058455,0,0.014285,0.287424
DEU,DEU,122,209,331,5941727896,8931290187,14873018083,1,0.010165,0.276891
KOR,KOR,100,185,285,1536792771,6203813738,7740606509,0,0.009271,0.325862
ITA,ITA,115,187,302,2825087142,4638842972,7463930114,1,0.009189,0.333851
IND,IND,100,193,293,1454599044,3282196021,4736795065,3,0.00784,0.316818
BEL,BEL,104,191,295,2453893215,3189762875,5643656090,1,0.008119,0.315309
TUR,TUR,106,173,279,2697966675,2835261557,5533228232,3,0.008573,0.360587
JPN,JPN,78,180,258,1769786753,2701984064,4471770817,0,0.005227,0.346958
NLD,NLD,115,194,309,2487046232,2521529167,5008575399,1,0.009162,0.312926
THA,THA,148,185,333,1108197591,2399612195,3507809786,3,0.018511,0.320913
FRA,FRA,148,199,347,4109322344,2344949126,6454271470,1,0.016338,0.28539
IDN,IDN,108,168,276,2156065636,1962147952,4118213588,3,0.009559,0.346934
MYS,MYS,90,160,250,773422119,1913549385,2686971504,3,0.006874,0.399493
ESP,ESP,121,177,298,1937869153,1763065045,3700934198,1,0.011417,0.347974
GBR,GBR,124,193,317,3231328717,1622427701,4853756418,1,0.011262,0.310997
CAN,CAN,142,185,327,2158921238,1526537008,3685458246,0,0.015851,0.311281
POL,POL,106,153,259,2332661924,1499793783,3832455707,1,0.0078,0.384331
ARE,ARE,102,162,264,1145922488,1152150402,2298072890,3,0.008072,0.383206
AUT,AUT,104,172,276,1002817828,1014297340,2017115168,1,0.008535,0.369505
CZE,CZE,117,151,268,1270432227,1005872668,2276304895,1,0.011118,0.361238
PRT,PRT,85,160,245,542433074,970894281,1513327355,1,0.006042,0.398214
SAU,SAU,78,129,207,792504584,970163468,1762668052,3,0.005023,0.458759
MEX,MEX,135,135,270,11256160226,893467853,12149628079,0,0.015749,0.384496
VNM,VNM,77,143,220,2778276983,821043113,3599320096,3,0.00521,0.461441
