KOR,KOR,92,184,276,1046885762,12334476838,13381362600,0,0.01032,0.263807
CHN,CHN,103,192,295,26693959661,8666419973,35360379634,0,0.011646,0.246969
DEU,DEU,110,190,300,3620301776,7099205478,10719507254,1,0.013144,0.246915
USA,USA,131,186,317,4319537747,6704832841,11024370588,2,0.021015,0.253783
MYS,MYS,75,131,206,458623109,5454398157,5913021266,0,0.00786,0.386769
JPN,JPN,74,176,250,970136387,4763222825,5733359212,0,0.006926,0.282069
THA,THA,96,179,275,879318612,4490792885,5370111497,0,0.012578,0.270289
ITA,ITA,87,167,254,1487793944,2630299331,4118093275,1,0.007614,0.311089
BEL,BEL,84,175,259,1689486028,2273528300,3963014328,1,0.007135,0.2875
FRA,FRA,127,184,311,3119158999,2266265418,5385424417,1,0.018561,0.249836
IDN,IDN,63,166,229,891575522,2136507686,3028083208,0,0.005422,0.297126
GBR,GBR,109,197,306,3516054900,1933125364,5449180264,1,0.013027,0.239485
CAN,CAN,105,153,258,2003207647,1741509369,3744717016,2,0.013144,0.323525
NLD,NLD,92,179,271,1611891908,1515326896,3127218804,1,0.008384,0.281161
ESP,ESP,100,155,255,1597950322,1473898426,3071848748,1,0.010532,0.335403
VNM,VNM,65,113,178,707018502,1264355394,1971373896,0,0.005588,0.434126
MEX,MEX,88,104,192,1815241816,857022489,2672264305,2,0.009441,0.467507
TUR,TUR,87,140,227,758270740,767190405,1525461145,1,0.008689,0.383578
AUT,AUT,98,156,254,686888350,719274474,1406162824,1,0.01244,0.311345
CHE,CHE,78,158,236,570946615,655768367,1226714982,1,0.006797,0.3319
IND,IND,87,174,261,606283187,642339455,1248622642,1,0.008803,0.285182
SWE,SWE,67,142,209,467656538,593287802,1060944340,1,0.0053,0.380282
CZE,CZE,78,124,202,682634412,465188420,1147822832,1,0.006142,0.442095
LUX,LUX,46,98,144,134949762,454242860,589192622,1,0.004227,0.518788
DNK,DNK,66,148,214,497701987,432924519,930626506,1,0.005317,0.354707
IRL,IRL,68,105,173,405553773,408933340,814487113,1,0.006212,0.496943
POL,POL,64,97,161,1066475253,353456324,1419931577,1,0.005835,0.52207
PRT,PRT,75,129,204,458370009,345690823,804060832,1,0.007615,0.400881
FIN,FIN,66,119,185,238760587,326512785,565273372,1,0.005092,0.450616
SGP,SGP,69,152,221,441726251,293000937,734727188,0,0.006181,0.332128
HUN,HUN,69,97,166,302159669,288367416,590527085,1,0.005847,0.547782
BLR,BLR,57,53,110,74539343,229885313,304424656,1,0.004608,0.67002
SVK,SVK,67,79,146,194170141,225677816,419847957,1,0.005408,0.622191
SAU,SAU,67,89,156,345705500,219515319,565220819,3,0.005319,0.498911
GRC,GRC,75,128,203,271298337,217561993,488860330,1,0.006895,0.420871
ZAF,ZAF,103,141,244,323819219,210882455,534701674,1,0.013339,0.338985
BRA,BRA,72,129,201,658091539,204458615,862550154,2,0.005935,0.424389
PHL,PHL,70,100,170,1147249350,194502719,1341752069,0,0.008089,0.456964
ARG,ARG,60,71,131,264345713,188948574,453294287,2,0.004878,0.657508
ISR,ISR,56,105,161,104660977,183027744,287688721,2,0.003962,0.475313
AUS,AUS,76,139,215,628667847,154389846,783057693,0,0.00664,0.338068
NOR,NOR,66,108,174,228757781,146508668,375266449,1,0.005227,0.50051
SVN,SVN,74,91,165,128731685,145879719,274611404,1,0.00812,0.530554
COL,COL,64,71,135,267515067,145585037,413100104,2,0.005577,0.530817
RUS,RUS,84,107,191,945670242,104161766,1049832008,1,0.007699,0.472339
ARE,ARE,76,129,205,440786023,95273354,536059377,3,0.006782,0.388172
LTU,LTU,65,73,138,160033770,69121154,229154924,1,0.004572,0.573034
ROU,ROU,69,75,144,294225472,68270984,362496456,1,0.006535,0.581074
SCG,SCG,69,59,128,77144457,59248155,136392612,1,0.006083,0.623861
CHL,CHL,64,54,118,243618033,52381050,295999083,2,0.005111,0.679414
CRI,CRI,59,58,117,86555636,51893019,138448655,2,0.005159,0.60991
PER,PER,59,48,107,114540309,48532723,163073032,2,0.004503,0.69336
NZL,NZL,67,103,170,156763624,47346873,204110497,0,0.006195,0.411741
SYR,SYR,56,71,127,190318355,34841023,225159378,0,0.004143,0.556101
VEN,VEN,66,64,130,132997780,31338533,164336313,2,0.007668,0.602521
UKR,UKR,71,92,163,262619052,30588117,293207169,1,0.006305,0.487745
GTM,GTM,58,33,91,102563738,28445585,131009323,2,0.006171,0.618306
HRV,HRV,59,54,113,94951162,28164202,123115364,1,0.004547,0.712676
PRK,PRK,26,72,98,44286179,27443338,71729517,0,0.002089,0.51743
LKA,LKA,57,76,133,485180068,26526615,511706683,0,0.006063,0.593006
NPL,NPL,26,13,39,20061645,26346109,46407754,1,0.002192,0.928736
JOR,JOR,61,55,116,74882947,25321042,100203989,3,0.004649,0.697298
TUN,TUN,68,56,124,133974931,22407848,156382779,1,0.005849,0.584454
ECU,ECU,57,44,101,136471859,22343791,158815650,2,0.004588,0.648021
BGR,BGR,85,111,196,100451013,21311682,121762695,1,0.010278,0.428495
IRN,IRN,59,90,149,302181606,20920956,323102562,3,0.005258,0.49916
LVA,LVA,52,51,103,76127117,20230109,96357226,1,0.00353,0.710145
EGY,EGY,75,80,155,322378351,18420867,340799218,3,0.006732,0.56
OMN,OMN,53,41,94,26105956,18201998,44307954,3,0.004018,0.66499
SLV,SLV,51,23,74,76868279,17770656,94638935,2,0.004526,0.740391
BHR,BHR,56,31,87,22415867,17459491,39875358,3,0.004377,0.74752
PAK,PAK,49,97,146,100140313,17409243,117549556,0,0.003583,0.520693
GUY,GUY,41,14,55,75961001,16726617,92687618,1,0.004812,0.695652
LBN,LBN,77,72,149,69724508,16136285,85860793,3,0.008193,0.490945
EST,EST,65,64,129,77908121,15780508,93688629,1,0.005689,0.553243
URY,URY,53,26,79,41104217,15719414,56823631,2,0.00402,0.806254
CIV,CIV,53,39,92,71783373,13977243,85760616,0,0.004649,0.55332
MKD,MKD,54,28,82,24993447,13660211,38653658,1,0.004723,0.759831
PAN,PAN,60,46,106,48655008,12952627,61607635,2,0.004886,0.628871
KWT,KWT,62,34,96,42044740,10782641,52827381,3,0.004602,0.783683
UZB,UZB,37,21,58,10974115,9962910,20937025,3,0.002961,0.882114
MAR,MAR,66,56,122,196701488,9939112,206640600,0,0.005379,0.603047
TTO,TTO,61,42,103,33253234,9300867,42554101,0,0.00629,0.526452
