CHN,CHN,122,201,323,7534660416,13208473515,20743133931,2,0.011039,0.278756
DEU,DEU,141,209,350,4436036100,7723681250,12159717350,1,0.017319,0.255924
USA,USA,141,193,334,5303409710,5818088503,11121498213,0,0.01664,0.286994
KOR,KOR,100,182,282,1095252948,5359060124,6454313072,2,0.007679,0.319108
ITA,ITA,105,185,290,2326976368,4629450083,6956426451,1,0.008931,0.318454
JPN,JPN,69,185,254,1314019345,2837404101,4151423446,2,0.004565,0.317362
BEL,BEL,103,180,283,2013975003,2664872495,4678847498,1,0.009139,0.320813
THA,THA,85,183,268,872253690,2243434024,3115687714,2,0.006298,0.31988
FRA,FRA,130,192,322,3564640325,2117158130,5681798455,1,0.016205,0.279598
MYS,MYS,76,153,229,596735391,1868037020,2464772411,2,0.005406,0.395823
IND,IND,107,191,298,1151821693,1811249311,2963071004,0,0.01008,0.300338
TUR,TUR,98,171,269,1640180889,1800594742,3440775631,2,0.007682,0.332286
IDN,IDN,87,166,253,1146726074,1745743577,2892469651,2,0.008924,0.349329
NLD,NLD,100,179,279,1718888431,1676405105,3395293536,1,0.008435,0.332154
ESP,ESP,116,167,283,2331258905,1572986907,3904245812,1,0.009912,0.359276
GBR,GBR,121,193,314,2864594016,1482712073,4347306089,1,0.011114,0.287993
CAN,CAN,127,178,305,1784616575,1431657539,3216274114,0,0.013918,0.31319
CZE,CZE,107,138,245,1019756780,1055728728,2075485508,1,0.010903,0.408766
POL,POL,107,145,252,1825081097,1029194522,2854275619,1,0.010491,0.384411
AUT,AUT,100,156,256,813247901,875561738,1688809639,1,0.00983,0.377301
SWE,SWE,74,167,241,552728065,734859837,1287587902,1,0.005059,0.362919
PRT,PRT,78,142,220,590334383,724726771,1315061154,1,0.006867,0.439722
MEX,MEX,115,124,239,1958076806,687803175,2645879981,0,0.011576,0.409636
CHE,CHE,88,177,265,790427784,581591667,1372019451,1,0.006334,0.331143
SAU,SAU,70,124,194,597316801,578346288,1175663089,3,0.004571,0.470627
ISR,ISR,67,136,203,291836599,509105237,800941836,0,0.004368,0.44912
DNK,DNK,83,152,235,505568788,503389640,1008958428,1,0.006167,0.400964
BRA,BRA,86,156,242,1339815877,498550871,1838366748,0,0.006649,0.392123
LUX,LUX,65,106,171,135242879,486599015,621841894,1,0.005391,0.561869
VNM,VNM,74,134,208,1397466191,448763438,1846229629,2,0.005179,0.46398
ARE,ARE,97,159,256,859043613,384315338,1243358951,2,0.008488,0.374626
FIN,FIN,78,136,214,309737435,382544554,692281989,1,0.005744,0.459598
HUN,HUN,68,109,177,413278143,346767021,760045164,1,0.004627,0.567614
IRL,IRL,81,121,202,346935213,309547224,656482437,1,0.006043,0.517524
BLR,BLR,72,65,137,177600210,309424405,487024615,4,0.004782,0.695209
