USA,USA,72,105,177,697290980,2013706147,2710997127,1,0.035698,0.124357
JPN,JPN,27,43,70,17680954,978610496,996291450,1,0.010027,0.395833
DEU,DEU,54,75,129,272925355,783301608,1056226963,0,0.020107,0.227848
NLD,NLD,48,59,107,301818321,594554101,896372422,0,0.018976,0.285617
FRA,FRA,41,68,109,94065320,514225732,608291052,0,0.017201,0.207544
BEL,BEL,42,71,113,282971178,454024846,736996024,0,0.016115,0.23964
CAN,CAN,31,35,66,408905032,325332156,734237188,1,0.010242,0.379798
MEX,MEX,20,38,58,171347317,289735824,461083141,1,0.007708,0.342193
GBR,GBR,47,93,140,67676858,249386558,317063416,0,0.016227,0.166181
ITA,ITA,51,79,130,352256640,147699553,499956193,0,0.01747,0.209227
KOR,KOR,38,40,78,42542020,139675826,182217846,1,0.01373,0.33164
CHE,CHE,28,40,68,43109549,97706129,140815678,0,0.009051,0.423737
MYS,MYS,26,30,56,43034506,95025553,138060059,0,0.010324,0.461712
AUS,AUS,22,24,46,12340860,73217211,85558071,1,0.008439,0.548276
CHN,CHN,85,52,137,3969003708,70002365,4039006073,1,0.043524,0.173187
ESP,ESP,47,51,98,102704085,66705782,169409867,0,0.017179,0.266621
THA,THA,23,39,62,20742562,65172869,85915431,1,0.008509,0.358454
SWE,SWE,25,43,68,30010409,60694164,90704573,0,0.008229,0.38599
AUT,AUT,45,37,82,33352311,55035178,88387489,0,0.014986,0.347744
IDN,IDN,20,43,63,6475085,54518205,60993290,0,0.007614,0.335749
SGP,SGP,23,27,50,14579071,54394398,68973469,0,0.009207,0.417112
NOR,NOR,17,20,37,3010020,45558766,48568786,0,0.005713,0.641538
DNK,DNK,22,30,52,36928852,41965778,78894630,0,0.007955,0.456349
PHL,PHL,14,15,29,9877141,37913737,47790878,1,0.005062,0.645238
TUR,TUR,24,39,63,8916348,33686099,42602447,0,0.007822,0.294326
BRA,BRA,21,18,39,12117684,32789991,44907675,1,0.008696,0.563333
POL,POL,18,21,39,6236371,25907469,32143840,0,0.006046,0.668333
SAU,SAU,22,24,46,8975957,24802498,33778455,0,0.007822,0.422379
LUX,LUX,15,12,27,44491973,23764361,68256334,0,0.004933,0.797368
CZE,CZE,23,28,51,22497099,20064289,42561388,0,0.006657,0.545455
NZL,NZL,13,6,19,3282008,18812661,22094669,1,0.005751,0.616667
SVN,SVN,17,19,36,6681150,15818796,22499946,0,0.006252,0.654762
PRT,PRT,15,24,39,15603977,15755346,31359323,0,0.004924,0.530788
ARE,ARE,29,23,52,8021147,13588085,21609232,0,0.012141,0.288483
IND,IND,52,37,89,186537295,12584352,199121647,0,0.025293,0.255711
FIN,FIN,18,24,42,1813991,11774466,13588457,0,0.007902,0.548276
ARG,ARG,8,15,23,533218,11452598,11985816,1,0.004403,0.649123
HUN,HUN,22,24,46,3976128,11069912,15046040,0,0.007399,0.556452
VNM,VNM,17,9,26,12529844,10942419,23472263,1,0.006142,0.739766
ZAF,ZAF,31,49,80,10835806,9840087,20675893,2,0.015182,0.216792
SVK,SVK,17,22,39,3496053,8703307,12199360,0,0.005592,0.635385
IRL,IRL,31,18,49,126700729,7488733,134189462,0,0.009753,0.491465
MAR,MAR,11,11,22,12855720,6264170,19119890,0,0.004282,0.525735
ROU,ROU,11,17,28,533671,5926988,6460659,0,0.003638,0.597403
URY,URY,7,6,13,706123,5669179,6375302,1,0.003399,0.7
RUS,RUS,17,22,39,3636562,4969700,8606262,0,0.006042,0.57265
GRC,GRC,21,20,41,12521558,4859617,17381175,0,0.008448,0.446237
ISR,ISR,20,29,49,4916305,4815729,9732034,0,0.007317,0.484921
VEN,VEN,12,8,20,2903877,4608252,7512129,0,0.005092,0.661905
PAN,PAN,7,12,19,3442631,4474038,7916669,4,0.003417,0.616667
CRI,CRI,11,15,26,6983484,3855344,10838828,4,0.005537,0.447712
HRV,HRV,14,9,23,1721978,3792978,5514956,0,0.005474,0.666667
BLR,BLR,9,10,19,2362563,3713922,6076485,0,0.003681,0.571429
CHL,CHL,18,9,27,7296551,3470477,10767028,0,0.009659,0.505263
MLT,MLT,4,8,12,38853,2795978,2834831,0,0.002932,0.944444
IRN,IRN,6,14,20,154429,2713164,2867593,0,0.003392,0.661905
PAK,PAK,17,12,29,14352192,2677164,17029356,0,0.005505,0.624506
MAC,MAC,3,2,5,440005,2661896,3101901,1,0.002349,1
HND,HND,8,9,17,3110522,2377259,5487781,1,0.004106,0.590909
BGR,BGR,19,14,33,6219725,2302521,8522246,0,0.007327,0.549784
