DEU,DEU,64,79,143,1110455624,2092866306,3203321930,3,0.015541,0.314006
USA,USA,80,112,192,823005138,1372000693,2195005831,4,0.024598,0.18575
GBR,GBR,52,79,131,258517270,1129372208,1387889478,2,0.013076,0.31813
JPN,JPN,24,53,77,36261379,1075046485,1111307864,0,0.006267,0.46824
BEL,BEL,66,76,142,434506183,866014780,1300520963,3,0.018275,0.299519
NLD,NLD,60,70,130,1035443465,802529775,1837973240,3,0.014482,0.325926
FRA,FRA,55,60,115,321736170,765159386,1086895556,3,0.016151,0.382609
MEX,MEX,23,40,63,104813927,493985998,598799925,4,0.005279,0.555168
CHN,CHN,87,115,202,1355119027,462969723,1818088750,0,0.025165,0.162246
ITA,ITA,70,77,147,390046826,454026434,844073260,1,0.017243,0.303127
AUT,AUT,54,48,102,356488020,362558608,719046628,1,0.014447,0.423859
POL,POL,47,59,106,370393594,343874159,714267753,3,0.012413,0.413221
CAN,CAN,51,59,110,340583481,335313066,675896547,4,0.013611,0.302031
THA,THA,57,53,110,375488162,271985922,647474084,0,0.015996,0.326667
SVN,SVN,38,37,75,212669359,245930113,458599472,1,0.009308,0.548627
ESP,ESP,82,83,165,343208433,231827736,575036169,2,0.023416,0.235859
AUS,AUS,26,52,78,34842548,215915050,250757598,0,0.006591,0.389724
CZE,CZE,39,43,82,301741272,188348294,490089566,3,0.009883,0.521176
CHE,CHE,32,39,71,121074545,184020984,305095529,3,0.007703,0.511905
NOR,NOR,27,24,51,18715322,181182369,199897691,3,0.008407,0.705492
SWE,SWE,33,41,74,98940035,173990648,272930683,3,0.008369,0.627536
PHL,PHL,37,29,66,46346006,136870410,183216416,0,0.008672,0.580867
DNK,DNK,25,39,64,113662332,122024178,235686510,3,0.007011,0.648084
IRL,IRL,33,36,69,175439885,121442201,296882086,2,0.008751,0.486667
IDN,IDN,48,46,94,498512158,112820194,611332352,2,0.013575,0.367599
SVK,SVK,28,30,58,51344086,112367971,163712057,3,0.007298,0.705042
PRT,PRT,45,48,93,124309428,94655690,218965118,2,0.010849,0.392361
GRC,GRC,33,32,65,54369517,87524691,141894208,1,0.008398,0.564734
KOR,KOR,59,38,97,392542386,85802546,478344932,0,0.015515,0.374012
VNM,VNM,54,39,93,587289091,76391627,663680718,0,0.015438,0.411951
MYS,MYS,67,43,110,1109657015,73663052,1183320067,2,0.016802,0.372146
ROU,ROU,42,35,77,185380136,71772158,257152294,1,0.010821,0.493351
HUN,HUN,27,34,61,52841132,63462035,116303167,3,0.006839,0.606613
LTU,LTU,36,35,71,123698410,62929271,186627681,1,0.009627,0.509596
HRV,HRV,16,25,41,52248985,61471003,113719988,1,0.004343,0.769231
SGP,SGP,37,27,64,17482021,61434823,78916844,2,0.008623,0.574197
SAU,SAU,27,32,59,42966775,58686243,101653018,1,0.007772,0.499446
NZL,NZL,19,18,37,10521210,54682050,65203260,2,0.004632,0.663218
TUR,TUR,80,62,142,1025888399,50998333,1076886732,2,0.025332,0.251893
RUS,RUS,44,31,75,94323581,49869660,144193241,5,0.01923,0.417647
IRQ,IRQ,5,3,8,702542,48204536,48907078,2,0.002266,0.571429
EST,EST,21,23,44,9875043,47208121,57083164,5,0.005492,0.733333
ISR,ISR,21,31,52,9935195,47047685,56982880,2,0.005565,0.674603
MHL,MHL,1,1,2,57,43292700,43292757,2,0.001124,1
TUN,TUN,19,26,45,5636236,42826107,48462343,2,0.006437,0.603361
BLR,BLR,10,12,22,24852883,40360160,65213043,5,0.003873,0.691176
LVA,LVA,38,28,66,80251574,38389073,118640647,1,0.009732,0.52537
LUX,LUX,20,14,34,33627760,32273268,65901028,3,0.005268,0.713768
ARE,ARE,42,48,90,20472249,31218243,51690492,0,0.013553,0.313876
BGR,BGR,35,22,57,131006485,30449299,161455784,1,0.008993,0.622333
FIN,FIN,24,33,57,16316404,28867028,45183432,3,0.006127,0.635897
SRB,SRB,22,21,43,43851853,25764085,69615938,1,0.005901,0.669516
HND,HND,17,13,30,20163805,23984909,44148714,4,0.003725,0.583004
CRI,CRI,13,21,34,4998282,23646307,28644589,2,0.00318,0.565217
CYP,CYP,11,18,29,2532216,22858763,25390979,1,0.003454,0.692029
BRA,BRA,36,38,74,13950499,19158931,33109430,4,0.00897,0.358431
NIC,NIC,13,18,31,3750034,16217600,19967634,4,0.003164,0.579051
KAZ,KAZ,9,5,14,1378395,15406707,16785102,5,0.006101,0.522727
MKD,MKD,14,10,24,4982523,14607173,19589696,1,0.004262,0.697368
CHL,CHL,21,27,48,2749462,14443938,17193400,4,0.005531,0.558824
GTM,GTM,14,24,38,7061723,14031568,21093291,0,0.003377,0.572751
ISL,ISL,8,10,18,6654,13724418,13731072,3,0.002323,0.780303
SLV,SLV,17,20,37,18369849,13576880,31946729,4,0.004105,0.609687
IRN,IRN,7,8,15,1561878,13381093,14942971,2,0.002568,0.681818
BIH,BIH,13,12,25,25925566,13029510,38955076,1,0.003614,0.7
IND,IND,73,79,152,454865052,12357800,467222852,2,0.02064,0.206076
JAM,JAM,5,15,20,110811,11549387,11660198,0,0.001738,0.660131
KWT,KWT,12,10,22,253883,11386241,11640124,0,0.003576,0.805147
ECU,ECU,23,18,41,17010465,11200399,28210864,4,0.006251,0.532258
NGA,NGA,22,21,43,32380616,10658825,43039441,4,0.006441,0.52621
MAR,MAR,28,28,56,23008206,10469826,33478032,2,0.007534,0.536538
YEM,YEM,15,4,19,21576141,9958477,31534618,1,0.005146,0.699346
PAK,PAK,46,34,80,102403869,9332492,111736361,2,0.012407,0.409774
KHM,KHM,8,6,14,716645,9097337,9813982,0,0.003277,0.822222
DOM,DOM,6,17,23,2250936,8418719,10669655,4,0.002139,0.573099
KEN,KEN,26,12,38,6156652,7797081,13953733,2,0.00826,0.53202
COL,COL,18,24,42,8716282,7795523,16511805,4,0.00433,0.525862
VEN,VEN,5,11,16,477863,7778686,8256549,4,0.001862,0.681818
TKM,TKM,1,3,4,23003,7727829,7750832,5,0.00127,0.833333
MMR,MMR,12,7,19,43789400,6347053,50136453,0,0.00351,0.769231
SEN,SEN,15,16,31,15230935,5981898,21212833,4,0.003934,0.64
NAM,NAM,1,2,3,348647,5809666,6158313,6,0.001229,1
MLT,MLT,11,13,24,230192,5255600,5485792,0,0.003162,0.718421
ZMB,ZMB,9,4,13,175870,5242144,5418014,6,0.003877,0.609091
ZAF,ZAF,35,37,72,28499054,5064062,33563116,6,0.013302,0.346939
ALB,ALB,6,6,12,201091,4989487,5190578,1,0.00216,0.791667
LBN,LBN,5,12,17,631430,4855920,5487350,2,0.001864,0.67619
LAO,LAO,23,4,27,97329388,4536134,101865522,4,0.006241,0.583004
OMN,OMN,19,10,29,11098492,4392804,15491296,1,0.00493,0.671937
BGD,BGD,20,9,29,12190119,4388323,16578442,2,0.005209,0.776667
MUS,MUS,11,11,22,447862,4173418,4621280,6,0.00469,0.694853
JOR,JOR,7,11,18,211921,3873606,4085527,1,0.002577,0.609524
ZWE,ZWE,5,2,7,1745663,3723064,5468727,6,0.002236,0.65
TZA,TZA,14,10,24,2145311,3707357,5852668,0,0.004532,0.479532
BFA,BFA,4,6,10,257484,3616253,3873737,4,0.002369,0.875
SDN,SDN,3,3,6,85836,3572946,3658782,2,0.001507,0.866667
QAT,QAT,13,12,25,966029,3425540,4391569,0,0.003814,0.778947
MOZ,MOZ,10,5,15,3261451,3402723,6664174,0,0.004689,0.681818
LBY,LBY,3,2,5,313817,3372620,3686437,2,0.00166,0.833333
EGY,EGY,17,17,34,21109780,3109648,24219428,2,0.004765,0.653333
DZA,DZA,5,6,11,596841,2939458,3536299,2,0.002186,0.888889
KGZ,KGZ,5,4,9,468204,2920607,3388811,5,0.003363,0.642857
GEO,GEO,6,7,13,1063857,2871447,3935304,2,0.002622,0.609091
PAN,PAN,7,11,18,209888,2650398,2860286,4,0.002102,0.593407
TJK,TJK,4,2,6,932922,2545330,3478252,5,0.005692,0.916667
UKR,UKR,41,15,56,46862261,2454210,49316471,2,0.011444,0.454589
PER,PER,22,12,34,15571581,2311153,17882734,4,0.005535,0.538462
FJI,FJI,2,6,8,294970,2283324,2578294,0,0.001328,0.696429
URY,URY,8,15,23,844562,2092129,2936691,4,0.002788,0.552381
ETH,ETH,5,4,9,323239,1725462,2048701,4,0.001908,0.982143
BWA,BWA,4,5,9,197948,1509963,1707911,6,0.002887,0.982143
PRY,PRY,14,6,20,4471908,1463665,5935573,4,0.003492,0.660131
TGO,TGO,6,7,13,281918,1381874,1663792,4,0.002816,0.609091
BRB,BRB,4,5,9,55045,1358041,1413086,4,0.001665,0.633333
SWZ,SWZ,2,3,5,126327,1190814,1317141,0,0.001415,0.75
BHR,BHR,6,6,12,442286,1139037,1581323,2,0.002195,0.833333
MNG,MNG,3,1,4,29322,1066220,1095542,0,0.001737,0.916667
BOL,BOL,6,3,9,820798,1048362,1869160,4,0.002374,0.642857
CIV,CIV,3,5,8,979897,1010028,1989925,4,0.001672,0.696429
MRT,MRT,3,2,5,155447,885960,1041407,2,0.001578,0.6
CMR,CMR,7,2,9,139621,852652,992273,3,0.003661,0.607143
RWA,RWA,7,4,11,371870,840485,1212355,1,0.003643,0.888889
BLZ,BLZ,2,5,7,2536,756618,759154,4,0.001222,0.866667
HTI,HTI,1,7,8,10,673796,673806,4,0.001145,0.732143
ARG,ARG,8,9,17,94172,644680,738852,4,0.002732,0.742857
ARM,ARM,6,1,7,287718,575817,863535,2,0.002676,0.5
TTO,TTO,5,10,15,150058,565686,715744,4,0.002568,0.522727
GHA,GHA,21,8,29,13312447,552789,13865236,4,0.006666,0.481667
MNE,MNE,2,3,5,390803,448258,839061,1,0.001418,0.833333
MDA,MDA,5,6,11,226826,437209,664035,1,0.002103,0.875
LKA,LKA,12,9,21,1648405,404363,2052768,0,0.003523,0.868132
BRN,BRN,8,2,10,493719,400312,894031,2,0.002709,0.982143
NFK,NFK,0,3,3,0,362030,362030,2,0.000923,1
MAC,MAC,2,1,3,555497,312691,868188,0,0.00121,1
LSO,LSO,1,1,2,1774,269772,271546,6,0.001229,1
NER,NER,2,2,4,45218,255000,300218,4,0.001871,0.833333
CAF,CAF,0,1,1,0,245840,245840,2,0.000923,1
AZE,AZE,12,2,14,10665150,245001,10910151,5,0.004876,0.568182
UZB,UZB,15,3,18,50278118,204700,50482818,5,0.008799,0.593407
GUY,GUY,2,4,6,15241,180184,195425,4,0.001296,0.6
SYR,SYR,1,2,3,1461,165100,166561,2,0.001128,0.833333
ABW,ABW,0,3,3,0,137112,137112,1,0.000923,0.833333
VCT,VCT,3,2,5,11897,132854,144751,4,0.001514,0.833333
MDG,MDG,6,3,9,46666,124945,171611,3,0.002647,0.607143
ERI,ERI,0,1,1,0,108880,108880,2,0.000923,1
MLI,MLI,2,3,5,60075,106460,166535,4,0.001481,0.833333
UGA,UGA,5,4,9,261086,105200,366286,1,0.003006,0.607143
CUW,CUW,1,3,4,621,99001,99622,1,0.00111,0.75
MWI,MWI,9,4,13,315964,71324,387288,0,0.004099,0.545455
BEN,BEN,5,3,8,149279,63760,213039,4,0.002174,0.571429
FRO,FRO,1,3,4,7983,61724,69707,3,0.001121,0.75
SUR,SUR,2,3,5,5002,52055,57057,3,0.001257,1
