USA,USA,72,97,169,770262039,4288632643,5058894682,0,0.021196,0.193521
DEU,DEU,57,78,135,1059835254,3222053142,4281888396,1,0.013372,0.308858
JPN,JPN,27,38,65,17521123,3196753978,3214275101,0,0.007671,0.503322
GBR,GBR,50,83,133,115653348,1634266616,1749919964,0,0.011876,0.246425
BEL,BEL,54,73,127,425018088,1051185556,1476203644,0,0.013754,0.289082
FRA,FRA,45,74,119,209724730,1009364343,1219089073,0,0.010493,0.246845
THA,THA,31,57,88,45706057,944710201,990416258,0,0.009215,0.291116
NLD,NLD,52,56,108,569120076,800209532,1369329608,0,0.011265,0.367481
MEX,MEX,37,41,78,75690313,786871174,862561487,0,0.009737,0.386275
CAN,CAN,44,66,110,310623111,684103692,994726803,0,0.01101,0.26631
ITA,ITA,61,81,142,330311365,568182511,898493876,1,0.015726,0.255107
ESP,ESP,44,74,118,119053224,506656726,625709950,0,0.010606,0.272152
KOR,KOR,52,45,97,141075124,488936125,630011249,0,0.014075,0.341259
PHL,PHL,14,27,41,12882131,486865419,499747550,0,0.004297,0.452621
DNK,DNK,36,40,76,55926486,438266419,494192905,1,0.011345,0.486473
NOR,NOR,17,30,47,6893580,411059961,417953541,1,0.004193,0.63447
AUS,AUS,28,28,56,9757211,378585334,388342545,0,0.008985,0.450742
AUT,AUT,41,48,89,298556488,327393786,625950274,1,0.010838,0.388136
MYS,MYS,57,46,103,190496577,313080786,503577363,0,0.016644,0.258408
CHN,CHN,141,114,255,17604265182,306290182,17910555364,0,0.066455,0.102261
IDN,IDN,39,34,73,137679024,254338405,392017429,0,0.01052,0.402745
POL,POL,33,49,82,168676419,238342185,407018604,1,0.007414,0.44
CHE,CHE,31,46,77,60078892,191562815,251641707,1,0.006526,0.433962
SAU,SAU,25,37,62,22535207,178553169,201088376,0,0.006896,0.452381
CZE,CZE,28,40,68,129300682,177771087,307071769,1,0.007106,0.518182
SWE,SWE,30,42,72,393716151,157932279,551648430,1,0.006396,0.49815
SGP,SGP,39,30,69,12482198,117342038,129824236,0,0.014045,0.406105
NZL,NZL,24,16,40,8861058,114604354,123465412,0,0.006352,0.550538
PRT,PRT,20,32,52,40037152,112742024,152779176,0,0.004838,0.502699
IND,IND,78,72,150,423135156,104221801,527356957,0,0.026819,0.205644
GRC,GRC,28,35,63,12631432,93451702,106083134,0,0.006504,0.484848
IRL,IRL,26,25,51,152000594,93323252,245323846,0,0.007688,0.514264
SVN,SVN,35,21,56,69340309,80051020,149391329,1,0.008701,0.493252
ROU,ROU,27,26,53,18668567,78513108,97181675,0,0.006215,0.600285
ARG,ARG,3,16,19,2708368,72350948,75059316,0,0.001721,0.584559
PAK,PAK,43,34,77,88671979,69929040,158601019,0,0.011949,0.407468
MAC,MAC,10,1,11,2485326,69293318,71778644,0,0.002857,0.877778
YEM,YEM,11,4,15,5231264,66316292,71547556,0,0.003585,0.772727
BGD,BGD,23,15,38,21339121,63379409,84718530,0,0.007889,0.676667
FIN,FIN,23,33,56,4892619,62043332,66935951,1,0.005246,0.569701
VNM,VNM,60,19,79,348908564,61322222,410230786,0,0.016642,0.353125
ARE,ARE,42,37,79,22545763,60391632,82937395,0,0.012364,0.29235
EGY,EGY,25,31,56,35481305,53115142,88596447,0,0.006121,0.473976
TUR,TUR,47,62,109,66859658,44221445,111081103,1,0.013644,0.316563
EST,EST,16,24,40,7338812,42562881,49901693,1,0.004183,0.637566
HUN,HUN,27,30,57,19535766,42004265,61540031,1,0.006178,0.605105
RUS,RUS,23,22,45,19145850,37898308,57044158,0,0.006642,0.541667
LUX,LUX,12,12,24,27882252,33520415,61402667,0,0.003172,0.74183
SVK,SVK,21,23,44,117347771,26119783,143467554,1,0.004694,0.690887
IRN,IRN,12,24,36,343955,25951561,26295516,0,0.005584,0.297721
CHL,CHL,21,16,37,18765103,25546492,44311595,0,0.00624,0.521164
ISR,ISR,29,27,56,8942059,25502759,34444818,0,0.006141,0.532927
DOM,DOM,11,22,33,5335491,25414190,30749681,0,0.003177,0.478462
LTU,LTU,30,22,52,65234915,23935749,89170664,1,0.006538,0.624053
SYR,SYR,19,14,33,17945884,23116055,41061939,1,0.005608,0.452991
PER,PER,20,9,29,6680642,23094775,29775417,0,0.00608,0.463203
LVA,LVA,18,21,39,100525267,22900199,123425466,1,0.004043,0.676638
TUN,TUN,18,23,41,1962066,22773151,24735217,0,0.005128,0.551724
BGR,BGR,24,26,50,24219996,22743453,46963449,1,0.005484,0.575397
ZAF,ZAF,35,36,71,15263564,20867135,36130699,0,0.021572,0.290816
ECU,ECU,20,11,31,4076905,20702601,24779506,0,0.005681,0.473333
GTM,GTM,14,15,29,7254650,19694725,26949375,0,0.00453,0.466667
HND,HND,12,19,31,7485785,19665617,27151402,0,0.004097,0.480519
KWT,KWT,6,10,16,159728,18492114,18651842,0,0.002162,0.519048
UKR,UKR,24,16,40,12855193,17833348,30688541,0,0.005943,0.652116
HRV,HRV,17,16,33,11847101,17409085,29256186,1,0.004825,0.645238
MAR,MAR,21,17,38,24562015,16064024,40626039,1,0.004794,0.693732
SLV,SLV,14,17,31,12143010,15841059,27984069,0,0.003775,0.517316
VEN,VEN,7,20,27,235363,14798131,15033494,0,0.002472,0.52381
CRI,CRI,15,17,32,10044467,13290884,23335351,0,0.00437,0.48419
BRA,BRA,36,29,65,20890058,13050255,33940313,0,0.009604,0.348639
BLR,BLR,9,12,21,1824042,12472853,14296895,1,0.002639,0.708791
PAN,PAN,13,22,35,1046592,11611772,12658364,0,0.004151,0.337302
COL,COL,10,21,31,1343165,10939980,12283145,0,0.003252,0.468333
SRB,SRB,15,18,33,2874562,10635731,13510293,0,0.004332,0.565789
NIC,NIC,8,6,14,956135,10405849,11361984,0,0.002449,0.847222
TZA,TZA,12,14,26,2630910,9885160,12516070,0,0.004231,0.398268
PRY,PRY,13,4,17,3243291,9220300,12463591,0,0.003547,0.633333
OMN,OMN,11,7,18,4988747,9017517,14006264,0,0.004123,0.724359
ISL,ISL,6,8,14,60775,7793395,7854170,0,0.001862,0.854545
BIH,BIH,16,8,24,5427832,6979688,12407520,1,0.004142,0.735294
LBN,LBN,15,17,32,3001034,6954531,9955565,0,0.003832,0.401709
DZA,DZA,10,5,15,4900623,6592754,11493377,1,0.003687,0.781818
KEN,KEN,14,9,23,3411898,6592597,10004495,0,0.006808,0.457516
MNG,MNG,0,1,1,0,6025036,6025036,0,0.000931,1
CYP,CYP,8,11,19,280972,5907417,6188389,0,0.002279,0.720833
JOR,JOR,7,18,25,194431,5647319,5841750,0,0.002217,0.539526
MLT,MLT,12,6,18,1177239,5241277,6418516,0,0.003506,0.818681
NAM,NAM,4,2,6,63040,4692213,4755253,0,0.002896,0.65
UZB,UZB,5,3,8,807296,4612261,5419557,0,0.002255,0.65
BOL,BOL,14,8,22,3000423,4338807,7339230,0,0.004446,0.562092
URY,URY,14,7,21,1613246,4172898,5786144,0,0.003776,0.577206
