,0,1
0,0.004405286,0.261419598
1,0.008810573,0.380874641
2,0.013215859,0.486800676
3,0.017621145,0.541706955
4,0.022026432,0.585535826
5,0.026431718,0.621605735
6,0.030837004,0.646558739
7,0.035242291,0.67066278
8,0.039647577,0.691565809
9,0.044052863,0.708597517
10,0.04845815,0.72560614
11,0.052863436,0.741630949
12,0.057268722,0.757205682
13,0.061674009,0.770545764
14,0.066079295,0.781014725
15,0.070484581,0.791272908
16,0.074889868,0.799648902
17,0.079295154,0.807878165
18,0.083700441,0.815437744
19,0.088105727,0.822899956
20,0.092511013,0.829920773
21,0.0969163,0.836918899
22,0.101321586,0.843751045
23,0.105726872,0.850580251
24,0.110132159,0.856602433
25,0.114537445,0.862558904
26,0.118942731,0.867197364
27,0.123348018,0.871802962
28,0.127753304,0.876340998
29,0.13215859,0.880813682
30,0.136563877,0.885257845
31,0.140969163,0.889640098
32,0.145374449,0.893940805
33,0.149779736,0.897609975
34,0.154185022,0.901259652
35,0.158590308,0.904872198
36,0.162995595,0.908419375
37,0.167400881,0.911674124
38,0.171806167,0.9147396
39,0.176211454,0.917707386
40,0.18061674,0.920670877
41,0.185022026,0.923427953
42,0.189427313,0.925952119
43,0.193832599,0.928380613
44,0.198237885,0.930739726
45,0.202643172,0.9329049
46,0.207048458,0.935005548
47,0.211453744,0.937007312
48,0.215859031,0.938884122
49,0.220264317,0.940741807
50,0.224669604,0.942534419
51,0.22907489,0.944173675
52,0.233480176,0.945777097
53,0.237885463,0.947359327
54,0.242290749,0.948922586
55,0.246696035,0.950359341
56,0.251101322,0.95177344
57,0.255506608,0.953177482
58,0.259911894,0.954526387
59,0.264317181,0.955841679
60,0.268722467,0.957106362
61,0.273127753,0.958334763
62,0.27753304,0.959505336
63,0.281938326,0.960646952
64,0.286343612,0.961766049
65,0.290748899,0.962869619
66,0.295154185,0.963889639
67,0.299559471,0.964903899
68,0.303964758,0.965885074
69,0.308370044,0.966809052
70,0.31277533,0.967710845
71,0.317180617,0.968611674
72,0.321585903,0.969495312
73,0.325991189,0.970354566
74,0.330396476,0.97117978
75,0.334801762,0.971993103
76,0.339207048,0.972803188
77,0.343612335,0.973603451
78,0.348017621,0.974402256
79,0.352422907,0.975186318
80,0.356828194,0.975968217
81,0.36123348,0.976746346
82,0.365638767,0.977524335
83,0.370044053,0.978300674
84,0.374449339,0.979062333
85,0.378854626,0.979812257
86,0.383259912,0.980553505
87,0.387665198,0.981291664
88,0.392070485,0.981997418
89,0.396475771,0.982696063
90,0.400881057,0.983382059
91,0.405286344,0.984005043
92,0.40969163,0.984618039
93,0.414096916,0.985219212
94,0.418502203,0.985818988
95,0.422907489,0.986418029
96,0.427312775,0.986941917
97,0.431718062,0.987454727
98,0.436123348,0.987942481
99,0.440528634,0.988419122
100,0.444933921,0.988859451
101,0.449339207,0.989284969
102,0.453744493,0.989680379
103,0.45814978,0.990062918
104,0.462555066,0.990433415
105,0.466960352,0.990790335
106,0.471365639,0.991137558
107,0.475770925,0.991448635
108,0.480176211,0.991746793
109,0.484581498,0.992036953
110,0.488986784,0.992311709
111,0.49339207,0.99258583
112,0.497797357,0.992855627
113,0.502202643,0.993116095
114,0.50660793,0.99336402
115,0.511013216,0.993611251
