,0,1
200,0.881578947,0.999979833
201,0.885964912,0.999982271
202,0.890350877,0.999984671
203,0.894736842,0.999986652
204,0.899122807,0.99998849
205,0.903508772,0.999990274
206,0.907894737,0.999991699
207,0.912280702,0.999992736
208,0.916666667,0.999993704
209,0.921052632,0.999994477
210,0.925438596,0.999995176
211,0.929824561,0.999995841
212,0.934210526,0.99999648
213,0.938596491,0.999997101
214,0.942982456,0.999997663
215,0.947368421,0.999998184
216,0.951754386,0.999998547
217,0.956140351,0.999998893
218,0.960526316,0.999999146
219,0.964912281,0.99999939
220,0.969298246,0.999999619
221,0.973684211,0.999999757
222,0.978070175,0.999999891
223,0.98245614,0.999999942
224,0.986842105,0.999999972
225,0.99122807,0.999999996
226,0.995614035,1
227,1,1
