KOR,CHN,directed,2435,6482670326
KOR,CHN,directed,9922,4766664871
JPN,CHN,directed,2361,3835251410
USA,CHN,directed,2495,3268843120
USA,MEX,directed,13921,3160235394
USA,MEX,directed,7942,3029398947
CAN,USA,directed,2127,2988774114
CAN,USA,directed,13806,2985612922
USA,CAN,directed,13805,2904305225
USA,CAN,directed,2128,2855043690
BEL,DEU,directed,1116,2704254412
SGP,CHN,directed,2450,2668810960
BEL,DEU,directed,4467,2467295955
JPN,CHN,directed,6383,2272553648
SGP,CHN,directed,10912,2054204305
THA,CHN,directed,2475,2048167175
USA,CHN,directed,13812,2010875091
NLD,DEU,directed,4603,1746094811
SAU,CHN,directed,2443,1717789328
NLD,DEU,directed,8297,1666670323
BEL,FRA,directed,1110,1530468655
DEU,ITA,directed,6171,1492945408
SAU,SGP,directed,10649,1401084000
BEL,FRA,directed,4129,1335235024
SAU,SGP,directed,11021,1307394255
DEU,FRA,directed,4189,1294424787
SAU,CHN,directed,10536,1276179000
DEU,ITA,directed,4557,1234161631
THA,CHN,directed,12452,1229709155
MYS,CHN,directed,2384,1212771481
FRA,DEU,directed,4188,1082672800
DEU,FRA,directed,4528,1080652381
FRA,DEU,directed,4529,1055234972
BEL,ITA,directed,1142,1010570408
FRA,ITA,directed,6165,1003191402
BEL,ITA,directed,6109,955351913
DEU,POL,directed,9433,912825539
NLD,BEL,directed,1184,910634821
FRA,ITA,directed,4216,903030900
DEU,BEL,directed,1117,890145222
BEL,GBR,directed,1262,880305033
BEL,GBR,directed,13409,840377737
IRN,CHN,directed,2351,838182162
DEU,POL,directed,4625,805260958
MYS,CHN,directed,7398,802752573
DEU,CHN,directed,2330,777520393
NLD,BEL,directed,8232,767768934
SAU,TUR,directed,12981,754546398
SAU,TUR,directed,10670,752016000
DEU,BEL,directed,4466,751137783
USA,BRA,directed,13794,735197211
IRN,CHN,directed,5688,734497012
DEU,NLD,directed,8298,705405296
NLD,GBR,directed,8433,702689114
USA,BRA,directed,1641,695826517
NLD,GBR,directed,13537,669574567
DEU,GBR,directed,13472,664255342
SAU,BEL,directed,10524,636269000
SAU,BEL,directed,1219,635829421
KWT,CHN,directed,6755,633272000
DEU,NLD,directed,4602,627193308
SGP,MYS,directed,10975,626976510
BEL,NLD,directed,1183,617746023
NLD,FRA,directed,4259,606691149
BEL,NLD,directed,8233,590810219
NLD,FRA,directed,8290,590780109
SAU,IND,directed,10576,579038000
BEL,CHN,directed,2266,571715995
ITA,DEU,directed,6170,566084135
DEU,AUT,directed,586,561412631
KOR,IND,directed,9973,559060136
SGP,MYS,directed,7525,554447448
SGP,IDN,directed,10951,550366660
SAU,IND,directed,5434,545090624
ITA,DEU,directed,4558,539946069
NLD,ITA,directed,6228,522419082
SAU,EGY,directed,10552,519747000
KOR,IND,directed,5426,511583484
USA,BEL,directed,13784,508556467
ESP,FRA,directed,11593,506869302
USA,SGP,directed,13981,506731466
DEU,GBR,directed,4685,500913618
THA,JPN,directed,12515,492362381
SGP,IDN,directed,5626,489830007
USA,SGP,directed,11057,486351270
NLD,ITA,directed,8322,486215836
BEL,TUR,directed,1253,480763752
MEX,USA,directed,7941,473432464
ESP,ITA,directed,11627,472430126
ESP,ITA,directed,6273,472011068
DEU,ESP,directed,11601,468251265
MEX,USA,directed,13922,467476249
ESP,FRA,directed,4313,466612646
DEU,AUT,directed,4457,463771714
USA,BEL,directed,1268,460351274
KOR,VNM,directed,10108,449467228
BEL,ESP,directed,1233,446479738
FRA,BEL,directed,1111,445547385
KOR,VNM,directed,14188,443589112
FRA,BEL,directed,4128,437868900
ESP,CHN,directed,2460,434104941
FRA,GBR,directed,4337,428153065
POL,DEU,directed,9432,423321209
DEU,CHN,directed,4490,421844825
DEU,CZE,directed,3043,417143090
FRA,GBR,directed,13466,412679610
BEL,TUR,directed,12836,412283157
POL,DEU,directed,4626,405450891
FRA,ESP,directed,11594,403600569
KWT,CHN,directed,2368,396265590
BEL,ESP,directed,11540,388831093
SAU,SYR,directed,10664,387068000
THA,JPN,directed,6499,386139758
IRN,ARE,directed,5789,384305442
DEU,ESP,directed,4656,381889750
BEL,POL,directed,1203,377690535
SAU,SYR,directed,12336,374237479
CHN,VNM,directed,2501,370225409
NLD,CHN,directed,2405,367658282
ITA,FRA,directed,4217,361293955
USA,PER,directed,13952,358690781
USA,PER,directed,9281,355022735
IRN,BEL,directed,1136,352724745
SAU,VNM,directed,14193,351976496
BRA,ARG,directed,1464,348734574
ITA,FRA,directed,6164,346770607
BRA,ARG,directed,178,346666534
SAU,ARE,directed,10675,346255000
FRA,ESP,directed,4312,346188600
SAU,EGY,directed,3594,345691630
BEL,CHN,directed,1076,343872399
USA,IND,directed,5482,341771860
KOR,JPN,directed,6474,338002223
ESP,PRT,directed,11683,337316636
PRT,ESP,directed,9698,336311642
SAU,ARE,directed,13339,334081505
ESP,PRT,directed,9699,333194924
GBR,BEL,directed,1263,333147586
SAU,ITA,directed,6259,332210719
DEU,TUR,directed,12888,330373522
KOR,JPN,directed,9987,328356009
DEU,CHE,directed,12140,327346375
USA,KOR,directed,13962,326275310
ARG,BRA,directed,177,324988128
DEU,RUS,directed,10347,324421849
ARG,BRA,directed,1465,321835263
KOR,RUS,directed,10392,321315755
KOR,RUS,directed,10053,320418633
CHN,KOR,directed,2434,320201616
SGP,IND,directed,10949,320185761
DEU,CZE,directed,4502,317932434
BEL,POL,directed,9391,315683730
AUT,DEU,directed,4458,314592115
SAU,ITA,directed,10584,313337000
USA,IND,directed,13875,313095218
SAU,PAK,directed,9041,308534328
MYS,IDN,directed,7448,307998376
DEU,CHE,directed,4664,307697571
IND,CHN,directed,2347,306544886
SAU,PAK,directed,10625,303997000
CHN,RUS,directed,2439,300539031
USA,COL,directed,13816,300231554
SGP,THA,directed,11041,298904430
CHN,RUS,directed,10325,297282487
IND,CHN,directed,5285,296151667
MYS,IDN,directed,5580,295088663
CHN,JPN,directed,2360,294303191
IRN,BEL,directed,5679,292731800
GBR,BEL,directed,13408,287730132
USA,KOR,directed,10103,284133267
USA,JPN,directed,13889,282982472
USA,JPN,directed,6513,279221074
DEU,RUS,directed,4636,277407034
KOR,IRN,directed,9977,274348313
ESP,DEU,directed,11600,273324809
PRT,ESP,directed,11684,273187684
KOR,IRN,directed,5757,273004793
DEU,USA,directed,13857,272946490
ESP,DEU,directed,4657,271405156
USA,COL,directed,2631,269775843
USA,TUR,directed,14009,269193697
KOR,IDN,directed,9975,268983669
THA,VNM,directed,12625,267247791
SGP,THA,directed,12587,266415382
SAU,VNM,directed,10685,266382000
MEX,HND,directed,7846,265977029
DEU,TUR,directed,4677,265487656
CHN,USA,directed,2494,264981720
USA,TUR,directed,13026,264765252
AUT,DEU,directed,585,262576301
THA,VNM,directed,14212,261933893
JPN,THA,directed,12516,260914634
USA,CHL,directed,13810,260737774
RUS,CHN,directed,10324,260125341
SGP,VNM,directed,11060,259077110
KOR,IDN,directed,5614,257679511
THA,IDN,directed,12504,254340788
RUS,CHN,directed,2440,253255032
QAT,CHN,directed,2433,252592187
THA,IND,directed,12502,252297896
CZE,DEU,directed,3042,250505103
SGP,IND,directed,5441,250190541
JPN,THA,directed,6498,249642829
USA,CHL,directed,2237,248983186
THA,IDN,directed,5642,242112947
IRN,TUR,directed,5784,240260509
CHN,JPN,directed,6384,239182773
IRN,TUR,directed,12903,238021627
NLD,ESP,directed,11661,235552011
CZE,DEU,directed,4503,235358968
FRA,NLD,directed,4258,234662500
GBR,DEU,directed,4686,232503687
USA,ARG,directed,13768,229885475
DEU,SWE,directed,11949,229226824
USA,EGY,directed,13836,227971253
THA,IND,directed,5463,226660414
CHN,USA,directed,13813,223599631
QAT,CHN,directed,9743,222621360
CHN,KOR,directed,9923,221568859
NLD,ESP,directed,8407,219667253
USA,ARG,directed,285,218694429
ITA,ESP,directed,6272,214266823
JPN,USA,directed,13890,213913961
AUT,ITA,directed,6101,213874021
DEU,USA,directed,4690,213832437
USA,NLD,directed,13933,213824515
NLD,TUR,directed,12949,213627278
ESP,CHN,directed,11559,211347578
NLD,TUR,directed,8425,210969047
NLD,POL,directed,9478,209690234
ARE,CHN,directed,2488,209545459
SGP,VNM,directed,14196,208309546
CHN,IRN,directed,2350,205121298
BEL,AUT,directed,1045,204978641
COL,BRA,directed,1489,204057451
ITA,ESP,directed,11628,203336909
FRA,NGA,directed,8673,203255361
JPN,USA,directed,6512,202940388
JPN,KOR,directed,9988,201180298
SAU,MAR,directed,10611,200086000
KOR,TUR,directed,12972,199964941
IRN,ARE,directed,13280,199903241
KOR,TUR,directed,10090,198497281
BEL,SWE,directed,1238,197254848
USA,NLD,directed,8438,195826641
JPN,KOR,directed,6473,195325539
USA,RUS,directed,13967,195235238
COL,BRA,directed,2523,194940308
ITA,TUR,directed,6293,194664122
SAU,ESP,directed,11696,194324177
SAU,MAR,directed,8049,193965931
AUT,ITA,directed,607,193263517
FRA,NLD,directed,8291,193119497
ITA,TUR,directed,12910,192617676
SAU,ESP,directed,10656,191124000
FRA,TUR,directed,4329,190302072
FRA,TUR,directed,12882,189962494
DEU,SWE,directed,4662,187829258
USA,RUS,directed,10430,187478296
KOR,THA,directed,12574,186350752
NLD,POL,directed,8376,185139590
CHN,IND,directed,2346,184963663
CHE,DEU,directed,4665,184424224
ITA,CHN,directed,2358,183634639
RUS,UKR,directed,13178,183560532
THA,AUS,directed,12427,182514611
ESP,TUR,directed,12995,181405323
KOR,THA,directed,10084,181167520
KOR,USA,directed,10102,180830288
ESP,TUR,directed,11725,179364031
USA,ISR,directed,6083,179056447
GBR,DEU,directed,13471,178763010
BEL,AUT,directed,533,178483753
KOR,USA,directed,13963,176337281
DEU,HUN,directed,5100,175208369
ARE,IRN,directed,5790,174631233
LTU,DEU,directed,4579,173798274
KOR,NGA,directed,10030,173608798
BRA,NGA,directed,8654,173384539
CAN,CHN,directed,2282,172502376
SGP,PHL,directed,11006,171681420
RUS,UKR,directed,10423,171499976
MYS,JPN,directed,7458,171199317
BEL,DNK,directed,1092,171102812
SWE,DEU,directed,11948,169882978
NLD,SWE,directed,11997,169282819
BEL,SWE,directed,11905,168197018
SAU,GBR,directed,13575,167479912
CHN,MYS,directed,2383,166819182
SAU,JOR,directed,10588,166762000
THA,MYS,directed,7543,165107837
USA,ISR,directed,13883,163944081
DEU,HUN,directed,4542,163803046
HUN,ITA,directed,6181,163798723
CHN,IND,directed,5286,163710874
THA,MYS,directed,12534,163159340
FIN,RUS,directed,4008,162512469
CZE,POL,directed,3099,162456581
HUN,DEU,directed,5099,161943300
USA,ECU,directed,13834,161263051
KWT,IDN,directed,6777,161199650
NLD,CHN,directed,8254,160923716
HUN,ITA,directed,5112,160908900
DEU,IND,directed,5328,160584212
IRN,IND,directed,5717,160245396
GBR,CHN,directed,2490,160179516
MYS,THA,directed,12535,160137049
KWT,IND,directed,6775,158851960
DEU,IND,directed,4546,158452866
SWE,DEU,directed,4663,158158161
USA,ECU,directed,3454,157962548
LTU,DEU,directed,7127,157870135
BEL,RUS,directed,1214,157534102
KWT,ARE,directed,6835,156672999
USA,DEU,directed,4691,156094562
NLD,SWE,directed,8413,155787726
CZE,POL,directed,9412,155733453
SAU,JOR,directed,6568,155730597
RUS,BLR,directed,1009,155658784
BEL,DNK,directed,3163,155292210
SAU,POL,directed,10632,154901000
USA,GTM,directed,4978,154762645
USA,GTM,directed,13862,154176871
KOR,BRA,directed,1591,153794492
KOR,BRA,directed,9909,153694243
HUN,POL,directed,5137,153057800
USA,EGY,directed,3632,152058525
SAU,TUN,directed,10669,151982000
SAU,BGD,directed,10523,151786000
IDN,CHN,directed,2349,151143169
HUN,DEU,directed,4543,150698221
FIN,RUS,directed,10342,150418506
BEL,RUS,directed,10316,149166531
FRA,POL,directed,4280,148753772
CHN,THA,directed,2474,148034166
IND,NGA,directed,8680,147786022
FRA,POL,directed,9429,147770320
BRA,CHN,directed,2273,146175726
BRA,BEL,directed,1474,146072999
HUN,ROU,directed,5146,145898600
HUN,ROU,directed,10210,143700006
HUN,POL,directed,9438,143097596
SAU,POL,directed,9507,142589400
KOR,MYS,directed,10007,142542166
MEX,HND,directed,5037,142513852
CHN,VNM,directed,14120,138940877
SGP,PHL,directed,9350,138539548
JPN,VNM,directed,14159,138163439
JPN,VNM,directed,6516,137340883
BEL,CHE,directed,1240,137277932
KOR,MEX,directed,7903,136157158
USA,CRI,directed,2757,135813736
SAU,BGD,directed,895,135523537
KOR,MYS,directed,7514,134495880
IRN,IND,directed,5344,134095381
USA,CRI,directed,13820,133438053
NLD,PRT,directed,8378,132983740
DEU,DNK,directed,4506,132614991
JPN,IDN,directed,6420,131818712
DEU,BRA,directed,1520,130942992
CAN,CHN,directed,1967,130819529
BEL,CZE,directed,1088,130709293
DEU,DNK,directed,3196,130409628
THA,PHL,directed,12565,130292259
AGO,NGA,directed,8633,129882646
ISR,TUR,directed,6075,129639402
USA,DEU,directed,13856,129623204
KOR,NGA,directed,8706,129510442
BEL,CHE,directed,12087,129134963
SGP,JPN,directed,10962,128710640
BEL,NGA,directed,8648,128685285
JPN,IDN,directed,5566,128466386
GBR,FRA,directed,4338,128222596
BRA,BEL,directed,1061,127811308
SAU,GBR,directed,10677,127372000
CHN,IRN,directed,5689,127112536
IND,ITA,directed,5350,126760963
QAT,IND,directed,5424,125218231
MEX,COL,directed,7809,125058196
CHN,IDN,directed,2348,123813616
MEX,COL,directed,2576,123631970
IND,TUR,directed,5468,123145635
MYS,VNM,directed,7563,122487654
MYS,VNM,directed,14169,122111373
KOR,MEX,directed,10012,121892995
BLR,RUS,directed,1008,120634978
QAT,IND,directed,9783,120078820
KWT,MYS,directed,6791,119601750
BEL,CZE,directed,3008,119155072
KWT,IND,directed,5364,118436716
FRA,CHN,directed,2323,117555448
USA,DOM,directed,3381,117012783
IND,TUR,directed,12899,116570761
USA,DOM,directed,13832,116550512
NLD,AUT,directed,639,116360688
SGP,JPN,directed,6483,116334626
ISR,TUR,directed,12908,116092044
MYS,JPN,directed,6440,116077573
THA,PHL,directed,9363,115780753
USA,NGA,directed,8730,115643480
BEL,FIN,directed,1107,115524866
SWE,FIN,directed,11942,115472104
CHN,THA,directed,12453,115384074
ITA,CHE,directed,6280,114662037
ITA,CHE,directed,12163,114506077
ARE,IND,directed,5475,114083605
MYS,THA,directed,7542,114052008
BRA,CHN,directed,1486,113283500
CHN,UKR,directed,2485,112337493
ITA,GRC,directed,4811,111868372
CHE,DEU,directed,12139,111594711
ITA,GRC,directed,6174,111243394
DEU,BRA,directed,4476,111143122
SVK,CZE,directed,3118,111027999
SVK,CZE,directed,11088,110556490
IDN,CHN,directed,5519,110051629
DEU,FIN,directed,3933,110031330
ITA,AUT,directed,6100,109580449
THA,AUS,directed,498,108929212
GRC,TUR,directed,4884,108556549
SAU,TUN,directed,12792,108553379
ESP,BEL,directed,1234,108359150
SVK,POL,directed,9515,107888770
SAU,KEN,directed,10590,107861000
NLD,DNK,directed,3242,107530752
NLD,PRT,directed,9659,107348208
NLD,AUT,directed,8225,106862238
CAN,MEX,directed,7804,106703407
GRC,TUR,directed,12891,106669656
SAU,ZAF,directed,11471,106295605
CHN,UKR,directed,13111,105890816
IND,ITA,directed,6184,105743781
SVK,POL,directed,11138,105741372
THA,BGD,directed,12432,105721790
NLD,FIN,directed,3983,105156152
ITA,AUT,directed,608,104947799
ITA,GBR,directed,13500,104897328
KWT,ARE,directed,13292,104547062
SAU,ZAF,directed,10654,104002000
KOR,EGY,directed,9942,103826144
THA,BGD,directed,905,103275844
DEU,ROU,directed,10206,102950235
POL,ITA,directed,9451,102180157
ZAF,CHN,directed,2458,101798303
USA,NGA,directed,13940,101747317
NLD,FIN,directed,8287,101677354
SAU,KEN,directed,6713,101641436
GBR,FRA,directed,13465,101276541
BEL,FIN,directed,3896,101165266
ITA,POL,directed,9452,100387983
ITA,POL,directed,6243,100346637
CHN,MYS,directed,7399,99502043
GBR,IRL,directed,5934,99312167
KOR,ARE,directed,10096,98877614
JPN,MYS,directed,6439,98643025
EGY,TUR,directed,3620,98344052
ISR,ITA,directed,6007,98318490
JPN,MYS,directed,7459,98020383
SAU,NGA,directed,10620,97353000
USA,THA,directed,12621,96872285
THA,TUR,directed,12608,95479205
USA,GBR,directed,14019,95170479
POL,ITA,directed,6244,94866998
SAU,IDN,directed,5621,94854284
ITA,GBR,directed,6301,94474846
GBR,IRL,directed,13495,94292251
USA,GBR,directed,13619,93961365
CAN,MEX,directed,2051,93482433
ISR,ITA,directed,6193,93370414
PRT,NLD,directed,9658,93196230
NOR,SWE,directed,12003,92829887
THA,TUR,directed,13009,91991058
SAU,THA,directed,12581,91521202
USA,AUS,directed,13772,91080253
KOR,ITA,directed,6250,90933274
GBR,TUR,directed,13022,90726978
USA,FRA,directed,4343,90696444
NLD,RUS,directed,10383,90265540
ITA,BEL,directed,1143,90241593
DEU,SVK,directed,11102,90227049
KOR,ITA,directed,9984,89778709
QAT,ARE,directed,9874,89626296
SGP,AUS,directed,10890,89444420
DEU,UKR,directed,13130,89392345
SWE,FIN,directed,4031,89174815
SAU,DZA,directed,10511,89122000
USA,FRA,directed,13848,89021225
DEU,FIN,directed,4525,88607815
IDN,MYS,directed,5579,88425882
CHN,IDN,directed,5520,87993064
SAU,MYS,directed,7520,87768601
GBR,NLD,directed,8434,87498912
IDN,JPN,directed,5565,87478566
IDN,JPN,directed,6421,87372299
BEL,PRT,directed,1205,87235739
BEL,LUX,directed,1162,86888475
SAU,DZA,directed,90,86426337
DEU,SVK,directed,4650,86118014
POL,AUT,directed,9383,85788348
GBR,TUR,directed,13607,84898818
USA,THA,directed,14001,84839543
CHN,NGA,directed,8659,84761981
ZAF,CHN,directed,11355,84594323
FIN,BEL,directed,1108,84137177
DEU,ROU,directed,4634,83719958
NLD,DNK,directed,8273,83612716
ESP,BEL,directed,11539,83507011
BRA,PER,directed,1581,83393433
NLD,CZE,directed,3088,83036583
BRA,CHL,directed,1484,82907129
DEU,LUX,directed,7227,82895441
PHL,CHN,directed,2427,82714125
KOR,CHL,directed,9920,82646366
DEU,PRT,directed,9610,82591444
BRA,PER,directed,9203,82535206
USA,SLV,directed,13838,82297232
EGY,TUR,directed,12875,82277826
USA,SLV,directed,3694,82245638
KOR,PHL,directed,10043,82123349
KOR,EGY,directed,3586,81897163
CHN,TUR,directed,2480,81631623
ITA,BEL,directed,6108,81605089
BRA,CHL,directed,2153,81410496
MYS,PHL,directed,7505,81384669
BEL,USA,directed,1267,81147165
BEL,IND,directed,1131,80474511
JPN,IND,directed,6418,80320627
FIN,BEL,directed,3895,80165050
KOR,CHL,directed,2215,80082512
SAU,MYS,directed,10602,79972000
IDN,MYS,directed,7449,79947475
CHN,BRA,directed,2272,79898596
GBR,ITA,directed,6302,79884812
NLD,RUS,directed,8387,79884358
CHN,TUR,directed,12855,79643391
NLD,CHE,directed,12197,78987170
MYS,IND,directed,5379,78733261
PHL,CHN,directed,9299,78684045
USA,TTO,directed,12718,78337352
USA,AUS,directed,514,78254875
ITA,CHN,directed,6130,78126297
POL,AUT,directed,656,78083564
SWE,POL,directed,12011,77991143
JPN,BEL,directed,1146,77961897
MYS,IND,directed,7446,77553260
DEU,UKR,directed,4681,77420434
SGP,USA,directed,11056,77379436
GBR,NLD,directed,13536,77310117
MYS,SGP,directed,10976,77162162
IRN,PAK,directed,5747,75515308
SWE,TUR,directed,13000,75488113
POL,UKR,directed,9540,75471075
CHN,BRA,directed,1487,75319212
KWT,KOR,directed,6809,75143500
SGP,USA,directed,13982,74868181
USA,IDN,directed,5658,74697921
ESP,GBR,directed,13590,74566416
GBR,CHN,directed,13429,74469256
USA,SAU,directed,13975,74385130
BEL,GRC,directed,1119,74336486
LTU,POL,directed,7157,74322345
SWE,TUR,directed,12052,74263286
FRA,RUS,directed,10344,73971704
USA,MYS,directed,7559,73961986
KOR,ARE,directed,13333,73815657
DEU,LUX,directed,4580,73573935
POL,UKR,directed,13170,73216150
PAK,TUR,directed,9059,73213170
IRN,PAK,directed,8997,73154365
MYS,SGP,directed,7524,72943500
BEL,PRT,directed,9565,72814390
BEL,HUN,directed,1127,72714160
ESP,NLD,directed,11660,72663249
USA,SAU,directed,10682,72530235
USA,VNM,directed,14223,72496570
BEL,LUX,directed,7205,72302040
PAK,TUR,directed,12960,72232808
SVK,ITA,directed,11118,71935837
JPN,BEL,directed,6372,71922669
NLD,CHE,directed,8415,71818186
DEU,BLR,directed,972,71651986
NLD,CZE,directed,8267,71565056
FRA,CHE,directed,4318,71502400
USA,DZA,directed,106,71153020
SWE,POL,directed,9525,71132705
GBR,ITA,directed,13499,70854035
KOR,AUS,directed,9893,70714041
BEL,ISR,directed,5954,70536055
USA,ARE,directed,14017,70360578
IDN,USA,directed,5657,70307324
IDN,USA,directed,13878,70304746
KWT,MYS,directed,7465,70171034
BEL,IND,directed,5267,69896533
FIN,SWE,directed,4030,69847427
CZE,ITA,directed,3062,69660299
SVK,ITA,directed,6267,69636475
ITA,SVN,directed,6268,69341022
SAU,LBN,directed,10593,69333000
POL,CZE,directed,9411,69092627
JPN,IND,directed,5355,68908150
DEU,SVN,directed,11220,68773603
ITA,NLD,directed,6227,68695490
COL,PER,directed,9211,68496630
CHN,AUS,directed,2252,68487461
JPN,SGP,directed,6482,68390273
KOR,DZA,directed,86,68306146
COL,PER,directed,2590,68300441
KOR,KAZ,directed,9991,68238526
OMN,CHN,directed,2416,68216438
CZE,ITA,directed,6145,68156245
SAU,LBN,directed,7024,68133364
USA,ITA,directed,13885,68128377
IND,ARE,directed,5474,68030393
ITA,SVN,directed,11235,68016022
ESP,GBR,directed,11732,67908189
BEL,GRC,directed,4768,67879884
LTU,POL,directed,9465,67865541
SAU,DEU,directed,4643,67658694
KOR,DZA,directed,9888,67523706
KOR,ISR,directed,9982,67286971
SVN,AUT,directed,11183,67208513
SAU,OMN,directed,10623,67058000
MEX,BRA,directed,7801,66987065
MEX,BEL,directed,7794,66956776
SAU,FRA,directed,4298,66920350
USA,ARE,directed,13379,66872209
USA,ITA,directed,6306,66575932
SVN,AUT,directed,682,66520025
JPN,SGP,directed,10963,66458297
USA,DZA,directed,13763,66300750
FRA,CHE,directed,12136,66190854
BEL,USA,directed,13785,66173295
KOR,BEL,directed,9904,66110050
USA,IDN,directed,13877,66061701
CHN,ZAF,directed,2457,66059566
KOR,BGD,directed,9899,65977349
ZAF,NGA,directed,8714,65922318
DEU,KOR,directed,9959,65917298
KOR,KAZ,directed,6629,65798068
CHN,NLD,directed,2404,65616683
DEU,GRC,directed,4797,65484800
KWT,IDN,directed,5572,65452734
CHN,ARE,directed,2487,65395299
KOR,PHL,directed,9347,65340257
BRA,VEN,directed,1642,65324937
FIN,DEU,directed,3932,65251824
SAU,OMN,directed,8917,65221025
SAU,IDN,directed,10578,65049000
QAT,ARE,directed,13331,65026916
HUN,TUR,directed,12896,64801905
USA,UKR,directed,14015,64732921
MEX,BRA,directed,1564,64641852
OMN,CHN,directed,8859,64610066
FRA,AUT,directed,4119,64590900
HUN,TUR,directed,5170,64578500
NLD,USA,directed,13934,64517180
SWE,GBR,directed,12058,64465766
FIN,SWE,directed,11943,64401299
USA,VNM,directed,14026,64125133
KOR,UZB,directed,10104,64094728
ARE,CHN,directed,13239,64003266
KOR,SGP,directed,10061,64003013
DEU,SGP,directed,10942,63840836
KOR,BGD,directed,892,63766063
QAT,SAU,directed,9841,63637307
NLD,USA,directed,8437,63572651
JPN,PHL,directed,6465,63467764
KOR,AUS,directed,473,63383329
KOR,ISR,directed,6049,63248656
BEL,HUN,directed,5073,63096476
ARG,CHL,directed,2143,63049474
SAU,GRC,directed,10569,63017000
SVN,ITA,directed,11234,62985194
FIN,DEU,directed,4526,62929784
ARG,CHL,directed,181,62891766
USA,UKR,directed,13205,62887144
FRA,AUT,directed,581,62826027
DEU,PRT,directed,4627,62786362
MEX,BEL,directed,1175,62622282
SAU,NGA,directed,8709,62556697
NLD,NOR,directed,8365,62339376
HRV,ITA,directed,6140,62181091
SAU,GRC,directed,4861,62035425
KOR,SGP,directed,11015,62029988
NLD,IND,directed,5399,62013310
NLD,NOR,directed,8802,61885539
RUS,TUR,directed,12978,61796041
THA,ARE,directed,12612,61689526
NLD,IND,directed,8311,61649980
MYS,PHL,directed,9329,61607911
SWE,ITA,directed,6279,61210341
ITA,ROU,directed,10220,61053178
ITA,ROU,directed,6253,60572331
HRV,ITA,directed,2878,60508061
BRA,ECU,directed,1504,60504333
FRA,RUS,directed,4291,60491812
POL,FRA,directed,4281,60159679
POL,CHE,directed,9526,59886342
POL,CHE,directed,12217,59698024
ITA,CZE,directed,6144,59628874
ESP,NLD,directed,8408,59295433
UKR,RUS,directed,13177,59147087
BRA,VEN,directed,14051,59038754
ARE,IND,directed,13275,58985052
SVN,ITA,directed,6269,58976886
SWE,ITA,directed,11968,58933003
AUT,BEL,directed,1046,58838639
EGY,BEL,directed,3470,58779800
MEX,CHN,directed,2394,58763791
KOR,BEL,directed,1210,58507848
AUT,FRA,directed,4120,58283076
FRA,CHN,directed,4147,58262824
KOR,DEU,directed,9958,58103299
POL,CZE,directed,3100,58093521
SAU,YEM,directed,14255,57915735
SAU,YEM,directed,10687,57762000
ITA,CZE,directed,3063,57726133
FRA,SWE,directed,4316,57696018
KOR,DEU,directed,4632,57550505
DEU,BLR,directed,4464,57503260
DEU,GRC,directed,4535,57495027
AUT,POL,directed,9384,57422672
UKR,RUS,directed,10424,57358418
ARE,IRN,directed,13279,57326523
DEU,SGP,directed,4648,56984925
KOR,SAU,directed,10056,56739103
SVK,DEU,directed,4651,56643167
DEU,JPN,directed,6409,56615266
HUN,UKR,directed,5172,56481900
IND,ARE,directed,13276,56320531
SAU,QAT,directed,10636,56306000
AUT,CZE,directed,3001,56276183
FRA,CZE,directed,4159,56127388
ITA,NLD,directed,8323,56052633
DEU,KOR,directed,4631,55886584
