Source,Target,Type,Id,Weight
CHN,USA,Directed,7350,5792442185
CHN,VNM,Directed,6965,3452446885
USA,MEX,Directed,192868,2852530268
USA,CAN,Directed,46085,2161725424
CHN,IDN,Directed,5928,1798681722
CHN,IND,Directed,6923,1699844421
CAN,USA,Directed,4724,1680555905
KOR,CHN,Directed,120071,1456566434
CHN,EGY,Directed,124140,1450721713
CHN,KOR,Directed,144620,1302288410
CHN,BRA,Directed,5199,1289716431
CHN,TUR,Directed,7236,1261299928
USA,CHN,Directed,120439,1233544293
JPN,CHN,Directed,120027,1145209415
KOR,USA,Directed,32264,1108166478
CHN,PAK,Directed,6629,923970196
ITA,DEU,Directed,127519,919549017
DEU,POL,Directed,14753,884706111
CHN,THA,Directed,7144,868789924
MEX,USA,Directed,25621,859855415
CHN,RUS,Directed,146155,854983008
CHN,DEU,Directed,5772,846505062
DEU,FRA,Directed,126190,839088733
CHN,JPN,Directed,190710,828222351
CHN,PHL,Directed,6708,822360161
CHN,MEX,Directed,6382,819536598
CHN,BGD,Directed,5107,794320479
CHN,CAN,Directed,5347,794164019
DEU,NLD,Directed,14612,767759124
CHN,MYS,Directed,6301,764770774
CHN,KHM,Directed,96713,710665501
BEL,NLD,Directed,1822,695803760
ITA,FRA,Directed,126273,695057866
DEU,ITA,Directed,132533,645146529
CHN,NGA,Directed,51940,641260909
KOR,VNM,Directed,158177,625939793
CHN,GBR,Directed,7319,609959821
DEU,GBR,Directed,15204,609208736
BEL,DEU,Directed,1436,609024233
BLR,RUS,Directed,903,582104744
POL,DEU,Directed,29444,579486844
BEL,FRA,Directed,1400,577459573
CHN,ARE,Directed,178869,508893276
CHN,ITA,Directed,132436,505854534
CHN,MMR,Directed,5263,505370647
CHN,AUS,Directed,5063,499239066
DEU,CZE,Directed,122724,493531860
ESP,FRA,Directed,37512,488625004
DEU,BEL,Directed,115461,486166388
IND,TUR,Directed,18406,459636822
IND,USA,Directed,157475,459456132
NLD,BEL,Directed,115636,428355374
DEU,CHE,Directed,152497,428177682
CHN,ZAF,Directed,7011,418543337
CHN,FRA,Directed,5681,415077188
CHN,SAU,Directed,52166,412638649
NLD,DEU,Directed,26514,406982357
KOR,JPN,Directed,31639,402635194
CHN,NLD,Directed,6489,398104710
PRT,ESP,Directed,30907,392676231
CHN,COL,Directed,5430,386692177
CHN,ESP,Directed,7046,385988354
IND,BRA,Directed,17207,375910791
ITA,ESP,Directed,151173,363523531
DEU,USA,Directed,157121,362565460
CHN,POL,Directed,143254,354096825
CHN,BEL,Directed,5140,348682101
MYS,JPN,Directed,24782,346521487
MYS,TUR,Directed,60625,343749164
CZE,DEU,Directed,8825,333436076
DEU,ESP,Directed,151087,330516269
THA,CHN,Directed,162452,326884122
VNM,CHN,Directed,120288,326572108
KOR,TUR,Directed,32201,312149842
FRA,DEU,Directed,127431,311733867
BEL,GBR,Directed,155965,302330188
TUR,GBR,Directed,43255,298960701
CHN,UZB,Directed,219988,281209458
DEU,AUT,Directed,13666,273685883
FRA,BEL,Directed,115452,271813590
CHN,PER,Directed,6686,270653123
DEU,CHN,Directed,119936,264771352
CHN,CHL,Directed,5407,261607764
THA,VNM,Directed,180396,253185697
THA,JPN,Directed,133585,246231004
ESP,PRT,Directed,38111,245075273
USA,DEU,Directed,46363,242319065
CHN,MAR,Directed,212406,239319455
FRA,ESP,Directed,151080,236495917
RUS,BLR,Directed,33114,236311293
ITA,BEL,Directed,115536,233199709
IDN,JPN,Directed,133382,231854851
PRT,FRA,Directed,30422,226137864
THA,IDN,Directed,67104,225869590
CHE,DEU,Directed,127854,224263043
JPN,KOR,Directed,22073,221571533
ITA,POL,Directed,143414,220703469
DEU,HUN,Directed,129695,220614440
FRA,ITA,Directed,132532,220039762
TUR,ITA,Directed,42397,218356174
DEU,TUR,Directed,154839,215822580
ITA,GBR,Directed,156201,215096387
DEU,RUS,Directed,14812,215012906
RUS,KAZ,Directed,33323,213858701
NLD,FRA,Directed,26476,213359277
CHN,SGP,Directed,6940,212195739
THA,USA,Directed,180037,211772773
ARE,IRN,Directed,68855,209433777
TUR,USA,Directed,202399,207830281
CHN,KEN,Directed,6101,202853535
GBR,IRL,Directed,44989,201531156
FRA,GBR,Directed,13427,200075715
USA,JPN,Directed,46539,191657797
JPN,USA,Directed,157230,189480692
VNM,USA,Directed,71016,188175802
KOR,IDN,Directed,63247,188060499
MYS,IDN,Directed,24752,187707324
USA,GBR,Directed,47266,187107933
IRL,GBR,Directed,156174,185776437
TUR,IRQ,Directed,42350,184180816
OMN,USA,Directed,157338,184116730
VNM,KOR,Directed,144961,184101270
CHN,ISR,Directed,51362,183395949
CHN,PRK,Directed,6106,182460016
AUT,DEU,Directed,127239,182319186
TUR,BEL,Directed,115869,180384684
GBR,DEU,Directed,44848,178363659
IDN,USA,Directed,58256,177130645
DEU,ROU,Directed,145645,176980182
MYS,CHN,Directed,120110,173936777
KOR,DEU,Directed,165694,172857540
ESP,DEU,Directed,37541,172834172
BEL,ITA,Directed,132368,172131612
MYS,KOR,Directed,24801,171119437
MYS,AUS,Directed,114133,169690965
ITA,NLD,Directed,21000,169550071
GBR,FRA,Directed,44828,168030392
CHN,KAZ,Directed,133967,166939454
CHN,JOR,Directed,97285,165807879
POL,CZE,Directed,122946,164350146
CHN,ARG,Directed,5044,164003470
DEU,DNK,Directed,14002,162411662
IDN,TUR,Directed,154867,161441351
KOR,IND,Directed,130694,159864522
CHN,GTM,Directed,209046,159823551
CHN,IRN,Directed,5950,159307785
DEU,SWE,Directed,151918,158337265
ITA,CHE,Directed,152576,156190542
BEL,POL,Directed,1935,154871251
TUR,DEU,Directed,127897,154571805
CHN,KGZ,Directed,191453,151035949
ESP,ITA,Directed,37695,150983670
CHN,LKA,Directed,5369,150787806
DNK,DEU,Directed,165584,150678585
USA,BEL,Directed,45985,150630801
MYS,SGP,Directed,148956,150553900
IDN,IND,Directed,81367,149499736
LUX,DEU,Directed,24132,148059618
KOR,ITA,Directed,63280,147388483
CHN,GHA,Directed,5787,147217749
USA,SGP,Directed,47050,144663000
TUR,NLD,Directed,42722,144172942
ESP,MAR,Directed,37955,143676947
JPN,VNM,Directed,158149,143362456
LUX,FRA,Directed,126337,142102370
SAU,EGY,Directed,124384,139114284
TUR,ROU,Directed,146003,138770197
NLD,GBR,Directed,27442,138358748
IND,ARE,Directed,155744,137999013
CZE,POL,Directed,9163,135197928
ITA,USA,Directed,21599,134496555
EGY,TUR,Directed,178784,134382244
ITA,CHN,Directed,120020,132352875
POL,GBR,Directed,30106,131510707
KOR,RUS,Directed,174595,131272873
IND,EGY,Directed,18444,130908316
DEU,SVK,Directed,149353,130456261
TUR,ESP,Directed,43046,129747248
ITA,TUR,Directed,154912,129345604
BRA,ARG,Directed,113235,128457075
ESP,BEL,Directed,115798,128105870
CHN,ECU,Directed,5587,127342745
CHN,PRT,Directed,6746,127222606
KOR,MEX,Directed,138057,126730564
KOR,POL,Directed,173012,125995559
ITA,CZE,Directed,185450,125738096
USA,NLD,Directed,70437,122062970
MYS,THA,Directed,25045,121207393
THA,IND,Directed,130935,120869450
BEL,ESP,Directed,150907,120821978
FRA,POL,Directed,143333,120455046
KOR,CAN,Directed,31269,117863584
CZE,SVK,Directed,9268,117260262
ITA,ROU,Directed,145713,117166300
JPN,THA,Directed,22471,116597622
DEU,LUX,Directed,136169,116361287
FRA,NLD,Directed,139636,116201298
CHN,DZA,Directed,50460,113810830
USA,BRA,Directed,117271,113183541
BEL,CZE,Directed,122573,113122365
IDN,BRA,Directed,81167,112920600
SWE,NOR,Directed,39076,112210911
DEU,MEX,Directed,137982,111402669
KOR,GBR,Directed,179333,111264979
TUR,EGY,Directed,186271,111028688
IDN,KOR,Directed,196027,110775918
CHN,IRQ,Directed,5960,110359399
VNM,THA,Directed,47859,109906622
ESP,GBR,Directed,156451,109535175
IDN,VNM,Directed,180256,108285398
SAU,ESP,Directed,151407,105713119
USA,KOR,Directed,46575,105449917
CHN,BEN,Directed,50953,105164104
VNM,BRA,Directed,70745,104753950
CHN,GRC,Directed,51199,104367901
KOR,AUS,Directed,31134,104253515
IND,DEU,Directed,17519,104095994
ISR,USA,Directed,157190,103768879
TUR,BGR,Directed,117866,102886656
KOR,BRA,Directed,117020,101651430
IND,BGD,Directed,17133,101070884
MYS,VNM,Directed,24998,100943193
USA,THA,Directed,47166,100918310
POL,FRA,Directed,29419,100767289
SVK,CZE,Directed,123040,100762163
POL,ITA,Directed,29541,100755609
USA,IND,Directed,131003,100751250
ARE,SAU,Directed,44109,100279068
IDN,CHN,Directed,162216,99337689
POL,RUS,Directed,29863,98660779
ITA,AUT,Directed,20063,97603340
GBR,NLD,Directed,45262,96750894
CHN,ROU,Directed,145546,95925904
CHN,UKR,Directed,7287,95504838
GBR,USA,Directed,157656,94826833
VNM,JPN,Directed,47620,94015807
IND,MEX,Directed,57237,93838578
KOR,ESP,Directed,176707,93590878
VNM,TUR,Directed,70988,93314491
PRT,ITA,Directed,30535,93220986
CHN,BLR,Directed,203762,93046098
BEL,CHN,Directed,119761,92946386
CHN,YEM,Directed,52739,92823163
POL,LTU,Directed,135871,92778850
TUR,RUS,Directed,42882,91365056
TUR,POL,Directed,42823,90917053
JPN,IDN,Directed,167375,89486282
VNM,IND,Directed,130879,89447422
POL,ROU,Directed,145856,89337780
ITA,GRC,Directed,20570,89303014
VNM,IDN,Directed,47573,89228419
THA,PHL,Directed,41297,88728200
TUR,ISR,Directed,42381,88229008
HUN,DEU,Directed,16431,88078423
IND,BEL,Directed,160351,87164024
IND,IDN,Directed,57048,87087370
CHN,NZL,Directed,140286,86651071
GBR,ESP,Directed,151576,86087406
IND,ESP,Directed,151431,86068970
IND,ITA,Directed,132831,86030078
KOR,MYS,Directed,136977,85702142
JPN,DEU,Directed,21959,85511147
IDN,THA,Directed,153655,85476930
GBR,CHN,Directed,120418,85436099
GBR,POL,Directed,45374,84325803
BEL,USA,Directed,2321,83808818
KOR,THA,Directed,63605,83781754
JPN,MYS,Directed,22140,83634290
TUR,FRA,Directed,42192,83573086
MYS,PHL,Directed,24919,83408465
SAU,ARE,Directed,34031,83192850
POL,NLD,Directed,29748,83172882
SWE,DEU,Directed,38796,82508330
KOR,BEL,Directed,63023,81385755
FRA,USA,Directed,13449,81020939
TUR,GEO,Directed,42213,80789574
USA,SLV,Directed,124847,79171866
USA,AUS,Directed,45923,79116557
GBR,ITA,Directed,45020,78927049
NLD,POL,Directed,143525,77997093
DEU,PRT,Directed,143953,77635174
THA,MYS,Directed,137142,77396238
THA,KOR,Directed,145021,77330287
PRT,GBR,Directed,156352,76830396
USA,MYS,Directed,46668,76616576
CHN,SYR,Directed,7125,76525699
THA,PAK,Directed,67271,75758083
NLD,ITA,Directed,26677,75410605
PRT,DEU,Directed,30437,75004078
SVK,DEU,Directed,35399,74937849
TUR,MAR,Directed,138877,74911743
IND,GBR,Directed,18454,74576597
IND,KOR,Directed,17723,74154900
SWE,DNK,Directed,38717,73930185
ITA,RUS,Directed,146310,73397452
SVN,ITA,Directed,35985,72842912
BGR,ROU,Directed,3778,72546775
NLD,ESP,Directed,151298,72206208
DEU,SVN,Directed,149852,72175566
ESP,NLD,Directed,89469,71725532
ROU,DEU,Directed,63872,71605961
SAU,USA,Directed,157455,71516537
CHN,SVN,Directed,52304,71448518
DEU,IND,Directed,130589,70759007
SGP,CHN,Directed,120270,70589774
BEL,TUR,Directed,2234,70203358
FIN,SWE,Directed,11869,70055340
CZE,USA,Directed,9453,69973336
CHN,TZA,Directed,52658,69531248
CHN,TGO,Directed,52473,68695398
KOR,NLD,Directed,31836,68070449
SWE,POL,Directed,90010,67548672
ITA,SVN,Directed,149907,67136061
ITA,HUN,Directed,20616,67111144
DEU,FIN,Directed,14085,66921345
GBR,BEL,Directed,115917,66493248
BRA,USA,Directed,3397,65799046
POL,SVK,Directed,29920,65751703
THA,AUS,Directed,114304,65661189
MYS,USA,Directed,25089,65021597
CHN,SEN,Directed,52193,64914360
BEL,RUS,Directed,1980,64301615
ITA,PRT,Directed,144020,63704790
IND,NPL,Directed,57279,63548137
CAN,MEX,Directed,137887,63360567
ITA,SRB,Directed,148143,63328436
AUT,FRA,Directed,125989,63228355
POL,UKR,Directed,30068,62790378
DNK,SWE,Directed,10227,62493311
IND,ZAF,Directed,18253,62302942
LUX,BEL,Directed,115601,62209521
KOR,PHL,Directed,31931,61990592
CZE,FRA,Directed,126128,61361532
KOR,FRA,Directed,63184,61360404
CHN,DJI,Directed,5709,61071400
POL,HUN,Directed,29499,60780732
ROU,ITA,Directed,63898,60706527
IRL,DEU,Directed,165650,60184596
DEU,SRB,Directed,14880,59897575
CHN,ETH,Directed,5616,59856890
TUR,GRC,Directed,42266,59578525
DEU,HRV,Directed,121988,59121856
CHN,LAO,Directed,6169,58685948
VNM,KHM,Directed,112932,57576241
IND,MAR,Directed,17905,57494005
CHN,CZE,Directed,122640,57387476
IND,ARG,Directed,17083,57059387
KOR,ARE,Directed,32182,56954103
DEU,LTU,Directed,135732,56166760
ISR,DEU,Directed,187808,56017265
BGR,ITA,Directed,132404,55924894
HUN,FRA,Directed,126209,55716995
TUR,SRB,Directed,42933,55438901
RUS,UKR,Directed,33613,55271946
ARG,BRA,Directed,182554,55169433
ISR,BRA,Directed,19594,55149570
SAU,YEM,Directed,34082,55112896
THA,MMR,Directed,40766,55007974
ITA,SWE,Directed,82510,54993572
CHN,MDG,Directed,211906,54912247
LUX,GBR,Directed,24477,54798366
POL,BEL,Directed,115687,54723538
DEU,NOR,Directed,141444,54706363
KOR,EGY,Directed,124289,54530274
CHN,PRY,Directed,97726,54425931
DEU,BGR,Directed,117586,54405781
ARE,EGY,Directed,124481,54349486
ESP,USA,Directed,38458,54274112
IND,CHN,Directed,120259,54219980
USA,FRA,Directed,46316,54196205
USA,IDN,Directed,167553,54169911
SWE,FIN,Directed,38755,53313074
TUR,CZE,Directed,42096,52995235
CHN,TUN,Directed,178188,52941772
POL,SWE,Directed,152085,52915727
SAU,KWT,Directed,33896,52755697
SGP,IDN,Directed,34813,52753432
ESP,POL,Directed,38110,52675703
TUR,DZA,Directed,41787,52640512
MYS,IND,Directed,24971,52531030
CHN,HUN,Directed,209259,52449272
USA,VNM,Directed,202793,52437199
KOR,SAU,Directed,32006,52432112
ITA,MEX,Directed,138036,52395770
USA,DOM,Directed,46240,52111476
ARE,OMN,Directed,43956,51978144
NLD,USA,Directed,157344,51840981
IND,PER,Directed,142692,51757057
TUR,UZB,Directed,43308,51504075
BEL,IND,Directed,130459,51415923
ITA,SVK,Directed,21287,51183080
AUT,ITA,Directed,132351,50709847
IND,SAU,Directed,147557,50619970
POL,DNK,Directed,123540,50129340
PER,USA,Directed,28900,49735429
USA,SAU,Directed,47004,49326800
HUN,POL,Directed,143376,49105488
IND,KEN,Directed,17717,48997111
ARE,USA,Directed,157595,48766324
THA,ESP,Directed,176861,48685936
TUR,AZE,Directed,41798,48654206
IND,RUS,Directed,146529,48646524
CHN,MNG,Directed,6385,48586349
DEU,GRC,Directed,128451,48343231
GTM,SLV,Directed,124654,48256373
CHN,BGR,Directed,50696,48055912
PER,COL,Directed,28759,48039904
DEU,IRL,Directed,14274,47989523
PRT,USA,Directed,86605,47905613
MYS,PAK,Directed,24897,47882561
CZE,ITA,Directed,8924,47840071
DEU,ZAF,Directed,150369,47648004
