Source,Target,Type,Id,Weight
MYS,CHN,Directed,90444,5943758721
KOR,CHN,Directed,127032,5581619602
THA,CHN,Directed,90627,3020685091
JPN,CHN,Directed,90393,2525724339
USA,CAN,Directed,35226,1714042556
CAN,USA,Directed,122171,1679245679
USA,MEX,Directed,35291,1417974952
USA,CHN,Directed,90699,1373907399
IDN,CHN,Directed,90338,812912578
ITA,FRA,Directed,16486,720847918
CHN,PHL,Directed,5955,707250178
DEU,FRA,Directed,96057,687202735
ITA,DEU,Directed,16519,680451682
CHN,USA,Directed,6380,667866134
KOR,USA,Directed,48768,644735441
CHN,KHM,Directed,146472,599468633
DEU,GBR,Directed,121091,595757519
DEU,ITA,Directed,11302,547369701
DEU,POL,Directed,111056,534843213
MEX,USA,Directed,122360,526110242
DEU,NLD,Directed,11588,525914493
BEL,FRA,Directed,2225,516799269
CHN,VNM,Directed,6112,512061439
DEU,CHN,Directed,10938,506486918
BEL,DEU,Directed,2248,396050157
DEU,BEL,Directed,86896,385990638
ITA,GBR,Directed,17471,385344657
ITA,ESP,Directed,17276,382403301
DEU,CZE,Directed,11011,354296317
DEU,CHE,Directed,11983,343741098
FRA,DEU,Directed,9754,337017192
DEU,USA,Directed,122185,331903768
NLD,DEU,Directed,21156,331738689
CHN,THA,Directed,6217,327163276
FRA,BEL,Directed,9430,325742030
BEL,NLD,Directed,2560,316750080
JPN,USA,Directed,122195,316080963
CHN,BGD,Directed,56584,312494058
DEU,AUT,Directed,10747,312302343
CHN,LKA,Directed,56667,310251878
DEU,ESP,Directed,11936,295220309
BEL,GBR,Directed,120958,294814454
CHN,KOR,Directed,57015,281084478
ESP,FRA,Directed,27944,280472896
MYS,TUR,Directed,46129,266695177
KOR,JPN,Directed,102399,264851916
DEU,RUS,Directed,11782,258315049
CHN,JPN,Directed,5530,247793180
NLD,FRA,Directed,21139,236731639
FRA,ESP,Directed,10419,228145811
IRL,GBR,Directed,142435,225068584
NLD,GBR,Directed,121259,222492420
GBR,DEU,Directed,33761,222220226
FRA,ITA,Directed,101612,216228944
FRA,GBR,Directed,121075,215163049
AUT,DEU,Directed,1039,214485015
CHN,AUS,Directed,4922,213875401
ITA,CHN,Directed,90373,209493143
NLD,BEL,Directed,87041,205691269
CHN,GBR,Directed,6352,204693788
CHN,IDN,Directed,5445,204502184
CHN,MYS,Directed,105152,202415574
CHE,DEU,Directed,97603,200603846
ITA,BEL,Directed,86959,199459339
JPN,KOR,Directed,17996,192762126
USA,GBR,Directed,35346,191165741
USA,JPN,Directed,35274,189748452
GBR,IRL,Directed,33869,189270461
KOR,VNM,Directed,24668,188415239
USA,DEU,Directed,35253,184920939
DEU,TUR,Directed,141609,184184370
CZE,DEU,Directed,97169,182166935
ESP,ITA,Directed,132725,181474916
LUX,FRA,Directed,19413,178389922
MYS,VNM,Directed,20061,177575805
GBR,FRA,Directed,33726,170194462
CHN,RUS,Directed,74060,170076834
GBR,CHN,Directed,90683,169720819
DEU,GRC,Directed,151145,169439649
IND,NPL,Directed,107452,164781943
ESP,PRT,Directed,111581,164319292
CHN,ARE,Directed,39802,157267389
DEU,DNK,Directed,93075,154901897
PRT,ESP,Directed,23725,154678058
USA,BEL,Directed,35215,152256586
ITA,NLD,Directed,16948,147268085
CHN,IND,Directed,6067,144992826
BEL,ITA,Directed,101474,142629291
BLR,RUS,Directed,37173,141643651
GBR,USA,Directed,122230,140127118
CAN,CHN,Directed,126911,139061542
USA,KOR,Directed,35278,138008561
KOR,TUR,Directed,24789,136165988
MYS,JPN,Directed,102410,135518079
CHN,ITA,Directed,39141,132523561
ESP,DEU,Directed,27953,129940709
NLD,ITA,Directed,21273,124791036
ITA,GRC,Directed,16544,124637079
SAU,ARE,Directed,25717,123568757
SGP,CHN,Directed,90554,123369718
USA,BRA,Directed,35220,123332724
MYS,SGP,Directed,20053,123256229
ITA,TUR,Directed,141664,122772458
FRA,CHN,Directed,90295,122389000
DEU,HUN,Directed,11230,120302609
IDN,JPN,Directed,102352,119094263
ISR,USA,Directed,163358,117808029
JPN,MYS,Directed,105245,116720752
KOR,IDN,Directed,48241,116003062
ITA,USA,Directed,122193,115927782
BRA,ARG,Directed,3114,114560286
KOR,ITA,Directed,48280,110378020
CHN,NGA,Directed,108842,108711044
THA,USA,Directed,51896,107529483
USA,NLD,Directed,35295,107464696
IND,USA,Directed,77185,106991256
ITA,CHE,Directed,117824,105844288
BEL,ESP,Directed,116241,104954517
KOR,DEU,Directed,48185,104903475
ITA,AUT,Directed,16109,103667359
GBR,ITA,Directed,102050,103604588
JPN,THA,Directed,141043,102366308
DEU,SWE,Directed,117347,102363207
ITA,POL,Directed,111113,101106906
ESP,GBR,Directed,28616,100854103
USA,SGP,Directed,35321,100540212
CHN,TUR,Directed,141559,100233132
SWE,DEU,Directed,29079,100186974
GBR,ESP,Directed,34436,99374921
THA,MYS,Directed,31074,99266826
FRA,NLD,Directed,107613,98626029
GBR,NLD,Directed,34150,95266469
CHN,DEU,Directed,5343,94942234
SVK,CZE,Directed,92832,94782260
USA,FRA,Directed,35249,93367754
IDN,MYS,Directed,105221,93049019
KOR,GBR,Directed,48757,92169427
CHN,SGP,Directed,6087,91859314
KOR,IND,Directed,24631,91846992
ARG,BRA,Directed,87898,91805577
MYS,ITA,Directed,46023,91687745
POL,DEU,Directed,23129,91091519
USA,AUS,Directed,35208,91026358
CHN,ZAF,Directed,6142,90585988
KOR,IRN,Directed,131892,89834710
CHN,CAN,Directed,5068,89003173
CHN,MEX,Directed,73918,88285849
DNK,DEU,Directed,130316,87850987
IDN,BRA,Directed,88042,84913086
MYS,USA,Directed,20157,84569871
KOR,EGY,Directed,24820,83716269
MYS,IND,Directed,20038,83216890
ITA,ROU,Directed,112700,82841122
DEU,ROU,Directed,11750,82750166
PHL,CHN,Directed,90505,82643780
CHN,IRN,Directed,39108,82608494
NLD,CHN,Directed,90471,82348489
MYS,IDN,Directed,46018,81075770
IDN,USA,Directed,14655,79977278
ITA,CZE,Directed,92655,79954123
CHN,JOR,Directed,39194,77094622
MYS,SYR,Directed,20097,76739064
LUX,DEU,Directed,19419,76055250
MEX,CHN,Directed,46211,75769492
CHN,EGY,Directed,39872,75060651
KOR,RUS,Directed,48539,74712956
GBR,BEL,Directed,87247,73781028
CHN,ESP,Directed,139666,73042180
TUR,RUS,Directed,32345,72701057
IND,CHN,Directed,90541,72332978
SWE,NOR,Directed,29303,72262283
BEL,POL,Directed,2639,71650577
KOR,ESP,Directed,139816,70753812
THA,IND,Directed,51781,69881910
THA,IDN,Directed,51581,69703123
TUR,ITA,Directed,102016,69167137
DEU,UKR,Directed,120108,68839391
CHN,SAU,Directed,39587,67881088
CHE,ITA,Directed,29921,66704638
USA,DOM,Directed,34760,66059383
IDN,KOR,Directed,62094,65940182
SWE,DNK,Directed,29013,65464698
DEU,MYS,Directed,105197,65367790
NLD,USA,Directed,122203,65085970
CHN,FRA,Directed,5304,64995874
FRA,USA,Directed,122184,64491574
NPL,IND,Directed,20823,64172857
FIN,SWE,Directed,9255,64133053
DEU,SVK,Directed,114910,63777952
MYS,THA,Directed,20105,63711998
IRL,DEU,Directed,44060,63625220
CHE,FRA,Directed,96421,63414310
KOR,MEX,Directed,106537,63316702
IND,ARE,Directed,14274,63217463
KOR,PHL,Directed,110773,62110898
POL,LTU,Directed,23189,61984819
IND,TUR,Directed,141781,61969137
SWE,FIN,Directed,29046,61630622
KOR,SAU,Directed,48553,61429912
CZE,POL,Directed,58116,61083899
DNK,GBR,Directed,121035,60877829
ITA,PRT,Directed,17090,60766880
KOR,AUS,Directed,84837,59785508
FRA,POL,Directed,111039,59509225
IDN,IND,Directed,14848,59491500
CHN,TGO,Directed,39783,59372828
DEU,PRT,Directed,111401,59188828
VNM,CHN,Directed,90569,58290664
DEU,FIN,Directed,95465,57967773
KOR,PAK,Directed,24507,57322322
NLD,ESP,Directed,21664,56588712
KOR,THA,Directed,24749,56112650
JPN,IDN,Directed,45386,55928303
KEN,TZA,Directed,18681,55925938
RUS,BLR,Directed,86700,55901165
KOR,CAN,Directed,48027,55867249
TUR,GBR,Directed,32573,55853825
POL,UKR,Directed,23272,55185327
AUS,CHN,Directed,90186,54890923
KOR,MYS,Directed,48365,54697396
AUT,ITA,Directed,101462,54611207
THA,IRN,Directed,30945,54479367
CHN,BRA,Directed,125702,54419469
CZE,SVK,Directed,7518,53501137
DNK,SWE,Directed,8203,53385730
KOR,BRA,Directed,88096,53317039
IDN,THA,Directed,118623,53031561
SGP,MYS,Directed,26054,52741001
ITA,HUN,Directed,16585,51640453
CHN,BEL,Directed,38701,50668688
ITA,SVN,Directed,115397,50667895
DEU,SAU,Directed,11820,50636593
THA,JPN,Directed,102515,50185850
BRA,USA,Directed,3658,50147745
USA,MYS,Directed,35286,49672111
POL,RUS,Directed,113322,49620918
IDN,TUR,Directed,141642,49391893
USA,CRI,Directed,34756,49123689
THA,PHL,Directed,31215,48969084
ITA,RUS,Directed,113183,48923623
PRT,FRA,Directed,23463,48842892
SWE,FRA,Directed,29068,48788260
