Source,Target,Type,Id,Weight
KOR,CHN,Directed,53093,8785050632
JPN,CHN,Directed,53092,2518485667
USA,CHN,Directed,53102,2449548831
THA,CHN,Directed,53100,1751322315
MYS,CHN,Directed,53094,1702911085
USA,CAN,Directed,22367,1010190064
IDN,CHN,Directed,53090,959163205
CAN,USA,Directed,2616,883487204
ARG,BRA,Directed,52021,860831608
DEU,FRA,Directed,56624,574771623
USA,MEX,Directed,62508,506297273
BEL,FRA,Directed,1485,493221356
ITA,DEU,Directed,11073,474982769
ITA,FRA,Directed,11067,474954816
DEU,GBR,Directed,7536,459082301
DEU,NLD,Directed,63045,433732842
BEL,DEU,Directed,1488,400465333
DEU,ITA,Directed,59933,398037437
MEX,USA,Directed,29420,384787759
DEU,CHN,Directed,53089,381109762
DEU,BEL,Directed,51501,337404908
NLD,DEU,Directed,14266,334755652
KOR,USA,Directed,30879,301344291
CHN,BGD,Directed,51214,287116693
BEL,NLD,Directed,63035,284764886
ITA,GBR,Directed,11154,268941562
FRA,DEU,Directed,57148,264812767
CHN,KOR,Directed,90563,240134222
CHN,PHL,Directed,3621,239860985
NLD,BEL,Directed,14242,229106018
DEU,AUT,Directed,50983,227322404
ITA,CHN,Directed,53091,225764375
DEU,CHE,Directed,68020,218225763
ITA,ESP,Directed,11140,209422457
BEL,GBR,Directed,69647,205632257
AUT,DEU,Directed,741,199755431
FRA,BEL,Directed,51500,197528627
DEU,ESP,Directed,67230,196297507
GBR,DEU,Directed,21131,187917963
JPN,USA,Directed,70501,186250927
CHE,DEU,Directed,57232,181743637
CAN,CHN,Directed,53087,176933143
DEU,USA,Directed,70491,172781902
GBR,FRA,Directed,21126,169546613
ITA,BEL,Directed,51507,169363666
CHN,LKA,Directed,35618,168928494
FRA,GBR,Directed,69660,166331429
KOR,IDN,Directed,30836,165884920
JPN,KOR,Directed,12348,156033378
IRL,GBR,Directed,27853,149184834
ESP,FRA,Directed,17719,148472150
CHN,USA,Directed,3030,144986912
DEU,POL,Directed,64748,141988115
CHN,IDN,Directed,59095,132470283
ITA,NLD,Directed,11112,128733346
USA,GBR,Directed,22470,127505897
KOR,JPN,Directed,60433,127327558
FRA,ITA,Directed,59932,127107972
USA,BRA,Directed,72405,127005160
SVK,POL,Directed,16981,124554939
SVK,CZE,Directed,17102,123501509
NLD,GBR,Directed,14334,123461283
CHN,MYS,Directed,61594,123457373
DEU,DNK,Directed,55020,122857293
CHN,VNM,Directed,2901,122198387
USA,JPN,Directed,22406,121783846
FRA,ESP,Directed,6258,118283055
GBR,IRL,Directed,21145,118085807
BEL,ITA,Directed,59920,115218355
NLD,FRA,Directed,14263,114593596
CHN,JPN,Directed,60323,113514666
SGP,CHN,Directed,53097,110153476
USA,BEL,Directed,22356,107590542
GBR,BEL,Directed,51530,107521257
USA,KOR,Directed,22742,107412362
PHL,CHN,Directed,53096,103741684
GBR,ITA,Directed,59969,102083129
DEU,CZE,Directed,54683,101443609
JPN,IDN,Directed,28932,101311132
