Source,Target,Type,Id,Weight
KOR,CHN,Directed,59886,12888117341
MYS,CHN,Directed,59887,2626062429
JPN,CHN,Directed,59885,2515893642
USA,CHN,Directed,59894,2127364632
THA,CHN,Directed,59892,1649740960
USA,CAN,Directed,24226,1331634172
IDN,CHN,Directed,9682,1251221831
CAN,USA,Directed,3061,1180397176
CHN,PHL,Directed,3332,641105806
DEU,FRA,Directed,63649,582340723
DEU,GBR,Directed,79846,579926772
ITA,FRA,Directed,11257,573110845
BEL,FRA,Directed,1632,542496843
ITA,DEU,Directed,11261,533256910
DEU,NLD,Directed,7182,495967672
USA,MEX,Directed,24284,494501888
KOR,USA,Directed,34514,493117923
DEU,ITA,Directed,7153,479636306
BEL,DEU,Directed,1635,409827973
NLD,DEU,Directed,14615,380964528
BEL,NLD,Directed,71472,370327966
DEU,BEL,Directed,7093,354218968
FRA,DEU,Directed,64499,310522391
CHN,KOR,Directed,40218,301960082
MEX,USA,Directed,32750,285986814
ITA,GBR,Directed,11342,285542395
FRA,BEL,Directed,6103,281011004
DEU,AUT,Directed,7087,257693314
ITA,ESP,Directed,11327,255192669
CHN,VNM,Directed,3337,238112420
IRL,GBR,Directed,10362,235957904
DEU,CHE,Directed,7218,233633317
DEU,ESP,Directed,76821,225309891
CHN,BGD,Directed,3783,224358186
JPN,USA,Directed,80771,220773555
ITA,CHN,Directed,59884,220031891
GBR,DEU,Directed,22936,219136879
GBR,FRA,Directed,22933,209878300
DEU,CHN,Directed,59882,199269074
BEL,GBR,Directed,1709,198749210
CHN,USA,Directed,3498,193307036
ITA,BEL,Directed,57793,192773596
NLD,BEL,Directed,57797,190518731
CAN,CHN,Directed,26586,189278119
DEU,USA,Directed,7234,189267818
CHE,DEU,Directed,64592,189063339
FRA,GBR,Directed,79845,188493127
ESP,FRA,Directed,18980,187476981
AUT,DEU,Directed,810,183641571
KOR,JPN,Directed,68585,180704393
USA,GBR,Directed,24335,176018924
DEU,CZE,Directed,61531,175129300
KOR,IDN,Directed,34468,173762000
NLD,FRA,Directed,63666,165469226
DEU,DNK,Directed,61867,161276513
CHN,SGP,Directed,3336,158295254
FRA,ITA,Directed,67956,155075667
FRA,ESP,Directed,76820,152824970
USA,BRA,Directed,24220,151697929
CHN,IDN,Directed,3315,149236752
NLD,GBR,Directed,79859,148669714
USA,JPN,Directed,24268,145463481
DEU,POL,Directed,7195,143773117
ITA,NLD,Directed,11299,142872910
GBR,IRL,Directed,67356,139961570
JPN,KOR,Directed,12624,139773294
BEL,ITA,Directed,67944,139486253
CHN,JPN,Directed,3319,135336511
GBR,ITA,Directed,67987,132779630
CHN,MYS,Directed,70236,130548354
USA,NLD,Directed,24289,128948784
USA,DEU,Directed,38476,123292456
CHN,TUR,Directed,3341,122935932
DEU,RUS,Directed,6656,121706839
ESP,ITA,Directed,35592,121222719
GBR,CHN,Directed,59893,120292451
USA,BEL,Directed,57814,116707543
FRA,NLD,Directed,71480,112726240
ESP,PRT,Directed,19024,111953273
KOR,THA,Directed,112846,111730755
JPN,IDN,Directed,32159,111229259
CHN,THA,Directed,3339,109703669
DEU,TUR,Directed,7226,108059572
USA,KOR,Directed,24272,106235117
MEX,CHN,Directed,32681,105593395
