Source,Target,Type,Id,Weight
KOR,CHN,Directed,76666,9319336664
MYS,CHN,Directed,76667,4890867707
THA,CHN,Directed,76677,3414288578
JPN,CHN,Directed,76665,3185196089
USA,CAN,Directed,30524,1717409261
CAN,USA,Directed,105801,1479673246
USA,MEX,Directed,30584,1380919620
IDN,CHN,Directed,76662,1335634633
USA,CHN,Directed,76680,1311580537
VNM,CHN,Directed,76671,1228436017
CHN,PHL,Directed,4436,867668573
DEU,GBR,Directed,104861,853683453
DEU,FRA,Directed,10482,710692531
CHN,NGA,Directed,4433,688722261
CHN,THA,Directed,4446,554209055
CHN,KOR,Directed,51147,511719587
MEX,USA,Directed,126383,501038936
DEU,NLD,Directed,10536,500266957
BEL,FRA,Directed,2252,486658878
KOR,USA,Directed,43797,468578573
DEU,POL,Directed,94944,455339330
CHN,KHM,Directed,129452,446685680
CHN,IDN,Directed,4413,437050576
DEU,BEL,Directed,73754,428737788
DEU,CHN,Directed,76661,426596217
CHN,VNM,Directed,4441,419526711
BEL,DEU,Directed,2256,402327902
CHN,BGD,Directed,4389,399484174
ITA,FRA,Directed,82229,376635748
FRA,DEU,Directed,9233,376013515
CHN,LKA,Directed,4396,374003686
ITA,DEU,Directed,83333,362985221
DEU,ITA,Directed,10503,345106124
DEU,AUT,Directed,72202,337172589
ESP,FRA,Directed,23671,326993022
DEU,ESP,Directed,100250,321619371
CHN,USA,Directed,4708,316330425
NLD,DEU,Directed,17255,315561677
JPN,USA,Directed,105824,304932256
DEU,CHE,Directed,10573,302836878
BEL,NLD,Directed,2296,301414030
FRA,BEL,Directed,9390,300500341
DEU,CZE,Directed,10469,298925972
JPN,GBR,Directed,104667,298404335
DEU,USA,Directed,10589,281133990
KOR,JPN,Directed,86736,275009847
BEL,GBR,Directed,104703,263498918
GBR,DEU,Directed,29158,246717472
NLD,GBR,Directed,104732,243718773
GBR,CHN,Directed,76679,235333104
IRL,GBR,Directed,104867,232001963
FRA,CHN,Directed,76660,225814632
CHE,DEU,Directed,83425,221003001
AUT,DEU,Directed,1067,219823499
ITA,GBR,Directed,104724,206420198
FRA,GBR,Directed,104716,204100572
USA,GBR,Directed,30634,202885186
FRA,ESP,Directed,9169,200659112
GBR,IRL,Directed,29173,200147508
GBR,FRA,Directed,82274,197548039
CHN,IND,Directed,85544,196964314
ITA,CHN,Directed,76664,194601770
ITA,ESP,Directed,100257,193211518
DEU,RUS,Directed,96724,191472921
CHN,AUS,Directed,127582,190657292
ESP,PRT,Directed,23818,188184810
CHN,JPN,Directed,4418,182018073
USA,DEU,Directed,30550,181986735
NLD,BEL,Directed,73770,181838110
USA,JPN,Directed,30569,175024877
LUX,FRA,Directed,15517,171452720
USA,BEL,Directed,30511,170395160
JPN,KOR,Directed,14157,166863676
DEU,DNK,Directed,10471,161929880
CHN,MEX,Directed,90503,158046467
GBR,USA,Directed,105857,147832955
CZE,DEU,Directed,6702,146745163
NLD,FRA,Directed,17250,145149214
KOR,IDN,Directed,115150,145012067
CHN,GBR,Directed,4706,144082994
CHN,MYS,Directed,4427,142573691
CAN,CHN,Directed,110404,140774910
FRA,ITA,Directed,9246,140573152
CHN,MMR,Directed,4393,137622827
CHN,TUR,Directed,103076,137451717
ESP,GBR,Directed,23384,136170937
CHN,RUS,Directed,140984,134583747
FRA,NLD,Directed,9272,133233572
CHN,ARE,Directed,33833,132363665
BLR,RUS,Directed,32485,132302525
CHN,SGP,Directed,4440,130770804
ESP,ITA,Directed,116014,129280432
USA,BRA,Directed,30516,129160377
KOR,VNM,Directed,20332,126109833
DEU,TUR,Directed,10581,125717156
JPN,IDN,Directed,115148,122733029
KOR,DEU,Directed,43737,120378858
ESP,DEU,Directed,23674,120320252
USA,KOR,Directed,30573,117390056
ITA,BEL,Directed,73760,116278670
SGP,CHN,Directed,76670,116070026
USA,NLD,Directed,30589,113694093
ARG,BRA,Directed,74714,113546070
PRT,ESP,Directed,19158,112094504
JPN,THA,Directed,41107,106956480
LUX,DEU,Directed,15520,106671974
CHN,ESP,Directed,33825,105548511
USA,FRA,Directed,30545,105322219
DNK,DEU,Directed,113729,104519040
THA,GBR,Directed,105005,103928449
CHN,ZAF,Directed,4566,100918260
CHN,MUS,Directed,4428,99393593
PHL,CHN,Directed,76669,98944558
GBR,ESP,Directed,29553,96530239
DEU,SWE,Directed,101137,96168380
DEU,HUN,Directed,10496,93944688
GBR,NLD,Directed,29204,91681272
CHN,BFA,Directed,129362,88698210
USA,AUS,Directed,30504,87550528
SWE,DEU,Directed,24819,87268983
BEL,ESP,Directed,100238,87210575
KOR,GBR,Directed,43795,85159090
CHN,CAN,Directed,4607,84694641
KOR,TUR,Directed,103382,84239971
KOR,BRA,Directed,109221,84234530
USA,SGP,Directed,30613,83719933
MYS,JPN,Directed,86738,83328533
GBR,BEL,Directed,73789,83071280
KOR,ESP,Directed,20336,82039088
JPN,MYS,Directed,117634,81978366
SVK,CZE,Directed,22223,81977245
THA,USA,Directed,46786,80677432
CHN,DEU,Directed,4407,79805156
CHN,FRA,Directed,33762,79700672
TUR,GBR,Directed,104901,79452101
GBR,ITA,Directed,29175,78969506
BEL,ITA,Directed,2270,78600637
CHN,ITA,Directed,115988,76829805
BRA,ARG,Directed,3148,76557896
NLD,CHN,Directed,76668,75781366
CHN,BRA,Directed,4391,75112345
THA,IDN,Directed,46759,74997935
IDN,JPN,Directed,86732,74977624
ITA,NLD,Directed,91855,74959271
ITA,USA,Directed,105822,74794980
DEU,ROU,Directed,121139,74305354
KOR,IND,Directed,20330,73846863
POL,DEU,Directed,18951,73068817
KOR,ITA,Directed,116000,72273427
KOR,PHL,Directed,94656,71998122
CHN,TGO,Directed,51330,71653929
CHE,FRA,Directed,25777,71027500
THA,IND,Directed,46778,70986707
IDN,KOR,Directed,140228,70413082
NLD,GUY,Directed,84885,70388188
ESP,AUT,Directed,23642,70353549
ITA,TUR,Directed,124937,69453575
KOR,MEX,Directed,118074,69151511
BEL,POL,Directed,94935,68655149
MYS,SGP,Directed,98623,68280901
DEU,GRC,Directed,10488,68113969
FRA,USA,Directed,105811,67616084
TUR,ITA,Directed,27730,67515643
KOR,ARE,Directed,43501,67045045
AUS,CHN,Directed,76653,66631263
CZE,POL,Directed,6724,66174130
IND,USA,Directed,12760,66089774
SWE,NOR,Directed,93318,65935379
MEX,COL,Directed,16527,64218494
MYS,VNM,Directed,16129,62336114
KOR,SAU,Directed,141410,61981346
DEU,PRT,Directed,95355,61922355
ISR,USA,Directed,105987,61889064
ITA,POL,Directed,94950,61814742
MEX,CHN,Directed,41765,61363393
ITA,GRC,Directed,84151,59257000
MYS,IND,Directed,16127,59197554
BEL,CHN,Directed,76655,59013875
ITA,CHE,Directed,101550,58999898
FIN,SWE,Directed,8355,58713983
SWE,DNK,Directed,24812,58035296
KOR,EGY,Directed,20349,57458381
CZE,SVK,Directed,6731,57280937
JPN,DEU,Directed,83334,57111503
ITA,ETH,Directed,81055,56714135
KOR,THA,Directed,20342,56349071
DEU,FIN,Directed,81623,56100346
ITA,AUT,Directed,72208,55984275
ITA,RUS,Directed,96928,55812882
TUR,EGY,Directed,27773,55712797
CHN,CHL,Directed,4397,55326382
CHN,CIV,Directed,4417,55266529
IRL,DEU,Directed,39536,54807440
HUN,DEU,Directed,12131,54548086
AUT,FRA,Directed,1064,54473155
ESP,BEL,Directed,73783,53855640
KOR,BGD,Directed,43712,53043846
ITA,ROU,Directed,140856,52896607
USA,COL,Directed,30530,52505864
IDN,IND,Directed,85793,52341693
KOR,AUS,Directed,20071,52211570
SWE,FRA,Directed,24818,52199655
SWE,FIN,Directed,24817,51895940
DEU,IRL,Directed,10501,51588797
KOR,LKA,Directed,142928,51249377
CHN,COL,Directed,5707,50562011
CHE,ITA,Directed,25785,50537628
DNK,SWE,Directed,7327,49972268
SWE,GBR,Directed,104750,49601322
NLD,ITA,Directed,17267,49386503
TUR,CHN,Directed,110400,49046252
FRA,POL,Directed,94943,48421822
KOR,RUS,Directed,121377,48339190
NOR,SWE,Directed,101152,48252165
FRA,DNK,Directed,9223,48142137
USA,ESP,Directed,123267,47987856
NLD,USA,Directed,105832,47625543
CHN,MNG,Directed,4661,47561243
THA,PHL,Directed,46774,47440263
AUT,CHE,Directed,1124,47362559
DNK,GBR,Directed,104712,46901736
IND,ARE,Directed,13201,46795105
KOR,IRN,Directed,43742,46717886
KOR,SYR,Directed,20340,46641522
THA,KOR,Directed,63310,46267210
KOR,CAN,Directed,43721,45857705
THA,MYS,Directed,26447,44662061
SGP,MYS,Directed,21849,43695314
POL,LTU,Directed,18857,43556982
DEU,UKR,Directed,103728,43353352
DEU,SVK,Directed,99010,42940980
FRA,TUN,Directed,9462,42556891
BEL,USA,Directed,105797,42427202
CHE,AUT,Directed,25626,42296146
KOR,POL,Directed,120231,42162703
USA,DOM,Directed,30537,42131967
NLD,ESP,Directed,17317,41843413
IND,CHN,Directed,12413,41474310
SAU,EGY,Directed,44148,41190771
CHE,ESP,Directed,100227,41187237
TUR,DEU,Directed,83538,41168600
USA,CRI,Directed,30052,41055949
ESP,CHN,Directed,110398,40970239
JPN,PHL,Directed,14404,40923312
KOR,NLD,Directed,20315,40874221
USA,ARG,Directed,30503,40841764
IDN,THA,Directed,102359,40590445
CHN,PRK,Directed,4649,40295452
FIN,DEU,Directed,8321,39938235
CHN,CMR,Directed,4606,39763499
SWE,NLD,Directed,24844,39754033
FRA,PRT,Directed,95354,39746556
GBR,SWE,Directed,29241,39674161
GBR,DNK,Directed,79507,39460264
THA,IRN,Directed,26699,39019181
ITA,CZE,Directed,79048,39014233
THA,TUR,Directed,124991,38740502
KOR,BEL,Directed,43713,38545263
CHN,NZL,Directed,92299,38513346
PRT,FRA,Directed,82250,38453590
AUT,GBR,Directed,1134,38422699
NLD,POL,Directed,94954,38365799
AUT,ITA,Directed,1077,38110593
IND,TUR,Directed,124986,37853645
GBR,POL,Directed,94966,37656178
IDN,USA,Directed,105819,37653038
USA,CHL,Directed,30528,37519313
TUR,ESP,Directed,100413,37064001
IRL,FRA,Directed,13571,36965831
SAU,ARE,Directed,21350,36671931
POL,RUS,Directed,97051,36348737
AUT,CZE,Directed,79029,36285229
TUR,RUS,Directed,27546,36198785
TUR,USA,Directed,105854,36150798
ITA,PRT,Directed,95260,36103865
KOR,MYS,Directed,20013,36026099
GRC,BGR,Directed,11427,35719196
USA,MYS,Directed,30581,35659400
DEU,SVN,Directed,99374,35632191
USA,THA,Directed,30624,35162989
DEU,AUS,Directed,71722,35071587
KOR,SGP,Directed,60626,34925206
BEL,RUS,Directed,96908,34703608
DEU,MEX,Directed,118147,34360257
ESP,MAR,Directed,91163,34289184
CHN,BEL,Directed,4598,34000118
DEU,SAU,Directed,10558,33723063
AUS,NZL,Directed,92418,33536090
CHN,NLD,Directed,4666,33507814
PHL,JPN,Directed,18761,33384031
IDN,BGD,Directed,56188,33253356
IND,ITA,Directed,12942,33191656
BEL,DNK,Directed,79473,32700248
POL,UKR,Directed,18998,32243164
USA,VEN,Directed,30638,32153852
DEU,BRA,Directed,10614,32073374
IDN,GBR,Directed,104865,31859771
THA,BGD,Directed,46742,31853700
USA,ITA,Directed,30566,31744946
DNK,NOR,Directed,93331,31529695
IDN,AUS,Directed,107760,31320952
HUN,ROU,Directed,12001,31268199
CHN,EGY,Directed,4838,31258291
COL,VEN,Directed,5859,31017934
ITA,DNK,Directed,79488,30650708
IDN,PHL,Directed,94652,30403536
DEU,IRN,Directed,115249,30335264
COL,ECU,Directed,80072,30299312
THA,VNM,Directed,26482,30158032
IDN,BEL,Directed,128463,30113258
IDN,ESP,Directed,100380,29809063
KOR,ZAF,Directed,20334,29746631
DEU,LTU,Directed,9953,29739712
NZL,AUS,Directed,17995,29738756
RUS,BLR,Directed,73436,29554014
ESP,NLD,Directed,23705,29300240
IND,GBR,Directed,104888,29199723
RUS,KAZ,Directed,20949,29180998
FRA,CHE,Directed,101542,29141027
TUR,FRA,Directed,27505,28952621
JPN,AUS,Directed,71728,28901221
THA,ARE,Directed,104276,28687784
JPN,IND,Directed,85797,28576762
CHE,USA,Directed,105921,28455981
DEU,IDN,Directed,115115,28451296
ITA,HUN,Directed,85067,28301738
IND,ESP,Directed,100403,28243885
PRT,DEU,Directed,83348,27976059
ESP,USA,Directed,105680,27958196
MYS,CZE,Directed,79181,27870192
AUT,HUN,Directed,85050,27843664
FIN,ESP,Directed,142780,27784525
ESP,MEX,Directed,23702,27628389
FRA,LUX,Directed,89050,27612643
JPN,FRA,Directed,113172,27508602
ARE,IRN,Directed,115218,27456302
DEU,NOR,Directed,93291,27298866
USA,GTM,Directed,30555,27197614
BRA,USA,Directed,105798,27179120
SVK,DEU,Directed,22228,27121677
USA,RUS,Directed,121455,27106062
FRA,MAR,Directed,118404,27082540
THA,JPN,Directed,26704,27011720
