Source,Target,Type,Id,Weight
KOR,CHN,Directed,64160,13267551865
THA,CHN,Directed,63960,3752658225
MYS,CHN,Directed,63953,2884841796
JPN,CHN,Directed,63951,2637756833
USA,CHN,Directed,63962,2142315779
IDN,CHN,Directed,10419,1993065592
USA,CAN,Directed,26001,1426564313
USA,MEX,Directed,75101,1296311497
CAN,USA,Directed,3211,1292239363
DEU,GBR,Directed,85180,875950367
MEX,USA,Directed,15187,724996352
ITA,FRA,Directed,12062,621335153
DEU,FRA,Directed,7844,620364812
KOR,USA,Directed,37093,572954721
BEL,FRA,Directed,1760,563595815
ITA,DEU,Directed,12067,554577363
DEU,NLD,Directed,7891,502290929
BEL,GBR,Directed,85167,492680450
CHN,PHL,Directed,3474,491370141
DEU,ITA,Directed,7864,477130248
BEL,DEU,Directed,1764,457156269
DEU,BEL,Directed,7804,392790210
BEL,NLD,Directed,1799,331850703
NLD,DEU,Directed,15759,327230957
FRA,DEU,Directed,68210,324511351
ITA,GBR,Directed,12149,298594156
ITA,ESP,Directed,12133,294859354
FRA,BEL,Directed,6805,293708167
DEU,POL,Directed,78215,293480424
CHN,BGD,Directed,61105,288905348
DEU,AUT,Directed,7798,280060858
CHN,KOR,Directed,112905,255774660
DEU,ESP,Directed,82095,255454808
DEU,CHN,Directed,63948,250197505
DEU,CHE,Directed,7928,247787243
IRL,GBR,Directed,11147,233877285
DEU,CZE,Directed,65415,233106583
CHN,USA,Directed,3668,224286284
JPN,USA,Directed,86133,214837919
ESP,FRA,Directed,20611,210446389
GBR,DEU,Directed,68250,209819772
CHE,DEU,Directed,68301,207365356
AUT,DEU,Directed,809,196286864
ITA,BEL,Directed,61767,193254247
FRA,GBR,Directed,85179,188540575
USA,GBR,Directed,26110,185955601
KOR,JPN,Directed,72413,185697874
FRA,ITA,Directed,71733,180966099
FRA,ESP,Directed,6585,178305428
DEU,USA,Directed,7943,174096611
NLD,BEL,Directed,61773,169741759
GBR,FRA,Directed,67372,166166737
ITA,CHN,Directed,63950,159082610
BEL,ITA,Directed,71721,146114306
CAN,CHN,Directed,28465,138352930
NLD,FRA,Directed,15757,138304084
KOR,TUR,Directed,37087,137738463
USA,BEL,Directed,25989,137734761
USA,DEU,Directed,41234,136107419
ITA,NLD,Directed,12106,134621145
CHN,THA,Directed,83274,132035637
ESP,ITA,Directed,94137,127115277
NLD,GBR,Directed,15828,127007429
USA,JPN,Directed,26044,124470059
CHN,JPN,Directed,3830,124242395
USA,NLD,Directed,26063,123681317
USA,BRA,Directed,25993,120296711
GBR,ESP,Directed,24432,117963969
PHL,CHN,Directed,63954,116967757
ESP,PRT,Directed,20655,116162458
CHN,VNM,Directed,3479,115532782
CHN,IDN,Directed,3454,113728586
GBR,IRL,Directed,71113,113696014
DEU,RUS,Directed,7368,113354774
JPN,KOR,Directed,34635,111878683
KOR,IDN,Directed,37041,111612594
KOR,DEU,Directed,18051,108051472
NLD,ITA,Directed,15769,107165383
DEU,TUR,Directed,7935,104668821
GBR,BEL,Directed,24710,103187672
GBR,CHN,Directed,63961,100562086
FRA,NLD,Directed,75861,100443404
ESP,DEU,Directed,20613,99725230
GBR,ITA,Directed,71774,98351339
JPN,IDN,Directed,93303,96182671
BEL,ESP,Directed,82084,95748017
