Source,Target,Type,Id,Weight
USA,CAN,Directed,30880,742596835
CAN,USA,Directed,892,609323122
KOR,CHN,Directed,18179,461650370
DEU,NLD,Directed,36122,436871965
USA,MEX,Directed,35721,406980439
NLD,DEU,Directed,7464,336138054
JPN,CHN,Directed,16806,299217261
DEU,FRA,Directed,3176,271297482
ITA,DEU,Directed,33037,219293076
DEU,ITA,Directed,3195,204762784
KOR,USA,Directed,18226,201525610
MEX,USA,Directed,6974,197323294
DEU,GBR,Directed,3260,196571760
DEU,CHE,Directed,39772,193700360
USA,CHN,Directed,31481,185945229
DEU,ESP,Directed,38825,185714717
BEL,DEU,Directed,33017,185519252
JPN,USA,Directed,41086,179918856
DEU,ROU,Directed,37744,175220524
CHE,DEU,Directed,11512,172470833
DEU,BEL,Directed,3141,157310814
JPN,KOR,Directed,5956,149098642
BEL,NLD,Directed,36113,145846912
DEU,USA,Directed,41080,139219956
KOR,IDN,Directed,18190,130753325
FRA,DEU,Directed,33029,119763399
DEU,DNK,Directed,32241,112136571
USA,JPN,Directed,13157,106967866
DEU,AUT,Directed,3137,106128453
USA,DEU,Directed,33062,99513769
AUT,DEU,Directed,33015,96825554
JPN,IDN,Directed,16816,93801620
GBR,DEU,Directed,33061,91007427
KOR,JPN,Directed,35045,85289184
ITA,CHN,Directed,42278,84192910
USA,AUS,Directed,13103,82567382
NLD,BEL,Directed,7438,80046679
USA,NLD,Directed,13172,79247572
USA,KOR,Directed,37544,69977099
KOR,SGP,Directed,52791,67596547
ESP,DZA,Directed,41420,67315919
ITA,ESP,Directed,38831,66695138
DNK,DEU,Directed,2021,66029811
IRL,GBR,Directed,16514,65823817
SGP,MYS,Directed,9748,62415832
DEU,SWE,Directed,39414,62386650
THA,CHN,Directed,12137,62348942
ITA,NLD,Directed,36128,61553344
JPN,THA,Directed,47052,60952144
DEU,TUR,Directed,47352,60723365
JPN,DEU,Directed,33038,59619027
USA,BEL,Directed,13109,59155699
SWE,DEU,Directed,10887,57547187
JPN,SGP,Directed,38529,53487639
JPN,MYS,Directed,16824,53081132
USA,GBR,Directed,13208,52333620
NLD,FRA,Directed,7461,51644248
GBR,USA,Directed,41105,51061735
IRL,DEU,Directed,43319,49440628
NLD,GBR,Directed,7534,48942926
GBR,NLD,Directed,36148,47658109
DEU,CHN,Directed,42274,47336706
DEU,GRC,Directed,33501,46621547
DNK,SWE,Directed,2052,46418103
DEU,PRT,Directed,37128,45333946
UKR,ROU,Directed,45700,43113000
FRA,ESP,Directed,38824,42825564
ESP,FRA,Directed,10265,41729193
ESP,PRT,Directed,37142,41701279
CHE,ITA,Directed,11716,41255592
ESP,DEU,Directed,33055,40214734
SWE,DNK,Directed,10879,40015727
USA,IDN,Directed,20416,39999156
