Source,Target,Type,Id,Weight
KOR,CHN,Directed,97118,3480556968
NLD,FRA,Directed,20102,2644032641
JPN,CHN,Directed,97079,2493060771
USA,CHN,Directed,97435,1804322330
CAN,USA,Directed,5370,1758233052
USA,CAN,Directed,36433,1659500250
USA,MEX,Directed,112670,1629987216
CHN,USA,Directed,7324,1363155844
DEU,GBR,Directed,128994,1183363177
CHN,PHL,Directed,6841,1005872223
DEU,CHN,Directed,12270,976805380
DEU,FRA,Directed,12462,936479979
THA,CHN,Directed,135773,875325683
DEU,NLD,Directed,12967,821152077
KOR,USA,Directed,152209,752782087
DEU,POL,Directed,13099,674608691
MYS,CHN,Directed,97150,645243303
CHN,VNM,Directed,7027,629487915
BEL,FRA,Directed,2409,521101108
MEX,USA,Directed,19501,509753600
BEL,DEU,Directed,2438,499498865
DEU,BEL,Directed,93152,498913736
CHN,KOR,Directed,6420,492813401
NLD,DEU,Directed,20120,484160341
DEU,AUT,Directed,12049,462002908
DEU,CZE,Directed,99409,457187989
ITA,FRA,Directed,103142,440455832
CHN,LKA,Directed,59716,440425940
DEU,CHE,Directed,13372,440310792
CHN,KHM,Directed,155727,435402695
ITA,DEU,Directed,104400,435216700
DEU,RUS,Directed,13152,423813144
CHN,BGD,Directed,59572,389835721
CHN,THA,Directed,7154,384845582
FRA,DEU,Directed,104320,374265087
NLD,BEL,Directed,93309,358080115
CHN,JPN,Directed,6352,355420307
BEL,NLD,Directed,113678,355362060
FRA,BEL,Directed,10704,355192974
DEU,ESP,Directed,13327,353134341
DEU,USA,Directed,13557,351304742
DEU,ITA,Directed,12649,342636463
CHN,IDN,Directed,6249,342294823
KOR,JPN,Directed,108352,331222782
BEL,GBR,Directed,3164,330054044
CHN,BRA,Directed,5735,326059946
CHN,TUR,Directed,7225,324899771
IDN,CHN,Directed,97026,314721363
CHN,IND,Directed,6981,301846053
ESP,FRA,Directed,28706,299125988
AUT,DEU,Directed,104162,286871411
ITA,GBR,Directed,129077,286544324
ITA,ESP,Directed,123927,278358099
FRA,ESP,Directed,123850,263649488
FRA,GBR,Directed,128986,258106117
CHN,RUS,Directed,6903,255876286
JPN,KOR,Directed,16662,243999855
GBR,IRL,Directed,35369,235656991
JPN,USA,Directed,130236,233765807
CHN,AUS,Directed,5634,233382488
CHN,MYS,Directed,110926,229348821
DEU,TUR,Directed,127377,228465309
CHN,ARE,Directed,42025,228053983
CZE,DEU,Directed,8333,224063914
CHE,DEU,Directed,30737,222658690
DEU,DNK,Directed,12360,221273095
GBR,DEU,Directed,104795,214988927
SGP,CHN,Directed,97272,204261615
CHN,ZAF,Directed,7046,203767137
CHN,GBR,Directed,7295,203096595
PRT,ESP,Directed,23734,202602992
MYS,THA,Directed,18855,201726189
GBR,CHN,Directed,97414,195711951
MYS,JPN,Directed,108374,191476097
CHN,PAK,Directed,6777,190748188
CHN,DEU,Directed,6141,184384547
CHN,MEX,Directed,182152,183621275
ESP,PRT,Directed,118214,182491880
NLD,GBR,Directed,129172,181361043
DEU,UKR,Directed,13494,174743499
FRA,CHN,Directed,96987,172889298
IDN,BRA,Directed,94560,172381528
LUX,FRA,Directed,18075,171285793
POL,DEU,Directed,22879,171189657
ITA,CHN,Directed,97070,170663652
IDN,JPN,Directed,108316,169484494
BRA,ARG,Directed,90326,164868265
CHN,UKR,Directed,7258,163198091
IDN,USA,Directed,152123,161144564
ITA,BEL,Directed,93211,160491966
USA,GBR,Directed,37598,156264415
GBR,FRA,Directed,103516,151658997
CHN,CAN,Directed,5817,147586345
THA,IDN,Directed,32019,146146393
POL,RUS,Directed,23120,143890164
DEU,HUN,Directed,106369,143639354
TUR,RUS,Directed,120384,142773309
DEU,ROU,Directed,13143,142305288
