Source,Target,Type,Id,Weight
KOR,CHN,Directed,104217,2217592463
JPN,CHN,Directed,104215,1660268953
USA,CHN,Directed,104253,1426174455
USA,CAN,Directed,40841,1361538196
CHN,USA,Directed,6003,1346632980
USA,MEX,Directed,40903,1320759477
CAN,USA,Directed,5036,1277074373
DEU,FRA,Directed,110286,840637329
CHN,PHL,Directed,6323,831610307
CHN,VNM,Directed,6339,763167297
ITA,FRA,Directed,18397,691439813
ITA,DEU,Directed,18401,689287185
DEU,POL,Directed,13052,655124216
KOR,USA,Directed,161499,569502167
DEU,GBR,Directed,138144,563332919
DEU,NLD,Directed,13037,545482491
CHN,BGD,Directed,64838,514322180
DEU,ITA,Directed,13000,511033024
ITA,ESP,Directed,180039,510470884
BEL,FRA,Directed,2680,503544574
CHN,IND,Directed,6336,494035855
CHN,KHM,Directed,165182,490744190
BEL,DEU,Directed,2685,481646482
CHN,IDN,Directed,6266,463597216
THA,CHN,Directed,104246,458399524
CHN,THA,Directed,159297,445051034
MEX,USA,Directed,23047,440919099
DEU,CHE,Directed,134273,424976516
CHN,KOR,Directed,6764,423496741
DEU,AUT,Directed,12928,407310457
DEU,BEL,Directed,100008,405964000
DEU,CZE,Directed,106517,402987454
NLD,DEU,Directed,23717,386016135
CHN,PAK,Directed,6790,378645186
CHN,TUR,Directed,6823,365657216
CHN,JPN,Directed,6274,341052780
DEU,ESP,Directed,132674,320015414
ESP,FRA,Directed,32657,304022649
CHN,BRA,Directed,6713,303177607
CHN,RUS,Directed,128778,297834840
KOR,JPN,Directed,116949,290774932
MYS,CHN,Directed,104222,287790979
BEL,NLD,Directed,2727,284189851
JPN,KOR,Directed,19775,278553698
ITA,GBR,Directed,18482,277639584
PRT,ESP,Directed,27368,274943432
FRA,DEU,Directed,111685,268137576
AUT,DEU,Directed,1443,267146971
CZE,ESP,Directed,180029,258517182
BEL,GBR,Directed,2770,257677008
FRA,BEL,Directed,100007,255385942
CHN,MEX,Directed,121185,253558985
ESP,PRT,Directed,32827,253265100
NLD,BEL,Directed,100029,246485225
