Source,Target,Type,Id,Weight
USA,CAN,Directed,9695,687170167
CAN,USA,Directed,849,484106238
USA,MEX,Directed,26960,333402977
KOR,CHN,Directed,13538,286752767
DEU,FRA,Directed,2560,262092512
DEU,NLD,Directed,2600,222844721
ITA,DEU,Directed,25125,205742893
NLD,DEU,Directed,25132,197578728
DEU,ITA,Directed,2576,194409727
DEU,CHE,Directed,29459,186030761
DEU,GBR,Directed,2640,182685830
BEL,DEU,Directed,25108,174271327
JPN,USA,Directed,30682,168594842
CHE,DEU,Directed,8230,167168258
DEU,ESP,Directed,28900,165741916
JPN,CHN,Directed,12652,156816589
JPN,KOR,Directed,33409,156335106
DEU,BEL,Directed,2533,153363903
KOR,USA,Directed,13583,152325444
USA,CHN,Directed,15371,137817624
DEU,USA,Directed,30674,134953371
USA,JPN,Directed,9731,127038317
FRA,DEU,Directed,25118,119640474
MEX,USA,Directed,5362,114593885
DEU,DNK,Directed,24325,106891941
DEU,AUT,Directed,2529,104918886
USA,DEU,Directed,25148,97844387
AUT,DEU,Directed,25107,91685849
GBR,DEU,Directed,25147,84514973
KOR,JPN,Directed,6311,83990421
KOR,IDN,Directed,32572,83518859
JPN,IDN,Directed,12662,82278001
USA,KOR,Directed,28023,72661482
USA,AUS,Directed,9680,70434578
SGP,MYS,Directed,7121,68577176
USA,BEL,Directed,9686,66892123
JPN,DEU,Directed,25126,66305906
MYS,THA,Directed,34432,62433557
DNK,DEU,Directed,1526,61945807
KOR,SGP,Directed,38565,61107472
ITA,ESP,Directed,28904,57887654
JPN,MYS,Directed,12671,56762464
JPN,SGP,Directed,4471,55835142
USA,GBR,Directed,9787,54470243
JPN,THA,Directed,12693,49574098
GBR,USA,Directed,30700,48419221
USA,NLD,Directed,15396,45418105
KOR,PAK,Directed,13565,45285410
THA,CHN,Directed,14705,45012624
CHE,ITA,Directed,8431,41637943
DEU,TUR,Directed,30370,40435402
FRA,ESP,Directed,28899,39647295
DEU,FIN,Directed,2559,38969093
ESP,DEU,Directed,25141,38959286
USA,IDN,Directed,15386,37588084
USA,BRA,Directed,9689,36590791
DEU,PRT,Directed,2613,34671905
ITA,TUR,Directed,34718,34591309
PRT,ESP,Directed,28834,33769680
USA,SAU,Directed,28317,33569810
ESP,FRA,Directed,7559,32465199
DEU,SWE,Directed,2628,32418824
KOR,SAU,Directed,38417,30543741
JPN,SUN,Directed,4484,30259718
KOR,BGD,Directed,30997,30254111
JPN,AUS,Directed,22797,29769146
USA,TUR,Directed,30393,29656594
ITA,CHE,Directed,29464,28943090
ESP,PRT,Directed,27643,28874703
DEU,SUN,Directed,2638,28687938
KOR,THA,Directed,13577,28599964
BRA,CHL,Directed,417,28366233
BEL,ESP,Directed,28890,28061779
USA,ESP,Directed,29002,27208457
SGP,CHN,Directed,7158,26692063
USA,CHL,Directed,15426,26246996
FIN,DEU,Directed,25117,25751945
KOR,IND,Directed,13571,25594524
MYS,SGP,Directed,28606,25384820
JPN,SAU,Directed,38415,23743836
DNK,SWE,Directed,1561,23536922
SWE,DEU,Directed,25142,23383017
USA,FRA,Directed,9711,22720249
KOR,IRN,Directed,13550,22679019
DEU,JPN,Directed,37259,22225346
KOR,DEU,Directed,36530,22097389
USA,SGP,Directed,28620,21721010
BEL,USA,Directed,39966,21596887
CHE,FRA,Directed,8229,21592956
USA,ITA,Directed,9728,21399824
IRL,DEU,Directed,32249,21314227
CSK,DEU,Directed,25115,20740224
GBR,ESP,Directed,28921,20317930
DEU,CHN,Directed,11508,20215808
TUR,SYR,Directed,9250,20002731
TUR,ITA,Directed,9232,19967513
FRA,USA,Directed,30673,19748233
MYS,IDN,Directed,12837,19558553
JPN,IRN,Directed,17742,19535676
DEU,POL,Directed,2612,19304813
ESP,ITA,Directed,14149,19224781
PRK,MEX,Directed,32981,18668924
DEU,GRC,Directed,2565,18582570
KOR,MYS,Directed,26650,18509599
CHE,GBR,Directed,8457,18230902
AUT,CHE,Directed,29447,18107882
DEU,AUS,Directed,22739,17649107
USA,THA,Directed,15411,17573667
DEU,IRL,Directed,2574,17522623
DNK,GBR,Directed,1637,17245375
JPN,PHL,Directed,12682,17166133
KOR,AUS,Directed,13529,17116529
BRA,USA,Directed,30661,17018320
TUR,IRN,Directed,14871,16968471
CHE,AUT,Directed,8301,16906196
IDN,SGP,Directed,4032,16823137
FIN,SWE,Directed,1957,16749426
AUS,NZL,Directed,164,16718846
ITA,PRT,Directed,27714,16608073
KOR,LKA,Directed,13536,16485715
SGP,BGD,Directed,7210,16370447
SWE,DNK,Directed,24339,16161916
ITA,USA,Directed,30681,15846854
ESP,DZA,Directed,14127,15836752
CAN,KOR,Directed,33394,15800102
ISR,USA,Directed,30680,15335573
USA,COL,Directed,15491,15178584
KOR,ESP,Directed,38828,15140969
FRA,CHE,Directed,29458,15086752
KOR,MEX,Directed,13558,15068097
THA,SGP,Directed,8807,14531801
DEU,CAN,Directed,2539,14525813
USA,SUN,Directed,9785,14281079
USA,EGY,Directed,15414,14269429
GBR,DNK,Directed,24342,14226583
DEU,YUG,Directed,2952,14151690
THA,KOR,Directed,8840,14146048
USA,PHL,Directed,9457,14137295
USA,ECU,Directed,15432,13846716
DEU,SAU,Directed,28291,13525331
ITA,DNK,Directed,24329,13462854
JPN,IND,Directed,12686,13381557
USA,ARG,Directed,9387,13180824
PRT,GBR,Directed,18695,13130609
NLD,DNK,Directed,24332,13113507
CAN,AUS,Directed,22869,12687491
DNK,NOR,Directed,1548,12641933
MYS,CHN,Directed,12836,12477462
ESP,GBR,Directed,7603,12446792
ARG,BRA,Directed,23238,12326609
SWE,FIN,Directed,24765,12291177
CAN,CHN,Directed,10719,11959847
CHE,BEL,Directed,8414,11920853
USA,CHE,Directed,9778,11879806
BRA,ARG,Directed,410,11838608
USA,IRL,Directed,9998,11728931
USA,VEN,Directed,9789,11412885
KOR,CAN,Directed,23416,11401484
DEU,NOR,Directed,2606,11307707
KOR,ARE,Directed,6209,11270146
BEL,DNK,Directed,24317,11264753
FIN,DNK,Directed,1932,10995370
THA,MYS,Directed,8844,10993044
MEX,ARG,Directed,12937,10931137
IND,SUN,Directed,3552,10824352
DEU,TUN,Directed,39513,10818452
JPN,PAK,Directed,12680,10755006
USA,NZL,Directed,27228,10743996
NLD,CHE,Directed,29467,10670311
IDN,KOR,Directed,38168,10667307
TUR,EGY,Directed,9254,10632991
ESP,BEL,Directed,7540,10562089
TUR,USA,Directed,9174,10539875
GBR,AUS,Directed,22813,10501620
CHE,USA,Directed,14533,10479820
TUR,DEU,Directed,25257,10385314
GBR,PRT,Directed,27728,10384990
MEX,CAN,Directed,23486,10352210
CHE,ESP,Directed,28918,10225499
CHN,KOR,Directed,38182,10201653
JPN,GBR,Directed,12697,10165525
DEU,MAR,Directed,2920,10081240
KOR,VNM,Directed,13573,10036186
NLD,ESP,Directed,28911,9980309
