Source,Target,Type,Id,Weight
KOR,CHN,Directed,103954,2723859585
JPN,CHN,Directed,103912,2010961760
USA,CHN,Directed,104283,1962986215
USA,MEX,Directed,120752,1704869457
USA,CAN,Directed,39049,1549492319
CHN,USA,Directed,7613,1448261819
CAN,USA,Directed,5504,1404316163
CHN,PHL,Directed,7094,1060388689
CHN,VNM,Directed,7280,1010741668
DEU,POL,Directed,125663,809972971
ITA,DEU,Directed,17021,774212249
ITA,ESP,Directed,132320,741453352
DEU,NLD,Directed,121805,726912467
DEU,GBR,Directed,137744,651236144
CHN,IDN,Directed,6470,644193698
KOR,USA,Directed,162015,615689928
DEU,ITA,Directed,11828,584742692
CHN,TUR,Directed,135879,570828769
THA,CHN,Directed,104213,554642202
CHN,IND,Directed,7236,536577793
CHN,KOR,Directed,6645,533244947
BEL,DEU,Directed,2547,532729223
DEU,FRA,Directed,11644,522866523
CHN,BGD,Directed,5842,494256456
NLD,DEU,Directed,22424,489118806
DEU,CZE,Directed,106179,483838013
CHN,KHM,Directed,165674,471253502
DEU,BEL,Directed,99587,470818620
MEX,USA,Directed,21800,461195601
DEU,AUT,Directed,11228,450741688
DEU,CHE,Directed,133810,449687789
CHN,ARE,Directed,160858,440125374
MYS,CHN,Directed,103984,425786236
CHN,RUS,Directed,128192,424066032
ITA,FRA,Directed,16995,421174919
BEL,NLD,Directed,121707,412253226
DEU,RUS,Directed,12327,410685140
CHN,JPN,Directed,6576,394742347
ESP,DEU,Directed,31235,388671790
CHN,THA,Directed,7443,380331270
NLD,BEL,Directed,22177,365012585
ITA,GBR,Directed,137821,325452138
KOR,JPN,Directed,115488,319637562
CHN,BRA,Directed,101028,317475297
BEL,FRA,Directed,2499,309301469
DEU,ESP,Directed,12513,308595066
BEL,GBR,Directed,3349,308376045
CHN,PAK,Directed,7027,306225376
CHN,EGY,Directed,7569,304970436
CHN,UKR,Directed,7545,302019302
AUT,DEU,Directed,110142,298954095
CHN,DEU,Directed,6350,293400024
CHN,LKA,Directed,64648,283044149
PRT,ESP,Directed,26120,281839144
JPN,KOR,Directed,18491,268566138
JPN,USA,Directed,138988,267714246
DEU,CHN,Directed,103826,242579968
CHN,ZAF,Directed,7325,240165921
CHN,MEX,Directed,193135,236906819
CHN,ITA,Directed,6535,236073251
DEU,USA,Directed,138871,234485394
ESP,FRA,Directed,31208,230626715
CHN,MYS,Directed,6782,229664401
ARE,IRN,Directed,59682,228849443
ESP,ITA,Directed,31367,228237394
FRA,DEU,Directed,110316,220113216
ITA,BEL,Directed,16649,218600301
MYS,JPN,Directed,20878,217492000
CHE,DEU,Directed,110698,211116401
ESP,PRT,Directed,126418,208883695
GBR,DEU,Directed,37831,206037219
GBR,IRL,Directed,37944,205713287
CHN,GBR,Directed,7584,204622052
CZE,DEU,Directed,66424,204135599
CHN,AUS,Directed,5792,202295752
POL,DEU,Directed,25192,201219838
TUR,RUS,Directed,36043,200410877
DEU,DNK,Directed,106703,198519122
DEU,TUR,Directed,135965,198405096
NLD,GBR,Directed,137923,195701998
THA,IDN,Directed,34414,195165233
ITA,NLD,Directed,17443,195079736
IDN,CHN,Directed,103859,190700511
IND,SYR,Directed,159233,190494871
CHN,CAN,Directed,6018,190129231
FRA,BEL,Directed,99561,182515438
THA,VNM,Directed,58273,182033988
SAU,ARE,Directed,28449,181955878
USA,GBR,Directed,40243,179161175
USA,BEL,Directed,38967,176723621
IDN,JPN,Directed,115443,176218813
IND,ARE,Directed,14141,169709401
KOR,VNM,Directed,54891,169561701
POL,RUS,Directed,25475,169037657
IND,USA,Directed,139198,168541278
ITA,POL,Directed,17542,163699522
BEL,ITA,Directed,114494,163483688
IND,BRA,Directed,101279,163241860
DEU,ROU,Directed,127715,162791941
IDN,BRA,Directed,15553,161965152
BRA,ARG,Directed,96510,159449987
KOR,RUS,Directed,156358,159296804
FRA,GBR,Directed,137737,158952223
CHN,ESP,Directed,7339,157158163
IDN,USA,Directed,161950,152675537
DEU,HUN,Directed,11752,152567050
DEU,UKR,Directed,136707,148337751
ITA,CHN,Directed,103905,145305016
DEU,SWE,Directed,12544,142949958
CHN,SGP,Directed,7255,142519490
IRL,GBR,Directed,50111,141348532
USA,DEU,Directed,110792,137991995
THA,JPN,Directed,34476,137428066
TUR,ROU,Directed,36037,137216199
FRA,ESP,Directed,132226,137152681
CHN,SAU,Directed,44505,136810279
SYR,DZA,Directed,57667,136012731
MYS,TUR,Directed,21150,135187392
ITA,TUR,Directed,17930,135068979
ITA,CHE,Directed,133868,134027026
POL,UKR,Directed,25616,131579753
ITA,AUT,Directed,16619,130837997
BLR,RUS,Directed,41514,130683928
GBR,USA,Directed,139361,130430014
FRA,ITA,Directed,114652,127639919
SWE,DEU,Directed,32487,126694413
SGP,CHN,Directed,104110,126065439
SVK,CZE,Directed,29399,124835999
ITA,GRC,Directed,111237,124070663
KOR,DEU,Directed,147959,123287109
DEU,SVK,Directed,130709,121814916
CHN,NGA,Directed,6978,120002515
MYS,SGP,Directed,130397,119630013
TUR,UKR,Directed,36288,118651723
DNK,DEU,Directed,147856,116473694
THA,USA,Directed,162172,116432101
NGA,BEL,Directed,53228,114469521
ARE,IRQ,Directed,59697,114175636
CHN,SYR,Directed,134138,113916171
KOR,IDN,Directed,54593,111662218
GBR,CHN,Directed,104258,111127528
ITA,CZE,Directed,16876,110681175
ISR,USA,Directed,16521,109738449
ITA,ROU,Directed,17608,109580522
NLD,FRA,Directed,22400,109049119
ESP,GBR,Directed,138083,108450233
ESP,POL,Directed,56733,108166158
JPN,THA,Directed,159595,107950785
CHN,KAZ,Directed,6600,107424736
SYR,SAU,Directed,33949,106923131
CHN,POL,Directed,7108,106374505
GBR,NLD,Directed,38206,106290391
CHN,BEL,Directed,5878,104420706
ARG,BRA,Directed,98,103922575
BEL,ESP,Directed,132103,103733449
MYS,SYR,Directed,134186,103157179
