Source,Target,Type,Id,Weight
KOR,CHN,Directed,75244,10689406955
MYS,CHN,Directed,75245,6550834221
THA,CHN,Directed,75256,3953370913
JPN,CHN,Directed,75243,3330166304
IDN,CHN,Directed,75240,2016761304
USA,CHN,Directed,75259,1297489178
USA,MEX,Directed,89835,926478158
USA,CAN,Directed,74596,897146290
CHN,PHL,Directed,4219,863381727
CAN,USA,Directed,3913,766806978
VNM,CHN,Directed,107239,740912468
DEU,FRA,Directed,10036,714719558
ITA,FRA,Directed,15047,701229686
DEU,GBR,Directed,102738,696872118
ITA,DEU,Directed,15053,668035071
CHN,IDN,Directed,4200,590528101
DEU,ITA,Directed,10057,542060864
BEL,FRA,Directed,2163,519139953
CHN,KOR,Directed,50602,503800862
CHN,VNM,Directed,4224,498529563
CHN,THA,Directed,4229,488235166
DEU,NLD,Directed,10087,465110171
DEU,CHN,Directed,75238,439254327
DEU,BEL,Directed,72436,420719141
BEL,DEU,Directed,2168,415698262
DEU,POL,Directed,93533,399097247
CHN,NGA,Directed,4214,385781957
CHN,BGD,Directed,71605,383362172
BEL,GBR,Directed,122534,381781805
KOR,USA,Directed,43492,376383487
ITA,ESP,Directed,15118,364393649
CHN,USA,Directed,4474,363395482
ITA,GBR,Directed,15132,351101614
CHN,LKA,Directed,4186,347823236
NLD,DEU,Directed,19519,346950104
SVK,ITA,Directed,24325,345825924
MEX,USA,Directed,123192,345191617
FRA,DEU,Directed,8768,342645863
BEL,NLD,Directed,2207,319991559
FRA,BEL,Directed,8930,312858525
DEU,AUT,Directed,70941,303321690
DEU,ESP,Directed,10118,302038537
DEU,CHE,Directed,10122,289964564
DEU,CZE,Directed,10024,281543548
CHN,KHM,Directed,126109,273716666
GBR,FRA,Directed,30892,268097431
KOR,JPN,Directed,86281,265962920
GBR,DEU,Directed,30897,265657836
FRA,ITA,Directed,8780,245493142
CHN,GBR,Directed,4472,231854398
IRL,GBR,Directed,102882,229802560
ITA,CHN,Directed,75242,229590173
ESP,FRA,Directed,25606,227687591
CHE,DEU,Directed,81596,224087837
FRA,GBR,Directed,102737,217331657
ITA,BEL,Directed,15017,215147672
FRA,ESP,Directed,8704,204697292
AUT,DEU,Directed,1069,202219257
CHN,IND,Directed,4223,199283012
NLD,BEL,Directed,72452,194483752
CHN,AUS,Directed,4180,192372224
GBR,IRL,Directed,30910,192229225
JPN,USA,Directed,16511,190704791
KOR,IDN,Directed,43437,186349452
CHN,ITA,Directed,4203,178927460
ESP,ITA,Directed,44979,175956509
GBR,CHN,Directed,75258,169540320
CHN,JPN,Directed,4205,169001561
CHN,FRA,Directed,4392,168178691
CHN,MYS,Directed,4209,163075703
LUX,FRA,Directed,80313,160522352
CHN,ESP,Directed,4226,158557759
NLD,GBR,Directed,19596,155077562
DEU,USA,Directed,10137,154497005
DEU,DNK,Directed,77988,153921585
ITA,NLD,Directed,15091,153076465
CAN,CHN,Directed,107427,152308643
JPN,KOR,Directed,16461,152125444
CHN,SGP,Directed,96558,151890490
CHN,MMR,Directed,4252,146500928
DEU,RUS,Directed,95292,143492656
FRA,CHN,Directed,75237,140203268
ESP,PRT,Directed,25650,137509166
NLD,FRA,Directed,80437,137444767
JPN,IDN,Directed,112104,137270500
LUX,GBR,Directed,102749,136161196
DEU,TUR,Directed,121779,134311840
BEL,ITA,Directed,85544,134294852
GBR,ITA,Directed,85595,131168609
CZE,DEU,Directed,6378,131010747
ARG,BRA,Directed,73380,130666575
BLR,RUS,Directed,32566,129292415
CHN,RUS,Directed,4574,125641983
KOR,VNM,Directed,22523,124609400
TUR,ITA,Directed,85745,124005435
THA,IND,Directed,28365,122567975
KOR,DEU,Directed,110692,120792322
CHN,ARE,Directed,65924,119972423
SGP,CHN,Directed,75251,118353891
USA,GBR,Directed,102774,117766133
GBR,NLD,Directed,30936,117275607
KOR,ITA,Directed,43441,116650666
CHN,TUR,Directed,101013,115067146
FRA,NLD,Directed,8803,112786677
CHN,CAN,Directed,4375,112785027
CHN,MEX,Directed,89646,112781839
GBR,BEL,Directed,72474,111550020
GBR,ESP,Directed,31291,111138444
PRT,ESP,Directed,21504,109583349
ITA,GRC,Directed,15055,108868564
ITA,AUT,Directed,15012,108857524
ESP,DEU,Directed,25607,107726622
JPN,THA,Directed,40855,107543866
MYS,JPN,Directed,86283,107278613
SWE,DEU,Directed,26730,106058123
PHL,CHN,Directed,75249,105505269
MYS,SGP,Directed,96704,104891920
DEU,SWE,Directed,99173,103556624
LUX,DEU,Directed,17791,103025977
ITA,CHE,Directed,99578,101870187
CHN,SEN,Directed,5428,101652131
KOR,TUR,Directed,22536,99380772
IDN,JPN,Directed,13072,99061444
NLD,ITA,Directed,85573,98182405
CHN,DEU,Directed,4196,96873591
USA,DEU,Directed,81537,95227543
AUT,GBR,Directed,102584,94084651
DNK,DEU,Directed,110683,93061082
IDN,KOR,Directed,13253,90715543
CHE,ITA,Directed,27676,90628677
KOR,ESP,Directed,98423,90522026
KOR,BRA,Directed,22455,90267903
GBR,USA,Directed,30983,90201517
AUS,CHN,Directed,75378,89879917
ITA,TUR,Directed,121744,88714682
USA,BRA,Directed,73418,88653825
KOR,IND,Directed,22521,88590761
KOR,GBR,Directed,43491,88409370
ITA,POL,Directed,93538,87790496
USA,BEL,Directed,48463,86589750
BEL,ESP,Directed,98284,86290285
KOR,MEX,Directed,114946,85909924
NLD,CHN,Directed,75247,85472882
TUR,GBR,Directed,102914,84417728
CHN,MUS,Directed,89312,82939443
DEU,HUN,Directed,10050,82178128
MYS,VNM,Directed,18430,82034171
USA,JPN,Directed,64840,81112978
SVK,CZE,Directed,77680,80470259
BRA,ARG,Directed,3048,80441621
IDN,IND,Directed,13280,80370593
IND,ITA,Directed,12262,78266368
CHN,ZAF,Directed,4225,77880900
IND,TUR,Directed,121798,76824317
KOR,PHL,Directed,22336,74662112
THA,IDN,Directed,46334,72022107
KOR,ARE,Directed,43218,70583183
KOR,SAU,Directed,137621,69233221
JPN,MYS,Directed,114509,69134151
KOR,IRN,Directed,43438,68681972
CHE,FRA,Directed,27667,68010969
SWE,NOR,Directed,92263,67142383
POL,DEU,Directed,21185,65506487
TUR,EGY,Directed,29578,64802124
ESP,GBR,Directed,102767,64713216
BEL,POL,Directed,93527,63467191
ITA,PRT,Directed,15103,63439559
MYS,KOR,Directed,18410,63132657
NLD,ESP,Directed,19804,62677796
ITA,CZE,Directed,77537,62658908
AUT,ITA,Directed,1080,62567438
ESP,BEL,Directed,72468,62333408
ITA,USA,Directed,15134,62271084
SWE,FIN,Directed,26728,61601935
USA,KOR,Directed,94543,61246474
DEU,PRT,Directed,93939,61112414
IDN,THA,Directed,100329,60430042
THA,MYS,Directed,88754,59477483
JPN,GBR,Directed,102690,58998255
JPN,DEU,Directed,81500,58119994
KOR,LKA,Directed,139038,57719854
USA,NLD,Directed,90894,57693473
FIN,SWE,Directed,7923,57204628
IDN,ITA,Directed,85710,57121442
IRL,DEU,Directed,110689,56538123
AUT,FRA,Directed,49213,56343977
SWE,FRA,Directed,26729,55933996
SWE,DNK,Directed,26723,55214092
ITA,ISR,Directed,15068,55105953
KOR,THA,Directed,22533,55029762
KOR,BGD,Directed,43408,53984887
SWE,GBR,Directed,102768,53898148
GBR,SWE,Directed,30970,53584790
KOR,AUS,Directed,70468,53530129
NOR,SWE,Directed,99187,53483868
ISR,USA,Directed,14344,52858215
DNK,SWE,Directed,99169,52695634
CZE,POL,Directed,93529,52468895
DEU,ROU,Directed,117986,52191575
BEL,CHN,Directed,75232,52103514
IDN,USA,Directed,13301,52078265
ITA,ROU,Directed,137069,51958453
CHN,BEL,Directed,4367,50472290
