KOR,CHN,Directed,2206,9390985960
JPN,CHN,Directed,2140,6095131711
CAN,USA,Directed,12027,7695105333
USA,CAN,Directed,12026,6860995744
USA,MEX,Directed,12138,6060210075
THA,CHN,Directed,2242,3711946460
SGP,CHN,Directed,2221,3744468596
USA,CHN,Directed,2261,3736456405
BEL,DEU,Directed,1026,4325326284
NLD,DEU,Directed,7316,3399471161
DEU,ITA,Directed,5681,3196056258
BEL,FRA,Directed,1020,2764280702
DEU,FRA,Directed,4100,2859101306
MYS,CHN,Directed,2161,2059447446
SAU,CHN,Directed,2215,2319809316
FRA,DEU,Directed,3758,2243699978
DEU,BEL,Directed,1027,2100057462
BEL,ITA,Directed,1050,2205568232
DEU,CHN,Directed,2112,1504137617
SAU,SGP,Directed,9314,1609495695
FRA,ITA,Directed,5676,2042175061
NLD,BEL,Directed,1089,1660221604
BEL,GBR,Directed,1161,1668270151
DEU,NLD,Directed,7317,1481223000
USA,BEL,Directed,12010,1372295077
NLD,GBR,Directed,11781,1381755104
DEU,GBR,Directed,11718,1342154512
BEL,NLD,Directed,1088,1320570336
SAU,BEL,Directed,9215,1216381449
DEU,POL,Directed,8244,1287621570
DEU,ESP,Directed,10032,1231351641
FRA,BEL,Directed,1021,1223530338
NLD,FRA,Directed,7310,1256039537
NLD,ITA,Directed,5740,1239286811
SGP,MYS,Directed,9460,1103119055
DEU,AUT,Directed,528,1128697684
MEX,USA,Directed,12139,1132554038
BEL,CHN,Directed,2053,832715154
ITA,DEU,Directed,5680,1023604776
KOR,RUS,Directed,8777,903278471
IND,CHN,Directed,2126,811082836
USA,JPN,Directed,12109,802719967
ESP,FRA,Directed,10025,855813078
DEU,TUR,Directed,11197,855542821
BEL,ESP,Directed,9976,858823868
FRA,ESP,Directed,3870,856603744
DEU,CHE,Directed,10521,831887619
GBR,BEL,Directed,1162,719296806
BEL,TUR,Directed,1153,783833704
ARG,BRA,Directed,1352,814647163
ESP,ITA,Directed,10058,794767716
SGP,IDN,Directed,9437,716748550
BRA,ARG,Directed,130,778444447
FRA,GBR,Directed,11713,773940966
ITA,FRA,Directed,3783,764932029
PRT,ESP,Directed,8461,701845614
DEU,USA,Directed,12077,658544753
NLD,CHN,Directed,2179,450961833
DEU,CZE,Directed,2754,635854089
USA,BRA,Directed,12018,644553013
USA,NLD,Directed,12146,553141226
ESP,PRT,Directed,8462,619987435
KOR,USA,Directed,12177,604242835
BEL,POL,Directed,1106,532775833
GBR,DEU,Directed,4273,549532866
