KOR,CHN,Directed,2421,9199629217
JPN,CHN,Directed,2348,5462216407
CAN,USA,Directed,13159,6320528769
USA,MEX,Directed,7635,5743733676
USA,CAN,Directed,13158,5713834206
USA,CHN,Directed,2478,4276026378
BEL,DEU,Directed,1122,4836634625
SGP,CHN,Directed,2435,3551225865
THA,CHN,Directed,2458,2869789592
NLD,DEU,Directed,7912,3721685383
BEL,FRA,Directed,1116,2777696773
DEU,ITA,Directed,5924,2550020375
DEU,FRA,Directed,4068,2434351775
FRA,DEU,Directed,4067,2459103524
MYS,CHN,Directed,2375,1697332344
FRA,ITA,Directed,5918,2080658016
BEL,ITA,Directed,1150,1865656822
NLD,BEL,Directed,1190,1854679443
DEU,BEL,Directed,1123,1649323231
SAU,CHN,Directed,2430,1489830217
BEL,GBR,Directed,1268,1571427930
DEU,POL,Directed,9013,1438125368
DEU,NLD,Directed,7913,1344423058
USA,BRA,Directed,13150,1416808798
SAU,BEL,Directed,9955,1237432125
NLD,FRA,Directed,4137,1263157868
BEL,NLD,Directed,1189,1262615327
NLD,GBR,Directed,12910,1264076583
DEU,CHN,Directed,2315,884042114
DEU,GBR,Directed,12843,1064939449
BEL,CHN,Directed,2251,924716509
SAU,SGP,Directed,10078,855699318
DEU,AUT,Directed,589,976732988
ITA,DEU,Directed,5923,1091870895
SGP,MYS,Directed,10391,1039837150
NLD,ITA,Directed,5984,1060717348
FRA,BEL,Directed,1117,1015577916
DEU,ESP,Directed,10998,889842052
USA,BEL,Directed,13140,945382184
MEX,USA,Directed,7634,957786929
POL,DEU,Directed,9012,883511642
FRA,GBR,Directed,4219,868524169
FRA,ESP,Directed,10993,869990070
ESP,ITA,Directed,11024,842011260
CHN,RUS,Directed,2425,822055751
KOR,RUS,Directed,9846,800162778
ESP,FRA,Directed,4189,791477007
SGP,IDN,Directed,10366,787897583
BEL,ESP,Directed,1243,776574930
DEU,CZE,Directed,2993,663024596
ITA,FRA,Directed,4092,723985665
BEL,TUR,Directed,1261,698666462
USA,SGP,Directed,13329,709917809
DEU,CHE,Directed,11518,649919764
SAU,ARE,Directed,10102,659395981
USA,JPN,Directed,13243,675532817
SAU,TUR,Directed,12363,659786713
KOR,JPN,Directed,6227,664659939
ESP,PRT,Directed,9260,663520847
BEL,POL,Directed,1212,621692449
ARG,BRA,Directed,142,635282408
BRA,ARG,Directed,143,633113344
PRT,ESP,Directed,9259,565677905
SAU,EGY,Directed,9982,482184453
DEU,TUR,Directed,12280,541663184
AUT,DEU,Directed,4378,575067108
GBR,BEL,Directed,1269,563177681
NLD,ESP,Directed,11060,550710649
KOR,VNM,Directed,13553,583888173
DEU,USA,Directed,13210,463925591
USA,PER,Directed,8869,566446360
ESP,CHN,Directed,2443,412861446
USA,NLD,Directed,13283,513989660
NLD,CHN,Directed,2393,388055955
FRA,NLD,Directed,4136,501513201
CHN,USA,Directed,2477,486030071
THA,VNM,Directed,13580,538898190
DEU,RUS,Directed,9798,481857176
KOR,NGA,Directed,9496,470794005
ESP,DEU,Directed,10997,513194158
KOR,IDN,Directed,9440,507502006
CHN,JPN,Directed,2347,465518331
KOR,IND,Directed,9438,476965554
CHN,KOR,Directed,2420,429038518
GBR,DEU,Directed,4610,486774458
USA,COL,Directed,13167,461765171
CZE,DEU,Directed,2992,474373600
USA,KOR,Directed,13310,470330366
DEU,SWE,Directed,11328,418208688
SAU,SYR,Directed,10092,443119461
CAN,CHN,Directed,2268,383692183
USA,CHL,Directed,13162,436084753
SAU,ITA,Directed,10012,442351529
CHN,IND,Directed,2333,416787186
AUT,ITA,Directed,609,435125245
SGP,THA,Directed,10454,436859302
CHN,VNM,Directed,2483,322802607
KOR,IRN,Directed,9442,214413588
SAU,JOR,Directed,10016,374902399
JPN,THA,Directed,11885,412682181
JPN,USA,Directed,13244,391644975
JPN,KOR,Directed,6226,409440693
ITA,ESP,Directed,6032,398870488
NGA,BEL,Directed,8260,305361771
USA,ISR,Directed,13238,398828295
BEL,SWE,Directed,1247,385659155
GBR,NLD,Directed,12909,384148053
KOR,TUR,Directed,12355,387788277
CHE,DEU,Directed,4589,302279748
QAT,CHN,Directed,2419,193505876
THA,JPN,Directed,11884,375047949
FRA,TUR,Directed,12275,370756294
MYS,IDN,Directed,7160,369056495
SGP,VNM,Directed,13562,339447838
THA,AUS,Directed,11793,292341179
SGP,IND,Directed,10364,320065245
ITA,TUR,Directed,12303,357493069
NLD,POL,Directed,9066,340616650
HUN,ITA,Directed,5009,354908069
BEL,AUT,Directed,1052,329779240
NLD,SWE,Directed,11379,339741258
DEU,HUN,Directed,4997,305935498
USA,DEU,Directed,4616,290286800
NLD,TUR,Directed,8039,345660663
ITA,CHN,Directed,2345,241020080
KOR,USA,Directed,9570,339295164
BEL,DNK,Directed,3112,332746773
SAU,ESP,Directed,10084,333749958
ISR,TUR,Directed,12301,339385160
USA,TUR,Directed,12408,335809540
ESP,TUR,Directed,12377,329763639
HUN,POL,Directed,5031,328242543
HUN,DEU,Directed,4996,324193654
SWE,DEU,Directed,11327,323772170
IRN,CHN,Directed,2338,164709340
THA,IND,Directed,11871,296526221
USA,ECU,Directed,13187,312641203
FRA,POL,Directed,4157,301525444
THA,IDN,Directed,11873,303815527
SAU,IND,Directed,10004,302625601
USA,GBR,Directed,13368,298835423
ITA,AUT,Directed,5854,299717546
GBR,CHN,Directed,2472,215971302
SAU,PAK,Directed,8654,296828142
KWT,CHN,Directed,2356,272025928
CHN,UKR,Directed,12495,281137176
USA,ARG,Directed,13124,292187284
SAU,MAR,Directed,7740,284004990
ARE,CHN,Directed,12622,280875504
USA,IND,Directed,5359,281173844
KOR,THA,Directed,11944,293429477
USA,GTM,Directed,4900,290491179
THA,MYS,Directed,11901,287527377
ITA,GRC,Directed,4742,288031139
NLD,DNK,Directed,3193,253380101
IND,CHN,Directed,2334,251335874
JPN,IDN,Directed,5449,285074356
USA,CRI,Directed,2734,284616476
GBR,FRA,Directed,4220,263306712
USA,EGY,Directed,13189,229488805
DEU,DNK,Directed,3147,270595855
ITA,CHE,Directed,6040,279144433
BEL,CZE,Directed,1093,256914927
SAU,GBR,Directed,12948,237679691
SGP,JPN,Directed,10376,269094385
FIN,BEL,Directed,1114,263482943
CHN,MYS,Directed,2374,206667381
ARE,IRN,Directed,12659,132260554
FRA,CHN,Directed,2309,184578621
BEL,RUS,Directed,1223,256556361
RUS,CHN,Directed,9776,253947816
IDN,USA,Directed,13233,256472833
RUS,BLR,Directed,1014,128911298
BEL,FIN,Directed,1113,236284635
RUS,UKR,Directed,12562,248817634
DEU,FIN,Directed,3841,200788177
KOR,BEL,Directed,9366,205830943
KWT,ARE,Directed,6594,204113610
SVK,POL,Directed,10552,235206794
THA,TUR,Directed,12392,229920529
CHN,IRN,Directed,2337,117916490
CHN,IDN,Directed,2335,184200825
IDN,CHN,Directed,2336,215490595
KOR,EGY,Directed,9407,190912629
NOR,SWE,Directed,11385,119647132
