CHN,CHN,177,212,389,1564044226,47859120264,49423164490,0,0.010423,0.399697
USA,USA,197,205,402,20062410587,7135174051,27197584638,1,0.012241,0.394936
DEU,DEU,159,213,372,7570556619,7009772322,14580328941,0,0.008603,0.400684
ITA,ITA,144,201,345,2631174866,3099654460,5730829326,0,0.007576,0.43299
TUR,TUR,142,190,332,665601170,2911970067,3577571237,0,0.007601,0.463056
VNM,VNM,105,169,274,905956019,2664994296,3570950315,1,0.004911,0.558855
NLD,NLD,171,210,381,3313043386,2646244623,5959288009,0,0.009909,0.403601
POL,POL,162,193,355,1977097962,2562090581,4539188543,0,0.009306,0.421181
FRA,FRA,206,209,415,5050421821,2474556390,7524978211,0,0.013448,0.389145
BEL,BEL,158,203,361,2650941431,2431076401,5082017832,0,0.008643,0.422987
IND,IND,136,201,337,1289061655,2068526822,3357588477,1,0.006858,0.438838
MEX,MEX,122,149,271,3825550723,1977621931,5803172654,1,0.005757,0.602319
GBR,GBR,173,206,379,6614913820,1791626761,8406540581,1,0.010434,0.412714
CAN,CAN,201,194,395,3932595609,1772912515,5705508124,1,0.012438,0.410481
ESP,ESP,184,205,389,2935013342,1764685793,4699699135,0,0.010646,0.400004
THA,THA,187,204,391,1157494504,1560029817,2717524321,1,0.010884,0.406175
CZE,CZE,166,182,348,1522548689,1439804287,2962352976,0,0.009143,0.433993
KOR,KOR,154,196,350,1665361117,1370349938,3035711055,1,0.00834,0.434141
MYS,MYS,118,186,304,1472953974,1251982511,2724936485,1,0.005899,0.484099
IDN,IDN,140,193,333,1007656665,1008091272,2015747937,1,0.007206,0.455992
JPN,JPN,125,187,312,5588035067,954973621,6543008688,1,0.006246,0.484242
AUT,AUT,177,198,375,1083755712,865982769,1949738481,0,0.010277,0.43786
ARE,ARE,161,178,339,1440529761,854521364,2295051125,1,0.008609,0.483502
HUN,HUN,107,170,277,876277579,828531858,1704809437,0,0.005115,0.551531
DNK,DNK,136,193,329,864720236,564961661,1429681897,0,0.007042,0.459236
AUS,AUS,155,185,340,2306407842,559834647,2866242489,1,0.008259,0.462155
PRT,PRT,126,178,304,554961067,553006645,1107967712,0,0.006376,0.500991
SWE,SWE,151,195,346,996741546,513485741,1510227287,0,0.008294,0.442214
SVK,SVK,150,139,289,742505173,507633148,1250138321,0,0.008123,0.500844
CHE,CHE,149,198,347,933630468,454032070,1387662538,0,0.007779,0.447363
BGD,BGD,61,139,200,190520751,451455364,641976115,1,0.002941,0.685643
ISR,ISR,105,146,251,503533011,431009088,934542099,1,0.0049,0.577771
PAK,PAK,99,176,275,292297078,425256011,717553089,1,0.004802,0.502822
ROU,ROU,100,150,250,930904409,413912535,1344816944,0,0.004606,0.60909
LTU,LTU,93,144,237,210484060,389400224,599884284,0,0.004335,0.624196
BLR,BLR,96,100,196,174387725,388252872,562640597,2,0.004306,0.746048
KHM,KHM,69,138,207,218307515,382441989,600749504,1,0.003194,0.656177
PHL,PHL,127,178,305,1129901292,367545339,1497446631,1,0.006501,0.475447
BGR,BGR,90,156,246,321603483,348107986,669711469,0,0.004213,0.603299
ZAF,ZAF,165,178,343,613827341,345213413,959040754,4,0.009022,0.470488
SLV,SLV,107,109,216,160982818,345127985,506110803,1,0.004971,0.677589
IRN,IRN,78,119,197,451552301,335432836,786985137,2,0.003628,0.704412
RUS,RUS,141,153,294,1894427219,323478843,2217906062,2,0.007193,0.549169
