CHN,CHN,107,195,302,1494821855,26452589392,27947411247,2,0.009574,0.280148
USA,USA,167,186,353,17694290957,14061715252,31756006209,2,0.023562,0.284304
DEU,DEU,151,194,345,4928170738,3136598526,8064769264,0,0.018515,0.283425
ITA,ITA,128,185,313,1307916796,2372033494,3679950290,0,0.013262,0.298441
MEX,MEX,113,124,237,10376956668,2215208323,12592164991,2,0.011851,0.412095
BEL,BEL,109,180,289,1585679651,2142801491,3728481142,0,0.009212,0.314856
CAN,CAN,132,147,279,3107221215,2141112333,5248333548,2,0.012547,0.371972
FRA,FRA,148,185,333,3416729107,1830163000,5246892107,0,0.016768,0.293623
GBR,GBR,149,189,338,4811063468,1740571597,6551635065,0,0.016911,0.283024
KOR,KOR,93,177,270,315815921,1701259750,2017075671,2,0.008099,0.317557
NLD,NLD,119,176,295,2232532762,1374508898,3607041660,0,0.010841,0.319553
THA,THA,92,187,279,261062163,915291271,1176353434,2,0.008397,0.2982
JPN,JPN,119,176,295,3671564497,771189332,4442753829,2,0.013326,0.311878
MYS,MYS,69,152,221,349384642,767689937,1117074579,3,0.005079,0.382525
IDN,IDN,69,186,255,160441663,722577326,883018989,2,0.00605,0.29207
ESP,ESP,123,165,288,1511267584,683712065,2194979649,0,0.011461,0.343447
AUT,AUT,145,155,300,639889523,683393946,1323283469,0,0.019444,0.319146
TUR,TUR,95,141,236,191350396,581721519,773071915,0,0.007807,0.408716
SGP,SGP,89,168,257,723031860,460702935,1183734795,3,0.007306,0.323218
POL,POL,72,89,161,542210571,454613886,996824457,0,0.00492,0.616436
SWE,SWE,96,143,239,554601434,442476277,997077711,0,0.007791,0.404226
DNK,DNK,92,159,251,550712328,440502120,991214448,0,0.007713,0.359182
CHE,CHE,117,171,288,621614762,420111662,1041726424,0,0.010881,0.32595
ISR,ISR,72,118,190,259521134,396034057,655555191,0,0.005413,0.471145
CZE,CZE,99,130,229,438746133,363273062,802019195,0,0.007796,0.444427
IND,IND,77,175,252,110030845,337933456,447964301,0,0.006664,0.325051
PHL,PHL,64,122,186,328918961,325333445,654252406,2,0.005345,0.450159
PRT,PRT,87,132,219,330853405,254328593,585181998,0,0.008011,0.428629
HUN,HUN,95,112,207,286005897,227977647,513983544,0,0.007764,0.462373
LKA,LKA,57,112,169,94509622,181480473,275990095,2,0.00423,0.512294
VNM,VNM,40,103,143,70116575,174160988,244277563,0,0.002988,0.589432
BGD,BGD,39,76,115,95405119,164946062,260351181,0,0.002891,0.710956
MAR,MAR,64,93,157,77465897,158859892,236325789,0,0.004647,0.544789
IRL,IRL,112,117,229,760782082,155451329,916233411,0,0.009747,0.419532
ROU,ROU,72,95,167,145846961,149100320,294947281,0,0.004979,0.540534
BRA,BRA,80,133,213,284062931,134153446,418216377,2,0.005847,0.428417
ARE,ARE,84,138,222,292626105,116577774,409203879,2,0.007011,0.403263
AUS,AUS,102,142,244,1068523447,111428543,1179951990,2,0.010257,0.359907
NOR,NOR,101,114,215,360349834,102764462,463114296,0,0.007987,0.453676
GRC,GRC,105,135,240,276866436,100798820,377665256,0,0.009386,0.394437
IRN,IRN,51,116,167,32581637,99772989,132354626,4,0.00441,0.45854
LUX,LUX,46,93,139,99468997,96493134,195962131,0,0.003388,0.585678
FIN,FIN,95,112,207,237940673,93972733,331913406,0,0.007443,0.481347
PAK,PAK,42,102,144,24659942,91464724,116124666,2,0.003184,0.565391
SVK,SVK,81,77,158,121519996,88822483,210342479,0,0.00572,0.613791
RUS,RUS,92,106,198,441482277,82514946,523997223,0,0.007938,0.498006
SVN,SVN,90,85,175,95584912,74131005,169715917,0,0.007499,0.539093
NZL,NZL,80,108,188,181657378,69240968,250898346,2,0.006428,0.463204
CIV,CIV,61,57,118,26822212,67489843,94312055,2,0.004938,0.583456
GTM,GTM,58,61,119,63209766,66899400,130109166,2,0.005364,0.648834
BLR,BLR,59,63,122,24450817,61950556,86401373,0,0.004475,0.698906
BGR,BGR,72,98,170,65110267,60276706,125386973,0,0.005888,0.534025
COL,COL,79,75,154,158653609,58941946,217595555,1,0.006174,0.558081
EGY,EGY,72,108,180,141615174,56431563,198046737,0,0.005575,0.52911
LTU,LTU,54,65,119,58678589,56224114,114902703,0,0.004136,0.666126
VEN,VEN,73,65,138,142665639,56159412,198825051,1,0.006556,0.606977
TUN,TUN,70,83,153,54687629,55014861,109702490,0,0.005592,0.569294
ARG,ARG,80,82,162,278970931,54981794,333952725,2,0.005819,0.607746
CRI,CRI,63,70,133,72573368,53571377,126144745,2,0.005411,0.629377
UKR,UKR,78,81,159,120313318,47969162,168282480,0,0.0075,0.583385
DOM,DOM,49,63,112,56580720,47769651,104350371,2,0.004466,0.682512
ECU,ECU,58,59,117,39704228,47013623,86717851,1,0.004382,0.717478
CHL,CHL,76,64,140,260265489,46016535,306282024,2,0.005415,0.66954
HRV,HRV,62,63,125,69098437,42018664,111117101,0,0.004456,0.714873
HND,HND,48,42,90,69364544,39218049,108582593,2,0.003764,0.79661
EST,EST,74,61,135,46948050,38759570,85707620,0,0.005219,0.63171
SLV,SLV,59,53,112,47374429,37614042,84988471,2,0.005001,0.659056
KEN,KEN,67,60,127,21303208,30153269,51456477,0,0.006368,0.585684
URY,URY,72,41,113,71135379,25956794,97092173,2,0.005108,0.705854
LVA,LVA,59,51,110,39658323,24569348,64227671,0,0.003992,0.778672
PAN,PAN,63,63,126,295366175,22801453,318167628,2,0.005024,0.640993
PER,PER,67,55,122,51048676,20565587,71614263,2,0.004667,0.72676
TTO,TTO,69,41,110,29147961,20233681,49381642,0,0.00633,0.581487
KHM,KHM,21,51,72,27869969,19878907,47748876,0,0.001844,0.853199
MLT,MLT,63,58,121,36403382,19805001,56208383,0,0.004197,0.760877
SAU,SAU,98,70,168,440152225,19289308,459441533,2,0.009002,0.509726
MMR,MMR,22,51,73,19173776,16482450,35656226,2,0.001929,0.847242
SYR,SYR,40,68,108,9401917,16357424,25759341,0,0.003267,0.688478
SCG,SCG,56,56,112,31595756,15539205,47134961,0,0.004322,0.751308
MKD,MKD,54,41,95,28501177,14624791,43125968,0,0.003959,0.829781
PRK,PRK,21,73,94,7617298,12263937,19881235,2,0.001959,0.649649
KAZ,KAZ,61,26,87,159530303,11565998,171096301,0,0.00515,0.707199
KGZ,KGZ,31,17,48,7407211,10927794,18335005,0,0.002631,0.904694
CYP,CYP,91,81,172,39023080,10867637,49890717,0,0.006963,0.548957
NPL,NPL,36,38,74,18052930,10747073,28800003,0,0.002856,0.864314
LBN,LBN,107,97,204,65267875,10324004,75591879,2,0.009327,0.407091
JOR,JOR,59,53,112,32032766,9124720,41157486,2,0.004263,0.72998
OMN,OMN,62,40,102,19724854,9003532,28728386,2,0.004696,0.701674
ALB,ALB,46,30,76,35450890,7093597,42544487,0,0.0035,0.903922
BLZ,BLZ,43,30,73,10585790,6784206,17369996,0,0.004174,0.74
NGA,NGA,61,37,98,77378659,6519406,83898065,0,0.005398,0.641661
SEN,SEN,54,43,97,25725496,6438671,32164167,2,0.004652,0.602342
PRY,PRY,44,28,72,30377756,5954512,36332268,2,0.003496,0.862745
MUS,MUS,59,72,131,26271704,5829613,32101317,0,0.004866,0.635175
MWI,MWI,31,12,43,8489695,5727113,14216808,2,0.002646,0.814286
JAM,JAM,63,51,114,39015599,5332452,44348051,2,0.006084,0.583414
AZE,AZE,52,16,68,33914682,4690121,38604803,4,0.004176,0.814141
BIH,BIH,37,29,66,21913738,4643919,26557657,0,0.002935,0.947674
BHR,BHR,44,35,79,11703636,4605599,16309235,2,0.003159,0.878205
FJI,FJI,23,26,49,8085296,4360050,12445346,2,0.001975,0.865576
ISL,ISL,86,63,149,21213403,4165603,25379006,0,0.006335,0.594653
NER,NER,49,33,82,4431270,4071657,8502927,0,0.005765,0.684837
MDA,MDA,46,38,84,3891415,3815829,7707244,0,0.003358,0.88389
NIC,NIC,43,27,70,29248464,3691318,32939782,2,0.003373,0.822398
HTI,HTI,31,21,52,6179565,3667111,9846676,2,0.0027,0.866667
BOL,BOL,51,28,79,25047979,3658273,28706252,2,0.004574,0.813636
GHA,GHA,70,35,105,60881249,3258001,64139250,2,0.007677,0.598507
ZWE,ZWE,40,28,68,8914654,3162751,12077405,2,0.003525,0.808673
LAO,LAO,16,41,57,6696475,2932284,9628759,0,0.00159,0.926768
TGO,TGO,45,33,78,28571854,2638440,31210294,2,0.004482,0.698701
TZA,TZA,60,32,92,34349285,2525885,36875170,2,0.004866,0.658178
MNG,MNG,28,21,49,5856936,2340190,8197126,2,0.002432,0.929412
QAT,QAT,38,29,67,9319464,2174159,11493623,2,0.002876,0.879876
BRB,BRB,63,35,98,15234863,1983311,17218174,0,0.005789,0.656137
ZMB,ZMB,45,18,63,4865191,1936685,6801876,2,0.004676,0.728723
ARM,ARM,43,27,70,9267311,1774749,11042060,4,0.003388,0.849412
KWT,KWT,51,33,84,46938449,1680485,48618934,2,0.003836,0.848334
VCT,VCT,39,16,55,3190999,1109518,4300517,0,0.003998,0.685518
TJK,TJK,22,14,36,5961239,1054612,7015851,4,0.001983,0.888889
MDG,MDG,41,31,72,11258801,856972,12115773,0,0.003273,0.844082
ANT,ANT,41,31,72,16300629,846150,17146779,0,0.003767,0.735294
UZB,UZB,37,16,53,25231259,812655,26043914,4,0.003006,0.896341
GEO,GEO,49,26,75,8178207,791595,8969802,4,0.003813,0.839057
BEN,BEN,47,14,61,16258085,630432,16888517,2,0.004289,0.692549
GUY,GUY,45,20,65,11649472,580589,12230061,0,0.004163,0.716078
AND,AND,54,21,75,7290097,548436,7838533,0,0.003794,0.829924
GRD,GRD,36,15,51,5648468,530404,6178872,0,0.00374,0.736585
BFA,BFA,44,18,62,19486192,514963,20001155,2,0.00402,0.787923
CMR,CMR,58,28,86,21189751,508086,21697837,2,0.004769,0.705594
SDN,SDN,55,13,68,17511404,467708,17979112,2,0.00502,0.65366
UGA,UGA,54,19,73,20706508,454817,21161325,0,0.004712,0.733781
DMA,DMA,42,31,73,3895484,367292,4262776,0,0.004314,0.707843
CUB,CUB,68,35,103,47570124,353792,47923916,2,0.006321,0.674595
FSM,FSM,12,3,15,365956,347389,713345,2,0.001317,1
BTN,BTN,14,7,21,674935,299005,973940,0,0.001491,0.918301
IRQ,IRQ,25,5,30,12011427,272308,12283735,4,0.00217,0.908832
YEM,YEM,39,16,55,14503821,272020,14775841,2,0.002975,0.857971
VGB,VGB,24,12,36,562148,269123,831271,0,0.00252,0.788506
PNG,PNG,25,7,32,7893236,258020,8151256,2,0.002027,0.988604
BRN,BRN,24,14,38,16053083,254513,16307596,2,0.001936,0.965517
LBR,LBR,34,11,45,3703401,250860,3954261,2,0.002953,0.777003
DZA,DZA,64,22,86,89331877,245880,89577757,0,0.004741,0.731612
LCA,LCA,54,23,77,6278674,245324,6523998,0,0.005512,0.694481
FRO,FRO,54,18,72,3980498,244011,4224509,0,0.003891,0.812462
MLI,MLI,50,15,65,24742086,238626,24980712,2,0.0047,0.808069
CAF,CAF,25,9,34,770073,233676,1003749,2,0.002603,0.809524
GAB,GAB,52,38,90,13148224,223077,13371301,2,0.005758,0.675115
AFG,AFG,25,20,45,4340145,148918,4489063,4,0.002192,0.905533
MOZ,MOZ,36,9,45,5998163,131735,6129898,2,0.003117,0.823171
MDV,MDV,32,16,48,4994510,123614,5118124,0,0.002388,0.95873
CYM,CYM,22,6,28,9496929,118801,9615730,2,0.002427,0.803333
SUR,SUR,43,16,59,10517917,118559,10636476,0,0.004189,0.776133
COM,COM,23,6,29,1327285,115277,1442562,0,0.002209,0.888333
GMB,GMB,48,10,58,11456341,106767,11563108,2,0.00453,0.742488
GIB,GIB,24,13,37,771160,91925,863085,2,0.00221,0.970899
LBY,LBY,39,6,45,16161500,91254,16252754,0,0.002932,0.92561
AGO,AGO,39,5,44,15071292,83967,15155259,2,0.003147,0.838462
DJI,DJI,29,6,35,4063208,75669,4138877,2,0.002795,0.930444
PLW,PLW,7,1,8,88447,73281,161728,2,0.001091,1
PYF,PYF,61,13,74,7771173,73124,7844297,2,0.004377,0.744755
COG,COG,39,5,44,10056444,68922,10125366,2,0.003498,0.844231
BHS,BHS,47,31,78,13999962,64404,14064366,2,0.00433,0.67504
NCL,NCL,63,15,78,11138892,58432,11197324,2,0.005106,0.711443
ETH,ETH,59,11,70,13982106,55395,14037501,0,0.00617,0.700283
SLE,SLE,30,19,49,2160772,53412,2214184,2,0.003056,0.862613
MNP,MNP,9,14,23,202295,45340,247635,2,0.00121,0.993464
KNA,KNA,28,16,44,4110824,45192,4156016,2,0.003261,0.688235
TKL,TKL,3,8,11,5391,43151,48542,2,0.001147,0.688889
GNB,GNB,14,3,17,1411997,40179,1452176,2,0.001824,0.85
BMU,BMU,33,10,43,6602799,39609,6642408,0,0.002804,0.85695
STP,STP,13,10,23,230919,36545,267464,2,0.001535,0.910526
GRL,GRL,51,8,59,3283059,30032,3313091,0,0.003762,0.819303
CPV,CPV,34,5,39,3331588,28642,3360230,2,0.003482,0.806349
COD,COD,32,16,48,6786449,27494,6813943,2,0.003114,0.778677
TUV,TUV,17,2,19,123697,26852,150549,2,0.001647,0.947368
TCA,TCA,19,7,26,1351268,26346,1377614,0,0.002187,0.783333
ATG,ATG,50,21,71,3280819,25160,3305979,0,0.005156,0.664983
RWA,RWA,38,5,43,4837220,25111,4862331,0,0.005418,0.735493
GIN,GIN,60,15,75,31474633,23513,31498146,2,0.006462,0.635897
TCD,TCD,22,5,27,511683,22573,534256,0,0.002282,0.815217
SOM,SOM,15,6,21,1340269,18026,1358295,2,0.001564,0.926316
MRT,MRT,34,18,52,5273778,15239,5289017,2,0.0028,0.862126
TKM,TKM,40,11,51,15256537,15066,15271603,4,0.003597,0.803717
SHN,SHN,5,4,9,39555,14799,54354,0,0.001019,0.857143
FLK,FLK,9,5,14,55000,10062,65062,0,0.001266,0.987179
SYC,SYC,31,8,39,2733067,9821,2742888,3,0.002543,0.935484
NRU,NRU,7,5,12,208550,8282,216832,2,0.001047,0.911111
TON,TON,16,2,18,332242,8108,340350,2,0.001674,1
ERI,ERI,21,5,26,432117,5835,437952,0,0.00196,0.911232
ABW,ABW,30,7,37,2891897,5680,2897577,0,0.002733,0.825806
SPM,SPM,7,3,10,125712,4518,130230,0,0.001133,0.966667
WSM,WSM,11,3,14,1090734,4241,1094975,2,0.001328,1
MHL,MHL,16,4,20,121037,3504,124541,2,0.00164,0.966912
MSR,MSR,14,5,19,128358,3441,131799,0,0.002035,0.863971
