CHN,CHN,68,172,240,157680138,2301069874,2458750012,0,0.013031,0.173343
USA,USA,135,171,306,2900358734,1828204067,4728562801,3,0.041881,0.160787
DEU,DEU,127,189,316,1869154261,1387938788,3257093049,0,0.031245,0.147703
NLD,NLD,105,180,285,904079555,787042886,1691122441,0,0.021298,0.15829
KOR,KOR,52,140,192,71172161,763547565,834719726,1,0.007558,0.238247
BEL,BEL,42,51,93,264512104,483941577,748453681,0,0.006097,0.652715
THA,THA,58,156,214,74824615,428218929,503043544,1,0.008651,0.203515
CAN,CAN,86,132,218,702317176,373690916,1076008092,3,0.015112,0.24516
MEX,MEX,78,76,154,625747174,368067955,993815129,3,0.022023,0.372455
ITA,ITA,41,53,94,122845716,349577908,472423624,0,0.00597,0.640784
FRA,FRA,45,51,96,405728696,305256591,710985287,0,0.007799,0.673333
JPN,JPN,78,169,247,702695724,293249996,995945720,1,0.01273,0.176599
GBR,GBR,45,53,98,466004984,275659683,741664667,4,0.007409,0.640784
DNK,DNK,84,148,232,198351519,258306139,456657658,0,0.01258,0.210397
MYS,MYS,56,103,159,112454347,254516275,366970622,1,0.008479,0.329307
IDN,IDN,49,111,160,39881819,252615219,292497038,1,0.007789,0.311078
SGP,SGP,71,114,185,264908476,195664393,460572869,1,0.011338,0.322931
CHE,CHE,95,147,242,276875756,157705528,434581284,0,0.015905,0.218031
SWE,SWE,110,140,250,236508871,134970452,371479323,0,0.02634,0.201282
ESP,ESP,112,137,249,260480419,133018100,393498519,4,0.022666,0.212031
PRT,PRT,69,104,173,80578948,123575132,204154080,4,0.013649,0.322359
TUR,TUR,58,100,158,31521813,106562587,138084400,2,0.009244,0.335138
AUT,AUT,37,49,86,114176147,104417218,218593365,0,0.005257,0.689388
IRL,IRL,95,76,171,183696536,74642499,258339035,4,0.018092,0.331109
IND,IND,44,145,189,8726682,72397274,81123956,2,0.006009,0.225862
HUN,HUN,66,68,134,43627554,62839848,106467402,0,0.010789,0.495525
LKA,LKA,52,63,115,13764371,60397328,74161699,1,0.007634,0.490811
