CHN,CHN,99,192,291,1368261178,19005871845,20374133023,0,0.011099,0.26148
USA,USA,152,182,334,11469238355,5387208346,16856446701,2,0.021167,0.269047
DEU,DEU,142,190,332,3977606739,2510874339,6488481078,1,0.017724,0.257225
BEL,BEL,107,181,288,1341783475,2509739617,3851523092,1,0.010138,0.286716
ITA,ITA,119,184,303,958815014,2142545701,3101360715,0,0.012192,0.279671
FRA,FRA,139,183,322,2678712092,1543359409,4222071501,0,0.018188,0.273849
MEX,MEX,97,121,218,2591371634,1522872879,4114244513,2,0.010537,0.412106
NLD,NLD,127,177,304,1736163282,1389313765,3125477047,1,0.013758,0.285532
KOR,KOR,96,167,263,320977992,1289094455,1610072447,0,0.010186,0.310894
GBR,GBR,143,195,338,3419438147,1266740753,4686178900,1,0.018287,0.254375
CAN,CAN,131,147,278,1998978441,1218172968,3217151409,2,0.016334,0.328049
MWI,MWI,29,15,44,1593718,761837051,763430769,5,0.003023,0.723718
THA,THA,77,183,260,199545777,731246820,930792597,0,0.006539,0.281961
MYS,MYS,64,135,199,299774882,633698474,933473356,0,0.005339,0.39793
IDN,IDN,76,159,235,120068624,614034346,734102970,0,0.008326,0.326681
JPN,JPN,117,167,284,2981115228,581760234,3562875462,0,0.012709,0.307727
TUR,TUR,87,131,218,151044900,578233218,729278118,1,0.007619,0.408769
ESP,ESP,120,157,277,959003995,540943756,1499947751,0,0.013457,0.322812
AUT,AUT,137,148,285,513668671,425134231,938802902,1,0.02005,0.308187
SGP,SGP,76,144,220,578871418,364053037,942924455,0,0.0062,0.380268
POL,POL,65,85,150,510465465,328101250,838566715,1,0.004881,0.601449
IRL,IRL,99,115,214,547970109,326961938,874932047,1,0.008855,0.406162
SWE,SWE,99,137,236,428023680,324360282,752383962,1,0.00913,0.39224
CHE,CHE,103,169,272,511061921,305107646,816169567,1,0.010672,0.316168
PHL,PHL,59,111,170,262114164,294904864,557019028,2,0.004778,0.468315
ISR,ISR,67,119,186,180199497,229874731,410074228,2,0.005521,0.43612
IND,IND,61,168,229,71407927,222873051,294280978,2,0.004972,0.315227
PRT,PRT,79,133,212,248153377,193483303,441636680,0,0.00733,0.388489
DNK,DNK,83,111,194,415292982,189951973,605244955,1,0.00736,0.474102
HUN,HUN,80,100,180,199190839,171284580,370475419,1,0.006166,0.505068
CZE,CZE,90,81,171,283737626,152639441,436377067,1,0.008196,0.522586
BGD,BGD,50,75,125,541087573,148079550,689167123,2,0.004829,0.638985
RUS,RUS,96,93,189,859828501,134177164,994005665,1,0.009651,0.491795
VNM,VNM,32,83,115,61892962,128428652,190321614,0,0.002713,0.655304
BRA,BRA,80,116,196,506526558,118434581,624961139,2,0.007583,0.432571
ROU,ROU,73,94,167,340139965,101512405,441652370,1,0.006216,0.490428
GRC,GRC,89,120,209,222347369,95792690,318140059,0,0.008699,0.426845
NOR,NOR,93,133,226,299902605,93842692,393745297,1,0.008314,0.389836
FIN,FIN,97,113,210,191617172,92193437,283810609,1,0.008362,0.436432
AUS,AUS,96,132,228,863392028,82238586,945630614,3,0.010311,0.346202
LKA,LKA,38,81,119,33083771,75388865,108472636,2,0.003177,0.641052
SVK,SVK,73,80,153,81611556,71385937,152997493,1,0.005783,0.585218
NZL,NZL,81,107,188,141292208,70576034,211868242,3,0.007187,0.432508
IRN,IRN,48,103,151,36464409,68303301,104767710,1,0.004777,0.472008
MAR,MAR,63,81,144,43936097,67068508,111004605,0,0.004955,0.585554
SVN,SVN,86,80,166,80625799,61313490,141939289,1,0.007309,0.560198
BGR,BGR,68,98,166,35565271,56643588,92208859,1,0.005511,0.526274
TUN,TUN,63,71,134,47607232,55233965,102841197,1,0.005463,0.620155
CIV,CIV,65,55,120,16463744,54923856,71387600,4,0.00668,0.548599
ARG,ARG,76,77,153,259044445,54038549,313082994,2,0.005825,0.587234
DOM,DOM,40,57,97,34256219,51266787,85523006,2,0.003836,0.638938
COL,COL,73,78,151,89233544,50657885,139891429,2,0.006432,0.559885
PAK,PAK,39,94,133,14039238,50255733,64294971,2,0.003322,0.564287
EGY,EGY,67,104,171,103820820,48100772,151921592,0,0.005824,0.521435
GTM,GTM,48,54,102,44572346,43359474,87931820,2,0.00411,0.704087
KAZ,KAZ,55,21,76,163757531,43153957,206911488,1,0.005225,0.769433
HRV,HRV,67,57,124,72062781,40064449,112127230,1,0.005616,0.678351
LTU,LTU,50,62,112,48199690,39832044,88031734,1,0.004556,0.624218
CRI,CRI,63,61,124,51424465,35240088,86664553,2,0.00555,0.670678
VEN,VEN,63,60,123,91948677,34497087,126445764,2,0.005785,0.60787
CHL,CHL,76,68,144,258474781,33893858,292368639,2,0.006734,0.62002
HND,HND,46,36,82,39897737,33795829,73693566,2,0.003944,0.802597
ARE,ARE,59,99,158,219219086,33096926,252316012,2,0.004946,0.539901
UKR,UKR,75,69,144,143148249,32956603,176104852,1,0.006972,0.610763
KEN,KEN,57,54,111,15916622,31371922,47288544,4,0.005489,0.556421
EST,EST,73,50,123,36107215,25950073,62057288,1,0.006239,0.599038
SLV,SLV,35,43,78,18939040,17645045,36584085,2,0.00312,0.78549
PRK,PRK,24,67,91,4323586,17063157,21386743,2,0.002403,0.587992
GEO,GEO,46,25,71,8896073,16514483,25410556,1,0.004408,0.785306
LVA,LVA,55,44,99,26383744,16168642,42552386,1,0.004221,0.758042
SAU,SAU,55,66,121,226757450,15097155,241854605,0,0.004411,0.617405
URY,URY,61,30,91,62236833,14697879,76934712,2,0.004921,0.780653
PAN,PAN,50,57,107,285371885,14147670,299519555,2,0.004186,0.626956
SCG,SCG,66,52,118,33562585,13336853,46899438,1,0.005216,0.657595
MLT,MLT,64,60,124,24771764,13195970,37967734,2,0.004773,0.731228
BLR,BLR,38,39,77,15569259,12778530,28347789,1,0.003414,0.855102
SYR,SYR,40,56,96,6954654,11295986,18250640,0,0.003309,0.744952
MKD,MKD,51,42,93,24207025,10812101,35019126,1,0.004091,0.772648
CYP,CYP,72,71,143,29330119,10435876,39765995,1,0.005676,0.616484
TTO,TTO,60,41,101,19027851,9816226,28844077,0,0.005772,0.571205
LBN,LBN,114,97,211,56526346,9727643,66253989,0,0.013801,0.370629
KHM,KHM,17,40,57,8254429,9053344,17307773,1,0.001675,0.89701
ECU,ECU,63,53,116,46729323,8051309,54780632,2,0.00516,0.704685
PER,PER,71,52,123,54045153,7736853,61782006,2,0.005674,0.729494
MMR,MMR,20,42,62,12962880,7504175,20467055,0,0.001843,0.910299
OMN,OMN,58,38,96,19800220,6563920,26364140,0,0.004655,0.698423
JOR,JOR,53,57,110,21014362,6381049,27395411,0,0.004002,0.698059
SEN,SEN,48,38,86,15931705,6227359,22159064,0,0.00434,0.615516
ISL,ISL,72,62,134,17134503,4913361,22047864,1,0.005519,0.608527
NGA,NGA,55,30,85,193564849,4409334,197974183,0,0.00608,0.632067
CMR,CMR,54,38,92,12872107,4238600,17110707,0,0.005053,0.579917
JAM,JAM,57,46,103,23809185,4233878,28043063,0,0.005582,0.571205
MDA,MDA,36,27,63,7532917,4208544,11741461,1,0.003347,0.852713
TZA,TZA,60,24,84,35157615,4177994,39335609,4,0.007287,0.60493
MUS,MUS,57,57,114,21863662,4124971,25988633,2,0.005039,0.634414
HTI,HTI,29,21,50,6602846,4107560,10710406,2,0.002818,0.842342
LAO,LAO,17,36,53,1565768,3698509,5264277,1,0.001733,0.907692
UGA,UGA,52,19,71,15975594,3565515,19541109,4,0.005399,0.663355
ALB,ALB,30,25,55,19532955,3062269,22595224,0,0.00265,0.906883
FJI,FJI,22,15,37,4746035,3032438,7778473,3,0.00217,0.779202
NPL,NPL,30,41,71,4277184,2714854,6992038,2,0.002514,0.877891
GHA,GHA,62,29,91,51673884,2655255,54329139,4,0.005439,0.651346
BIH,BIH,31,22,53,10244286,2591916,12836202,1,0.002841,0.951705
TGO,TGO,41,38,79,15379849,2482907,17862756,0,0.004919,0.653247
PRY,PRY,49,19,68,56546125,2366618,58912743,2,0.003941,0.85884
NER,NER,53,24,77,3623466,2363866,5987332,0,0.00683,0.697727
MNG,MNG,33,18,51,2968598,2024144,4992742,2,0.003095,0.905533
NIC,NIC,36,28,64,13244759,1949164,15193923,2,0.003584,0.819767
BOL,BOL,50,29,79,17145351,1896064,19041415,2,0.004934,0.799347
UZB,UZB,38,17,55,35015985,1597469,36613454,1,0.003604,0.857625
ZMB,ZMB,42,15,57,58202083,1138223,59340306,5,0.00429,0.723848
BHR,BHR,39,29,68,8913910,1103238,10017148,0,0.003132,0.908084
BRB,BRB,56,36,92,8977120,972317,9949437,0,0.005719,0.590909
AZE,AZE,43,13,56,37544560,960131,38504691,1,0.004125,0.780303
ARM,ARM,35,11,46,6322865,884390,7207255,1,0.00332,0.837127
DZA,DZA,59,18,77,51195767,835330,52031097,0,0.004829,0.767319
QAT,QAT,40,15,55,9583048,799938,10382986,0,0.003214,0.885307
BLZ,BLZ,37,11,48,4313663,790665,5104328,2,0.003503,0.798077
ZWE,ZWE,40,28,68,345648941,690358,346339299,5,0.00368,0.785461
VCT,VCT,36,20,56,1113108,676988,1790096,0,0.003978,0.595652
ANT,ANT,39,23,62,20947761,647991,21595752,0,0.003676,0.788564
BEN,BEN,35,8,43,6973859,513132,7486991,0,0.003484,0.837087
MDG,MDG,43,26,69,9291474,511688,9803162,0,0.004208,0.77466
BRN,BRN,37,22,59,26082630,501534,26584164,0,0.002779,0.917073
GUY,GUY,41,15,56,8112205,477642,8589847,0,0.004118,0.698228
DMA,DMA,35,32,67,1595302,441560,2036862,0,0.004174,0.657551
TJK,TJK,17,7,24,3785396,401476,4186872,1,0.001909,0.926407
LCA,LCA,47,27,74,2979274,357247,3336521,0,0.004889,0.669086
AND,AND,50,12,62,6629676,356859,6986535,0,0.004146,0.775641
FSM,FSM,11,2,13,318931,320025,638956,2,0.001486,0.916667
YEM,YEM,34,12,46,8912246,284376,9196622,0,0.002862,0.858108
CAF,CAF,21,8,29,894808,270913,1165721,4,0.002428,0.853333
KGZ,KGZ,29,7,36,11916551,269218,12185769,1,0.003166,0.890323
BFA,BFA,51,19,70,7660331,261663,7921994,0,0.005404,0.730608
KWT,KWT,50,26,76,41969620,257479,42227099,0,0.003852,0.8349
MLI,MLI,41,16,57,16185873,212989,16398862,0,0.004386,0.777409
GAB,GAB,61,24,85,13875233,187432,14062665,0,0.005959,0.666667
FRO,FRO,55,14,69,2283780,186343,2470123,0,0.004047,0.794633
CUB,CUB,34,19,53,17314646,177941,17492587,2,0.002931,0.899004
VGB,VGB,15,12,27,413755,158009,571764,2,0.001963,0.699605
BHS,BHS,41,16,57,9669299,153808,9823107,0,0.003868,0.790009
GMB,GMB,40,18,58,12097070,141698,12238768,0,0.003629,0.727466
MDV,MDV,29,14,43,2897109,138420,3035529,0,0.002319,0.956328
SUR,SUR,29,16,45,3269920,109512,3379432,0,0.002953,0.806306
BTN,BTN,10,5,15,41632,106852,148484,1,0.001254,0.93956
SLE,SLE,22,19,41,1369312,103438,1472750,4,0.002307,0.814394
DJI,DJI,26,8,34,1615405,100765,1716170,0,0.002773,0.888889
GIN,GIN,65,23,88,20652065,87648,20739713,4,0.007593,0.565902
RWA,RWA,35,8,43,5386867,80738,5467605,4,0.003644,0.787821
TCA,TCA,13,9,22,105618,77191,182809,2,0.001601,0.807143
MNP,MNP,8,12,20,2953714,75215,3028929,5,0.001302,0.904167
NCL,NCL,25,8,33,4774343,69023,4843366,0,0.002631,0.903077
GRD,GRD,35,12,47,2319423,63177,2382600,0,0.004033,0.709146
COK,COK,10,7,17,186604,62944,249548,3,0.001391,0.994505
MRT,MRT,31,13,44,3420725,53959,3474684,0,0.003,0.834993
CPV,CPV,24,7,31,2703583,49252,2752835,0,0.00243,0.931159
PYF,PYF,60,10,70,7032057,47387,7079444,0,0.00479,0.72555
GNQ,GNQ,16,1,17,3382032,40800,3422832,0,0.001898,0.875
PLW,PLW,8,2,10,140538,39292,179830,2,0.001168,0.972222
TKM,TKM,34,12,46,12586630,37125,12623755,1,0.00363,0.787449
KNA,KNA,26,13,39,925540,36909,962449,1,0.00353,0.664368
AFG,AFG,16,22,38,3659582,32251,3691833,1,0.001624,0.892157
LBR,LBR,30,5,35,3722549,31886,3754435,4,0.003056,0.831653
SPM,SPM,12,6,18,142819,28702,171521,1,0.001629,0.842857
SDN,SDN,51,10,61,23437443,28093,23465536,0,0.005311,0.694613
CYM,CYM,20,6,26,2527086,21615,2548701,0,0.002219,0.919048
STP,STP,9,4,13,144367,20894,165261,0,0.001355,0.972727
AIA,AIA,15,6,21,55332,19784,75116,2,0.001892,0.715789
TKL,TKL,2,8,10,3122,18947,22069,2,0.001197,0.785714
WSM,WSM,12,4,16,920863,16349,937212,3,0.00174,0.835165
LBY,LBY,38,6,44,25923221,16030,25939251,0,0.003241,0.890385
TON,TON,10,4,14,196242,15829,212071,2,0.00131,0.981818
GIB,GIB,16,9,25,1220574,15083,1235657,0,0.001776,0.957143
ETH,ETH,59,11,70,14707468,14683,14722151,0,0.007041,0.593502
COD,COD,39,9,48,11619759,14135,11633894,4,0.004539,0.74878
MOZ,MOZ,31,7,38,370774463,13131,370787594,5,0.003355,0.815341
BMU,BMU,31,8,39,6077898,12588,6090486,2,0.002806,0.905303
SOM,SOM,12,4,16,386536,11666,398202,4,0.001498,0.909524
SYC,SYC,28,5,33,2069057,10888,2079945,0,0.002348,0.890805
IOT,IOT,1,3,4,11250,9513,20763,1,0.000805,0.916667
MSR,MSR,11,7,18,18518,8987,27505,0,0.001881,0.82381
COG,COG,32,4,36,9743784,8712,9752496,0,0.003619,0.821573
ATG,ATG,31,12,43,668547,7443,675990,0,0.003428,0.702521
COM,COM,21,5,26,827547,7253,834800,2,0.002556,0.774704
SHN,SHN,1,4,5,9501,5927,15428,1,0.000805,0.7
FLK,FLK,7,4,11,237716,5909,243625,0,0.001214,0.911111
IRQ,IRQ,12,4,16,777519,5775,783294,1,0.00149,0.985714
GNB,GNB,20,4,24,826332,5570,831902,4,0.002192,0.873518
AGO,AGO,37,6,43,12709042,4171,12713213,0,0.003715,0.833333
NIU,NIU,2,1,3,26301,4000,30301,3,0.000832,1
CXR,CXR,4,1,5,211362,3229,214591,0,0.000884,1
ABW,ABW,22,8,30,3050889,2967,3053856,0,0.002181,0.86
ERI,ERI,17,5,22,686960,2305,689265,0,0.001835,0.907143
BDI,BDI,30,5,35,988606,2214,990820,4,0.003732,0.804435
GRL,GRL,46,4,50,1663070,2039,1665109,1,0.003547,0.871014
PCN,PCN,4,1,5,5386,1815,7201,1,0.00097,1
PNG,PNG,21,9,30,10367202,1773,10368975,0,0.00195,0.982213
SLB,SLB,13,3,16,1215434,1145,1216579,0,0.001496,1
WLF,WLF,6,3,9,30463,1011,31474,3,0.001433,0.910714
NRU,NRU,9,1,10,181983,764,182747,0,0.001278,1
TLS,TLS,0,1,1,0,179,179,1,0.000726,1
MHL,MHL,12,2,14,98596,118,98714,2,0.001509,0.987179
CCK,CCK,6,2,8,10516,110,10626,1,0.00118,0.910714
TUV,TUV,7,1,8,15632,109,15741,3,0.001177,0.875
KIR,KIR,14,2,16,429473,84,429557,0,0.001542,0.966667
TCD,TCD,16,1,17,692746,75,692821,4,0.002086,0.904412
VUT,VUT,11,1,12,921348,50,921398,0,0.001684,0.936364
NFK,NFK,3,0,3,25192,0,25192,3,0.000874,1
ATF,ATF,4,0,4,10426,0,10426,2,0.001131,0.916667
ESH,ESH,2,0,2,1296,0,1296,2,0.000803,1
