CHN,CHN,157,213,370,1379067094,43048751559,44427818653,0,0.009497,0.366529
DEU,DEU,158,214,372,6227560611,5847058780,12074619391,0,0.009669,0.359574
USA,USA,186,209,395,16394676896,5567543252,21962220148,3,0.01332,0.365711
ITA,ITA,131,198,329,2401023732,3340286037,5741309769,0,0.007292,0.410461
FRA,FRA,178,200,378,4709003895,2599028406,7308032301,0,0.012592,0.380063
BEL,BEL,154,197,351,2532875850,2554601118,5087476968,0,0.009351,0.402873
NLD,NLD,139,190,329,2721112639,2424199776,5145312415,0,0.007748,0.428703
ESP,ESP,161,191,352,4174852244,1716125023,5890977267,0,0.010202,0.411427
TUR,TUR,123,186,309,513181700,1705684925,2218866625,0,0.006408,0.434803
CAN,CAN,201,196,397,3060204491,1665905473,4726109964,3,0.014323,0.37234
MEX,MEX,168,159,327,6694708675,1656953782,8351662457,3,0.011312,0.418178
POL,POL,154,169,323,1585575096,1494271530,3079846626,0,0.009629,0.429843
MYS,MYS,100,179,279,464115755,1380431016,1844546771,3,0.005402,0.454556
THA,THA,142,204,346,598089702,1294251410,1892341112,3,0.008384,0.382416
GBR,GBR,163,204,367,5579052521,1292550437,6871602958,3,0.010459,0.386692
KOR,KOR,135,189,324,992037407,1187517753,2179555160,3,0.008503,0.419475
VNM,VNM,97,166,263,350736396,1098916782,1449653178,3,0.00526,0.507841
CZE,CZE,150,156,306,1215582362,1090149452,2305731814,0,0.008951,0.450123
IND,IND,123,204,327,674471323,1071558050,1746029373,3,0.007284,0.387829
ARE,ARE,125,173,298,1337413755,988043529,2325457284,4,0.006933,0.472005
JPN,JPN,130,191,321,5207967009,818330073,6026297082,3,0.007206,0.413138
IDN,IDN,109,194,303,542527570,808520303,1351047873,3,0.005964,0.404979
AUT,AUT,165,188,353,981652013,762695611,1744347624,0,0.010263,0.416562
DNK,DNK,135,184,319,796279339,591750468,1388029807,2,0.008086,0.426729
PRT,PRT,118,162,280,490005853,548138581,1038144434,0,0.00645,0.500704
HUN,HUN,92,146,238,634715294,541166825,1175882119,0,0.00465,0.565695
SWE,SWE,124,173,297,785185614,480694448,1265880062,2,0.00685,0.469088
CHE,CHE,159,200,359,839334314,471963726,1311298040,0,0.009686,0.380704
ISR,ISR,98,148,246,302401555,418883795,721285350,3,0.005107,0.533096
SGP,SGP,116,173,289,661407338,372065724,1033473062,3,0.00653,0.477767
SAU,SAU,98,132,230,800606910,360853067,1161459977,0,0.005203,0.555739
SVK,SVK,132,130,262,721523185,340822261,1062345446,0,0.007843,0.514239
BGD,BGD,87,137,224,116283600,295720425,412004025,3,0.004672,0.57299
SYR,SYR,68,111,179,132265967,286378813,418644780,4,0.00353,0.688933
LUX,LUX,109,131,240,118905315,283535717,402441032,0,0.005727,0.531504
LTU,LTU,87,113,200,162486167,267897798,430383965,2,0.004422,0.629587
PAK,PAK,101,166,267,159887608,260760605,420648213,3,0.005778,0.503063
PHL,PHL,104,160,264,525543389,254495572,780038961,3,0.006063,0.498735
EGY,EGY,105,153,258,192341328,251264431,443605759,4,0.005888,0.542248
BRA,BRA,114,181,295,773971632,251093964,1025065596,1,0.005961,0.448422
ROU,ROU,95,135,230,781906361,248815697,1030722058,0,0.004782,0.610182
PAN,PAN,91,99,190,354649199,222718804,577368003,1,0.0048,0.668656
IRL,IRL,165,142,307,658920549,206942751,865863300,3,0.01027,0.461753
COL,COL,113,134,247,292953071,203040518,495993589,1,0.006185,0.553939
GRC,GRC,105,133,238,586461147,198879499,785340646,0,0.005302,0.583467
UKR,UKR,112,147,259,835754178,188451443,1024205621,2,0.005969,0.527372
ZAF,ZAF,156,179,335,425374888,169072831,594447719,4,0.010083,0.425802
BGR,BGR,118,141,259,194029472,158283315,352312787,0,0.006552,0.514286
SVN,SVN,138,129,267,179632644,151464370,331097014,0,0.008124,0.500711
ARG,ARG,96,143,239,299429807,149530359,448960166,1,0.005012,0.570155
RUS,RUS,129,136,265,1883371305,148312386,2031683691,2,0.007304,0.543176
URY,URY,84,78,162,73293227,142403266,215696493,1,0.004124,0.729182
SLV,SLV,74,98,172,115838460,140588965,256427425,3,0.003945,0.721301
AUS,AUS,147,181,328,1643700613,131699887,1775400500,3,0.00899,0.414615
GTM,GTM,78,102,180,169806771,122918976,292725747,3,0.004333,0.660293
LKA,LKA,85,161,246,107509052,120544510,228053562,3,0.004349,0.503067
BLR,BLR,91,90,181,99377015,119720038,219097053,2,0.004632,0.704337
NOR,NOR,124,152,276,538804788,110362633,649167421,2,0.006982,0.528487
PER,PER,97,107,204,182977682,108723471,291701153,1,0.004871,0.628814
FIN,FIN,131,156,287,356541516,107105865,463647381,2,0.007432,0.515991
SRB,SRB,122,108,230,143313978,106979119,250293097,0,0.006713,0.603065
HND,HND,57,82,139,83146946,91351141,174498087,3,0.003125,0.783453
MAR,MAR,97,133,230,222195516,87451866,309647382,0,0.004946,0.589928
TUN,TUN,92,124,216,123487762,87154185,210641947,0,0.004803,0.627988
NZL,NZL,143,155,298,279181435,81655494,360836929,3,0.008519,0.425543
EST,EST,101,91,192,125174064,77693648,202867712,2,0.005056,0.699615
KEN,KEN,91,105,196,85891311,76433390,162324701,4,0.004908,0.597161
CRI,CRI,114,98,212,152081260,70349811,222431071,3,0.006479,0.587378
DOM,DOM,125,106,231,115685170,64831906,180517076,3,0.007549,0.553566
JOR,JOR,80,108,188,154615319,63568984,218184303,4,0.004069,0.723178
CIV,CIV,87,66,153,51017623,61298153,112315776,4,0.004726,0.6772
