USA,USA,107,190,297,12178425046,32253782925,44432207971,1,0.01677,0,19,0.227142
KOR,KOR,84,168,252,2798330905,24687227684,27485558589,0,0.010145,0,19,0.276384
SAU,SAU,61,161,222,1460328675,24286544711,25746873386,0,0.00523,0,19,0.306444
DEU,DEU,96,182,278,18121186522,22492880730,40614067252,2,0.010331,0,19,0.249924
BEL,BEL,83,170,253,10549326749,21366993877,31916320626,2,0.008574,0,19,0.273324
NLD,NLD,83,178,261,5853207404,15562907456,21416114860,2,0.009417,0,19,0.260649
SGP,SGP,78,140,218,5105227497,12087545860,17192773357,0,0.009161,0,19,0.35542
CHN,CHN,109,183,292,45484821725,12085777295,57570599020,0,0.015361,0,19,0.249745
THA,THA,83,165,248,3261975886,10512640950,13774616836,0,0.009831,0,19,0.278315
FRA,FRA,97,176,273,9625294989,10372415648,19997710637,2,0.011114,0,19,0.251964
CAN,CAN,82,150,232,6176429501,7960878939,14137308440,1,0.008694,0,19,0.308253
JPN,JPN,63,145,208,4192952994,7468904422,11661857416,0,0.004896,0,19,0.34636
ARE,ARE,78,142,220,2948586580,6447340302,9395926882,0,0.007955,0,19,0.33548
ESP,ESP,95,164,259,5258677186,6237211685,11495888871,2,0.011048,0,19,0.289558
QAT,QAT,60,141,201,244526196,5818671653,6063197849,0,0.004657,0,19,0.357857
ITA,ITA,91,164,255,12470894670,5670245866,18141140536,2,0.009859,0,19,0.293237
IRN,IRN,58,68,126,1055536771,4491804469,5547341240,0,0.005597,0,19,0.562817
IND,IND,94,167,261,7767365323,4027671218,11795036541,0,0.01232,0,19,0.283968
MYS,MYS,81,136,217,4553740007,3830681821,8384421828,0,0.010168,0,19,0.345809
GBR,GBR,87,182,269,7033865384,3537190030,10571055414,2,0.009567,0,19,0.249745
MEX,MEX,86,105,191,8993393387,3400804330,12394197717,1,0.012824,0,19,0.421429
POL,POL,82,112,194,6267370577,3040447025,9307817602,2,0.009151,0,19,0.399032
BRA,BRA,80,124,204,5418694432,2730790781,8149485213,3,0.007863,0,19,0.400775
AUT,AUT,84,131,215,2790237840,2548591370,5338829210,2,0.009912,0,19,0.386788
KWT,KWT,54,76,130,302739781,2541905394,2844645175,0,0.003981,0,19,0.576864
SWE,SWE,63,134,197,1997276983,2317910744,4315187727,2,0.005945,0,19,0.391321
HUN,HUN,55,86,141,1353973230,2292648085,3646621315,2,0.004243,0,19,0.620957
RUS,RUS,79,89,168,5016353436,2038669688,7055023124,2,0.008271,0,19,0.531769
CZE,CZE,87,103,190,2582632876,1764039746,4346672622,2,0.012288,0,19,0.42438
FIN,FIN,59,122,181,1101401593,1423750538,2525152131,2,0.004466,0,19,0.430435
PRT,PRT,64,124,188,2038201261,1300812643,3339013904,2,0.007766,0,19,0.410839
IDN,IDN,71,119,190,5707847936,1237111426,6944959362,0,0.00699,0,19,0.367106
COL,COL,72,71,143,1523748834,1230431254,2754180088,3,0.008429,0,19,0.502173
TUR,TUR,81,148,229,11788353061,1059137799,12847490860,2,0.009619,0,19,0.335806
LTU,LTU,55,84,139,621750716,1033729629,1655480345,2,0.004552,0,19,0.580329
ZAF,ZAF,78,126,204,1275643708,1026760881,2302404589,3,0.012726,0,19,0.35768
SVK,SVK,62,69,131,998112783,1006877375,2004990158,2,0.007786,0,19,0.645095
EGY,EGY,68,120,188,3307373717,906253036,4213626753,2,0.008154,0,19,0.39284
ARG,ARG,60,79,139,1598178405,868855488,2467033893,3,0.004937,0,19,0.600137
ISR,ISR,62,102,164,1347279376,721799104,2069078480,2,0.007149,0,19,0.48805
OMN,OMN,46,83,129,521500826,667809320,1189310146,0,0.003602,0,19,0.551543
CHE,CHE,77,144,221,1799164250,626364103,2425528353,2,0.008496,0,19,0.347142
SVN,SVN,63,85,148,688988849,583504142,1272492991,2,0.006039,0,19,0.606426
GRC,GRC,61,94,155,1157945981,576732326,1734678307,2,0.004599,0,19,0.570482
ROU,ROU,68,100,168,1517025877,542096113,2059121990,2,0.005726,0,19,0.531838
VNM,VNM,65,86,151,5528639179,499221890,6027861069,0,0.007396,0,19,0.483383
BLR,BLR,64,41,105,939206044,485443312,1424649356,2,0.00634,0,19,0.674296
PAK,PAK,66,88,154,1844369107,361521226,2205890333,2,0.006825,0,19,0.504646
SRB,SRB,63,48,111,614341571,300635560,914977131,2,0.005704,0,19,0.719255
NOR,NOR,62,100,162,532772254,293352402,826124656,2,0.005694,0,19,0.515454
AUS,AUS,71,124,195,1429094055,223659440,1652753495,0,0.009297,0,19,0.362041
DNK,DNK,60,124,184,1316866730,198603240,1515469970,2,0.005219,0,19,0.41346
BGR,BGR,61,72,133,770644119,194573411,965217530,2,0.005068,0,19,0.649074
AZE,AZE,49,18,67,213162933,188065394,401228327,2,0.00467,0,19,0.758766
BHS,BHS,19,11,30,3027472,160187214,163214686,1,0.002046,0,19,0.843333
IRL,IRL,66,114,180,726375409,156454703,882830112,2,0.006615,0,19,0.453497
UKR,UKR,65,73,138,2044920603,129279283,2174199886,2,0.005587,0,19,0.560674
CHL,CHL,62,55,117,1462157116,113241374,1575398490,0,0.005545,0,19,0.663643
LUX,LUX,47,71,118,556440153,106485178,662925331,2,0.003536,0,19,0.720659
JOR,JOR,55,34,89,935261755,92967862,1028229617,0,0.00443,0,19,0.706061
PER,PER,63,44,107,1698334259,91480380,1789814639,0,0.005376,0,19,0.65493
PHL,PHL,54,68,122,1591531164,80570786,1672101950,0,0.004232,0,19,0.617657
LVA,LVA,41,49,90,237010290,73428645,310438935,2,0.003077,0,19,0.686328
TKM,TKM,29,9,38,93402268,71708250,165110518,2,0.002667,0,19,0.869318
HRV,HRV,46,50,96,411604084,70786507,482390591,2,0.003441,0,19,0.777049
EST,EST,52,69,121,311379874,65589609,376969483,0,0.004405,0,19,0.661798
TUN,TUN,61,54,115,773702490,63663274,837365764,0,0.005873,0,19,0.57264
VGB,VGB,13,12,25,3202295,58520404,61722699,3,0.00192,0,19,0.657609
KAZ,KAZ,57,21,78,665578567,53716581,719295148,0,0.005204,0,19,0.757271
