USA,USA,106,186,292,14621158997,33302292850,47923451847,1,0.013924,0,12,0.24676
SAU,SAU,61,149,210,1404183271,27940371231,29344554502,0,0.005025,0,12,0.335613
KOR,KOR,90,172,262,3220190892,25741657025,28961847917,0,0.010317,0,12,0.264422
DEU,DEU,91,175,266,19615909412,24133661135,43749570547,2,0.009087,0,12,0.277635
BEL,BEL,85,172,257,11635715724,23187173725,34822889449,2,0.007939,0,12,0.28196
NLD,NLD,92,176,268,6159519976,16783291173,22942811149,2,0.010772,0,12,0.273669
CHN,CHN,111,187,298,47319830367,16146448025,63466278392,0,0.01531,0,12,0.246132
SGP,SGP,76,136,212,5729006645,14889947392,20618954037,0,0.008501,0,12,0.373455
THA,THA,92,161,253,3872183131,11111220386,14983403517,0,0.013567,0,12,0.290384
FRA,FRA,101,178,279,9827062561,11103764995,20930827556,2,0.014588,0,12,0.254999
CAN,CAN,98,157,255,6668331842,8657771888,15326103730,1,0.015931,0,12,0.299224
JPN,JPN,58,141,199,4650226684,8280192901,12930419585,0,0.004574,0,12,0.371479
ESP,ESP,99,174,273,6096225507,7510862976,13607088483,2,0.011295,0,12,0.271981
ARE,ARE,83,160,243,3113194459,6646284767,9759479226,0,0.012451,0,12,0.300782
ITA,ITA,93,165,258,13996568228,6167859767,20164427995,2,0.010191,0,12,0.302775
IRN,IRN,63,89,152,1336528917,6034415920,7370944837,0,0.006317,0,12,0.52202
MYS,MYS,78,132,210,6172267876,5563628025,11735895901,0,0.009839,0,12,0.388336
QAT,QAT,50,138,188,320099347,4181179638,4501278985,0,0.003798,0,12,0.365776
IND,IND,105,167,272,11074865753,4132176849,15207042602,0,0.015184,0,12,0.288305
BRA,BRA,83,127,210,4390153438,4114720070,8504873508,1,0.008751,0,12,0.381494
GBR,GBR,94,171,265,7355762201,3556693633,10912455834,2,0.011224,0,12,0.279507
POL,POL,85,126,211,7763279062,3315445784,11078724846,2,0.008637,0,12,0.386733
MEX,MEX,67,99,166,10388044233,2791019331,13179063564,1,0.005741,0,12,0.508516
AUT,AUT,85,143,228,2671747977,2488581490,5160329467,2,0.009764,0,12,0.358715
RUS,RUS,80,100,180,3764481902,2435432887,6199914789,2,0.007827,0,12,0.504162
HUN,HUN,58,85,143,1794982984,2307579869,4102562853,2,0.004327,0,12,0.63459
SWE,SWE,68,136,204,2098653493,2251293299,4349946792,2,0.005986,0,12,0.393731
IDN,IDN,68,114,182,6439426165,1686767650,8126193815,0,0.00826,0,12,0.415301
CZE,CZE,81,117,198,3447653189,1643330842,5090984031,2,0.009421,0,12,0.427104
PRT,PRT,71,132,203,2546255606,1488493268,4034748874,2,0.008931,0,12,0.381655
KWT,KWT,54,71,125,314788291,1468541217,1783329508,0,0.004084,0,12,0.584603
FIN,FIN,60,121,181,1151004126,1302761352,2453765478,2,0.006312,0,12,0.454018
TUR,TUR,85,154,239,11911089661,1301142214,13212231875,2,0.008847,0,12,0.32235
COL,COL,67,80,147,1689209976,1284608100,2973818076,1,0.006064,0,12,0.531465
SVK,SVK,76,71,147,1332327929,1205024688,2537352617,2,0.010674,0,12,0.587141
ZAF,ZAF,88,136,224,1483490225,1121586437,2605076662,0,0.017511,0,12,0.330492
ARG,ARG,62,74,136,1601485696,1097218251,2698703947,1,0.005215,0,12,0.604873
LTU,LTU,55,89,144,784746676,1091322683,1876069359,2,0.004428,0,12,0.576754
EGY,EGY,68,120,188,3072039626,776389459,3848429085,2,0.005586,0,12,0.42401
ISR,ISR,63,96,159,1618813255,716637271,2335450526,2,0.006612,0,12,0.484771
GRC,GRC,64,100,164,1360340176,677354518,2037694694,2,0.004977,0,12,0.539835
CHE,CHE,79,154,233,1668305377,657306763,2325612140,2,0.006611,0,12,0.332426
BLR,BLR,60,50,110,903366779,627895779,1531262558,2,0.004555,0,12,0.733602
VNM,VNM,76,100,176,8126532564,596134768,8722667332,0,0.0073,0,12,0.474066
ROU,ROU,61,104,165,1748684609,573936970,2322621579,2,0.004657,0,12,0.534158
SVN,SVN,69,85,154,815448562,520442224,1335890786,2,0.005996,0,12,0.585636
OMN,OMN,54,85,139,513543067,451597115,965140182,0,0.005013,0,12,0.505824
UZB,UZB,39,49,88,219267390,370281190,589548580,2,0.00349,0,12,0.733051
PHL,PHL,60,67,127,1869307766,313878709,2183186475,0,0.006849,0,12,0.540364
SRB,SRB,69,49,118,721263679,306206880,1027470559,2,0.006227,0,12,0.649184
NOR,NOR,64,97,161,507090742,298209525,805300267,2,0.005717,0,12,0.556436
AUS,AUS,69,121,190,1462608207,254634310,1717242517,0,0.006655,0,12,0.38435
PAK,PAK,68,84,152,2255829990,247440192,2503270182,1,0.007235,0,12,0.478155
AZE,AZE,57,28,85,199009647,229705726,428715373,2,0.005172,0,12,0.781333
BGR,BGR,66,84,150,876981081,213654370,1090635451,2,0.00539,0,12,0.596393
DNK,DNK,61,121,182,1398121273,198272815,1596394088,2,0.004607,0,12,0.443707
IRL,IRL,62,116,178,854697372,195867363,1050564735,2,0.005801,0,12,0.446416
CHL,CHL,68,52,120,1563804149,137618832,1701422981,1,0.005938,0,12,0.691532
LUX,LUX,52,82,134,686450817,129427357,815878174,2,0.003961,0,12,0.651436
LVA,LVA,50,61,111,302776168,107534561,410310729,2,0.003651,0,12,0.661385
JOR,JOR,54,35,89,816601165,103153150,919754315,0,0.00414,0,12,0.707933
PER,PER,68,49,117,1764372375,98046420,1862418795,1,0.007589,0,12,0.633236
BHS,BHS,22,14,36,6138100,94393107,100531207,1,0.003179,0,12,0.718391
UKR,UKR,66,73,139,1770314075,89335877,1859649952,2,0.005307,0,12,0.600358
TUN,TUN,59,59,118,748975422,85329896,834305318,0,0.004928,0,12,0.622038
TKM,TKM,29,14,43,65217073,85173266,150390339,2,0.002509,0,12,0.829412
HRV,HRV,56,52,108,527267698,66288666,593556364,2,0.004498,0,12,0.721529
EST,EST,51,64,115,344156594,65203232,409359826,0,0.003721,0,12,0.757764
KAZ,KAZ,57,26,83,629795285,56561987,686357272,2,0.004517,0,12,0.789299
URY,URY,53,34,87,321862274,55793900,377656174,1,0.004543,0,12,0.749752
ECU,ECU,64,50,114,851438216,52239099,903677315,0,0.005702,0,12,0.625405
NGA,NGA,71,31,102,1665406623,50898330,1716304953,0,0.007969,0,12,0.613684
LBN,LBN,57,67,124,558888060,40708305,599596365,0,0.004635,0,12,0.492654
DOM,DOM,57,33,90,441048867,36956272,478005139,1,0.006042,0,12,0.561698
GTM,GTM,55,27,82,721147555,32513890,753661445,0,0.005267,0,12,0.730275
MAR,MAR,57,57,114,1166938876,28158064,1195096940,0,0.005015,0,12,0.590218
PRY,PRY,45,12,57,283820439,26403462,310223901,0,0.004914,0,12,0.840404
VEN,VEN,40,21,61,85576663,21910462,107487125,1,0.003314,0,12,0.839394
NZL,NZL,63,65,128,511614754,20825266,532440020,0,0.005414,0,12,0.490073
SLV,SLV,53,20,73,372100884,20038414,392139298,1,0.004722,0,12,0.763784
MKD,MKD,57,22,79,92915001,19881327,112796328,2,0.004397,0,12,0.849795
CRI,CRI,58,42,100,436006694,18881028,454887722,1,0.005634,0,12,0.653846
KEN,KEN,59,30,89,930067061,15562381,945629442,0,0.006672,0,12,0.573514
MMR,MMR,49,13,62,716726496,11735615,728462111,0,0.006542,0,12,0.711373
HND,HND,51,27,78,159369480,10712605,170082085,1,0.004729,0,12,0.725367
CIV,CIV,63,22,85,460452375,8951987,469404362,0,0.007758,0,12,0.611111
PRK,PRK,6,41,47,24885874,8811604,33697478,0,0.001131,0,12,0.477801
