USA,USA,79,166,245,7260449021,16736197092,23996646113,1,0.026965,0,27,0.182815
DEU,DEU,80,166,246,12046775360,15572375223,27619150583,2,0.01649,0,27,0.188911
KOR,KOR,44,142,186,729302706,13320505487,14049808193,3,0.005127,0,27,0.241834
BEL,BEL,64,148,212,7266089621,12855842971,20121932592,2,0.010285,0,27,0.229592
NLD,NLD,65,154,219,4317618134,10159076123,14476694257,2,0.009063,0,27,0.216238
FRA,FRA,78,151,229,7689513733,9381378022,17070891755,2,0.015135,0,27,0.21328
JPN,JPN,55,118,173,1553117949,9116974629,10670092578,0,0.008357,0,27,0.307073
CAN,CAN,53,98,151,4546175930,5654211088,10200387018,1,0.008604,0,27,0.371967
ITA,ITA,76,150,226,10436534230,4684486767,15121020997,2,0.012743,0,27,0.219153
THA,THA,57,120,177,966859077,3851776878,4818635955,0,0.011137,0,27,0.264698
ESP,ESP,63,127,190,3884541510,3465256383,7349797893,2,0.01286,0,27,0.281804
SAU,SAU,53,99,152,351873247,3299063966,3650937213,0,0.006868,0,27,0.34382
SGP,SGP,50,104,154,1141366880,3241036256,4382403136,0,0.006514,0,27,0.339011
GBR,GBR,73,166,239,6387944892,3013158588,9401103480,2,0.011586,0,27,0.188938
IDN,IDN,71,97,168,1013380524,2233221754,3246602278,0,0.015168,0,27,0.324161
MYS,MYS,50,89,139,1238808419,2018882466,3257690885,0,0.006538,0,27,0.401473
SWE,SWE,48,118,166,1482032230,1599382938,3081415168,2,0.005414,0,27,0.321535
MEX,MEX,61,70,131,3269078223,1260082744,4529160967,1,0.013744,0,27,0.410123
BRA,BRA,53,89,142,1803487531,1176638145,2980125676,3,0.009228,0,27,0.370292
HUN,HUN,50,74,124,620632000,1139010721,1759642721,2,0.006109,0,27,0.521645
RUS,RUS,61,79,140,450300518,1126507902,1576808420,0,0.010696,0,27,0.440494
SVK,SVK,41,38,79,207867326,1079226127,1287093453,2,0.004887,0,27,0.693061
CHN,CHN,71,127,198,27006231142,853626808,27859857950,0,0.017255,0,27,0.267715
CZE,CZE,48,64,112,677764128,774005682,1451769810,2,0.005834,0,27,0.56948
FIN,FIN,43,80,123,975322186,751197852,1726520038,2,0.00479,0,27,0.51466
AUT,AUT,64,99,163,1985901198,749445060,2735346258,2,0.011474,0,27,0.356092
CHE,CHE,61,123,184,1564821885,666978579,2231800464,2,0.009709,0,27,0.289901
ISR,ISR,47,79,126,868008891,597101632,1465110523,3,0.006784,0,27,0.451852
VEN,VEN,44,47,91,249025119,541655494,790680613,3,0.011205,0,27,0.479661
PRT,PRT,46,83,129,980046512,513423863,1493470375,2,0.007409,0,27,0.435854
POL,POL,46,56,102,1614223697,501707848,2115931545,2,0.005442,0,27,0.651695
HRV,HRV,48,35,83,255640769,477067897,732708666,2,0.006731,0,27,0.651942
ARG,ARG,39,55,94,1210151815,465963717,1676115532,3,0.005263,0,27,0.558435
COL,COL,44,46,90,614992147,457667333,1072659480,3,0.008461,0,27,0.482284
SCG,SCG,50,38,88,187118588,439672993,626791581,2,0.014208,0,27,0.560656
AUS,AUS,50,86,136,849743128,380695428,1230438556,0,0.008468,0,27,0.357223
NOR,NOR,43,79,122,469566753,324589377,794156130,2,0.004904,0,27,0.502215
ROU,ROU,47,46,93,173835118,318635849,492470967,2,0.005781,0,27,0.629379
SVN,SVN,50,60,110,291364275,256718221,548082496,2,0.00885,0,27,0.546753
KWT,KWT,29,32,61,50436982,233596688,284033670,0,0.00322,0,27,0.731313
QAT,QAT,25,46,71,10601583,231138778,241740361,0,0.003308,0,27,0.56485
BGR,BGR,49,68,117,110178960,219749133,329928093,3,0.007432,0,27,0.476523
IND,IND,57,121,178,1446371430,198095943,1644467373,0,0.013219,0,27,0.292416
