DEU,DEU,57,138,195,4534074906,5551576275,10085651181,0,0.033413,0,45,0.098117
USA,,23,29,52,1137254387,2594922524,3732176911,4,0.01023,0,45,0.547126
JPN,JPN,43,107,150,707359154,2262502839,2969861993,2,0.01619,0,45,0.157556
SGP,SGP,53,73,126,795378681,1730739097,2526117778,2,0.034522,0,45,0.224655
NLD,,22,30,52,573101017,1450617829,2023718846,0,0.009928,0,45,0.547126
CAN,CAN,31,91,122,864387555,1343326399,2207713954,4,0.01232,0,45,0.181197
FRA,,19,30,49,909636918,1210007896,2119644814,0,0.011542,0,45,0.547126
BEL,,22,30,52,664734198,1209923550,1874657748,0,0.009499,0,45,0.547126
ESP,ESP,53,103,156,1104622330,1005554002,2110176332,0,0.034431,0,45,0.150855
KOR,,35,60,95,898847874,831196490,1730044364,2,0.014123,0,45,0.317292
ITA,,21,30,51,927297459,705548215,1632845674,0,0.007565,0,45,0.547126
BRA,BRA,33,83,116,115574594,675955682,791530276,2,0.018093,0,45,0.202599
SAU,,18,22,40,45277807,471683185,516960992,2,0.007691,0,45,0.696667
GBR,,22,30,52,598043832,376595286,974639118,0,0.009691,0,45,0.547126
MEX,MEX,47,57,104,440460917,355479509,795940426,0,0.02695,0,45,0.254263
CHE,CHE,39,116,155,949901505,337392456,1287293961,0,0.011905,0,45,0.138006
FIN,FIN,37,70,107,473723189,334190649,807913838,1,0.011249,0,45,0.292153
AUT,,15,27,42,268503130,323058085,591561215,0,0.004787,0,45,0.621083
SWE,,16,27,43,222712933,304937071,527650004,1,0.006009,0,45,0.60582
PRT,PRT,42,61,103,358858362,268352652,627211014,0,0.013604,0,45,0.265594
TUR,,48,41,89,372647001,246499168,619146169,3,0.017935,0,45,0.322421
ROU,,12,49,61,17491024,193448493,210939517,3,0.003918,0,45,0.326956
NOR,,14,26,40,58383436,192841155,251224591,1,0.004372,0,45,0.643077
CSK,,7,16,23,22621950,167782758,190404708,0,0.002535,0,45,0.713235
CHN,,20,26,46,1057757321,159360828,1217118149,2,0.007934,0,45,0.592593
AUS,,42,48,90,337973139,150389166,488362305,2,0.014523,0,45,0.35827
HUN,,8,20,28,17511053,128118535,145629588,3,0.002735,0,45,0.714286
YUG,,12,18,30,66655144,126635497,193290641,2,0.003596,0,45,0.712121
POL,,8,20,28,15584691,120068199,135652890,0,0.002532,0,45,0.7
ARG,,12,20,32,34482694,98870477,133353171,2,0.004082,0,45,0.744589
THA,,48,30,78,713510254,91871905,805382159,2,0.016659,0,45,0.394156
MYS,MYS,78,40,118,1546225367,58276343,1604501710,2,0.064436,0,45,0.188646
IDN,,52,24,76,977827559,58116819,1035944378,2,0.026344,0,45,0.383243
DNK,DNK,40,83,123,698292121,54627337,752919458,1,0.014379,0,45,0.220166
DDR,,8,18,26,474853,45196598,45671451,1,0.003204,0,45,0.591503
QAT,,5,12,17,482270,41831187,42313457,2,0.002555,0,45,0.757143
VEN,,11,13,24,14936947,35766005,50702952,2,0.004002,0,45,0.784314
SUN,,13,17,30,148948313,34311730,183260043,2,0.004032,0,45,0.792398
ISR,,16,18,34,53091281,34262149,87353430,0,0.005439,0,45,0.763158
GRC,,37,39,76,429302441,31629846,460932287,3,0.014582,0,45,0.324916
BLZ,,4,2,6,34209,30011291,30045500,2,0.002169,0,45,0.9
COL,,12,10,22,25444396,29703866,55148262,4,0.00415,0,45,0.8875
NZL,,37,39,76,223301912,14480476,237782388,2,0.013845,0,45,0.33961
CHL,,37,21,58,133111138,8734726,141845864,4,0.015839,0,45,0.444444
ARE,,21,14,35,38612867,8218908,46831775,2,0.011328,0,45,0.692029
BGR,,8,9,17,7811291,7717548,15528839,3,0.002853,0,45,0.826923
URY,,9,4,13,33046076,7145668,40191744,2,0.003556,0,45,0.844444
IND,,48,44,92,804242927,5691646,809934573,2,0.018198,0,45,0.328373
IRL,,14,25,39,43305669,3463011,46768680,0,0.004588,0,45,0.673333
PRK,,8,10,18,1351006,1866264,3217270,2,0.003288,0,45,0.807692
CYP,,31,12,43,45686525,1253974,46940499,0,0.009164,0,45,0.488414
BHR,,10,4,14,1512609,1238398,2751007,2,0.004922,0,45,0.871212
PHL,,16,11,27,118904211,1047338,119951549,4,0.006774,0,45,0.850877
LBY,,9,1,10,12745198,1033312,13778510,0,0.003751,0,45,0.875
CYM,,2,1,3,28976515,1001108,29977623,2,0.001946,0,45,1
MUS,,10,2,12,3023396,715080,3738476,2,0.009473,0,45,0.866667
MOZ,,5,1,6,578944,705000,1283944,2,0.004619,0,45,0.766667
EGY,,18,7,25,63504445,685299,64189744,0,0.006971,0,45,0.795322
KWT,,10,4,14,5309522,667160,5976682,2,0.003508,0,45,0.851648
ZWE,,9,3,12,10152834,629098,10781932,2,0.005253,0,45,0.766667
LKA,,38,11,49,64538059,571889,65109948,2,0.016863,0,45,0.465385
IRQ,,11,4,15,11213774,482901,11696675,3,0.003694,0,45,0.747253
MWI,,19,3,22,3261258,369710,3630968,0,0.008799,0,45,0.502381
ISL,,19,5,24,16057740,326874,16384614,1,0.005093,0,45,0.626316
PAK,,20,6,26,57193458,297073,57490531,2,0.008869,0,45,0.783333
SYR,,10,1,11,18340864,147449,18488313,3,0.003355,0,45,0.845455
OMN,,25,4,29,17520311,111777,17632088,2,0.009333,0,45,0.612536
GMB,,0,1,1,0,91923,91923,2,0.001359,0,46,0
GTM,,8,2,10,11230039,90338,11320377,2,0.002967,0,45,0.944444
FRO,,1,3,4,242911,85246,328157,0,0.001506,0,45,1
PNG,,7,2,9,3597306,69596,3666902,2,0.004957,0,45,0.97619
SLE,,1,1,2,13335,60000,73335,2,0.001565,0,45,0.5
IRN,,13,3,16,125489113,57097,125546210,3,0.004281,0,45,0.752381
VNM,,7,1,8,6317012,51000,6368012,2,0.003438,0,45,0.928571
JOR,,10,6,16,7264436,50620,7315056,3,0.003164,0,45,0.818681
CRI,,9,3,12,7348046,48081,7396127,2,0.003609,0,45,0.877778
TZA,,10,1,11,1928436,48000,1976436,4,0.005608,0,45,0.845455
MLT,,9,5,14,4835625,47545,4883170,0,0.003258,0,45,0.911111
LBR,,4,1,5,275524,45000,320524,3,0.002353,0,45,0.65
AND,,2,3,5,766638,41347,807985,0,0.001849,0,45,0.95
PYF,,3,2,5,75625,38678,114303,2,0.001995,0,45,1
BGD,,39,2,41,102680417,35750,102716167,2,0.017535,0,45,0.511471
CIV,,9,1,10,16024100,33000,16057100,2,0.003104,0,45,0.988889
BEN,,3,1,4,137879,33000,170879,0,0.001996,0,45,0.75
RWA,,2,2,4,581218,32187,613405,0,0.001694,0,45,0.916667
PER,,11,1,12,9727858,27503,9755361,2,0.003994,0,45,0.918182
FJI,,6,2,8,3218293,27500,3245793,2,0.002736,0,45,0.904762
BHS,,1,2,3,4000,25670,29670,1,0.001474,0,45,1
LAO,,1,2,3,82500,25055,107555,2,0.001831,0,45,1
AFG,,4,1,5,675514,23074,698588,2,0.002447,0,45,0.8
VCT,,1,1,2,393,22500,22893,0,0.001565,0,45,1
VGB,,0,1,1,0,21000,21000,0,0.001359,0,47,0
ETH,,6,2,8,1495280,19949,1515229,0,0.002805,0,45,1
NCL,,4,1,5,474608,18898,493506,2,0.002449,0,45,1
GIB,,3,1,4,14295,18781,33076,0,0.001996,0,45,1
PAN,,11,3,14,1285703,17562,1303265,4,0.003834,0,45,0.814103
SEN,,7,1,8,3941482,15000,3956482,0,0.002563,0,45,0.982143
YMD,,7,2,9,1323362,12562,1335924,0,0.002713,0,45,0.910714
GHA,,10,1,11,2815084,12500,2827584,0,0.003229,0,45,0.881818
NRU,,0,1,1,0,11812,11812,2,0.001359,0,48,0
ECU,,11,3,14,12628867,11634,12640501,2,0.003882,0,45,0.939394
GRD,,0,1,1,0,11000,11000,2,0.001359,0,49,0
GAB,,4,1,5,255697,10000,265697,0,0.002122,0,45,1
MDV,,3,1,4,39477,10000,49477,2,0.00327,0,45,0.833333
TUN,,10,1,11,19736072,9500,19745572,0,0.003427,0,45,0.933333
BRN,,6,1,7,1496784,9000,1505784,2,0.004194,0,45,1
DOM,,8,2,10,4606412,8875,4615287,0,0.002914,0,45,1
MAR,,12,1,13,41603302,8574,41611876,0,0.003479,0,45,0.863636
DMA,,1,1,2,393921,8521,402442,4,0.001474,0,45,1
KEN,,15,1,16,18616904,7378,18624282,0,0.004419,0,45,0.8875
PRY,,21,1,22,26341396,6875,26348271,2,0.007945,0,45,0.504762
SHN,,0,1,1,0,6000,6000,2,0.001359,0,50,0
SLB,,6,1,7,138379,5000,143379,2,0.002855,0,45,1
SDN,,7,3,10,355422,4812,360234,2,0.003004,0,45,0.928571
GRL,,1,1,2,58189,2250,60439,1,0.001506,0,45,0.5
MDG,,22,2,24,7209450,1272,7210722,0,0.011389,0,45,0.58658
AGO,,5,1,6,5236503,1000,5237503,0,0.002311,0,45,1
HND,,7,1,8,1291303,976,1292279,0,0.002839,0,45,1
COG,,4,1,5,105537,597,106134,0,0.002126,0,45,0.95
ZMB,,6,1,7,3563207,556,3563763,2,0.002402,0,45,0.785714
DZA,,8,1,9,25131590,519,25132109,3,0.003017,0,45,0.910714
NER,,4,1,5,79801,488,80289,1,0.002107,0,45,0.85
LBN,,10,1,11,9243444,199,9243643,0,0.003833,0,45,0.811111
CMR,,9,1,10,4718975,97,4719072,2,0.002717,0,45,0.902778
BOL,,8,1,9,7876898,70,7876968,2,0.003408,0,45,0.946429
TKL,,0,1,1,0,62,62,0,0.001359,0,51,0
NGA,,12,0,12,31759046,0,31759046,0,0.003792,0,23,0.962121
CUB,,7,0,7,8000666,0,8000666,2,0.002767,0,24,1
NPL,,6,0,6,7596174,0,7596174,2,0.002734,0,15,1
SLV,,8,0,8,6358647,0,6358647,0,0.003408,0,12,0.946429
MMR,,5,0,5,5312143,0,5312143,2,0.003937,0,2,1
TTO,,6,0,6,3167041,0,3167041,4,0.002502,0,16,1
COD,,6,0,6,2502449,0,2502449,2,0.002365,0,20,1
NIC,,5,0,5,2297678,0,2297678,0,0.002513,0,35,1
YEM,,8,0,8,1630946,0,1630946,0,0.004398,0,8,0.946429
UGA,,5,0,5,1256383,0,1256383,3,0.002523,0,11,0.95
SUR,,2,0,2,796097,0,796097,2,0.00175,0,36,1
BRB,,4,0,4,739991,0,739991,4,0.002149,0,4,1
JAM,,4,0,4,608257,0,608257,4,0.002065,0,21,1
MLI,,3,0,3,590029,0,590029,0,0.002039,0,29,1
ALB,,2,0,2,543715,0,543715,3,0.001633,0,34,1
MRT,,5,0,5,526488,0,526488,0,0.003608,0,22,0.9
HTI,,3,0,3,365732,0,365732,4,0.001767,0,9,1
COK,,2,0,2,295352,0,295352,0,0.002063,0,39,0.5
MNG,,4,0,4,284952,0,284952,1,0.001857,0,17,0.916667
SYC,,5,0,5,284063,0,284063,0,0.003775,0,25,1
BDI,,4,0,4,217200,0,217200,0,0.001896,0,14,1
WSM,,1,0,1,141849,0,141849,2,0.001661,0,40,0
TGO,,5,0,5,134427,0,134427,0,0.002255,0,18,1
TON,,2,0,2,88183,0,88183,2,0.001918,0,26,1
GUY,,4,0,4,58164,0,58164,4,0.002281,0,1,0.833333
BFA,,3,0,3,56287,0,56287,0,0.001964,0,3,1
CPV,,1,0,1,45182,0,45182,0,0.001549,0,28,0
AIA,,1,0,1,28933,0,28933,2,0.001544,0,44,0
PCI,,1,0,1,27346,0,27346,2,0.001488,0,41,0
TCA,,1,0,1,25000,0,25000,4,0.001474,0,43,0
LCA,,1,0,1,24000,0,24000,0,0.001565,0,33,0
VUT,,2,0,2,20168,0,20168,2,0.001918,0,27,1
SOM,,3,0,3,17893,0,17893,0,0.001781,0,10,1
CAF,,3,0,3,17499,0,17499,0,0.001781,0,19,1
TCD,,2,0,2,6248,0,6248,0,0.001652,0,13,1
DJI,,1,0,1,6000,0,6000,0,0.001565,0,32,0
GNQ,,1,0,1,2500,0,2500,0,0.001643,0,5,0
NFK,,2,0,2,1560,0,1560,2,0.001918,0,7,1
SPM,,1,0,1,1500,0,1500,4,0.001474,0,42,0
BMU,,1,0,1,1312,0,1312,0,0.001565,0,31,0
GIN,,2,0,2,752,0,752,0,0.001883,0,30,1
KIR,,1,0,1,726,0,726,2,0.001661,0,38,0
NIU,,1,0,1,500,0,500,2,0.001661,0,37,0
COM,,1,0,1,261,0,261,2,0.001544,0,0,0
TUV,,1,0,1,97,0,97,2,0.001661,0,6,0
