USA,USA,100,197,297,10308612543,31870127637,42178740180,2,0.013376,0,16,0.211352
DEU,DEU,95,180,275,17457279741,22152330938,39609610679,3,0.010283,0,16,0.251657
KOR,KOR,79,168,247,2331441003,22076840778,24408281781,2,0.010183,0,16,0.282471
BEL,BEL,79,166,245,9854462223,21494195990,31348658213,3,0.007958,0,16,0.290142
SAU,SAU,61,152,213,1171140269,19743193587,20914333856,1,0.00589,0,16,0.316873
NLD,NLD,80,165,245,4825774139,14096418731,18922192870,3,0.009687,0,16,0.291279
SGP,SGP,78,126,204,5087629229,10330264071,15417893300,1,0.009086,0,16,0.374624
FRA,FRA,99,174,273,9629091506,10162330012,19791421518,3,0.016324,0,16,0.256173
JPN,JPN,59,141,200,3897678147,9919341789,13817019936,1,0.005418,0,16,0.348067
THA,THA,74,158,232,2744109179,8642960503,11387069682,1,0.007586,0,16,0.301769
CHN,CHN,117,182,299,46354134827,7172572333,53526707160,1,0.019846,0,16,0.244179
CAN,CAN,78,158,236,6112286986,6935809289,13048096275,2,0.007911,0,16,0.301459
ESP,ESP,85,156,241,5343721757,6080492903,11424214660,3,0.008809,0,16,0.307909
ITA,ITA,94,160,254,12935813578,5978936330,18914749908,3,0.010998,0,16,0.301941
MYS,MYS,81,143,224,3174608390,4665798054,7840406444,1,0.010232,0,16,0.338831
IRN,IRN,67,99,166,1661430242,4200216116,5861646358,1,0.00715,0,16,0.477341
GBR,GBR,89,180,269,6845301444,3257299029,10102600473,3,0.010484,0,16,0.249509
ARE,ARE,77,135,212,3007091427,3012305074,6019396501,0,0.009699,0,16,0.344698
BRA,BRA,82,128,210,4341707423,2992138053,7333845476,4,0.008677,0,16,0.386819
MEX,MEX,84,102,186,7127683876,2959916993,10087600869,2,0.008958,0,16,0.44548
IND,IND,103,159,262,6838018865,2931224838,9769243703,0,0.021084,0,16,0.303183
KWT,KWT,46,88,134,259513258,2843523253,3103036511,1,0.00358,0,16,0.53125
POL,POL,90,99,189,5433067747,2481389183,7914456930,3,0.012204,0,16,0.444678
AUT,AUT,79,128,207,2688116374,2404271091,5092387465,3,0.007853,0,16,0.403053
SWE,SWE,61,138,199,1950662866,2267765223,4218428089,0,0.005001,0,16,0.369044
HUN,HUN,54,85,139,1198816945,2239850518,3438667463,3,0.004278,0,16,0.625522
QAT,QAT,61,130,191,204911314,2062696228,2267607542,0,0.005202,0,16,0.384637
CZE,CZE,70,99,169,2174367936,1684783706,3859151642,3,0.006845,0,16,0.486246
RUS,RUS,70,88,158,4201771556,1482196205,5683967761,0,0.00604,0,16,0.532566
FIN,FIN,60,130,190,1156702574,1399018859,2555721433,0,0.006484,0,16,0.395559
IDN,IDN,79,113,192,3964689658,1380038911,5344728569,1,0.010534,0,16,0.371964
PRT,PRT,65,118,183,1747170511,1188220386,2935390897,3,0.005685,0,16,0.424333
COL,COL,72,69,141,1213537799,1105069823,2318607622,4,0.00709,0,16,0.514642
