USA,USA,113,193,306,26490902796,62861415099,89352317895,0,0.012411,0,11,0.261928
SAU,SAU,71,172,243,3905755537,51934942544,55840698081,1,0.005507,0,11,0.310324
KOR,KOR,98,176,274,6243166508,49883521798,56126688306,1,0.010055,0,11,0.291755
DEU,DEU,104,188,292,37017848552,46132586312,83150434864,2,0.010455,0,11,0.278871
BEL,BEL,93,179,272,20668871500,42539783620,63208655120,2,0.00878,0,11,0.297827
NLD,NLD,144,191,335,11791751007,32279126401,44070877408,2,0.02303,0,11,0.260666
SGP,SGP,92,155,247,9615295437,28907796373,38523091810,1,0.008784,0,11,0.352778
CHN,CHN,138,193,331,90905938584,28417053935,1.19E+11,1,0.019571,0,11,0.260878
THA,THA,89,167,256,6692734646,22112999491,28805734137,1,0.008842,0,11,0.322119
FRA,FRA,120,186,306,18663766770,21744455410,40408222180,2,0.016583,0,11,0.268972
CAN,CAN,94,164,258,13071998235,16342960869,29414959104,0,0.011244,0,11,0.328492
JPN,JPN,67,156,223,8712399350,15610593741,24322993091,1,0.005574,0,11,0.355196
ESP,ESP,108,175,283,11073185798,14360899509,25434085307,2,0.011711,0,11,0.306722
ARE,ARE,93,162,255,6577035426,12771620103,19348655529,1,0.009174,0,11,0.335492
ITA,ITA,99,175,274,25937973964,11955000351,37892974315,2,0.009091,0,11,0.307291
IRN,IRN,61,93,154,2267779161,10324904427,12592683588,1,0.005413,0,11,0.553776
MYS,MYS,87,153,240,11056326824,9700549187,20756876011,1,0.007987,0,11,0.350073
GBR,GBR,105,183,288,14285252197,6989969841,21275222038,2,0.011353,0,11,0.285579
IND,IND,116,172,288,18749380312,6926509229,25675889541,1,0.014746,0,11,0.311691
POL,POL,96,133,229,13753601937,6278902091,20032504028,2,0.011194,0,11,0.380114
BRA,BRA,89,143,232,9606698608,5965147126,15571845734,3,0.008553,0,11,0.386928
AUT,AUT,88,151,239,5346887103,5115023929,10461911032,2,0.007988,0,11,0.369711
MEX,MEX,67,99,166,18753619151,4935624707,23689243858,0,0.004783,0,11,0.58445
HUN,HUN,62,107,169,3065663095,4810098717,7875761812,2,0.004202,0,11,0.551578
RUS,RUS,82,112,194,8464917966,4784299761,13249217727,2,0.006377,0,11,0.490771
SWE,SWE,73,141,214,3911362841,4587497302,8498860143,2,0.005129,0,11,0.421834
CZE,CZE,89,120,209,6119683759,4042919793,10162603552,2,0.008286,0,11,0.427674
QAT,QAT,63,124,187,565401445,3863156940,4428558385,1,0.005017,0,11,0.462088
KWT,KWT,63,86,149,657771249,3602129686,4259900935,1,0.004593,0,11,0.575228
IDN,IDN,82,131,213,11625006598,3124581060,14749587658,1,0.008417,0,11,0.385538
PRT,PRT,72,134,206,4597849931,2724102113,7321952044,2,0.005426,0,11,0.423039
FIN,FIN,69,133,202,2176540822,2568735774,4745276596,2,0.00541,0,11,0.442344
TUR,TUR,95,158,253,22971611900,2512166802,25483778702,2,0.009814,0,11,0.346399
COL,COL,78,87,165,3264414973,2389389658,5653804631,3,0.006161,0,11,0.531626
SVK,SVK,85,84,169,2245773805,2099090805,4344864610,2,0.010968,0,11,0.510668
ZAF,ZAF,95,142,237,2572425669,2097318372,4669744041,1,0.010094,0,11,0.373001
LTU,LTU,60,93,153,1422912755,2093313801,3516226556,2,0.004245,0,11,0.626401
EGY,EGY,79,135,214,6483833287,2002962417,8486795704,2,0.006509,0,11,0.403428
ARG,ARG,66,86,152,3167592145,1692608475,4860200620,3,0.005003,0,11,0.612206
ISR,ISR,69,104,173,2779404334,1370471290,4149875624,2,0.007114,0,11,0.485644
OMN,OMN,65,102,167,1019540511,1367634219,2387174730,1,0.004971,0,11,0.528524
VNM,VNM,79,112,191,12973789645,1329869629,14303659274,1,0.007593,0,11,0.46946
CHE,CHE,85,165,250,3530703699,1324714363,4855418062,2,0.006668,0,11,0.331892
