DEU,DEU,68,166,234,8714402745,11869776419,20584179164,2,0.016341,0,40,0.147244
USA,USA,70,151,221,4996066743,11281281844,16277348587,1,0.02729,0,40,0.165872
NLD,NLD,59,152,211,3132227834,7844562296,10976790130,2,0.011197,0,40,0.17127
FRA,FRA,56,153,209,5217419634,7226258819,12443678453,2,0.012447,0,40,0.165605
JPN,JPN,43,119,162,1063708032,6644022812,7707730844,1,0.010229,0,40,0.238936
KOR,KOR,49,104,153,980909467,5977777155,6958686622,0,0.009153,0,40,0.289668
BEL,BEL,47,76,123,2411676431,4617991599,7029668030,2,0.009239,0,40,0.413333
CAN,CAN,39,89,128,2954207156,3860582207,6814789363,1,0.00598,0,40,0.345079
ITA,ITA,71,144,215,6831847467,3632160146,10464007613,2,0.017645,0,40,0.182381
SAU,SAU,54,83,137,332370350,2617560561,2949930911,0,0.013581,0,40,0.308396
ESP,ESP,48,114,162,2154113834,2395310493,4549424327,2,0.008524,0,40,0.258471
SGP,SGP,55,81,136,1506923232,2155474208,3662397440,0,0.015495,0,40,0.348485
GBR,GBR,60,163,223,5111414459,2075534675,7186949134,2,0.019075,0,40,0.150837
AUT,AUT,49,99,148,1485143008,1624924795,3110067803,2,0.007701,0,40,0.326634
BRA,BRA,44,79,123,600571270,1411470533,2012041803,4,0.009816,0,40,0.34874
CZE,CZE,41,70,111,438417391,931305138,1369722529,2,0.006449,0,40,0.438739
MEX,MEX,48,56,104,1638580435,905448669,2544029104,1,0.009948,0,40,0.441615
HUN,HUN,55,81,136,309349374,882499773,1191849147,2,0.012363,0,40,0.362336
CHN,CHN,86,97,183,14367964063,843282257,15211246320,0,0.036531,0,40,0.240403
SWE,SWE,44,120,164,1182849288,643813018,1826662306,3,0.008366,0,40,0.240771
FIN,FIN,43,89,132,539066280,592166898,1131233178,3,0.007606,0,40,0.35559
SVK,SVK,34,42,76,395219382,582856362,978075744,2,0.005173,0,40,0.622874
MYS,MYS,49,62,111,1506155053,541892285,2048047338,0,0.010882,0,40,0.402342
THA,THA,61,56,117,1334942948,513020805,1847963753,0,0.015005,0,40,0.405844
CHE,CHE,49,116,165,1355362449,484167548,1839529997,2,0.008998,0,40,0.260973
PRT,PRT,36,77,113,662005555,484150848,1146156403,2,0.005315,0,40,0.376389
HRV,HRV,32,51,83,89934042,452762833,542696875,2,0.007813,0,40,0.465098
COL,COL,45,38,83,450902390,371938079,822840469,4,0.009774,0,40,0.43284
AUS,AUS,45,66,111,658045929,332114490,990160419,0,0.008812,0,40,0.390601
NOR,NOR,36,69,105,327727441,325393702,653121143,3,0.005222,0,40,0.494567
RUS,RUS,33,50,83,63177419,295495292,358672711,4,0.005262,0,40,0.629804
ARG,ARG,43,46,89,653696674,280474909,934171583,4,0.008621,0,40,0.557861
TUR,TUR,58,66,124,714056991,277680107,991737098,4,0.011696,0,40,0.414752
ROU,ROU,38,49,87,52452343,265193503,317645846,4,0.006353,0,40,0.549909
POL,POL,39,46,85,441363700,247000941,688364641,2,0.005752,0,40,0.626275
VEN,VEN,37,39,76,206614543,225487013,432101556,4,0.008259,0,40,0.48847
IDN,IDN,60,39,99,1575934208,170784170,1746718378,0,0.019175,0,40,0.457143
ISR,ISR,27,48,75,190643608,131430917,322074525,4,0.003791,0,40,0.640957
IND,IND,56,73,129,1273605459,110084286,1383689745,4,0.01398,0,40,0.359129
SVN,SVN,42,41,83,242088175,106816781,348904956,2,0.009809,0,40,0.466393
QAT,QAT,16,13,29,6285573,106262592,112548165,0,0.003566,0,40,0.867965
DNK,DNK,43,78,121,922293855,96332990,1018626845,3,0.008076,0,40,0.420156
BGR,BGR,26,27,53,38330762,89190399,127521161,4,0.004116,0,40,0.743243
GRC,GRC,41,52,93,670270599,68240234,738510833,4,0.007194,0,40,0.533051
IRL,IRL,37,75,112,504663370,62947811,567611181,2,0.005346,0,40,0.437063
LTU,LTU,28,23,51,42266736,45329026,87595762,2,0.004358,0,40,0.725287
ARE,ARE,37,29,66,271677600,36051365,307728965,4,0.00638,0,40,0.704017
NZL,NZL,35,53,88,386099270,36005634,422104904,0,0.006043,0,40,0.407985
URY,URY,26,12,38,161147706,35906990,197054696,4,0.00532,0,40,0.783908
BLR,BLR,23,22,45,16748563,32620655,49369218,2,0.003672,0,40,0.85
UKR,UKR,25,24,49,12857299,26892761,39750060,4,0.00407,0,40,0.801724
LBY,LBY,22,8,30,21428087,18642071,40070158,0,0.004356,0,40,0.785
PHL,PHL,35,18,53,504722374,14874516,519596890,4,0.005365,0,40,0.865873
CRI,CRI,34,18,52,205628965,13195947,218824912,4,0.008699,0,40,0.649399
PRK,PRK,13,14,27,7293636,12119385,19413021,0,0.002575,0,40,0.831169
CHL,CHL,38,20,58,491135563,11642450,502778013,4,0.009146,0,40,0.724359
JOR,JOR,39,15,54,152676010,10078734,162754744,4,0.008594,0,40,0.686575
LVA,LVA,23,17,40,16372156,8390494,24762650,2,0.003332,0,40,0.822464
IRN,IRN,30,17,47,106052622,8244294,114296916,4,0.004651,0,40,0.798799
GTM,GTM,30,17,47,180345918,8061924,188407842,1,0.007801,0,40,0.675579
SLV,SLV,29,9,38,102249471,6883963,109133434,1,0.007666,0,40,0.622984
KAZ,KAZ,13,11,24,1216962,5762686,6979648,4,0.002461,0,40,0.901961
BHR,BHR,19,5,24,18976856,5253622,24230478,0,0.002848,0,40,0.909091
PAN,PAN,27,17,44,38210483,4296312,42506795,1,0.006056,0,40,0.739919
EST,EST,16,12,28,7135113,4231837,11366950,3,0.002541,0,40,0.850877
MDA,MDA,18,12,30,7076299,4026029,11102328,4,0.003542,0,40,0.728571
TUN,TUN,35,11,46,205260668,3511803,208772471,0,0.007313,0,40,0.742492
ECU,ECU,35,14,49,257545081,2798695,260343776,1,0.007269,0,40,0.664744
MKD,MKD,26,11,37,56889544,2672732,59562276,2,0.005158,0,40,0.777094
EGY,EGY,56,28,84,585672790,2354799,588027589,4,0.011592,0,40,0.534226
PER,PER,35,15,50,321611236,2263008,323874244,1,0.008516,0,40,0.665916
PAK,PAK,31,13,44,249191062,1867779,251058841,1,0.004929,0,40,0.805042
HND,HND,27,11,38,87340156,1859678,89199834,1,0.008338,0,40,0.671182
CYP,CYP,36,17,53,65594871,1816317,67411188,4,0.005129,0,40,0.790148
VNM,VNM,31,4,35,231160815,1659788,232820603,0,0.005095,0,40,0.854839
MAR,MAR,36,11,47,335787058,1590893,337377951,2,0.005516,0,40,0.708537
KEN,KEN,27,7,34,60748502,1489584,62238086,2,0.004137,0,40,0.78172
NIC,NIC,22,6,28,21183979,1046173,22230152,1,0.005188,0,40,0.798701
ZWE,ZWE,23,4,27,25246904,806194,26053098,4,0.007204,0,40,0.762681
TZA,TZA,21,3,24,10382555,794710,11177265,2,0.003484,0,40,0.879447
AZE,AZE,5,3,8,832414,759511,1591925,4,0.001615,0,40,0.833333
MLT,MLT,33,15,48,36259374,729355,36988729,1,0.006754,0,40,0.710526
TKM,TKM,7,2,9,397407,697397,1094804,4,0.001689,0,40,0.928571
TGO,TGO,13,5,18,2039504,691206,2730710,2,0.002364,0,40,0.666667
KWT,KWT,23,7,30,50623840,564916,51188756,1,0.005193,0,40,0.855
PNG,PNG,12,1,13,4960612,534000,5494612,0,0.002736,0,40,0.984848
ALB,ALB,15,3,18,1948366,533519,2481885,4,0.003109,0,40,0.816667
MSR,MSR,1,2,3,144,444250,444394,0,0.001115,0,40,0.833333
LBN,LBN,29,13,42,76467534,436752,76904286,2,0.004924,0,40,0.754011
ISL,ISL,21,12,33,18679572,436080,19115652,3,0.002841,0,40,0.952569
LKA,LKA,47,11,58,152369894,414276,152784170,0,0.011223,0,40,0.673759
SCG,SCG,13,10,23,7003110,393776,7396886,2,0.002505,0,40,0.771053
GEO,GEO,7,3,10,528972,355804,884776,4,0.001886,0,40,0.910714
DZA,DZA,33,6,39,147438483,335970,147774453,2,0.006649,0,40,0.722222
CIV,CIV,18,7,25,59979869,333104,60312973,2,0.003114,0,40,0.731602
MUS,MUS,28,8,36,15227512,247958,15475470,2,0.006614,0,40,0.721505
BGD,BGD,26,13,39,85840186,197853,86038039,0,0.004951,0,40,0.811492
PRY,PRY,23,3,26,76629720,191170,76820890,4,0.004223,0,40,0.907115
IRQ,IRQ,4,3,7,265316,190187,455503,4,0.001428,0,40,0.904762
BIH,BIH,7,4,11,2223954,181468,2405422,2,0.001772,0,40,0.964286
CMR,CMR,16,4,20,7321491,178578,7500069,2,0.002689,0,40,0.783626
VGB,VGB,2,2,4,27640,149690,177330,4,0.001253,0,40,1
OMN,OMN,34,4,38,47495487,146683,47642170,0,0.007795,0,40,0.728571
SDN,SDN,19,4,23,5366391,142488,5508879,2,0.004374,0,40,0.859524
DOM,DOM,21,7,28,66783608,139218,66922826,1,0.004324,0,40,0.798419
LCA,LCA,13,2,15,2934070,128019,3062089,1,0.005205,0,40,0.641026
ABW,ABW,3,2,5,81669,121000,202669,4,0.001332,0,40,0.85
MDV,MDV,7,2,9,170302,120000,290302,0,0.002717,0,40,0.928571
SYR,SYR,27,7,34,116755110,119187,116874297,2,0.004572,0,40,0.873219
HTI,HTI,8,3,11,2966743,108729,3075472,1,0.001731,0,40,0.918182
SPM,SPM,3,1,4,7278,104636,111914,1,0.001229,0,40,0.833333
NPL,NPL,26,4,30,38553500,94319,38647819,0,0.006878,0,40,0.799145
BLZ,BLZ,7,4,11,2324706,88116,2412822,1,0.002581,0,40,0.777778
SOM,SOM,2,2,4,288562,81175,369737,0,0.001259,0,40,1
FJI,FJI,9,2,11,5125250,74599,5199849,0,0.001933,0,40,0.822222
UZB,UZB,8,3,11,632152,72812,704964,2,0.001925,0,40,0.944444
ATG,ATG,3,3,6,712233,69258,781491,1,0.001353,0,40,0.95
NGA,NGA,31,2,33,114766456,64195,114830651,2,0.005193,0,40,0.854839
SLE,SLE,14,4,18,1653680,63372,1717052,0,0.002718,0,40,0.985714
UGA,UGA,25,4,29,10805552,62998,10868550,2,0.004759,0,40,0.695813
KHM,KHM,5,1,6,753250,62398,815648,0,0.001688,0,40,0.966667
FLK,FLK,1,2,3,22500,54950,77450,2,0.001146,0,40,0.666667
MDG,MDG,27,2,29,11119804,50999,11170803,2,0.005032,0,40,0.823362
DJI,DJI,6,1,7,83515,49500,133015,0,0.001628,0,40,1
MLI,MLI,12,4,16,1025302,49035,1074337,2,0.00284,0,40,0.901099
MWI,MWI,20,3,23,4025741,47749,4073490,4,0.004825,0,40,0.725108
NER,NER,10,4,14,2010795,47718,2058513,0,0.002216,0,40,0.871795
TTO,TTO,16,4,20,24216672,45243,24261915,1,0.005505,0,40,0.786765
MOZ,MOZ,14,2,16,2497172,44696,2541868,4,0.005239,0,40,0.852381
MNG,MNG,4,1,5,904385,43000,947385,0,0.001637,0,40,0.916667
AND,AND,7,1,8,832093,41753,873846,2,0.0017,0,40,0.857143
GAB,GAB,16,6,22,8731777,41541,8773318,2,0.003414,0,40,0.754902
CPV,CPV,4,2,6,355875,41500,397375,2,0.001307,0,40,0.866667
COG,COG,14,3,17,1445153,40896,1486049,2,0.005149,0,40,0.758333
ARM,ARM,2,1,3,43233,40000,83233,2,0.001204,0,40,1
CAF,CAF,6,1,7,268148,39660,307808,2,0.002002,0,40,0.809524
LAO,LAO,7,1,8,1355324,39000,1394324,0,0.001836,0,40,1
AFG,AFG,2,2,4,330425,37261,367686,1,0.001332,0,40,0.666667
DMA,DMA,12,4,16,2048538,33369,2081907,1,0.003934,0,40,0.591667
GRL,GRL,9,1,10,539585,31750,571335,3,0.001766,0,40,1
YEM,YEM,21,2,23,18988915,29250,19018165,0,0.004033,0,40,0.902597
BOL,BOL,26,4,30,76948048,27249,76975297,4,0.007031,0,40,0.720899
JAM,JAM,17,3,20,26786969,25999,26812968,1,0.003687,0,40,0.797386
KGZ,KGZ,3,1,4,29749,25937,55686,3,0.001247,0,40,1
GNB,GNB,5,1,6,108512,24750,133262,2,0.00139,0,40,1
COK,COK,6,1,7,52047,24750,76797,2,0.001633,0,40,0.97619
GMB,GMB,2,3,5,22398,24261,46659,2,0.001162,0,40,0.75
BRB,BRB,10,4,14,4295191,22454,4317645,1,0.001934,0,40,0.604396
ETH,ETH,16,3,19,8291721,22229,8313950,2,0.002604,0,40,0.905229
BEN,BEN,8,1,9,684477,20000,704477,2,0.00196,0,40,0.861111
SUR,SUR,10,4,14,2632501,19740,2652241,2,0.002084,0,40,0.839744
GIB,GIB,6,2,8,408402,17917,426319,0,0.001577,0,40,0.928571
COD,COD,14,1,15,3884185,15374,3899559,2,0.003052,0,40,0.838095
SEN,SEN,15,1,16,13443636,10375,13454011,2,0.003033,0,40,0.880952
FRO,FRO,4,2,6,829494,5976,835470,2,0.001346,0,40,1
CUB,CUB,14,2,16,7268818,5050,7273868,1,0.002518,0,40,0.919048
GHA,GHA,23,1,24,14626329,5000,14631329,4,0.003663,0,40,0.897233
MMR,MMR,13,2,15,25624244,4171,25628415,0,0.002952,0,40,0.934066
