KOR,CHN,directed,66125,502552827
KOR,CHN,directed,38665,445051442
KOR,CHN,directed,93213,443948924
USA,MEX,directed,78562,374565906
BEL,GBR,directed,106111,343553062
KOR,CHN,directed,66343,310916750
USA,MEX,directed,78615,308694135
KOR,CHN,directed,66248,302273751
USA,CAN,directed,27322,293853094
USA,CAN,directed,65586,288469346
KOR,CHN,directed,66180,256319884
KOR,CHN,directed,66150,255654956
THA,CHN,directed,66131,253027604
KOR,CHN,directed,66210,250888026
KOR,CHN,directed,109434,247506126
USA,MEX,directed,27248,241065954
JPN,CHN,directed,66124,238261614
USA,MEX,directed,78667,232206445
KOR,CHN,directed,66290,230395980
USA,MEX,directed,27387,215820244
USA,MEX,directed,78492,214843495
CAN,USA,directed,3275,206018974
CAN,USA,directed,89888,205827850
KOR,CHN,directed,109472,202921132
KOR,CHN,directed,109448,199944888
KOR,CHN,directed,66321,197173531
USA,MEX,directed,27021,195875902
KOR,CHN,directed,109459,194185840
MYS,CHN,directed,66126,175315924
KOR,CHN,directed,19862,165939119
ITA,FRA,directed,13219,164655878
ITA,FRA,directed,70420,161642263
KOR,CHN,directed,66471,152590155
USA,MEX,directed,27515,152398534
KOR,CHN,directed,109576,148762605
KOR,CHN,directed,66386,146403005
KOR,CHN,directed,66371,145498831
KOR,CHN,directed,66362,144661119
KOR,CHN,directed,66404,144077212
KOR,CHN,directed,66397,144058120
KOR,CHN,directed,109493,143934647
KOR,CHN,directed,109510,143764215
KOR,CHN,directed,109554,143158991
KOR,CHN,directed,109522,143080815
KOR,CHN,directed,109542,142853691
KOR,CHN,directed,109529,142788624
KOR,CHN,directed,66414,141535573
KOR,CHN,directed,66428,140759809
JPN,CHN,directed,66247,140588711
KOR,CHN,directed,109608,139815544
KOR,CHN,directed,109596,139618392
KOR,CHN,directed,66449,139280665
KOR,CHN,directed,66438,139067175
KOR,CHN,directed,66500,138668881
JPN,CHN,directed,93212,138381841
JPN,CHN,directed,36200,138380100
KOR,CHN,directed,109624,138085250
KOR,CHN,directed,109640,137623852
KOR,CHN,directed,93044,135749540
KOR,CHN,directed,123245,134641967
THA,CHN,directed,66267,133414796
KOR,CHN,directed,66519,133122126
CAN,USA,directed,3113,132974004
KOR,CHN,directed,109646,132593992
CAN,USA,directed,89741,132417323
KOR,CHN,directed,93060,132059399
KOR,CHN,directed,123255,131981900
KOR,CHN,directed,93181,128075068
THA,CHN,directed,66192,127372271
THA,CHN,directed,66164,126723616
THA,CHN,directed,66225,125998441
THA,CHN,directed,109439,125978661
USA,CHN,directed,66134,122228037
IDN,CHN,directed,11244,122174607
KOR,CHN,directed,123300,120820555
JPN,CHN,directed,66149,120703130
KOR,CHN,directed,93103,119212165
DEU,FRA,directed,8586,118543360
DEU,FRA,directed,70414,117840552
ITA,DEU,directed,13224,117438640
KOR,USA,directed,38728,117072925
JPN,CHN,directed,66178,116897856
JPN,CHN,directed,66209,116694344
KOR,USA,directed,106733,116478138
MEX,USA,directed,16626,116202957
KOR,CHN,directed,123268,115281171
JPN,CHN,directed,109433,113784127
ITA,DEU,directed,71335,113586014
KOR,CHN,directed,93077,112831914
KOR,CHN,directed,123288,112687672
KOR,CHN,directed,93084,112685955
DEU,NLD,directed,8639,102971026
BEL,FRA,directed,1850,101097413
DEU,GBR,directed,88947,100382149
MEX,USA,directed,89973,99326475
THA,CHN,directed,66304,99306633
BEL,FRA,directed,70396,98909717
DEU,NLD,directed,79437,98782507
THA,CHN,directed,109455,98676058
JPN,CHN,directed,14578,97182803
DEU,GBR,directed,8687,96708073
MYS,CHN,directed,66252,94951513
KOR,CHN,directed,19583,94485159
KOR,CHN,directed,93126,94182273
MEX,USA,directed,16495,91838513
DEU,ITA,directed,8607,90122385
THA,CHN,directed,93224,89101267
MEX,USA,directed,16590,89093054
DEU,ITA,directed,74999,89039006
KOR,CHN,directed,93147,89003276
MEX,USA,directed,89768,88785419
THA,CHN,directed,41061,88404660
CAN,USA,directed,3352,88034982
CAN,USA,directed,90036,87972197
MYS,CHN,directed,66151,87924578
KOR,CHN,directed,93136,87593128
MYS,CHN,directed,66181,87128288
MYS,CHN,directed,66212,86932706
USA,CAN,directed,27465,86807845
ITA,ESP,directed,13292,86798260
KOR,CHN,directed,93160,86785549
KOR,CHN,directed,93171,86774692
KOR,CHN,directed,93197,86598241
MYS,CHN,directed,109435,86508680
THA,CHN,directed,66355,85193258
ITA,ESP,directed,85623,85161991
BEL,DEU,directed,1855,85086365
USA,CAN,directed,65623,84977641
BEL,DEU,directed,71313,81278519
MEX,USA,directed,89915,80789233
CAN,USA,directed,3317,80658306
CAN,USA,directed,89947,80361923
USA,CAN,directed,27631,80020041
THA,CHN,directed,109481,79288235
THA,CHN,directed,66328,79278007
USA,CAN,directed,65678,78382772
CAN,USA,directed,3144,77875635
CAN,USA,directed,89798,77806427
MYS,CHN,directed,66344,76751376
MYS,CHN,directed,66292,76453030
GBR,DEU,directed,25893,76148417
USA,CAN,directed,27201,74772834
BEL,GBR,directed,88933,74758587
MYS,CHN,directed,109449,74132210
NLD,DEU,directed,17240,72782969
CAN,USA,directed,89707,71935874
GBR,DEU,directed,71306,71377335
CAN,USA,directed,3046,71303636
BEL,GBR,directed,1937,71262533
USA,MEX,directed,99903,71135597
ITA,GBR,directed,13308,70887158
ITA,GBR,directed,88954,69937800
USA,CAN,directed,65541,69489642
IDN,CHN,directed,66242,69402785
NLD,DEU,directed,71346,69342507
MYS,CHN,directed,66322,69151602
MYS,CHN,directed,109473,68983110
USA,CAN,directed,27093,68231367
BEL,NLD,directed,1895,67326403
THA,CHN,directed,66376,67163015
THA,CHN,directed,66390,67015051
THA,CHN,directed,109499,66940945
THA,CHN,directed,109514,66928496
THA,CHN,directed,109588,66649209
THA,CHN,directed,24696,66583034
MEX,USA,directed,36869,66514979
USA,CHN,directed,66269,66468618
THA,CHN,directed,55776,66270326
USA,CAN,directed,65505,66199827
BEL,NLD,directed,79426,65537206
USA,CHN,directed,66227,65442861
DEU,BEL,directed,63964,65289707
MEX,USA,directed,106734,64712373
THA,CHN,directed,66486,64700773
THA,CHN,directed,66454,64607573
THA,CHN,directed,66421,64570494
THA,CHN,directed,109634,64557496
THA,CHN,directed,66432,64546167
LUX,FRA,directed,15720,64538745
THA,CHN,directed,109599,64530821
LUX,FRA,directed,70325,64485746
THA,CHN,directed,55896,64440395
DEU,BEL,directed,8547,64377573
THA,CHN,directed,66509,64034099
THA,CHN,directed,24873,63691651
THA,CHN,directed,93068,63662271
THA,CHN,directed,123251,63627958
THA,CHN,directed,109647,63610757
THA,CHN,directed,93047,63609117
THA,CHN,directed,61081,63119218
THA,CHN,directed,123279,63057767
THA,CHN,directed,93079,63023846
THA,CHN,directed,123306,62987858
THA,CHN,directed,93114,62971425
THA,CHN,directed,93086,62943039
THA,CHN,directed,93153,62552748
THA,CHN,directed,93357,62550101
THA,CHN,directed,93130,62546593
USA,CHN,directed,66167,62211398
THA,CHN,directed,93189,62161920
THA,CHN,directed,93201,61902593
THA,CHN,directed,93164,61849956
THA,CHN,directed,93173,61845267
MEX,USA,directed,16545,61522562
USA,CAN,directed,43085,61520216
IDN,CHN,directed,66339,61205177
IDN,CHN,directed,66145,61089710
IDN,CHN,directed,109431,60300662
IDN,CHN,directed,66204,60239523
USA,CHN,directed,66194,59691518
DEU,CHE,directed,86712,59197787
USA,CAN,directed,92785,59151857
DEU,CHE,directed,8673,58992418
KOR,USA,directed,19938,58753066
MEX,USA,directed,16682,57940450
USA,CHN,directed,57241,57869337
KOR,USA,directed,90058,57205772
USA,MEX,directed,43113,56001445
MEX,USA,directed,90062,55278059
ITA,GBR,directed,89098,55070773
DEU,USA,directed,8689,54357185
KOR,USA,directed,89909,53183956
KOR,USA,directed,19669,52738143
IDN,CHN,directed,109445,52720660
IDN,CHN,directed,66318,52306386
IDN,CHN,directed,66284,52253508
DEU,POL,directed,81752,52176071
DEU,POL,directed,8073,52150254
USA,MEX,directed,115830,51761730
IDN,CHN,directed,109469,51470241
MEX,USA,directed,89860,51438107
DEU,USA,directed,89900,51073212
USA,CAN,directed,26968,50207085
JPN,CHN,directed,66342,49854523
USA,CAN,directed,65479,49690591
DEU,POL,directed,81846,49305147
DEU,FRA,directed,70468,49186549
DEU,POL,directed,8652,49020330
DEU,CHN,directed,66120,48812814
MYS,CHN,directed,16234,48026347
JPN,CHN,directed,66289,48010550
DEU,FRA,directed,8744,47579174
JPN,USA,directed,89907,46830440
FRA,BEL,directed,7513,46731179
DEU,ESP,directed,85617,46539278
JPN,USA,directed,14653,46507721
IDN,CHN,directed,11542,45543948
FRA,BEL,directed,64062,45265738
KOR,JPN,directed,75720,44604780
DEU,ESP,directed,8670,44494588
AUT,DEU,directed,890,44180988
DEU,ITA,directed,98237,44058457
JPN,CHN,directed,109471,44046603
KOR,JPN,directed,19612,43964624
DEU,AUT,directed,8541,43321537
JPN,CHN,directed,93102,43292325
USA,CHN,directed,43036,43152674
AUT,DEU,directed,71311,42904203
DEU,AUT,directed,63104,42865267
JPN,CHN,directed,109447,42788950
IRL,GBR,directed,89096,42674104
DEU,GBR,directed,8836,42362119
DEU,GBR,directed,89002,42353123
KOR,CHN,directed,38632,42147870
NLD,BEL,directed,63979,42065729
USA,MEX,directed,124974,41787060
IRL,GBR,directed,12307,41495096
NLD,DEU,directed,17350,41320852
NLD,BEL,directed,17211,40772039
ITA,BEL,directed,63971,40710862
ITA,GBR,directed,13625,40646824
USA,MEX,directed,57545,40497427
ITA,BEL,directed,13190,40491620
USA,CHN,directed,93203,40361517
NLD,DEU,directed,71410,40207484
ITA,FRA,directed,12881,40078067
CHN,USA,directed,3737,40016329
ITA,FRA,directed,70278,39911685
KOR,ARE,directed,38470,39631078
DEU,FRA,directed,8161,39279211
FRA,DEU,directed,71328,39136128
DEU,FRA,directed,70270,39112974
JPN,CHN,directed,66320,38442236
MYS,CHN,directed,93214,38396278
DEU,CZE,directed,8573,38327913
MYS,VNM,directed,16272,37937336
IRL,GBR,directed,34752,37520509
IRL,GBR,directed,106135,37495388
BEL,FRA,directed,2109,37494315
JPN,CHN,directed,109458,37379559
CHN,KOR,directed,3526,37339552
MYS,CHN,directed,36617,37272958
FRA,DEU,directed,7228,37149560
DEU,FRA,directed,70236,37062666
DEU,FRA,directed,8023,36992204
BEL,FRA,directed,70539,36974670
DEU,CZE,directed,68006,36788955
CHE,DEU,directed,71427,36020082
BEL,FRA,directed,1977,35874597
JPN,IDN,directed,36210,35801344
CHE,DEU,directed,23721,35692869
USA,MEX,directed,78734,35609435
CHN,USA,directed,3965,35243782
KOR,CHN,directed,19691,35234939
BEL,FRA,directed,70459,35078297
BLR,RUS,directed,28857,34985536
BEL,DEU,directed,1981,34716947
ESP,FRA,directed,22031,34538453
BEL,ITA,directed,74986,34188685
GBR,DEU,directed,26027,34133529
USA,CHN,directed,27327,34099698
BEL,ITA,directed,1869,33999232
GBR,NLD,directed,25928,33919721
ESP,FRA,directed,70445,33878726
JPN,IDN,directed,97402,33643615
KOR,CHN,directed,38248,33621857
ITA,DEU,directed,50621,33619507
DEU,ITA,directed,32830,33619304
GBR,DEU,directed,71374,33540891
BEL,DEU,directed,71382,33323888
JPN,CHN,directed,93180,33229736
THA,CHN,directed,24347,33114669
USA,MEX,directed,27667,33084226
ITA,DEU,directed,13094,33049954
KOR,ITA,directed,38685,32819514
ITA,DEU,directed,71275,32689897
ITA,DEU,directed,112309,32615146
ITA,GBR,directed,88898,32560711
DEU,BEL,directed,64063,32433991
GBR,FRA,directed,70454,32354067
ITA,GBR,directed,13169,32350941
GBR,FRA,directed,26025,32047704
FRA,BEL,directed,63962,32026300
MYS,KOR,directed,16252,31839003
KOR,ITA,directed,98243,31771972
FRA,BEL,directed,7195,31680432
CHN,PHL,directed,3535,31491063
CHE,DEU,directed,23621,31470947
MYS,KOR,directed,82595,31413798
DEU,GBR,directed,121757,31397429
FRA,ESP,directed,7292,31367887
JPN,CHN,directed,109575,31359827
USA,CHN,directed,66309,31072987
CHE,DEU,directed,71366,31060049
FRA,ESP,directed,85616,30997504
USA,CAN,directed,109136,30669054
DEU,BEL,directed,8951,30622687
JPN,CHN,directed,35924,30563452
NLD,FRA,directed,17235,30257360
KOR,CHN,directed,38381,30209457
NLD,GBR,directed,17309,29723840
CHN,USA,directed,3546,29701393
NLD,FRA,directed,70432,29649396
NLD,GBR,directed,88963,29628240
AUT,GBR,directed,88794,29613910
CAN,USA,directed,29757,29590631
CAN,USA,directed,106723,29518070
GBR,IRL,directed,26040,29488559
USA,CAN,directed,57509,29362301
GBR,NLD,directed,79419,29340788
GBR,IRL,directed,74348,29270728
DEU,DNK,directed,68384,29169803
DEU,DNK,directed,8575,28970707
MYS,CHN,directed,66387,28893706
ITA,NLD,directed,13264,28888678
DEU,GBR,directed,89091,28885189
JPN,CHN,directed,66361,28867748
MYS,CHN,directed,66372,28838167
ITA,FRA,directed,70473,28832917
MYS,CHN,directed,66450,28832631
MYS,CHN,directed,16307,28815577
MYS,CHN,directed,109543,28801461
MYS,CHN,directed,109578,28792041
MYS,CHN,directed,109555,28735445
ITA,FRA,directed,13090,28729686
ITA,FRA,directed,70361,28701894
ITA,FRA,directed,13361,28701684
MYS,CHN,directed,66429,28690625
MYS,CHN,directed,109609,28622751
JPN,CHN,directed,66470,28611497
MYS,CHN,directed,66416,28610187
CHN,USA,directed,89799,28524081
MYS,CHN,directed,109625,28521676
JPN,CHN,directed,109492,28396297
JPN,CHN,directed,66385,28286694
JPN,CHN,directed,109509,28080052
DEU,GBR,directed,48080,27934885
DNK,DEU,directed,96060,27804741
JPN,CHN,directed,66370,27772116
CHN,USA,directed,89889,27715605
FRA,DEU,directed,7359,27686659
MYS,CHN,directed,66473,27607303
USA,MEX,directed,61576,27597051
KOR,IDN,directed,38681,27492752
JPN,CHN,directed,109521,27412588
DEU,NLD,directed,8793,27377957
AUT,GBR,directed,749,27086064
ITA,NLD,directed,79444,27084769
JPN,CHN,directed,109553,27067975
JPN,CHN,directed,66396,27063976
DEU,GBR,directed,9043,27032009
JPN,CHN,directed,66403,27025437
USA,CHN,directed,109457,26967802
JPN,CHN,directed,109541,26795191
IDN,IND,directed,11599,26773269
JPN,CHN,directed,109528,26719007
MYS,CHN,directed,93045,26547883
FRA,GBR,directed,88945,26487312
ESP,ITA,directed,98259,26385141
NLD,ITA,directed,75015,26341041
ITA,CHN,directed,66123,26339526
FRA,GBR,directed,7309,26301133
MYS,CHN,directed,66501,26217366
IDN,IND,directed,73621,26212968
DEU,BEL,directed,8123,26199753
DEU,BEL,directed,63852,26180507
NLD,ITA,directed,17251,26152378
KOR,TUR,directed,19933,26083882
ESP,ITA,directed,39930,26007603
MYS,SGP,directed,16145,25982531
FRA,ITA,directed,74998,25900627
DEU,NLD,directed,79482,25888506
MYS,CHN,directed,123246,25731681
FRA,DEU,directed,71393,25683844
IRL,DEU,directed,96065,25638423
DEU,CHN,directed,66240,25634269
ITA,FRA,directed,13562,25398556
ITA,BEL,directed,64069,25144781
BEL,DEU,directed,29290,25121517
ITA,BEL,directed,13538,25054927
ITA,FRA,directed,70556,24979076
KOR,IDN,directed,97404,24907142
DEU,CHN,directed,66144,24859686
JPN,CHN,directed,66498,24716156
TUR,ITA,directed,75192,24708032
CAN,USA,directed,3209,24700568
CAN,USA,directed,89835,24675804
MYS,SGP,directed,84691,24518365
USA,CHN,directed,66357,24478594
DEU,FRA,directed,70550,24377816
FRA,ITA,directed,7240,24323040
USA,NLD,directed,27393,24285674
ITA,DEU,directed,12886,24194083
JPN,CHN,directed,36123,24182835
ITA,DEU,directed,71400,24099913
JPN,CHN,directed,66427,24056075
JPN,CHN,directed,66448,24037731
ITA,DEU,directed,13563,24019689
